areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00098112,61.5,0.5,38
E00098114,59,5.9,35.1
E00098115,59.4,1.3,39.3
E00098116,54.7,1.1,44.2
E00098117,45.2,2.5,52.3
E00098118,61.2,3.6,35.3
E00098119,57.5,2.5,39.9
E00098120,58.8,5.3,36
E00098121,58.6,2.6,38.8
E00098122,41.1,3.6,55.3
E00098123,55.3,0,44.7
E00098124,44.2,3,52.8
E00098125,55.9,0,44.1
E00098126,58,3.1,39
E00098127,62.3,4.3,33.3
E00098128,51.7,2.9,45.5
E00098129,57.9,3.2,38.9
E00098130,47.4,4.2,48.4
E00098131,51.1,3.5,45.4
E00098132,46.4,4.1,49.5
E00098133,43.3,4.5,52.2
E00098134,63.5,2,34.5
E00098135,56.2,3.6,40.2
E00098137,48.2,6.4,45.5
E00098138,49,2.6,48.5
E00098219,47.7,1.9,50.4
E00098220,48.5,0.8,50.6
E00098221,36.1,2.2,61.7
E00098222,54.8,3.1,42.1
E00098223,51.9,1.1,47
E00098224,57.3,3.1,39.6
E00098225,59.8,4,36.2
E00098226,56.4,1.9,41.7
E00098227,55.4,2.2,42.4
E00098228,44.9,1.3,53.8
E00098229,54.7,2.8,42.5
E00098230,68.9,4.5,26.6
E00098231,61.4,2.3,36.3
E00098232,67.9,2.5,29.6
E00098233,53,3.9,43.1
E00098234,51.5,3.1,45.4
E00098235,62.4,3.2,34.4
E00098275,56.6,1.7,41.8
E00098276,58.1,3.8,38.1
E00098277,67.9,3.3,28.8
E00098278,67.6,0,32.4
E00098279,52.3,1.4,46.3
E00098280,57.5,0.9,41.5
E00098281,52.1,3.8,44.1
E00098282,50.3,3.9,45.9
E00098283,63.6,2.7,33.7
E00098284,53.6,2,44.4
E00098285,54.5,0.9,44.6
E00098286,61.2,1.6,37.2
E00098287,55.1,3.1,41.8
E00098288,56.9,2,41.1
E00098289,50,3.1,46.9
E00098290,71.3,0,28.7
E00098291,63,2.8,34.2
E00098292,53.4,1.6,45.1
E00098311,55.6,0.8,43.6
E00098316,61.9,2.8,35.2
E00098317,61.8,2.8,35.4
E00098318,41.1,2.7,56.2
E00098319,65,4.2,30.8
E00098321,57.1,0,42.9
E00098327,56.8,0.4,42.9
E00098328,39,4.4,56.6
E00098329,58.3,2.7,39
E00098330,46.1,1.3,52.7
E00098331,66,1.2,32.8
E00098332,33.5,7.7,58.8
E00098333,57.7,2.7,39.5
E00098334,58.7,2.2,39.1
E00098335,37,2.3,60.7
E00098336,68.6,2.8,28.6
E00098337,36.9,5.2,57.8
