areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00098112,88.6,5.1,3.8,2.5
E00098114,92.1,5.3,1.3,1.3
E00098115,88.9,5.6,1.9,3.7
E00098116,92,4,1,3
E00098117,90.9,3.6,1,4.6
E00098118,91,3.5,3.9,1.6
E00098119,89,3.1,2.4,5.5
E00098120,88.5,4.5,2.2,4.8
E00098121,90,4.2,2.4,3.3
E00098122,88,6,2.8,3.2
E00098123,92.9,2.1,2.7,2.4
E00098124,86.6,3.4,5.8,4.1
E00098125,91.5,3.3,2.8,2.4
E00098126,90.8,3.7,2.1,3.4
E00098127,87.3,4.8,3.9,3.9
E00098128,92.9,3.4,1.1,2.6
E00098129,90.1,2.9,2.9,4.1
E00098130,91.8,2,2.3,3.9
E00098131,88.9,4.3,3.6,3.2
E00098132,87.4,4.6,2.7,5.4
E00098133,88.8,4.6,3.3,3.3
E00098134,88.4,3.2,3.5,4.9
E00098135,86.5,4.9,4,4.5
E00098137,88.5,2.9,1.8,6.8
E00098138,90.2,2.8,0.9,6.1
E00098219,89.7,4.8,2.1,3.4
E00098220,91.1,3.9,2.7,2.3
E00098221,88.7,5.2,2.1,4.1
E00098222,87.5,6.1,1.9,4.6
E00098223,84.2,9.1,0.6,6
E00098224,88.7,5.7,2.8,2.8
E00098225,88.5,7,2.5,2.1
E00098226,88.7,6.8,1.1,3.4
E00098227,93.4,2.7,1.6,2.3
E00098228,86.8,6,4.8,2.4
E00098229,88.8,3.1,3.5,4.5
E00098230,87.8,6.8,3.4,2
E00098231,90.9,4.1,2.1,2.9
E00098232,89.9,7.9,1.1,1.1
E00098233,87.9,8.6,1.6,1.9
E00098234,88.6,6.1,2.8,2.4
E00098235,90.5,4.8,1.3,3.5
E00098275,87.7,4.9,3.1,4.3
E00098276,90.1,4,2.6,3.3
E00098277,89.3,5.8,1.8,3.1
E00098278,90,5.5,2.6,1.8
E00098279,91,2.5,0.9,5.6
E00098280,89.2,3.2,1.6,6
E00098281,90,3.8,2.7,3.4
E00098282,92.2,4.9,1.5,1.5
E00098283,90.8,3,2,4.3
E00098284,90.4,5,1.5,3.1
E00098285,90.1,4,1.6,4.3
E00098286,86,6.1,1.3,6.6
E00098287,88.3,5,3.5,3.2
E00098288,85.5,7.9,3.9,2.6
E00098289,91.6,2.4,2.4,3.5
E00098290,92.4,5.2,0.7,1.7
E00098291,90.1,5,2.2,2.8
E00098292,89.7,3.6,3.2,3.6
E00098311,91.3,3.6,1.1,4
E00098316,88.8,4.7,2.8,3.6
E00098317,92.6,2.8,1.9,2.8
E00098318,82.7,7.5,2,7.8
E00098319,85,9.2,2.9,2.9
E00098321,90.2,2.7,2.7,4.3
E00098327,91.8,4.5,1.4,2.4
E00098328,91.9,1.7,3,3.4
E00098329,88,4,3.6,4.4
E00098330,88.7,3,4.3,4
E00098331,91.6,4,1.8,2.5
E00098332,88.5,4.1,2.9,4.5
E00098333,89.1,4.9,1.6,4.5
E00098334,87.9,8,1.5,2.5
E00098335,86.9,7.2,2.1,3.8
E00098336,88.3,5.6,2.4,3.7
E00098337,86.8,2.6,3,7.6
E00098338,90.2,4.7,1.3,3.7
E00098339,88.3,4.3,3,4.3
E00098340,90,3.6,2.9,3.6
E00098341,90.5,2.7,3.8,3
E00098342,91.7,6.2,1.1,1.1
E00098343,90.8,4.2,0.4,4.6
E00098344,93.4,3.6,0.6,2.4
E00098345,87.6,5.9,2.3,4.2
E00098346,86.2,6.7,3.1,3.9
E00098348,86.4,7.5,4.5,1.5
E00098371,87.6,5.5,3.9,3
E00098372,85.3,5.2,5.2,4.4
E00098373,88.6,3.6,3.3,4.5
E00098374,88.8,3.6,4.3,3.2
E00098375,91.1,3.7,1.9,3.3
E00098376,88.3,4.6,2.2,4.9
E00098377,89.4,4.7,2,4
E00098378,88.8,5.6,2.4,3.2
E00098379,84.1,3.8,4.2,7.9
E00098380,91,3.1,2.5,3.4
E00098381,91.9,3,1.7,3.4
E00098382,87.1,2.9,3.7,6.3
E00098383,83.8,5.4,5.8,5
E00098384,89.3,4.4,2.3,3.9
E00098385,93.2,3.6,1.9,1.2
E00098386,84.4,7.4,2.9,5.3
E00098387,90.7,3,1.9,4.4
E00098388,85.8,9.3,2,2.9
E00098389,86.1,7.1,3.9,2.9
E00098390,89.7,6.6,1.3,2.5
E00098391,89.6,3.7,3,3.7
E00098392,90.3,1.9,1.9,5.8
E00098393,86.3,6,2.1,5.6
E00098394,91.9,4.6,1.1,2.5
E00098395,86.5,8.2,1.9,3.4
E00098396,89.5,5.2,1.2,4.1
E00098397,89.6,5.8,2.1,2.5
E00098400,91.6,4.8,2.3,1.3
E00098401,89,7.4,1.1,2.5
E00098405,92.4,4.6,1.5,1.5
E00098406,90.3,3.6,2.2,4
E00098408,93.5,3.2,2.9,0.4
E00098410,92.2,4.7,0.8,2.3
E00098412,88.1,4.6,2.7,4.6
E00098413,90.4,4.8,2.4,2.4
E00098414,88.3,6.3,2.7,2.7
E00098415,88.5,5.8,3,2.7
E00098416,89.1,4.2,2.5,4.2
E00098418,91,6.5,0.4,2.2
E00098454,87.7,5.4,3.6,3.2
E00098455,91.1,4.3,0.7,3.9
E00098456,87,5.2,3,4.8
E00098457,90.6,5.2,2.7,1.5
E00098458,88.4,6.5,1.6,3.5
E00098459,86.9,3.6,3.2,6.3
E00098460,85.3,7.8,4.7,2.3
E00098461,88.6,3.2,3.9,4.3
E00098462,89.7,4.3,2.2,3.8
E00098463,85.7,3.3,3.7,7.4
E00098464,88.4,3.4,4.1,4.1
E00098465,85.1,4.9,2.4,7.6
E00098466,92.2,4.1,1.8,1.8
E00098467,88.1,5,2.3,4.6
E00098468,88,7.2,2.4,2.4
E00098469,89.6,3.5,3.8,3.1
E00098470,92.2,3.5,1.6,2.7
E00098471,89.9,5.6,1.6,2.8
E00098472,87.4,2.6,4.1,5.9
E00098473,84.3,5.7,3.9,6.1
E00098483,86.5,7.4,3.4,2.6
E00098484,89.6,4.5,3.6,2.3
E00098485,86.6,9.6,1.9,1.9
E00098486,89,7.6,1,2.3
E00098487,89,8.4,0.3,2.3
E00098488,89,4.6,2.3,4.1
E00098489,93.9,5.3,0.8,0
E00098490,89.8,4.9,1.9,3.4
E00098491,87.5,7.7,2.6,2.3
E00098492,87.1,6.6,2.6,3.6
E00098493,88.6,5.5,2.1,3.8
E00098494,88.2,3.1,3.7,5.1
E00098495,88.4,6,2.8,2.8
E00098496,85.4,9.4,1.3,3.9
E00098497,84.1,6.3,5.4,4.2
E00098498,86.7,10.9,0.9,1.5
E00098499,87.6,7.2,2.4,2.7
E00098519,86.1,7.1,2.4,4.4
E00098528,86.2,7.4,3.5,2.8
E00098529,93.5,2.4,1.6,2.4
E00098530,85.8,4,2,8.3
E00098531,87.4,6.5,1.9,4.2
E00098615,86.9,5.3,2.5,5.3
E00098616,91.9,4.3,1.2,2.7
E00098617,87.5,5.5,2,5.1
E00098618,89.5,4.2,1.4,4.9
E00098619,87.1,5.8,3.4,3.7
E00098620,88.2,7.1,1.7,3
E00098621,91.3,2.8,4,2
E00098622,89.2,4.2,2.9,3.8
E00098623,85.9,4.8,5.1,4.3
E00098624,89.6,4,4.7,1.7
E00098625,88,4.6,3.1,4.2
E00098626,92.3,3.6,0.5,3.6
E00098627,86.1,5.8,4.8,3.4
E00098628,93.2,2.1,1.8,3
E00098688,88.5,5.7,3.6,2.1
E00098689,89.8,5.2,2.8,2.2
E00098690,90.8,5.2,2.6,1.4
E00098692,89.6,3.9,1.6,4.9
E00098693,86,5.6,2.8,5.6
E00098694,86.7,5.8,4.5,2.9
E00098695,89.5,5.8,1.2,3.5
E00098696,88.5,4,3.2,4.3
E00098697,88.8,4.7,2.1,4.4
E00098698,92.1,3.4,1.1,3.4
E00098699,89.2,2.6,3.7,4.5
E00098700,91.3,2.2,2.6,3.9
E00098701,90.3,3.8,2.4,3.5
E00098702,89.4,4.2,2.6,3.7
E00098703,89.4,5.7,2.2,2.7
E00098704,89.3,7.6,2,1.1
E00098705,89,8.4,0.6,1.9
E00098706,90.1,7.7,0,2.1
E00098707,89,5.7,1.8,3.6
E00098708,89.3,5.3,2.4,3
E00098709,89.8,6.2,1.5,2.5
E00098710,85.5,7.9,2.5,4.1
