areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00098112,0.8,0,0,99.2,0
E00098114,0,0.4,2.6,97,0
E00098115,1.7,0,0,97.9,0.3
E00098116,0,0.6,3.2,96.2,0
E00098117,2.2,0.6,1.6,94.4,1.3
E00098118,0,0.4,1.5,98.1,0
E00098119,1.1,0.2,3.5,95.2,0
E00098120,0.3,0.3,4.4,94.9,0
E00098121,1.4,0,2.2,95.3,1.1
E00098122,2.2,0,0,94.6,3.1
E00098123,3.4,0,0.3,96.1,0.3
E00098124,5.2,1,1.7,92.1,0
E00098125,1.6,0,2,96.1,0.4
E00098126,0.5,0.5,1.2,97.8,0
E00098127,1.3,0,0,98.8,0
E00098128,5.2,0,1.5,93.4,0
E00098129,1.6,0,0,98.2,0.2
E00098130,0.4,0.4,1.5,97.8,0
E00098131,1.2,0.4,0,98.1,0.4
E00098132,0,1.1,1.1,96.7,1.1
E00098133,2.9,0,1.6,95.5,0
E00098134,0,0,0,100,0
E00098135,2.1,0,0.4,97.4,0
E00098137,1.3,0,0,98.7,0
E00098138,1.8,0,0,97.8,0.4
E00098219,0,1.3,0.3,98,0.3
E00098220,0,0,0,99.6,0.4
E00098221,0,0,1.5,98.5,0
E00098222,0,0,0,100,0
E00098223,0,0.3,0.9,98.8,0
E00098224,0,0,3.1,96.9,0
E00098225,0.4,0.4,0.8,98.4,0
E00098226,0,0.5,0.5,98.9,0
E00098227,0.4,0,0,99.3,0.4
E00098228,0.3,0.3,0.6,98.8,0
E00098229,0,1,1.3,97.7,0
E00098230,0,0.6,1.3,98.1,0
E00098231,3.9,0,0,94.9,1.2
E00098232,1.4,0,0.7,97.5,0.4
E00098233,0,0.4,2.2,97,0.4
E00098234,0,0.4,0,99.6,0
E00098235,2.8,0,1.2,96.1,0
E00098275,0,0,0.9,99.1,0
E00098276,0.3,0,0.3,99.3,0
E00098277,0.3,0,1.4,98.3,0
E00098278,1.4,0,0.7,97.8,0
E00098279,1.5,0,0,98.2,0.3
E00098280,0,0,2.7,97.3,0
E00098281,0,0,0,100,0
E00098282,0.9,0.5,0,98.6,0
E00098283,0.3,0,3.1,95.6,0.9
E00098284,0,0.4,0.4,99.3,0
E00098285,0,0,0,100,0
E00098286,0.4,0,0.4,99.2,0
E00098287,0,0,1.6,98.4,0
E00098288,0,0,1.7,98.3,0
E00098289,0,0.3,0.7,99,0
E00098290,2.9,0,0,97.1,0
E00098291,0,0.3,2.6,97.1,0
E00098292,0.7,0,1.7,97.3,0.3
E00098311,0,0.3,1,98.6,0
E00098316,2.1,0.3,0.5,97.1,0
E00098317,1.8,0,0,98.2,0
E00098318,0,0,1,99,0
E00098319,0,0,0,100,0
E00098321,0,0.4,0,99.6,0
E00098327,0,0.3,0.3,99.3,0
E00098328,0,1.4,0.4,98.2,0
E00098329,1.1,0,1.8,95.9,1.1
E00098330,0.3,0.3,1,98.5,0
E00098331,0.3,0.3,1.3,98,0
E00098332,0.4,0,1.8,97.8,0
E00098333,1.5,0.4,1.2,96.9,0
E00098334,0,0.5,1,98.5,0
E00098335,1.7,0,0,97.9,0.4
E00098336,1.5,0.2,2,96.3,0
E00098337,0,1.6,0.3,98.1,0
E00098338,0.3,0.3,1.9,97.5,0
E00098339,1.7,0.4,1.3,96.3,0.4
E00098340,2,0.3,0,96.3,1.3
E00098341,0.4,1.1,0.4,98.2,0
E00098342,0.3,0,2.4,97.3,0
E00098343,0.4,0.4,1.5,97.8,0
E00098344,1.4,0,0.5,98,0
E00098345,0,0.3,0.5,98.9,0.3
E00098346,2.3,0,1.5,96.2,0
E00098348,0,0,1.5,98.5,0
E00098371,1.3,0.4,2.2,96.1,0
E00098372,0.4,1.1,1.8,96.1,0.7
E00098373,0.9,0,1.1,98,0
E00098374,2,0,1,96.4,0.7
E00098375,3.9,2.1,1.1,92.2,0.7
E00098376,0.2,0,0,99.8,0
E00098377,1.5,0,2.8,94.5,1.2
E00098378,1.6,0,1.9,96.5,0
E00098379,0,0,1.6,98.4,0
E00098380,0,0,0.3,99.7,0
E00098381,0,0,0.4,99.6,0
E00098382,0.3,0.3,3.8,95.7,0
E00098383,0.4,0,2.8,96.8,0
E00098384,0,1,1.5,97.3,0.2
E00098385,2,1.3,1.1,95,0.7
E00098386,0.4,0,0.4,99.2,0
E00098387,2.1,0.3,0,97.6,0
E00098388,0,0,0.6,99.4,0
E00098389,0,0,1.9,98.1,0
E00098390,0,0,2,96.5,1.5
E00098391,0,1.4,0.4,96.1,2.1
E00098392,1.3,0,0,98.7,0
E00098393,0.3,1,2.6,96.1,0
E00098394,0,0.3,0.7,99,0
E00098395,0.4,0,1.4,97.2,1.1
E00098396,0.9,0,3.6,95.5,0
E00098397,1.1,0.2,1.1,97.7,0
E00098400,0,0.3,0,99.7,0
E00098401,0,0,2.1,97.9,0
E00098405,0.4,1.8,0.4,97.4,0
E00098406,0,0.7,1.3,98,0
E00098408,0,0.3,1,97.6,1
E00098410,5.3,0,3,91.7,0
E00098412,2.6,0,1.7,95.2,0.4
E00098413,0,0.4,2.7,96.6,0.4
E00098414,2.9,0,0,97.1,0
E00098415,0.9,0,0.9,98.2,0
E00098416,0.4,1.6,1.2,96.8,0
E00098418,0,0,3.4,96.6,0
E00098454,0.3,0.3,3.1,94.1,2.1
E00098455,2,0.3,3.4,94.3,0
E00098456,0,0.7,1.4,97.9,0
E00098457,0.6,0,1.1,98.3,0
E00098458,3,0,1.5,95.5,0
E00098459,0,0,0,100,0
E00098460,0,0,1.1,98.1,0.8
E00098461,0,0,0,100,0
E00098462,0.2,0,0.7,98,1.1
E00098463,0,1.2,0.4,98.4,0
E00098464,1.2,0,0.9,97.9,0
E00098465,1.4,0.9,1.7,95.7,0.3
E00098466,0,0,0.4,99.6,0
E00098467,2.8,0,2.1,95,0
E00098468,0,0,0,100,0
E00098469,2,0,1.7,94.6,1.7
E00098470,2.5,0.7,0.7,96.1,0
E00098471,2.7,0.8,1.5,95,0
E00098472,1.6,0,3,95.4,0
E00098473,0,0.3,0,99.7,0
E00098483,1.4,0.8,1.6,96.2,0
E00098484,0,0,0,99.4,0.6
E00098485,0,0,0,100,0
E00098486,0.3,0,2.3,97.4,0
E00098487,1.2,0,0,98.8,0
E00098488,0.4,0,0,99.6,0
E00098489,1.2,0.8,0.4,97.6,0
