areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00098112,28,46.4,19.2,6.4
E00098114,36.8,33.3,23.1,6.8
E00098115,23.1,35.5,28.9,12.4
E00098116,21.3,30.7,32.3,15.7
E00098117,55.1,32,8.4,4.5
E00098118,15.4,50.4,28.5,5.7
E00098119,29.2,48.1,15.7,6.9
E00098120,26.9,43.7,24.4,5
E00098121,25.6,45.1,24.4,4.9
E00098122,51.2,30.1,14.6,4.1
E00098123,25.8,35.2,29.7,9.4
E00098124,43.4,37.1,15.1,4.4
E00098125,14.7,38.8,34.5,12.1
E00098126,14.1,45.6,26.8,13.4
E00098127,29.6,47.8,17.4,5.2
E00098128,40.4,26.7,25.3,7.5
E00098129,19.2,38.9,29.3,12.6
E00098130,40.7,39.3,15.6,4.4
E00098131,29.6,38.5,27.4,4.4
E00098132,39,42.6,16.2,2.2
E00098133,17.4,52.9,22.3,7.4
E00098134,9.9,30.5,45.4,14.2
E00098135,24.3,47.7,19.6,8.4
E00098137,40.8,38.4,12.8,8
E00098138,38.5,36.9,23,1.6
E00098219,14.4,37.7,37,11
E00098220,11.2,45.7,31.9,11.2
E00098221,25,50.9,17,7.1
E00098222,23.4,35.9,28.1,12.5
E00098223,13.5,45.8,28.4,12.3
E00098224,31.1,42.6,20.5,5.7
E00098225,23.6,40.6,23.6,12.3
E00098226,8,30,37.3,24.7
E00098227,6.6,46.7,36.1,10.7
E00098228,17.5,40.5,28.6,13.5
E00098229,16.7,45.2,27,11.1
E00098230,9.6,34.2,42.1,14
E00098231,13.4,54.3,26,6.3
E00098232,13.4,33.9,39.4,13.4
E00098233,9.5,38.8,34.5,17.2
E00098234,11.9,41.5,29.7,16.9
E00098235,12.4,38.9,41.6,7
E00098275,13.8,33.8,38.8,13.8
E00098276,27.4,41.9,21,9.7
E00098277,22.3,48,20.9,8.8
E00098278,17.9,36.6,33.3,12.2
E00098279,12.8,39.7,38.5,9
E00098280,24.1,40.5,25,10.3
E00098281,11.8,43.7,25.2,19.3
E00098282,23.4,44.1,25.2,7.2
E00098283,19.4,52.8,20.1,7.6
E00098284,9.3,32.6,41.9,16.3
E00098285,10.3,37.9,36.8,14.9
E00098286,8.6,34.4,45.2,11.8
E00098287,17.5,44.2,29.9,8.4
E00098288,11.8,44.5,32.7,10.9
E00098289,29.1,36.9,25.5,8.5
E00098290,8.6,48.9,33.8,8.6
E00098291,27.8,29.3,27.1,15.8
E00098292,15.9,49.7,28.3,6.2
E00098311,10.9,36.4,42.6,10.1
E00098316,11.7,35.8,38.9,13.6
E00098317,16.2,36,36,11.8
E00098318,31.7,34.5,25.9,7.9
E00098319,29.5,47.5,18.7,4.3
E00098321,30.6,49.3,14.2,6
E00098327,6.5,32.6,43.5,17.4
E00098328,52.2,34.5,9.7,3.5
E00098329,25.9,44.8,19,10.3
E00098330,10.5,54.1,28.2,7.2
E00098331,10.9,39.8,32,17.2
E00098332,36.1,48.4,12.3,3.3
E00098333,18.7,39.8,28.5,13
E00098334,5.2,40.6,35.4,18.8
E00098335,13.5,51.6,24.6,10.3
E00098336,12,48.4,26.6,13
E00098337,40.9,43.6,14.1,1.3
E00098338,20.2,36.3,29.8,13.7
E00098339,18.1,48,25.2,8.7
E00098340,20.5,47,28.8,3.8
E00098341,23.4,46.9,16.4,13.3
E00098342,6,42.1,39.1,12.8
E00098343,26.2,47,19.5,7.4
E00098344,14.3,39.8,33.8,12.1
E00098345,16.2,41.9,31.1,10.8
E00098346,10.2,52.8,28.3,8.7
E00098348,8.2,33.7,38.8,19.4
E00098371,5.6,36.3,36.3,21.8
E00098372,32.4,45.9,17.1,4.5
E00098373,28.7,40.6,21,9.8
E00098374,34.4,42,19.1,4.6
E00098375,30.9,45.3,15.1,8.6
E00098376,16.2,47,29.8,7.1
E00098377,27.6,39.7,21.8,10.9
E00098378,10,33.2,40.5,16.4
E00098379,34.4,41,21.3,3.3
E00098380,36.8,46,11.7,5.5
E00098381,24.8,40.2,25.6,9.4
E00098382,33.6,37.9,17.9,10.7
E00098383,27.8,44.4,21.3,6.5
E00098384,18.5,40.5,31.5,9.5
E00098385,32.4,51.7,14.3,1.7
E00098386,15.4,48.8,30.1,5.7
E00098387,31.9,46.1,18.4,3.5
E00098388,11.6,34.3,42,12.1
E00098389,16.3,30.9,36.6,16.3
E00098390,15.8,46.8,28.1,9.4
E00098391,42,42,14.8,1.1
E00098392,55.6,30.3,9.1,5.1
E00098393,36.7,38.3,19.5,5.5
