areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00007031,1.5,38.5,52.6,7.4
E00007033,2,3.9,85,9.2
E00007192,23.5,42.6,27.5,6.4
E00007193,2.3,25.8,61.7,10.2
E00007194,9.1,15.2,62.1,13.6
E00007195,2.8,62.8,29.7,4.8
E00007196,0.9,18.4,69.3,11.4
E00007197,9.5,26.2,43.7,20.6
E00007198,3,12.9,60.6,23.5
E00007199,4.8,24.2,48.4,22.6
E00007200,4.6,35.1,38.9,21.4
E00007201,18.1,12.9,64.7,4.3
E00007202,24.6,36.5,27.8,11.1
E00007203,6,41.4,43.1,9.5
E00007205,0.8,33.1,54,12.1
E00007206,23.9,41.5,21.5,13.2
E00007668,46.7,21.6,23.4,8.4
E00007686,1.6,4.8,71.4,22.2
E00007687,20.1,21.6,49.3,9
E00007688,0,6.6,74.6,18.9
E00007689,25.3,28.5,41.1,5.1
E00007690,7.3,50,34.5,8.2
E00007691,21.5,10.7,57.9,9.9
E00007692,0,11.5,62.3,26.2
E00007693,1.6,4.8,81.5,12.1
E00007694,1.6,16.7,62.7,19
E00007695,0.9,11.1,78.6,9.4
E00007696,6.4,33.8,45.2,14.6
E00007697,0,4.4,91.2,4.4
E00007698,1.6,22.8,57.7,17.9
E00007699,1.6,19.5,61,17.9
E00007700,17.2,37.9,39.1,5.9
E00007701,3.5,30.7,55.3,10.5
E00007702,37.9,30.7,24.3,7.1
E00007703,0,83.1,14.6,2.3
E00007704,2.4,18.7,63.4,15.4
E00007705,14.4,22.4,54.4,8.8
E00007706,4.3,19.3,67.9,8.6
E00007707,1.5,15.8,64.7,18
E00110832,35.1,34.2,22.5,8.1
E00110834,23.7,33.8,37.4,5
E00110837,12.3,35.1,40.4,12.3
E00110838,38.8,42.7,13.8,4.7
E00110840,0,19.1,45,35.9
E00110841,53.6,24.3,20,2.1
E00110843,14.2,41.2,36.5,8.1
E00110844,10.4,26.7,42.2,20.7
E00118344,1.4,11.5,67.6,19.4
E00118345,0.8,63.1,28.7,7.4
E00118346,0.7,60.3,33.8,5.1
E00118347,2.3,39.1,41.4,17.2
E00118348,3.2,21.6,56.8,18.4
E00118349,41.5,8.5,35.2,14.8
E00118350,4.2,40.7,44.1,11
E00118351,11.1,54.1,29.6,5.2
E00118352,2.1,6.9,52.1,38.9
E00118353,49.8,16.7,15.3,18.2
E00118354,54.9,19.7,15.6,9.8
E00118355,5.5,18.6,60.7,15.3
E00118356,8.3,39.2,33.3,19.2
E00118357,1.7,22.3,59.5,16.5
E00118358,6,16.7,59.3,18
E00118359,0,7.6,51.9,40.5
E00118360,2.3,19.5,61.7,16.4
E00118361,13.6,30.2,37,19.1
E00118362,3,30.1,59.4,7.5
E00118363,14.8,15.6,59.3,10.4
E00118364,3.4,27.2,31.3,38.1
E00118365,1.6,5.6,80.8,12
E00118366,21.8,27.1,39.4,11.8
E00118367,2.9,4.3,73.2,19.6
E00118368,0,7.2,67.2,25.6
E00118369,7.2,41.9,43.1,7.8
E00118370,0,5.9,72.9,21.2
E00118371,0,15.3,58.9,25.8
E00118372,36.7,46.2,13.1,4
E00118373,1.6,18,58.2,22.1
E00118374,3.8,10,58.5,27.7
E00118375,1.4,29.7,56.5,12.3
E00118376,37.4,43.5,15.3,3.8
E00118377,4.3,18.1,65.9,11.6
E00118378,12.1,34.8,46.8,6.4
E00118379,15.4,33.8,40.4,10.3
E00118380,40.9,39.4,13.6,6.1
E00118381,15.4,51.5,27.8,5.3
E00118382,2.7,55,36.9,5.4
E00118383,4.3,17.3,60.4,18
E00118384,9.1,34.8,49.2,6.8
E00118385,8.7,44.4,41.3,5.6
E00118386,13,30.4,49.6,7
E00118387,0.7,15.2,67.4,16.7
E00118388,4.1,28.5,24.4,43.1
E00118389,16.5,43.3,20.5,19.7
E00118390,56.2,23.6,20.2,0
E00118391,16.9,18.1,48.8,16.3
E00118392,28.8,41.6,28,1.6
E00118393,0,28.5,61.5,10
E00118394,3.5,25.2,61.7,9.6
E00118395,1.5,0.8,84.7,13
E00118396,8.3,18.3,54.2,19.2
E00118397,16.3,41.9,38.8,3.1
E00118398,0.9,21.4,59,18.8
E00118399,2.3,5.4,83.8,8.5
E00118400,25.4,20.3,29.7,24.6
E00118401,0.8,2.5,83.3,13.3
E00118402,12.6,27.7,45.4,14.3
E00118403,24.2,29,35.5,11.3
E00118404,3.6,10.7,59.3,26.4
E00118405,0.9,29.1,56.4,13.7
E00118406,38.3,35.3,21.8,4.5
E00118407,0.8,48.8,47.2,3.1
E00118408,14.3,27.1,48.6,10
E00118409,1.4,38.8,46.9,12.9
E00118410,6.7,24.2,55.8,13.3
E00118411,26.9,15.1,26.9,31.1
E00118412,2.7,9.4,24.2,63.8
E00118413,0,17.2,60.9,21.9
E00118414,27.4,43.3,25,4.3
E00118416,1.6,9.4,55.9,33.1
E00118417,1.6,19,44.4,34.9
E00118418,1.5,3,38.5,57
E00118419,1.8,14.9,57,26.3
E00118420,1.6,8.9,59.7,29.8
E00118421,1.6,8,54.4,36
E00118422,0,1.5,22.7,75.8
E00118423,12.1,1.5,60.6,25.8
E00118424,0,25.8,33.3,40.8
E00118425,0,5,57,38
E00118426,0.9,6.1,56.1,36.8
E00118427,3.6,31.9,45.7,18.8
E00118429,2.1,57.9,36.8,3.2
E00118430,19.2,35.1,27.2,18.5
E00118432,0.7,5.9,11.1,82.2
E00118433,0,37.5,22.1,40.4
E00118434,0.7,3.3,5.3,90.7
E00118435,0,10.9,76.1,13
E00118438,1.5,10.2,22.9,65.4
E00118441,0.6,13.7,37.3,48.4
E00118442,12.5,24.2,42.7,20.6
E00118444,0.8,3.1,19.1,77.1
E00118445,17.7,18.4,38.3,25.5
E00118448,3.8,23.5,35.6,37.1
E00118449,0.8,9.9,8.4,80.9
E00118450,3.4,10.3,33.6,52.6
E00118451,14.3,47.1,30.3,8.4
E00118495,0.8,10.5,70.7,18
E00118496,30.8,16.9,49.2,3.1
E00118497,19.8,19.1,51.9,9.2
E00118498,20.6,8.4,59.8,11.2
E00118499,22.5,6.5,65.2,5.8
E00118500,5.3,21.2,60.3,13.2
E00118501,39.5,40.4,17.5,2.6
E00118502,1.6,12.1,76.6,9.7
E00118503,0,8.1,82.1,9.8
E00118504,20.3,56.3,20.3,3.2
E00118505,7.9,47.6,43.7,0.8
E00118506,10.9,31.3,48.4,9.4
E00118507,7.4,51.1,31.1,10.4
E00118508,33.8,10.1,48.9,7.2
E00118531,0.7,7.5,74,17.8
E00118532,16.1,32.3,44.4,7.3
E00118533,15.8,16.4,56.7,11.1
E00118534,33.3,45,18.9,2.8
E00118535,0.8,34.7,41.9,22.6
E00118536,34.7,48.2,12.4,4.7
E00118537,2.2,13.9,69.3,14.6
E00118538,0,43.2,46,10.8
E00118539,1.6,33.3,48,17.1
E00118540,9.6,41,42,7.4
E00118541,7.8,55.5,29.7,7
E00118542,3,36.6,44.5,15.9
E00118543,4.6,23.1,58.5,13.8
E00118544,32.4,47.1,18,2.5
E00118545,1.5,5.3,80.5,12.8
E00118546,25,37.9,32.6,4.5
E00118547,1.6,14.6,68.3,15.4
E00118548,14,44.9,30.1,11
E00118549,0.8,18.2,58.3,22.7
E00118550,7.3,8.1,60.5,24.2
E00118551,12.3,17.7,53.2,16.7
E00118552,1.6,3.9,61.4,33.1
E00118553,31.7,22.2,37.3,8.7
E00118554,60.8,33.1,4.6,1.5
E00118555,21.1,18.3,53.2,7.3
E00118556,37.6,47,15.4,0
E00118558,14.9,41.3,34.6,9.1
E00118559,13.8,52.2,30.4,3.6
E00118560,35.4,11,41.7,11.8
E00118563,24.8,31.7,39.8,3.7
E00118564,0.8,11.8,68.5,18.9
E00118565,2.1,16.8,67.8,13.3
E00118566,31,45.2,19.8,4
E00118567,1.7,12.8,62.4,23.1
E00118568,7.3,38.5,49.5,4.6
E00118569,8.3,18.2,59.5,14
E00118570,30.6,9,50.5,9.9
E00118571,23,44.7,28.3,3.9
E00118572,22.2,47.9,29.9,0
E00118573,7.2,24,59.2,9.6
E00118574,75.4,23.7,0.8,0
E00118575,3.7,15.6,62.2,18.5
E00118577,26.4,16,44.8,12.8
E00118596,38.9,45.1,14.6,1.4
E00118597,21.1,37.5,33.6,7.8
E00118598,23.9,46.2,24.8,5.1
E00118599,40.9,20.9,29.6,8.7
E00118600,2.1,52.9,32.9,12.1
E00118601,1.2,33.9,59.6,5.3
E00118602,16.8,23,35.4,24.8
E00118603,18.1,33,29.8,19.1
E00169719,7.1,72.9,11,9
E00169720,8.4,44.3,43.5,3.8
E00169721,27.3,58.7,8,6
E00169722,9.8,80.4,8,1.8
E00169723,2.3,23.3,29.5,45
E00169724,0,98.6,0,1.4
E00169725,11.6,53.1,28.6,6.8
E00170073,4,36,24,36
E00178851,36.4,52.3,9.1,2.3
E00190222,17.6,48.7,26.1,7.6
E00190229,3.6,50,39.1,7.2
E00190239,38.7,46.8,8.1,6.5
E00190244,5.6,47.2,24.6,22.5
E00190266,59.2,34.2,3.5,3.1
E00190276,27,54.7,15.1,3.1
E00190290,0,29.3,42.3,28.5
E00190318,44.8,43.4,11.7,0
E00190329,0,42.4,43,14.6
E00190334,0,20.2,33.7,46.1
E00190337,58.2,31.9,7.7,2.2
