areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00007031,92.7,0,7.3,0
E00007033,95.9,0.2,3.9,0
E00007192,85.3,0.4,12.4,2
E00007193,93.2,0,5.2,1.6
E00007194,96.1,0.2,3.2,0.5
E00007195,85.1,0.7,13.1,1
E00007196,94.8,0.3,4.2,0.6
E00007197,92,0,8,0
E00007198,91,0.3,8.5,0.3
E00007199,91.6,0.3,8.1,0
E00007200,92.4,0,7.3,0.3
E00007201,96.3,0,3.7,0
E00007202,93.5,0.6,5.2,0.6
E00007203,92.3,0.9,5.1,1.7
E00007205,87.7,0.3,11.7,0.3
E00007206,92.9,0.4,5.5,1.2
E00007668,91.8,0.3,6.3,1.8
E00007686,94,0,6,0
E00007687,89.7,0,9.6,0.7
E00007688,93.1,0,6.9,0
E00007689,95.3,0.5,3.9,0.3
E00007690,96.8,0,3.2,0
E00007691,93.3,0.3,5.6,0.8
E00007692,91.4,0.6,7.7,0.3
E00007693,93.4,0.5,5.9,0.3
E00007694,96.1,0.3,2.9,0.8
E00007695,95.8,0.2,4,0
E00007696,92.8,0,6.6,0.7
E00007697,97.3,0,2.4,0.3
E00007698,91.6,0,8.1,0.3
E00007699,87.4,0.5,11.6,0.5
E00007700,92.4,0.4,6.7,0.4
E00007701,90.8,0,9.2,0
E00007702,92,0,8,0
E00007703,94.2,0,5.8,0
E00007704,95.3,0,4.4,0.3
E00007705,95.6,0.3,4.1,0
E00007706,93.9,0,4.9,1.2
E00007707,96.8,0.8,2.4,0
E00110832,87.2,0,12.4,0.4
E00110834,86.1,0.3,13.6,0
E00110837,90.7,0,9.3,0
E00110838,81.3,0,17.9,0.9
E00110840,94.1,0,5.9,0
E00110841,88.8,0,9.7,1.6
E00110843,92.2,0,7.3,0.6
E00110844,91.4,0,8.6,0
E00118344,94.4,0.5,4.6,0.5
E00118345,95.1,0,4.9,0
E00118346,92.6,0,7.4,0
E00118347,92.4,0,7.6,0
E00118348,91.7,0,8.3,0
E00118349,94,0.3,5.6,0
E00118350,90.5,0,9.5,0
E00118351,94.2,0,4.5,1.3
E00118352,95,0.3,4.5,0.3
E00118353,88.1,0.2,11.7,0
E00118354,81.4,0,16.8,1.8
