areacd,in_full_time_education-001,in_full_time_education-002
E00007031,31.8,68.2
E00007033,25.2,74.8
E00007192,28.5,71.5
E00007193,29.8,70.2
E00007194,36.5,63.5
E00007195,33.2,66.8
E00007196,28.8,71.2
E00007197,23.2,76.8
E00007198,19.2,80.8
E00007199,26,74
E00007200,27.5,72.5
E00007201,28.2,71.8
E00007202,25.4,74.6
E00007203,29.1,70.9
E00007205,31.4,68.6
E00007206,25.9,74.1
E00007668,26.7,73.3
E00007686,19.5,80.5
E00007687,23.6,76.4
E00007688,22.1,77.9
E00007689,27.3,72.7
E00007690,25.3,74.7
E00007691,23.2,76.8
E00007692,22,78
E00007693,26.5,73.5
E00007694,24.2,75.8
E00007695,35.3,64.7
E00007696,26.4,73.6
E00007697,28.2,71.8
E00007698,35.6,64.4
E00007699,27.5,72.5
E00007700,32.4,67.6
E00007701,30.6,69.4
E00007702,27.3,72.7
E00007703,31.8,68.2
E00007704,29.3,70.7
E00007705,16.5,83.5
E00007706,32.1,67.9
E00007707,24.7,75.3
E00110832,14.8,85.2
E00110834,23.1,76.9
E00110837,21.1,78.9
E00110838,15.6,84.4
E00110840,18.9,81.1
E00110841,7.6,92.4
E00110843,21,79
E00110844,13.5,86.5
E00118344,18.5,81.5
E00118345,25.6,74.4
E00118346,18.4,81.6
E00118347,27.9,72.1
E00118348,13.6,86.4
E00118349,12.8,87.2
E00118350,20.8,79.2
E00118351,21.7,78.3
E00118352,19.3,80.7
E00118353,9.8,90.2
E00118354,14.6,85.4
E00118355,25.6,74.4
E00118356,20.7,79.3
E00118357,17,83
E00118358,21.8,78.2
E00118359,22.4,77.6
E00118360,25.4,74.6
E00118361,18.5,81.5
E00118362,23.6,76.4
E00118363,19.7,80.3
E00118364,19.5,80.5
E00118365,17.3,82.7
E00118366,18.7,81.3
E00118367,13.6,86.4
E00118368,23.1,76.9
E00118369,23.2,76.8
E00118370,16.1,83.9
E00118371,16.4,83.6
E00118372,20.5,79.5
E00118373,20.1,79.9
E00118374,19.2,80.8
E00118375,12.9,87.1
E00118376,17,83
E00118377,24.8,75.2
E00118378,29.4,70.6
E00118379,28.7,71.3
E00118380,11.6,88.4
E00118381,19.9,80.1
E00118382,10.9,89.1
E00118383,17.6,82.4
E00118384,18.2,81.8
E00118385,21.7,78.3
E00118386,21.3,78.7
E00118387,20.3,79.7
E00118388,14.2,85.8
E00118389,12,88
E00118390,17.8,82.2
E00118391,16.2,83.8
E00118392,27.3,72.7
E00118393,16.9,83.1
E00118394,15.8,84.2
E00118395,15.3,84.7
E00118396,23.7,76.3
E00118397,20.2,79.8
E00118398,18.5,81.5
E00118399,15.1,84.9
E00118400,9.9,90.1
E00118401,18.6,81.4
E00118402,24.8,75.2
E00118403,13.6,86.4
E00118404,23.5,76.5
E00118405,17.3,82.7
E00118406,19.5,80.5
E00118407,20.1,79.9
E00118408,22.5,77.5
E00118409,19.1,80.9
E00118410,12.2,87.8
E00118411,16.7,83.3
E00118412,17.9,82.1
E00118413,14.5,85.5
E00118414,24.4,75.6
E00118416,19.3,80.7
