areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00007031,19.3,23.7,40,14.8,2.2
E00007033,31.3,27.3,32.7,7.3,1.3
E00007192,11.9,16.8,54,15.3,2
E00007193,23,30.2,35.7,10.3,0.8
E00007194,26.5,23.5,37.9,4.5,7.6
E00007195,12.5,20.8,46.5,17.4,2.8
E00007196,34.2,28.1,31.6,4.4,1.8
E00007197,25.4,30.2,35.7,7.9,0.8
E00007198,30.8,30.1,32.3,6.8,0
E00007199,29.4,37.3,23.8,9.5,0
E00007200,22.7,30.3,32.6,12.9,1.5
E00007201,16.5,26.1,39.1,16.5,1.7
E00007202,20.3,18.8,46.1,12.5,2.3
E00007203,6.8,34.2,44.4,12.8,1.7
E00007205,23.8,30.3,38.5,7.4,0
E00007206,20,14.6,46.8,15.1,3.4
E00007668,4.2,16.2,58.7,16.2,4.8
E00007686,42.9,27,20.6,7.9,1.6
E00007687,21.5,23,37.8,16.3,1.5
E00007688,41.5,32.5,18.7,7.3,0
E00007689,13.8,20.1,46.5,17,2.5
E00007690,12.6,32.4,38.7,15.3,0.9
E00007691,25.4,22.1,37.7,13.1,1.6
E00007692,40.2,27.9,23.8,6.6,1.6
E00007693,28.5,26.8,31.7,9.8,3.3
E00007694,37.3,19,28.6,11.9,3.2
E00007695,23.1,17.9,38.5,12.8,7.7
E00007696,21,23.6,43.9,10.2,1.3
E00007697,22.6,29.6,34.8,9.6,3.5
E00007698,20.6,35.7,31.7,11.9,0
E00007699,25.4,30.3,30.3,8.2,5.7
E00007700,9.5,20.1,52.7,16.6,1.2
E00007701,18.4,33.3,39.5,8.8,0
E00007702,8.6,15.1,50.4,23,2.9
E00007703,0.8,25.6,50.4,18.6,4.7
E00007704,21.5,36.4,36.4,5.8,0
E00007705,21.6,37.6,31.2,8,1.6
E00007706,19.4,32.4,38.1,9.4,0.7
E00007707,34.3,26.9,32.1,6,0.7
E00110832,12.6,24.3,50.5,12.6,0
E00110834,13.7,23,54,9.4,0
E00110837,18,34.1,43.1,4.2,0.6
E00110838,7.4,25.8,59,7.4,0.4
E00110840,51.5,31.5,13.8,3.1,0
E00110841,11.9,17.5,57.3,13.3,0
E00110843,22.3,30.4,34.5,11.5,1.4
E00110844,39.3,34.8,24.4,1.5,0
E00118344,44.9,26.8,23.2,4.3,0.7
E00118345,15.3,38.7,35.5,8.9,1.6
E00118346,14,50.7,27.2,5.9,2.2
E00118347,25.6,40.3,28.7,4.7,0.8
E00118348,35.9,44.3,17.6,2.3,0
E00118349,20.4,23.2,50.7,5.6,0
E00118350,22.7,37.8,34.5,3.4,1.7
E00118351,14.9,34.3,44,6,0.7
E00118352,54.2,28.5,14.6,2.8,0
E00118353,22.2,19.7,55.7,2,0.5
E00118354,14.9,16.5,58.7,9.9,0
E00118355,29.3,32.1,34.2,4.3,0
E00118356,26.7,45,26.7,0.8,0.8
E00118357,27.1,42.4,24.6,5.9,0
E00118358,38.2,32.2,26.3,3.3,0
E00118359,54.2,30.5,12.2,3.1,0
E00118360,27.8,35.7,27,7.9,1.6
E00118361,26.5,28.4,38.3,5.6,1.2
E00118362,23.5,32.6,34.1,9.8,0
E00118363,30.1,29.3,36.8,3.8,0
E00118364,45.2,32.2,19.9,2.7,0
E00118365,52,26.8,17.9,2.4,0.8
E00118366,24.7,27.6,36.5,11.2,0
E00118367,55.1,24.6,13.8,5.1,1.4
E00118368,40.5,40.5,16.7,2.4,0
E00118369,25.6,33.9,32.7,7.7,0
E00118370,50,34.2,13.3,0.8,1.7
E00118371,44.4,38.9,13.5,3.2,0
E00118372,5,26.6,58.8,9,0.5
