areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00007031,70.7,16.3,13
E00007033,74,11.7,14.2
E00007192,63.3,26.7,10
E00007193,73.9,16,10.1
E00007194,77.6,15.9,6.6
E00007195,62.8,23.4,13.9
E00007196,78,11,11
E00007197,76.5,13.7,9.8
E00007198,76.9,18.1,5
E00007199,77.8,16.7,5.5
E00007200,73.9,16.9,9.1
E00007201,75.8,16.8,7.3
E00007202,69.4,21,9.7
E00007203,77.9,14.6,7.6
E00007205,73.6,18.9,7.5
E00007206,67.1,24.4,8.4
E00007668,65.7,26.2,8.1
E00007686,77.4,15.8,6.8
E00007687,68.2,16,15.8
E00007688,80.9,16.1,2.9
E00007689,72.7,12.9,14.4
E00007690,80.2,9.7,10.1
E00007691,78.7,8.5,12.8
E00007692,79.1,17.2,3.8
E00007693,72.9,13.9,13.2
E00007694,84.2,8.7,7.1
E00007695,80.2,11.2,8.6
E00007696,72.7,18.2,9.1
E00007697,85.1,7.6,7.3
E00007698,79.5,14.4,6.2
E00007699,70.8,22.8,6.4
E00007700,83.8,11.2,5.1
E00007701,79.5,16.8,3.7
E00007702,74.5,14.7,10.8
E00007703,67.6,20.6,11.8
E00007704,78.3,12.2,9.5
E00007705,76.4,11.3,12.3
E00007706,75.3,16.4,8.3
E00007707,79.1,14,6.9
E00110832,73.2,10.6,16.1
E00110834,70.5,9.4,20.2
E00110837,87.5,6.5,6
E00110838,65.2,24.3,10.4
E00110840,88.4,5.8,5.8
E00110841,76.3,9.9,13.7
E00110843,72.1,12.6,15.3
E00110844,89.9,3.3,6.9
E00118344,82,6.9,11.1
E00118345,72.7,6.3,21
E00118346,83.5,8.6,8
E00118347,81.6,7.8,10.7
E00118348,93,0.9,6
E00118349,76.3,7.3,16.3
E00118350,80.8,8.1,11
E00118351,72.2,13.4,14.4
E00118352,90.9,7,2.1
E00118353,77.9,12.7,9.5
E00118354,75.6,13.2,11.1
E00118355,77.6,6.6,15.8
E00118356,84,6,9.9
E00118357,84.3,5.8,9.9
E00118358,82.5,8.1,9.4
E00118359,87.3,6.1,6.6
E00118360,82.9,6.3,10.8
E00118361,82.3,6.7,11
E00118362,84.9,4.1,11
E00118363,84.5,4.8,10.7
E00118364,80.9,17.4,1.7
E00118365,84.4,10.5,5.1
E00118366,71.7,21.7,6.5
E00118367,82.5,11,6.5
E00118368,87.5,5.8,6.6
E00118369,68.2,18.3,13.5
E00118370,85.3,6.8,7.8
E00118371,84.4,10.6,5
E00118372,65.7,20.9,13.4
E00118373,73.1,18.1,8.7
E00118374,84.8,11,4.3
E00118375,79.3,15.4,5.3
E00118376,59.5,32.3,8.2
E00118377,74.4,13.2,12.4
E00118378,79.4,11.3,9.3
E00118379,78,11.8,10.2
E00118380,64.6,21.1,14.3
E00118381,82.7,9.4,7.9
E00118382,70.7,14.1,15.3
E00118383,83.8,7.4,8.8
E00118384,73,12,15
E00118385,74.7,20.5,4.9
E00118386,85.7,10.2,4.1
E00118387,76.7,17.6,5.7
E00118388,85.5,7.4,7.1
E00118389,80.5,15.3,4.2
E00118390,66.7,11.7,21.6
E00118391,79.6,9.5,10.8
E00118392,75.2,7.3,17.5
E00118393,83.9,9.3,6.8
E00118394,78.4,15.9,5.7
E00118395,86.5,8.6,4.9
E00118396,83.7,9.4,6.9
E00118397,74.7,16.1,9.2
E00118398,89.3,5.4,5.4
E00118399,87.4,8.4,4.2
E00118400,85.3,3.8,10.9
E00118401,83.6,9.1,7.3
E00118402,74,14.4,11.7
E00118403,82.4,11,6.6
E00118404,83.7,9.6,6.7
E00118405,76.4,12.3,11.3
E00118406,75.5,13.6,10.8
E00118407,70.9,15.2,13.9
E00118408,85.8,9.7,4.4
E00118409,76.5,10.3,13.2
E00118410,79.6,10.4,10
E00118411,78.4,7.2,14.4
E00118412,92.3,5.1,2.6
E00118413,85.9,3.8,10.3
E00118414,78.1,7.4,14.5
E00118416,89.8,2.9,7.3
E00118417,90.5,2.6,6.9
E00118418,94.2,0.6,5.2
E00118419,87.6,5,7.4
E00118420,89.6,2.9,7.5
E00118421,91.2,6.5,2.3
E00118422,95,3.4,1.7
E00118423,84.9,6,9.1
E00118424,88.5,5.8,5.8
E00118425,89,4.2,6.9
E00118426,87.7,3.6,8.7
E00118427,77.7,8.6,13.7
E00118429,78.4,13.2,8.4
E00118430,79.6,12.3,8
E00118432,95.6,2.7,1.7
E00118433,93,2.7,4.3
E00118434,92,6,2.1
E00118435,88.1,2.1,9.9
E00118438,94.5,1.8,3.7
E00118441,89,5.1,5.8
E00118442,87,5.4,7.6
E00118444,95.1,3.9,1
E00118445,85,9.9,5.1
E00118448,86.3,4.4,9.3
E00118449,92.2,3,4.8
E00118450,90,5.7,4.3
E00118451,84.1,2.6,13.3
E00118495,83.9,7.7,8.4
E00118496,79.7,7.2,13.1
E00118497,85,6.6,8.3
E00118498,82.8,8.1,9.1
E00118499,80.1,8.9,11
E00118500,81.7,4.1,14.2
E00118501,73.8,9.9,16.2
E00118502,81.5,7.2,11.3
E00118503,88.8,3.5,7.7
E00118504,81.5,10.3,8.2
E00118505,87.4,3.5,9.1
E00118506,86,8.3,5.6
E00118507,83.2,8.6,8.3
E00118508,83.2,6.1,10.7
E00118531,76.3,20.1,3.6
E00118532,70.9,15.4,13.6
E00118533,83.7,9.8,6.5
E00118534,64.9,21.9,13.1
E00118535,77.3,16.9,5.8
E00118536,59.5,27.6,12.9
E00118537,75.1,20.2,4.6
E00118538,81.8,7,11.2
E00118539,80.7,11.8,7.5
E00118540,71.3,23.4,5.3
E00118541,69.2,24.6,6.2
E00118542,75.5,16.5,7.9
E00118543,72.8,17.5,9.8
E00118544,62.5,29.7,7.9
E00118545,75.9,20.1,4
E00118546,69,20,11
E00118547,73.1,20.5,6.4
E00118548,68.5,27.4,4.1
E00118549,81.5,12.8,5.8
E00118550,75.4,19.3,5.3
E00118551,72.4,16.7,10.9
E00118552,85.7,8.3,6
E00118553,72.2,16.6,11.2
E00118554,56.2,36.8,7
E00118555,69.5,17.9,12.5
E00118556,68,13.8,18.2
E00118558,61.8,27,11.3
E00118559,69.5,16.3,14.1
E00118560,52,44.6,3.4
E00118563,70.7,18.1,11.2
E00118564,76,20.6,3.3
E00118565,74.5,17.3,8.2
E00118566,74,12,14
E00118567,77.5,16.8,5.7
E00118568,68.6,18.2,13.2
E00118569,73.8,18.8,7.4
E00118570,70.9,19.6,9.4
E00118571,61.3,26.3,12.4
E00118572,51,36.9,12.1
E00118573,67.5,23.4,9.1
E00118574,58.8,25.7,15.5
E00118575,64.7,25.6,9.8
E00118577,82.3,9,8.7
E00118596,75.8,6.7,17.5
E00118597,80.4,7.2,12.3
E00118598,85.3,8.2,6.5
E00118599,78.3,5.3,16.4
E00118600,89.3,4.1,6.6
E00118601,81.6,9.6,8.9
E00118602,88.4,3.7,7.9
E00118603,85,5.6,9.3
E00169719,73.7,17.7,8.6
E00169720,79.5,14.3,6.2
E00169721,84.2,7.6,8.3
E00169722,81.9,3.3,14.8
E00169723,86.6,8.9,4.5
E00169724,74.8,20.2,4.9
E00169725,79.2,8,12.7
E00170073,88.1,4.2,7.7
E00178851,78.9,14.1,7
E00190222,73.6,18.2,8.2
E00190229,86.8,6.8,6.5
E00190239,80.2,16,3.8
E00190244,81.4,13.1,5.4
E00190266,69.7,14.8,15.5
E00190276,49.9,42.6,7.5
E00190290,73.6,11.7,14.7
E00190318,53.8,35.8,10.4
E00190329,83.8,6.4,9.8
E00190334,73.5,17.8,8.7
E00190337,69.3,8.7,22
