geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00045264,6.4,48.7,44.9
E00045266,7.2,63.9,28.9
E00045269,14.1,68.5,17.4
E00045271,8.2,40,51.8
E00045272,12.3,49.2,38.5
E00045273,14.3,53.6,32.1
E00045274,16.8,38.3,44.9
E00045417,13.9,64.6,21.5
E00045418,2.4,74,23.6
E00045419,12.7,48.4,38.9
E00045423,15.4,62.8,21.8
E00045424,9.5,58.1,32.4
E00045425,18.3,60.2,21.5
E00045426,9,66.3,24.7
E00045430,5.9,69.7,24.4
E00045432,8.2,80.3,11.5
E00045433,13.2,67,19.8
E00045435,11.4,57.9,30.7
E00045436,7.9,79.8,12.4
E00045437,1.4,80.9,17.7
E00045438,4.9,82.1,13
E00045440,5.6,83.3,11.1
E00045442,15.3,66.3,18.4
E00045444,13.8,62.8,23.4
E00045446,12.5,74,13.5
E00045447,10.6,59.2,30.3
E00045449,11.2,64,24.7
E00045450,14.8,64.8,20.4
E00045451,8.7,73.9,17.4
E00045452,16.2,47.8,36
E00045453,22.2,55.6,22.2
E00045454,9.4,69.2,21.4
E00045455,15.1,44.1,40.8
E00045456,5.4,56.9,37.7
E00045457,5.5,50.3,44.2
E00045458,13.5,63.1,23.4
E00045472,9.7,60.5,29.8
E00045474,14.4,61.5,24
E00045476,13.9,67,19.1
E00045477,6.7,68.5,24.7
E00045479,7.9,75.7,16.4
E00045482,2.9,78.8,18.3
E00045485,7.2,66,26.8
E00045487,7.2,70.4,22.4
E00045489,2.6,72.6,24.8
E00045490,13.1,67.9,19
E00045495,7.2,78.4,14.4
E00045497,7.5,63.8,28.8
E00046189,18.4,50.6,31
E00046190,12.4,39.7,47.9
E00046191,11.4,69.1,19.5
E00046192,6.3,57.7,36
E00046193,14,57,29
E00046194,9.4,56.7,33.9
E00046195,7.9,67.4,24.7
E00046196,10.4,61.7,27.9
E00046197,7.4,56.6,36.1
E00046198,9.3,70.4,20.4
E00046199,16.5,70.9,12.6
E00046200,11.9,50.7,37.3
E00046201,7.6,67.8,24.6
E00046204,15.6,34.4,50
E00046205,10.6,64.9,24.5
E00046207,8.6,65.7,25.7
E00046208,11.1,34,54.9
E00046209,5.9,66.1,28
E00046210,11.2,58.4,30.3
E00046211,9.5,52.5,38
E00046213,10.9,63,26.1
E00046214,7.5,49.5,43
E00046215,5.3,72.7,22
E00046216,7.6,57.1,35.2
