geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00045264,12.8,12.8,66.8,7.7
E00045266,21.4,17.5,50.5,10.7
E00045269,43.2,46.6,2.5,7.6
E00045271,11.3,30,50,8.8
E00045272,13.9,52.8,21.3,12
E00045273,13.2,64.5,10.5,11.8
E00045274,4.4,43.1,42.5,10
E00045417,30.5,41,10.5,18.1
E00045418,27.7,17,40.4,14.9
E00045419,6.3,0.7,85.2,7.7
E00045423,39.5,49.6,1.7,9.2
E00045424,47,40.3,8.1,4.7
E00045425,29.4,26.5,34.3,9.8
E00045426,24.6,16.7,51.8,7
E00045430,15.2,4.8,72,8
E00045432,11.1,7.1,74.6,7.1
E00045433,33.6,54.1,6.6,5.7
E00045435,3.1,0.8,89.1,7
E00045436,35.7,25.6,34.1,4.7
E00045437,36.7,10.2,45.3,7.8
E00045438,60.1,17.6,4.7,17.6
E00045440,20,28.7,43.5,7.8
E00045442,40.2,41.7,8.7,9.4
E00045444,41,35.2,6.6,17.2
E00045446,36.1,21,34.5,8.4
E00045447,26.1,15.9,14.6,43.3
E00045449,36.8,31.6,4.3,27.4
E00045450,25.7,20.3,4.1,50
E00045451,37.7,32.2,1.4,28.8
E00045452,24.1,17,44.7,14.2
E00045453,31.3,32.1,19.1,17.6
E00045454,26,32,20,22
E00045455,3.2,4.5,86.5,5.8
E00045456,25.4,14.4,52.5,7.6
E00045457,5.4,7.5,82.3,4.8
E00045458,39.8,31.9,8,20.4
E00045472,20.8,12.3,63.1,3.8
E00045474,26.9,25.2,45.4,2.5
E00045476,18.9,23.5,50.8,6.8
E00045477,18.4,18.4,59.2,3.9
E00045479,73.8,23,0.8,2.5
E00045482,22,16.5,48,13.4
E00045485,3.6,2.2,86.9,7.3
E00045487,19,14,58.7,8.3
E00045489,19.2,4,68.7,8.1
E00045490,31.3,40.6,20.8,7.3
E00045495,32.1,15.1,46.2,6.6
E00045497,40,44,6,10
E00046189,27.4,24.7,32.9,15.1
E00046190,11.3,20.2,52.4,16.1
E00046191,39.6,42.2,3.9,14.3
E00046192,20.3,26.3,39.8,13.6
E00046193,19.8,47.1,17.4,15.7
E00046194,19.3,22.4,47.2,11.2
E00046195,33.3,34.3,17.2,15.2
E00046196,16.3,12.9,61.8,9
E00046197,42.2,43.1,10.3,4.3
E00046198,39.1,43.8,4.7,12.5
E00046199,47.9,41.2,0.8,10.1
E00046200,29,41.9,10.5,18.5
E00046201,17.3,24.5,45.3,12.9
E00046204,11.8,21.1,60.2,6.8
E00046205,43.5,34.8,8.7,13
E00046207,0.7,15.3,81,2.9
E00046208,25,32.8,15.5,26.7
E00046209,14.8,13,63.5,8.7
E00046210,39.3,50.4,0.9,9.4
E00046211,15.7,25,55.8,3.5
E00046213,31.1,24.4,31.1,13.4
E00046214,14.1,18.2,55.6,12.1
E00046215,28.5,25.4,40,6.2
E00046216,21.6,21.6,52.3,4.5
E00046218,24.8,13.3,47.6,14.3
E00046219,24,21.2,37.5,17.3
E00046221,20.2,22.9,47.7,9.2
E00046222,20.9,21.8,50,7.3
E00046224,37.1,36.4,4.2,22.4
E00046225,49.3,32.6,5.6,12.5
E00046226,3.8,9.2,81.7,5.3
E00046229,63.9,33.8,1.5,0.8
E00046231,6.4,19.3,69,5.3
E00046233,56.7,41,0.7,1.5
E00046234,17.6,10.9,63,8.4
E00046236,2,17.9,80.1,0
E00046237,39.3,41,8.2,11.5
E00046239,57,34.5,0,8.5
E00046242,20.9,23.7,36,19.4
E00046247,53,36.5,0,10.4
E00046252,62.8,31.9,4.4,0.9
E00046258,52.1,32.3,6.3,9.4
E00046259,46.8,27.7,21.3,4.3
E00046431,40,40.8,9.2,10
E00046432,21.5,23.4,45.6,9.5
E00046435,5.6,4.5,85.4,4.5
E00046436,14.2,14.2,65,6.7
E00046437,27.1,51,4.5,17.4
E00046438,7.6,13.9,64.6,13.9
E00046439,48.3,42.5,0.8,8.3
E00046440,32.8,32,19.5,15.6
E00046442,38.8,38.8,12.7,9.7
E00046443,26.1,31.1,23.5,19.3
E00046444,12.3,13.1,63.1,11.5
E00046445,21.2,32.7,29.2,16.8
E00046446,6.4,5,76.4,12.1
E00046447,9.6,9.6,75,5.8
E00046448,29.3,46.1,3.4,21.1
E00046449,40.5,42.3,4.5,12.6
E00046450,18.2,29.3,27.3,25.3
E00046451,53.1,23.8,13.3,9.8
E00046452,24.3,42.6,15.7,17.4
E00046453,16.9,26.9,29.2,26.9
E00046454,28.5,30.1,6.5,35
E00046455,24.1,21.9,25.5,28.5
E00046456,47.7,43.2,0.9,8.1
E00046457,28,18.9,18.2,34.8
E00046458,31.6,40.4,8.1,19.9
E00046459,38.4,34.8,8.9,17.9
E00046460,39,29.2,17.5,14.3
E00046461,48.1,39.1,5.3,7.5
E00046462,27.5,34.5,5.6,32.4
E00046463,31.8,46.2,5.3,16.7
E00046464,36.8,27.2,21.1,14.9
E00046465,47.6,36.5,5.6,10.3
E00046466,38.9,40.5,4.6,16
E00046467,28.2,27.4,23.4,21
E00046468,36.6,38.6,8.3,16.6
E00046469,19,37.3,24.6,19
E00046470,29.2,30.7,19.7,20.4
E00046471,40.5,41.9,1.4,16.2
E00046472,44.5,46.2,2.5,6.7
E00046473,24.1,23.2,34.8,17.9
E00046474,19.7,34.1,28,18.2
E00046475,31.1,47.4,11.1,10.4
E00046476,43,46.9,0.8,9.4
E00046477,32.8,44,3.4,19.8
E00046478,16.7,24.4,41,17.9
E00046479,27.1,38.3,22.4,12.1
E00046480,34.7,36.3,9.7,19.4
E00046481,46.2,35.4,1.5,16.9
E00046482,5.6,23.5,61.7,9.3
E00046483,44.3,40,3.5,12.2
E00046484,16.8,23,54.9,5.3
E00046485,19.8,37.1,27.6,15.5
E00046486,30,32.1,5,32.9
E00046487,33,32.1,21.7,13.2
E00046489,22.2,26.8,38.6,12.4
E00046490,15.7,18.7,41,24.6
E00046491,14.8,32.4,38,14.8
E00046492,19.7,29.5,38.5,12.3
E00046493,20.5,22.2,46.2,11.1
E00046494,14.1,39.1,35.2,11.7
E00046495,30.9,40.4,20.6,8.1
E00046496,17.5,25.4,37.7,19.3
E00046497,13.1,24.1,46.2,16.6
E00046500,18.2,24.4,39.8,17.6
E00046501,11.7,27.9,17.9,42.5
E00046502,29.6,36.3,2.2,31.9
E00046503,41.5,43.1,1.6,13.8
E00046504,17.5,32.5,22.2,27.8
E00046505,38,39.7,11.6,10.7
E00046506,35.8,26.7,17.5,20
E00046509,25.9,13.7,52.5,7.9
E00046510,18.2,21.2,44.7,15.9
E00046511,21.8,19.7,44.4,14.1
E00046513,33.7,21.8,33.7,10.9
E00046514,11.2,16.4,37.9,34.5
E00046516,16.3,14.7,62,7
E00046517,16.5,23.3,48.9,11.3
E00046518,18.3,21.1,52.3,8.3
E00046521,25,21.7,45.8,7.5
E00046523,22.8,24.3,39.7,13.2
E00046526,20.6,19.8,51.6,7.9
E00046527,19.8,24.3,43.2,12.6
E00046529,32.5,37.1,2.6,27.8
E00046530,17.6,22.7,41.2,18.5
E00046531,16.7,15.9,57.2,10.1
E00046532,19.2,9.6,55.8,15.4
E00046678,46.2,37.8,0.7,15.4
E00046679,37.6,51.1,0,11.3
E00046680,49.6,24.4,17.1,8.9
E00046681,38.8,47.1,3.3,10.7
E00046682,9.8,4.5,76.5,9.1
E00046683,16,17.6,46.4,20
E00046684,50.9,35.1,3.5,10.5
E00046685,38,33.1,19,9.9
E00046686,44.6,43.8,0,11.6
E00046687,4,21.3,70.7,4
E00046688,24.4,27.4,31.9,16.3
E00046689,39.8,38,0.9,21.3
E00046690,46.7,33.3,6.7,13.3
E00046691,10,17.7,48.5,23.8
E00046692,27.8,33.3,4.8,34.1
E00046693,34.8,19.5,23.8,22
E00046694,23,27.4,34.8,14.8
E00046695,26.3,47.7,8.2,17.7
E00046696,18.2,18.8,50.6,12.3
E00046697,24.7,39,19.9,16.4
E00046698,23.5,25.2,37.4,13.9
E00046699,13.9,16,59.7,10.4
E00046700,51.7,26.7,9.2,12.5
E00046701,7,2,89,2
E00046702,44.1,33.5,5.6,16.8
E00046703,69.5,23.7,0,6.9
E00046704,3.7,14.8,72.6,8.9
E00046705,27.7,24.4,28.6,19.3
E00046706,26.8,25.8,29.5,17.9
E00046707,18.5,21.8,40.3,19.3
E00046708,27.1,25.9,36.7,10.2
E00046709,26.4,34.4,7.2,32
E00046710,18.6,19.2,43.6,18.6
E00046711,31.1,19.7,20.5,28.8
E00046712,22.5,21.3,32.5,23.7
E00046713,5.4,1.6,86,7
E00046714,18.7,23.6,45.5,12.2
E00046715,13.7,20.5,56.8,8.9
E00046716,26.9,22.7,36.1,14.3
E00046717,29.9,22.4,29.9,17.9
E00046718,10.5,13.7,75.8,0
E00046719,39.1,40.6,0.7,19.6
E00046720,34.8,39.3,13.8,12.1
E00046721,43.6,40,8.2,8.2
E00046722,49.3,35.2,4.2,11.3
E00046723,24.8,54.4,1.6,19.2
E00046724,53.2,38.7,0.8,7.3
E00046725,17.1,12.1,65,5.7
E00046726,45.7,32.3,0.8,21.3
E00046727,34.8,37.5,14.3,13.4
E00046728,27.1,22.5,25.6,24.8
E00046729,56.5,36.5,0,7
E00046730,49.2,45.2,1.6,4
E00046731,49.2,42.9,1.6,6.3
E00046732,16.6,16.6,52.7,14.2
E00046733,11.2,25.2,51.4,12.1
E00046734,21.1,23.7,9.6,45.6
E00046735,51.5,37.9,2.9,7.8
E00046736,46.6,35.3,1.5,16.5
E00046737,42,41.1,6.3,10.7
E00046738,41.2,41.2,4.4,13.2
E00046739,51.9,30.2,0,17.8
E00046740,35.6,30.3,5.3,28.8
E00046741,52.1,20.8,0,27.1
E00046742,44.1,39.9,5.6,10.5
E00046743,49.6,42.5,3.1,4.7
E00046744,59,39.3,0,1.6
E00046745,47.6,27.3,1.4,23.8
E00046746,40.7,30.5,10.2,18.6
E00046747,16,18,24,42
E00046748,46.9,46.1,0.8,6.3
E00046749,47.9,43,0,9.2
