geography_code,sex-001,sex-002
E00045264,49.4,50.6
E00045266,50,50
E00045269,49.5,50.5
E00045271,53.6,46.4
E00045272,51.2,48.8
E00045273,50.4,49.6
E00045274,52.8,47.2
E00045417,55.6,44.4
E00045418,56.6,43.4
E00045419,56.4,43.6
E00045423,51.2,48.8
E00045424,48.9,51.1
E00045425,50.2,49.8
E00045426,60.7,39.3
E00045430,53.9,46.1
E00045432,59,41
E00045433,49.7,50.3
E00045435,54.9,45.1
E00045436,54.7,45.3
E00045437,57.5,42.5
E00045438,56.7,43.3
E00045440,60,40
E00045442,51.3,48.7
E00045444,51.3,48.7
E00045446,54.5,45.5
E00045447,50.8,49.2
E00045449,50.3,49.7
E00045450,45,55
E00045451,50.7,49.3
E00045452,55.1,44.9
E00045453,52.1,47.9
E00045454,47.4,52.6
E00045455,55.9,44.1
E00045456,51.1,48.9
E00045457,57.8,42.2
E00045458,52.7,47.3
E00045472,58.7,41.3
E00045474,54.2,45.8
E00045476,53,47
E00045477,51.2,48.8
E00045479,51.7,48.3
E00045482,52.7,47.3
E00045485,35.1,64.9
E00045487,53,47
E00045489,61.4,38.6
E00045490,51,49
E00045495,52.7,47.3
E00045497,51.9,48.1
E00046189,52.2,47.8
E00046190,53.3,46.7
E00046191,51.7,48.3
E00046192,55.1,44.9
E00046193,51.5,48.5
E00046194,56,44
E00046195,48.2,51.8
E00046196,53.4,46.6
E00046197,51.7,48.3
E00046198,47.1,52.9
E00046199,52.5,47.5
E00046200,51.6,48.4
E00046201,44.7,55.3
E00046204,52.3,47.7
E00046205,49.6,50.4
E00046207,49.1,50.9
E00046208,55.2,44.8
E00046209,48.9,51.1
E00046210,49.5,50.5
E00046211,55.8,44.2
E00046213,48.9,51.1
E00046214,55.9,44.1
E00046215,53.7,46.3
E00046216,51,49
E00046218,56,44
E00046219,56.9,43.1
E00046221,51.9,48.1
E00046222,50.8,49.2
E00046224,49.7,50.3
E00046225,52.7,47.3
E00046226,49.1,50.9
E00046229,50.8,49.2
E00046231,53.1,46.9
E00046233,50.8,49.2
E00046234,54.7,45.3
E00046236,58.6,41.4
E00046237,53.1,46.9
E00046239,48.4,51.6
E00046242,52.4,47.6
E00046247,51.2,48.8
E00046252,49.6,50.4
E00046258,57.4,42.6
E00046259,49.7,50.3
E00046431,49.4,50.6
E00046432,49.4,50.6
E00046435,51.1,48.9
E00046436,51.3,48.7
E00046437,48.1,51.9
E00046438,54.7,45.3
E00046439,52.6,47.4
E00046440,51,49
E00046442,50.5,49.5
E00046443,53.4,46.6
E00046444,50.7,49.3
E00046445,53.4,46.6
E00046446,55.1,44.9
E00046447,58,42
E00046448,52.8,47.2
E00046449,51.7,48.3
E00046450,50.8,49.2
E00046451,57.4,42.6
E00046452,53,47
E00046453,48.8,51.3
E00046454,43.1,56.9
E00046455,49.1,50.9
E00046456,53.8,46.2
E00046457,53.4,46.6
E00046458,47.8,52.2
E00046459,51.9,48.1
E00046460,49.7,50.3
E00046461,52.7,47.3
E00046462,47.7,52.3
E00046463,50.7,49.3
E00046464,52,48
E00046465,52.5,47.5
E00046466,47.4,52.6
E00046467,54.7,45.3
E00046468,47,53
E00046469,50.9,49.1
E00046470,52.5,47.5
E00046471,54,46
E00046472,53,47
E00046473,54.3,45.7
E00046474,49.8,50.2
E00046475,50.7,49.3
E00046476,50,50
E00046477,53.3,46.7
E00046478,50.5,49.5
E00046479,48,52
E00046480,50.2,49.8
E00046481,54.4,45.6
E00046482,54,46
E00046483,53.7,46.3
E00046484,54.3,45.7
E00046485,52,48
E00046486,42.8,57.2
E00046487,49.4,50.6
E00046489,53.4,46.6
E00046490,53.6,46.4
E00046491,52.2,47.8
E00046492,52.8,47.2
E00046493,49.5,50.5
E00046494,52.9,47.1
E00046495,50,50
E00046496,49.8,50.2
E00046497,50.8,49.2
E00046500,57,43
E00046501,51.8,48.2
E00046502,54.3,45.7
E00046503,49.7,50.3
E00046504,48.3,51.7
E00046505,51.6,48.4
E00046506,51.3,48.7
E00046509,54.5,45.5
E00046510,54.1,45.9
E00046511,50.4,49.6
E00046513,48.4,51.6
E00046514,53.2,46.8
E00046516,52.7,47.3
E00046517,51.6,48.4
E00046518,51.6,48.4
E00046521,53,47
E00046523,57.5,42.5
E00046526,55.1,44.9
E00046527,49.1,50.9
E00046529,49.9,50.1
E00046530,57.2,42.8
E00046531,54.8,45.2
E00046532,55.4,44.6
E00046678,49,51
E00046679,49.9,50.1
E00046680,51.9,48.1
E00046681,46.8,53.2
E00046682,53.9,46.1
E00046683,49.3,50.7
E00046684,50.9,49.1
E00046685,52.7,47.3
E00046686,47.7,52.3
E00046687,57.9,42.1
E00046688,55.3,44.7
E00046689,50.4,49.6
E00046690,52.4,47.6
E00046691,52.4,47.6
E00046692,52.1,47.9
E00046693,51.7,48.3
E00046694,50.9,49.1
E00046695,50.6,49.4
E00046696,54.8,45.2
E00046697,53.7,46.3
E00046698,51,49
E00046699,49.8,50.2
E00046700,50.5,49.5
E00046701,43.4,56.6
E00046702,49.5,50.5
E00046703,54.4,45.6
E00046704,47.2,52.8
E00046705,51.6,48.4
E00046706,48.2,51.8
E00046707,53.7,46.3
E00046708,58.4,41.6
E00046709,50,50
E00046710,56.7,43.3
E00046711,55.8,44.2
E00046712,46,54
E00046713,46.9,53.1
E00046714,55.2,44.8
E00046715,50,50
E00046716,52.1,47.9
E00046717,50.3,49.7
E00046718,47.6,52.4
E00046719,49.5,50.5
E00046720,55.8,44.2
E00046721,50.5,49.5
E00046722,53.9,46.1
E00046723,50.2,49.8
E00046724,49,51
E00046725,56.6,43.4
E00046726,56.3,43.7
E00046727,52,48
E00046728,53.5,46.5
E00046729,50.3,49.7
E00046730,50.3,49.7
E00046731,51.8,48.2
E00046732,50.3,49.7
E00046733,55,45
E00046734,53,47
E00046735,48,52
E00046736,50.5,49.5
E00046737,51.7,48.3
E00046738,51.4,48.6
E00046739,48.9,51.1
E00046740,52.6,47.4
E00046741,62.4,37.6
E00046742,50.9,49.1
E00046743,50.6,49.4
E00046744,45.7,54.3
E00046745,54.7,45.3
E00046746,52.1,47.9
E00046747,50.8,49.2
E00046748,48.9,51.1
E00046749,49,51
E00046750,47.9,52.1
E00046751,52.6,47.4
E00046752,55.1,44.9
E00046753,50.5,49.5
E00046754,53.1,46.9
E00046755,51.6,48.4
E00046756,46,54
E00046757,49.6,50.4
