geography_code,in_full_time_education-001,in_full_time_education-002
E00045264,24.1,75.9
E00045266,18.6,81.4
E00045269,14.6,85.4
E00045271,31.7,68.3
E00045272,19.4,80.6
E00045273,30.9,69.1
E00045274,31,69
E00045417,17.8,82.2
E00045418,4.4,95.6
E00045419,26.2,73.8
E00045423,25.6,74.4
E00045424,24.1,75.9
E00045425,27.8,72.2
E00045426,20.4,79.6
E00045430,19.4,80.6
E00045432,15.3,84.7
E00045433,22.7,77.3
E00045435,24.9,75.1
E00045436,15.9,84.1
E00045437,8.5,91.5
E00045438,16.7,83.3
E00045440,13,87
E00045442,24.1,75.9
E00045444,19.5,80.5
E00045446,17.4,82.6
E00045447,12.8,87.2
E00045449,16.5,83.5
E00045450,13.1,86.9
E00045451,14.7,85.3
E00045452,28.8,71.2
E00045453,25.3,74.7
E00045454,21.6,78.4
E00045455,37.8,62.2
E00045456,20.9,79.1
E00045457,39.3,60.7
E00045458,17.4,82.6
E00045472,22,78
E00045474,25.4,74.6
E00045476,16.8,83.2
E00045477,14.5,85.5
E00045479,10.9,89.1
E00045482,16.2,83.8
E00045485,5.3,94.7
E00045487,12.3,87.7
E00045489,9.7,90.3
E00045490,22.4,77.6
E00045495,12.9,87.1
E00045497,27.7,72.3
E00046189,24.3,75.7
E00046190,39,61
E00046191,16.5,83.5
E00046192,21.3,78.7
E00046193,23,77
E00046194,26.7,73.3
E00046195,21.5,78.5
E00046196,21.7,78.3
E00046197,17.2,82.8
E00046198,18,82
E00046199,16,84
E00046200,19.4,80.6
E00046201,19.8,80.2
E00046204,40.3,59.7
E00046205,20.2,79.8
E00046207,15.6,84.4
E00046208,24.2,75.8
E00046209,18.8,81.2
E00046210,19.1,80.9
E00046211,34.1,65.9
E00046213,18.8,81.2
E00046214,17.3,82.7
E00046215,11.4,88.6
E00046216,23.8,76.3
E00046218,22.5,77.5
E00046219,23.3,76.7
E00046221,21.6,78.4
E00046222,20.4,79.6
E00046224,21.3,78.7
