geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00045825,94.2,0.3,5.5,0
E00045827,95.3,0.6,4.1,0
E00045829,93.8,0,6.3,0
E00045830,93.5,0,6.5,0
E00045831,94.9,1.3,3.8,0
E00045833,88.1,0.3,10.3,1.3
E00045835,91.1,0,8.3,0.6
E00045837,91.7,0.3,7.9,0
E00045873,88,0,11.8,0.2
E00045874,92.2,0,7.5,0.3
E00045875,95.6,0,3.7,0.7
E00045876,91.4,0,8,0.6
E00045877,92.7,0.3,7,0
E00045879,92.1,0,5.8,2
E00045880,91,0,7.8,1.3
E00045882,93,0,6.7,0.2
E00045883,87.5,0,12.2,0.3
E00045884,91.2,0,8.8,0
E00045886,91.6,0.2,7.7,0.5
E00045887,90.9,0,8.9,0.2
E00045888,93.1,0,6.9,0
E00045889,91.2,0,8.3,0.5
E00045892,94.2,0,5.5,0.3
E00045893,95.5,0.2,4.3,0
E00045895,97.6,0,2.4,0
E00045897,87.7,0,12.3,0
E00045898,94,0,4.6,1.4
E00045900,96.3,0.3,3.1,0.3
E00051109,92.3,0.3,6.5,0.9
E00051114,96.4,0,3,0.6
E00051334,87.8,0,11.8,0.4
E00051336,87.2,0,10.9,1.9
E00051424,92.1,0,7.9,0
E00051436,93.2,0.3,6.5,0
E00051437,93.2,0,6.8,0
E00051438,92.3,0.3,6.3,1.1
E00051439,88.1,0.2,9.3,2.3
E00051440,89.7,0.2,8.7,1.4
E00051441,93.3,1.2,5.5,0
E00051442,95.9,0.4,3.4,0.4
E00051443,94.3,0.7,4.7,0.3
E00051444,97.3,0,2.7,0
E00051445,95.5,0.3,4.1,0
E00051461,88.6,0.3,10.8,0.3
E00051463,86.9,0,13.1,0
E00051466,88.4,0,8,3.6
E00051467,91.5,0,8.3,0.2
E00051472,84.2,0.4,13.2,2.1
E00051473,88,0,9.7,2.3
E00051490,90,0,9.7,0.4
E00051492,91.9,0.6,6.9,0.6
E00051494,88.8,0,10.9,0.3
E00051495,94.6,0,5.1,0.3
E00051498,92.8,0,7.2,0
E00051500,94.6,0.3,5,0
E00051507,92.4,0,5,2.5
E00051508,88.2,0.7,11.1,0
E00051509,94.4,0,4.6,1
E00051510,93.8,0.3,4.9,1.1
E00051511,93.4,0.3,6.3,0
E00051512,94.8,0,5.2,0
E00051513,89.7,0,7.9,2.4
E00051514,94.4,0.6,4.7,0.3
E00051515,89.4,0.5,8.4,1.6
E00051516,92.4,0.4,6.9,0.4
E00051517,92.7,1,6.3,0
E00051518,89.7,0.3,10,0
E00051519,93.3,1.5,4.8,0.4
E00051520,95,0.5,4.6,0
E00051521,93.1,0.7,6.3,0
E00051522,89.5,0.5,9.5,0.5
E00051523,95.9,0.3,3.3,0.6
E00051524,97.8,0,1.9,0.3
E00051525,89.5,0.5,9.7,0.3
E00051526,91.2,0,7.7,1.1
E00051527,90.9,0.6,8.6,0
E00051528,97.1,0,2.9,0
E00051529,89.2,0.3,7.9,2.5
E00051530,91.4,0.5,7.6,0.5
E00051531,91.8,0,7.9,0.3
E00051532,79,0,16.7,4.3
E00051533,90.6,0,7.8,1.6
E00051534,97.6,0.6,1.2,0.6
E00051535,88.5,0,10.6,0.9
E00051536,88.8,0.6,9.5,1.1
E00051537,75.4,0,18.6,6
E00051538,91.6,0.6,7.3,0.6
E00051539,94.1,0,5.9,0
E00051540,80.3,0,13.7,6
E00051541,96.5,0.8,2.7,0
E00051542,79,0.2,16.8,4
E00051543,94.9,0.6,3.6,0.9
E00051544,94.5,0.6,4.3,0.6
E00051545,87.4,0,10.5,2.1
E00051546,90.7,0,7.5,1.8
E00051547,93.2,0.3,5.7,0.8
E00051548,96.2,0,3.8,0
E00051549,89.3,0.4,10.3,0
E00051550,87,0,10.6,2.3
E00051551,92.5,0,5,2.5
E00051552,89.3,0.3,8.5,2
E00051553,88.6,1.4,9,1.1
E00051554,94,0.3,3.8,1.9
E00051555,93.4,0,6.6,0
E00051556,89,0.3,9.6,1
E00051557,90.7,0.4,7,1.9
E00051558,90.8,0,8.2,1
E00051559,91.1,0,8.9,0
E00051560,88.3,0.6,10.7,0.3
E00051561,93,0.3,5.1,1.6
E00051562,97.5,0,2.5,0
E00051563,92.5,0,6,1.4
E00051564,93.2,0.3,6.5,0
E00051565,91.3,0.3,6.8,1.6
E00051566,94.3,0.6,5.1,0
E00051567,91.4,0,6.8,1.8
E00051568,94.9,0,4.6,0.4
E00051569,86.8,0,11.9,1.4
E00051570,90.5,0,8.7,0.9
E00051571,89.2,0,9,1.7
E00051572,87.7,0,11.1,1.2
E00051573,87.9,0.4,11.4,0.4
E00051574,81,0,16.5,2.6
E00051575,89.5,0,10.5,0
E00051576,91.4,0.4,7.5,0.7
E00051577,88.7,0,11.3,0
E00051578,93.8,0.4,5.3,0.4
E00051579,92.7,0,7.3,0
E00051580,90.8,0,8.9,0.3
E00051581,91.6,0,7.3,1.1
E00051582,95.4,0,4.6,0
E00051583,93.4,0,5.2,1.4
E00051584,90.6,0,9.4,0
E00051585,93.5,0.6,3.7,2.2
E00051586,91.5,0,8.2,0.3
E00051587,94.1,0.5,5.4,0
E00051588,90.3,0,9.1,0.6
E00051589,90.5,0.6,8.3,0.6
E00051590,95.5,0.3,3.6,0.6
E00051591,96.8,0,2.5,0.7
E00051592,91.7,0,8.3,0
E00051593,94.3,0,5.7,0
E00051594,91.8,0,8.2,0
E00051595,93.5,0,5.5,1
E00051596,92.7,0,6.7,0.5
E00051597,88.9,0,10.8,0.3
E00051598,92.4,0.7,6.9,0
E00051599,87.6,0,10.5,1.8
E00051600,97.3,0,2,0.7
E00051601,92.8,0.3,6.8,0
E00051602,92.3,0,7.7,0
E00051603,89.7,0.4,9.4,0.4
E00051604,92.9,0.6,6.1,0.3
E00051605,96.8,0,3.2,0
E00051606,91.8,0,7.5,0.7
E00051607,96.6,0.3,2.5,0.6
E00051608,94.7,1,4.3,0
