geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00045825,96.6,3.1,0.3
E00045827,87.9,9.8,2.4
E00045829,91,5.3,3.7
E00045830,89.8,9.4,0.8
E00045831,94.2,4.2,1.7
E00045833,96.7,2.6,0.7
E00045835,89.7,7.9,2.4
E00045837,98,1,1
E00045873,84.2,13.4,2.4
E00045874,80.8,16.9,2.3
E00045875,83.7,10.5,5.9
E00045876,86.2,8.8,5
E00045877,84.8,12.6,2.6
E00045879,85.7,11.6,2.7
E00045880,87.1,8.7,4.2
E00045882,83.8,12.5,3.7
E00045883,86.8,9.8,3.4
E00045884,88.6,9.6,1.8
E00045886,85.6,11.3,3.1
E00045887,88.9,8.6,2.5
E00045888,83.6,13.7,2.7
E00045889,78,17.1,5
E00045892,84.1,12.7,3.2
E00045893,79.2,17.8,3
E00045895,90.6,6.1,3.3
E00045897,87,10.8,2.3
E00045898,84.3,13.2,2.5
E00045900,89.6,8.6,1.9
E00051109,94.3,5,0.6
E00051114,87.2,11.7,1.1
E00051334,96.5,3.1,0.4
E00051336,99.6,0.4,0
E00051424,92.5,6.1,1.4
E00051436,97.3,2.7,0
E00051437,99.4,0.6,0
E00051438,92.8,6.6,0.6
E00051439,93.3,6,0.6
E00051440,94.6,5.2,0.2
E00051441,93.5,4.9,1.5
E00051442,95,2.7,2.3
E00051443,96.3,3,0.7
E00051444,95.2,4.2,0.7
E00051445,97.9,2.1,0
E00051461,98.4,1.6,0
E00051463,98.6,1.1,0.3
E00051466,97,1.7,1.2
E00051467,97,2.5,0.4
E00051472,96.5,2.2,1.3
E00051473,96.1,3.5,0.4
E00051490,98.7,0.9,0.4
E00051492,95,4.7,0.3
E00051494,96.8,2.9,0.3
E00051495,96.9,3.1,0
E00051498,100,0,0
E00051500,97.6,2.4,0
E00051507,99.6,0.4,0
E00051508,96.7,3.3,0
E00051509,94.7,4.7,0.7
E00051510,95.6,3.3,1.1
E00051511,95.8,4.2,0
E00051512,96.5,2.6,0.9
E00051513,91.6,8.4,0
E00051514,97.8,1.9,0.3
E00051515,91.4,6.6,1.9
E00051516,95.3,4.3,0.4
E00051517,95.6,4,0.3
E00051518,93.3,6.1,0.6
E00051519,96.2,3.8,0
E00051520,95,4.3,0.7
E00051521,91,8.3,0.7
E00051522,96.9,2.3,0.8
E00051523,95.4,4.6,0
E00051524,94.9,4.5,0.6
E00051525,91.3,8.4,0.3
E00051526,93.9,5,1.1
E00051527,93.3,5.6,1.1
E00051528,97.1,2.7,0.3
E00051529,95.4,4,0.6
E00051530,92.8,6.1,1.1
E00051531,94.9,4.8,0.3
E00051532,78.4,20.5,1.1
E00051533,94.1,4.9,1
E00051534,96.1,3.3,0.6
E00051535,92.4,7.1,0.4
E00051536,91.2,8.5,0.3
E00051537,85.2,11.4,3.3
E00051538,90.8,8.3,0.9
E00051539,96,3.3,0.7
E00051540,83.5,15.3,1.2
E00051541,95,5,0
E00051542,83.4,13.6,3
E00051543,93.7,5.7,0.6
E00051544,94.7,5.3,0
E00051545,96,4,0
E00051546,94.5,4.9,0.6
E00051547,92,7.2,0.8
E00051548,95.2,4.5,0.3
