geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00045825,0,1.6,76,22.4
E00045827,2.4,4,73.8,19.8
E00045829,0.9,13.4,61.6,24.1
E00045830,2.8,34,42.6,20.6
E00045831,2.3,8.6,73.4,15.6
E00045833,0,38.3,55.5,6.3
E00045835,12.8,17.7,59.6,9.9
E00045837,0,4,87.2,8.8
E00045873,2.8,13.4,43,40.8
E00045874,0,5.4,63.1,31.5
E00045875,12.6,15.4,67.1,4.9
E00045876,12.3,30,53.1,4.6
E00045877,2.7,15.9,38.9,42.5
E00045879,18.9,16.7,54.5,9.8
E00045880,4.4,14.8,75.6,5.2
E00045882,0,4,61.3,34.7
E00045883,5.6,24,60,10.4
E00045884,2.5,27.9,66.4,3.3
E00045886,24.2,15.9,51.6,8.3
E00045887,20.2,20.8,41,18
E00045888,7.9,7.1,76.4,8.7
E00045889,1.6,3.1,56.3,39.1
E00045892,0,6.2,34.6,59.2
E00045893,6.3,3.5,48.6,41.5
E00045895,0,1.7,72.7,25.6
E00045897,5.6,43.8,26.3,24.4
E00045898,5.9,9.6,71.1,13.3
E00045900,12.3,6.9,46.9,33.8
E00051109,0.8,1.6,45.6,52
E00051114,0,0,9.3,90.7
E00051334,2.3,11.7,48.4,37.5
E00051336,0,24.1,28.7,47.2
E00051424,1.4,13.6,75.5,9.5
E00051436,0,1.7,44.2,54.2
E00051437,19.4,69,11.6,0
E00051438,0,8,14.5,77.5
E00051439,1.4,8.2,17,73.5
E00051440,0,25.7,31.4,42.9
E00051441,0.8,14.8,31.1,53.3
E00051442,0.9,5.4,76.8,17
E00051443,0,9.5,44.8,45.7
E00051444,0,1.8,22,76.1
E00051445,0,1.8,45.9,52.3
E00051461,3.9,22.5,62.8,10.9
E00051463,1.4,14.4,38.4,45.9
E00051466,4,5.4,26.2,64.4
E00051467,11.8,22.2,41.5,24.5
E00051472,9.3,32.2,44.1,14.4
E00051473,0,23.4,17.1,59.5
E00051490,0,11.4,14.5,74.1
E00051492,0.7,24.3,33.1,41.9
E00051494,0,1.7,59.2,39.2
E00051495,0,9.1,56.2,34.7
E00051498,0,3.7,77.9,18.4
E00051500,0,0.8,65.6,33.6
E00051507,0.9,4.5,71.4,23.2
E00051508,0,1.8,21.9,76.3
E00051509,3.3,1.6,28.7,66.4
E00051510,1.2,6.8,39.8,52.2
E00051511,1.7,6.8,20.3,71.2
E00051512,18.3,28.4,7.3,45.9
E00051513,0,27.9,41.9,30.2
E00051514,0,0,9.1,90.9
E00051515,0.8,6,15.8,77.4
E00051516,14.5,22.6,33.9,29
E00051517,0,5.9,20.3,73.7
E00051518,0,12.9,31.5,55.6
E00051519,7.8,3.4,62.1,26.7
E00051520,0.6,20.9,11,67.4
E00051521,0,17.9,8.6,73.5
E00051522,0,6.3,47.6,46.2
E00051523,0,0.9,32.8,66.4
E00051524,0,3.4,29.3,67.2
E00051525,0,0.8,15.4,83.7
E00051526,0,5.1,19.6,75.4
E00051527,4.7,8.7,12,74.7
E00051528,0,2.2,18.7,79.1
E00051529,0.8,3.8,7.6,87.9
E00051530,0.8,1.6,14.1,83.6
E00051531,0.8,9.8,21.3,68
E00051532,37.3,56.7,6,0
E00051533,1.4,29.3,14.3,55.1
E00051534,0,6.7,46.7,46.7
E00051535,36.4,48.1,9.7,5.8
E00051536,2.6,30.1,5.9,61.4
E00051537,9.8,51.2,15.2,23.8
E00051538,0,1.7,10.9,87.4
E00051539,0,1.7,12.5,85.8
E00051540,4.1,48.5,15.2,32.2
E00051541,0.8,44.8,8.8,45.6
E00051542,23.8,27.9,8.6,39.8
E00051543,12.8,41,5.8,40.4
E00051544,0,0.8,37,62.2
E00051545,0,9.2,17,73.8
E00051546,0.8,7.7,35.4,56.2
E00051547,5.4,14.1,32.9,47.7
E00051548,0,0,8.6,91.4
E00051549,6.3,18.1,35.4,40.2
E00051550,0.8,39.2,19.2,40.8
E00051551,0.8,0.8,78.3,20.2
E00051552,1.7,4.2,60.5,33.6
E00051553,23.4,32.3,24.5,19.8
E00051554,0.8,1.6,61.3,36.3
E00051555,0,0.9,61.2,37.9
E00051556,4.7,31.8,36.4,27.1
E00051557,1,9.7,48,41.3
E00051558,9.9,13.2,55.9,21.1
E00051559,4.3,20.9,66.2,8.6
E00051560,0,1.7,52.9,45.5
E00051561,13,20.1,55.2,11.7
E00051562,11.9,23.9,51.5,12.7
E00051563,2.6,21.6,60.3,15.5
E00051564,1.7,1.7,66.4,30.3
E00051565,8.2,0,39.6,52.2
E00051566,0,2.8,50,47.2
E00051567,0,13.3,60.7,25.9
E00051568,30.2,27.9,24.8,17.1
E00051569,3.3,33.1,30.6,33.1
E00051570,45.4,17.6,31.1,5.9
E00051571,3.8,39.7,40.5,16
E00051572,1.7,20.9,63.4,14
E00051573,0.8,23.7,61,14.4
E00051574,9.1,53.4,25,12.5
E00051575,12.6,58.3,26.8,2.4
E00051576,23.8,6.2,61.5,8.5
E00051577,61.5,30.2,8.3,0
E00051578,6.1,5.5,25.8,62.6
E00051579,0,2.4,22.8,74.8
E00051580,2.4,24.6,55.6,17.5
E00051581,27.9,43.2,18.6,10.4
E00051582,0,6.2,79.8,14
E00051583,0,0.8,76.7,22.6
E00051584,3.8,11.4,59.1,25.8
E00051585,1.7,23.1,24,51.2
E00051586,5.1,7.4,69.9,17.6
E00051587,0.8,2.4,66.4,30.4
E00051588,0,0,72,28
E00051589,0,0,55.8,44.2
E00051590,0.9,1.7,59,38.5
E00051591,4,27.4,17.7,50.8
E00051592,17,2.1,56,24.8
E00051593,0,3.8,20.8,75.4
E00051594,4.9,31.1,44.3,19.7
E00051595,0.7,17.8,35.6,45.9
E00051596,0,1.5,13.2,85.3
E00051597,0,4.5,21.8,73.6
E00051598,4.1,22,27.6,46.3
E00051599,1.6,17.1,49.6,31.7
E00051600,0,8.1,35.6,56.3
E00051601,6.1,3.1,38.9,51.9
E00051602,6.2,30.2,41.1,22.5
E00051603,10.7,60.7,21.3,7.4
E00051604,0,15.7,9.9,74.4
E00051605,1.4,6.5,60.1,31.9
E00051606,2.5,4.2,75.4,17.8
E00051607,0,0.9,50.9,48.3
E00051608,0.9,0,41.9,57.3
E00051609,0.9,7,71.3,20.9
E00051610,0,18.8,55.6,25.6
E00051611,0.8,7.8,56.3,35.2
E00051612,0,0.8,52.1,47.1
E00051613,1.6,9,61.5,27.9
