geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00045825,66.3,2.1,31.6
E00045827,56.5,4.5,39
E00045829,52.5,1.2,46.3
E00045830,57.3,3.3,39.4
E00045831,59.1,1.4,39.5
E00045833,64.2,0,35.8
E00045835,58.6,3.8,37.6
E00045837,62.4,2.4,35.2
E00045873,51.1,3.1,45.8
E00045874,56.3,2.3,41.5
E00045875,50.6,8.8,40.6
E00045876,57.4,3.3,39.3
E00045877,59.6,1.4,38.9
E00045879,53.8,10.4,35.8
E00045880,54.2,6.1,39.7
E00045882,57.7,4,38.3
E00045883,57.6,3.6,38.8
E00045884,55.6,2.9,41.6
E00045886,54.4,4.6,41
E00045887,47.5,3,49.6
E00045888,57.8,4.5,37.7
E00045889,57.6,3.9,38.5
E00045892,53.2,3.9,42.9
E00045893,56.7,2.2,41.1
E00045895,44.4,1.4,54.2
E00045897,50.2,2.3,47.5
E00045898,58.3,4.2,37.5
E00045900,51.3,4.4,44.3
E00051109,57.5,0,42.5
E00051114,52.9,1.7,45.4
E00051334,37.4,0,62.6
E00051336,54,3.7,42.3
E00051424,55.1,4.5,40.4
E00051436,59.9,1.9,38.2
E00051437,16.1,0.6,83.2
E00051438,51,3,45.9
E00051439,51,2.3,46.7
E00051440,54.1,2.3,43.6
E00051441,58.2,1.8,40
E00051442,51.6,2.3,46.2
E00051443,52.2,3.1,44.7
E00051444,52.1,1.3,46.6
E00051445,63.1,2.5,34.4
E00051461,59.7,3.8,36.4
E00051463,57,2.3,40.7
E00051466,61.8,3.7,34.5
E00051467,53.8,2.5,43.7
E00051472,63.8,3.8,32.4
E00051473,56.9,6.9,36.2
E00051490,61.2,2.6,36.3
E00051492,58.8,4.5,36.8
E00051494,57.3,2.8,39.9
E00051495,45.1,1.9,52.9
E00051498,64,0.7,35.3
E00051500,53.6,0.8,45.6
E00051507,60.6,2.3,37
E00051508,59.2,2.1,38.8
E00051509,62.6,2.3,35.1
E00051510,60.6,2.5,36.9
E00051511,61.5,0.4,38.1
E00051512,58.3,3.5,38.2
E00051513,70.3,2.5,27.2
E00051514,54.7,2.3,43
E00051515,56,1.3,42.7
E00051516,68.4,1.9,29.6
E00051517,51.2,0.4,48.4
E00051518,59,2.2,38.8
E00051519,63.7,2.7,33.6
E00051520,52.8,1.1,46.1
E00051521,55.8,1.6,42.6
E00051522,60.5,3.2,36.3
E00051523,65.1,0.4,34.6
E00051524,56.4,0.4,43.2
E00051525,59.8,0.3,39.9
E00051526,50.7,1.6,47.7
E00051527,48.4,0.3,51.3
E00051528,62.7,2.3,35
E00051529,51.4,2.4,46.2
E00051530,63.6,2.2,34.2
E00051531,55.9,1.9,42.2
E00051532,64.9,4.4,30.7
E00051533,47.1,0.7,52.2
E00051534,56.5,1.5,41.9
E00051535,23.1,3.8,73.1
E00051536,49,2.1,49
E00051537,55.1,3.5,41.3
E00051538,55.4,1.1,43.6
E00051539,48.9,1.9,49.2
E00051540,59.6,2.7,37.7
E00051541,40.8,2.2,57
E00051542,57.4,2,40.6
E00051543,39.1,1.6,59.3
E00051544,58,0.8,41.2
E00051545,54.5,2.2,43.3
E00051546,62,3,35
E00051547,55.2,1.3,43.5
E00051548,48.2,2.9,48.9
E00051549,67.2,2.1,30.6
E00051550,57.3,1.7,41
E00051551,59.3,2.4,38.3
E00051552,67,1.5,31.5
E00051553,40.7,2.1,57.2
E00051554,69.1,1.4,29.5
E00051555,60.8,1.1,38.1
E00051556,48.5,2.1,49.4
E00051557,65.8,2.9,31.3
E00051558,70.9,1.6,27.5
E00051559,41.2,0.4,58.4
E00051560,61.6,2.4,36.1
E00051561,61.3,5.5,33.2
E00051562,57.9,2.5,39.7
E00051563,53.4,1.8,44.8
E00051564,65.1,4.3,30.6
E00051565,50.6,2.2,47.2
E00051566,67.4,3.8,28.7
E00051567,66.9,1.4,31.8
E00051568,43.5,2.9,53.6
E00051569,58.1,5.2,36.7
E00051570,35.7,1.9,62.3
E00051571,55.5,4.4,40.1
E00051572,65.7,4.8,29.6
E00051573,58.7,4.4,36.9
E00051574,56.3,3.1,40.6
E00051575,49.5,7.3,43.2
E00051576,47.3,2.7,50
E00051577,35,8.1,56.9
E00051578,61.4,1.5,37.1
E00051579,58.4,2.6,38.9
E00051580,67.1,2.1,30.9
E00051581,57.8,3.9,38.3
E00051582,63.3,4.1,32.6
E00051583,65.3,0.3,34.4
E00051584,57.1,1.1,41.8
E00051585,61,3.3,35.7
E00051586,62.9,1.1,36.1
E00051587,64,1.8,34.3
E00051588,67.4,1.8,30.8
E00051589,62.7,3.6,33.7
E00051590,58.9,2.6,38.5
E00051591,63.3,1.6,35.1
E00051592,41.6,3.1,55.4
E00051593,57.6,1.8,40.6
E00051594,56,2.4,41.6
E00051595,53.8,2.3,43.9
E00051596,59.5,3,37.5
E00051597,61.8,3,35.2
E00051598,54.2,2.9,42.9
E00051599,60.5,4,35.4
E00051600,52.6,2.2,45.2
E00051601,41.6,3.1,55.3
E00051602,52.2,2.2,45.6
E00051603,62.6,4.1,33.3
E00051604,56.6,2.9,40.6
E00051605,70.7,2.3,27
E00051606,59.4,1.3,39.3
E00051607,58.6,1.9,39.5
E00051608,60.5,2.5,37
E00051609,58.2,4.6,37.2
E00051610,40.8,1.2,58
