geography_code,disability_3a-001,disability_3a-002
E00045825,12.3,87.7
E00045827,13.5,86.5
E00045829,24.4,75.6
E00045830,14.1,85.9
E00045831,12,88
E00045833,13.4,86.6
E00045835,13.8,86.2
E00045837,15.4,84.6
E00045873,17.6,82.4
E00045874,11.6,88.4
E00045875,17.6,82.4
E00045876,18.6,81.4
E00045877,12.6,87.4
E00045879,15.5,84.5
E00045880,14.1,85.9
E00045882,16.4,83.6
E00045883,14.2,85.8
E00045884,14.4,85.6
E00045886,12.9,87.1
E00045887,17.7,82.3
E00045888,17.9,82.1
E00045889,15.1,84.9
E00045892,13,87
E00045893,11.4,88.6
E00045895,14.9,85.1
E00045897,21.5,78.5
E00045898,15.4,84.6
E00045900,14.6,85.4
E00051109,16.8,83.2
E00051114,11.1,88.9
E00051334,20.2,79.8
E00051336,10,90
E00051424,17.7,82.3
E00051436,11.3,88.7
E00051437,43.6,56.4
E00051438,11.4,88.6
E00051439,17.8,82.2
E00051440,12.5,87.5
E00051441,16.1,83.9
E00051442,18.8,81.2
E00051443,13.4,86.6
E00051444,16.8,83.2
E00051445,12.9,87.1
E00051461,16.3,83.7
E00051463,14.7,85.3
E00051466,9.6,90.4
E00051467,19.4,80.6
E00051472,12.6,87.4
E00051473,9.6,90.4
E00051490,9.4,90.6
E00051492,12.3,87.7
E00051494,9.9,90.1
E00051495,18.6,81.4
E00051498,17.3,82.7
E00051500,13.2,86.8
E00051507,11.9,88.1
E00051508,8.5,91.5
E00051509,5.9,94.1
E00051510,10.5,89.5
E00051511,10.4,89.6
E00051512,15,85
E00051513,8.9,91.1
E00051514,10.5,89.5
E00051515,12,88
E00051516,11.7,88.3
E00051517,12.3,87.7
E00051518,10.9,89.1
E00051519,11.4,88.6
E00051520,12.7,87.3
E00051521,9,91
E00051522,11.6,88.4
E00051523,8,92
E00051524,15.9,84.1
E00051525,8.8,91.2
E00051526,9.8,90.2
E00051527,11.1,88.9
E00051528,9.7,90.3
E00051529,15.8,84.2
E00051530,6.7,93.3
E00051531,15.2,84.8
E00051532,9.7,90.3
E00051533,13.5,86.5
E00051534,9.2,90.8
E00051535,36.1,63.9
E00051536,14.2,85.8
E00051537,15.8,84.2
E00051538,9.2,90.8
E00051539,14.2,85.8
E00051540,8.9,91.1
E00051541,17.8,82.2
E00051542,18.7,81.3
E00051543,19.9,80.1
E00051544,12,88
E00051545,8.4,91.6
E00051546,8.3,91.7
E00051547,14.4,85.6
E00051548,6,94
E00051549,8.3,91.7
E00051550,9.2,90.8
E00051551,13.7,86.3
E00051552,10.6,89.4
E00051553,24.3,75.7
E00051554,9,91
E00051555,12.8,87.2
E00051556,16.7,83.3
E00051557,12.3,87.7
E00051558,10.5,89.5
E00051559,24.1,75.9
E00051560,12.3,87.7
E00051561,18,82
E00051562,21.1,78.9
E00051563,15.3,84.7
E00051564,9.8,90.2
E00051565,13.3,86.7
E00051566,9.9,90.1
E00051567,12.6,87.4
E00051568,27.3,72.7
E00051569,16.6,83.4
E00051570,33.8,66.2
E00051571,14.4,85.6
E00051572,13.8,86.2
E00051573,18.6,81.4
E00051574,21.3,78.7
E00051575,29.7,70.3
E00051576,27.9,72.1
E00051577,36.2,63.8
E00051578,13,87
E00051579,10,90
E00051580,14.2,85.8
E00051581,22.9,77.1
E00051582,11.6,88.4
E00051583,11.8,88.2
E00051584,15.6,84.4
E00051585,10.1,89.9
E00051586,17.4,82.6
E00051587,10.7,89.3
E00051588,10.5,89.5
E00051589,11.4,88.6
E00051590,14.1,85.9
E00051591,11.9,88.1
E00051592,31.1,68.9
E00051593,13.4,86.6
E00051594,14.8,85.2
E00051595,14,86
E00051596,12.6,87.4
E00051597,12.7,87.3
E00051598,15.7,84.3
E00051599,10.8,89.2
E00051600,15.7,84.3
E00051601,16.6,83.4
E00051602,19.6,80.4
E00051603,21.7,78.3
E00051604,9.9,90.1
E00051605,13.4,86.6
E00051606,11.4,88.6
E00051607,11.2,88.8
E00051608,15.6,84.4
E00051609,14.8,85.2
E00051610,17.2,82.8
E00051611,17.7,82.3
E00051612,12.2,87.8
E00051613,9.7,90.3
E00051614,24.8,75.2
E00051615,13.8,86.2
E00051616,16.9,83.1
E00051617,17.6,82.4
E00051618,17,83
E00051619,14,86
E00051620,16,84
E00051621,13.3,86.7
E00051622,11.8,88.2
E00051623,36.3,63.7
E00051624,9.5,90.5
E00051625,21.7,78.3
E00051626,17.1,82.9
E00051627,38,62
E00051628,13.4,86.6
E00051629,22.6,77.4
E00051630,12.6,87.4
E00051631,23,77
E00051632,30.9,69.1
E00051633,8.7,91.3
E00051634,13.1,86.9
E00051635,30,70
E00051636,19.2,80.8
E00051637,32.1,67.9
E00051638,15.6,84.4
E00051639,12,88
E00051640,7.1,92.9
E00051641,14.8,85.2
E00051642,18.5,81.5
E00051643,11.1,88.9
E00051645,11.1,88.9
E00051647,19.7,80.3
E00051649,13.3,86.7
E00051654,12.8,87.2
E00051658,13.4,86.6
E00051660,15.6,84.4
E00051661,11.5,88.5
E00051662,11.3,88.7
E00051663,9.6,90.4
E00051664,9.3,90.7
E00051666,13.8,86.2
E00051667,9,91
E00051668,14.7,85.3
E00051669,11.1,88.9
E00051671,13.3,86.7
E00051674,23.8,76.2
E00051675,8.9,91.1
E00051680,13.7,86.3
E00051682,20.5,79.5
E00051683,15.2,84.8
E00051684,13.8,86.2
E00051686,14.2,85.8
E00051687,12,88
E00051688,20.7,79.3
E00051689,16.8,83.2
E00051691,19.7,80.3
E00051692,12.5,87.5
E00051693,23.3,76.7
E00051694,9.9,90.1
E00051695,19.4,80.6
E00051696,14.3,85.7
E00051699,12.2,87.8
E00051700,18.8,81.2
E00051701,15.9,84.1
E00051702,13.5,86.5
E00051703,22.9,77.1
E00051704,22.8,77.2
E00051705,17.4,82.6
E00051706,15.1,84.9
E00051707,19.3,80.7
E00051708,16.7,83.3
E00051709,15.6,84.4
E00051710,22.3,77.7
E00051711,24.5,75.5
E00051712,10.8,89.2
E00051713,26.5,73.5
E00051714,20.8,79.2
E00051715,37.6,62.4
E00051716,17.3,82.7
E00051717,16.7,83.3
E00051723,17.6,82.4
E00165815,18.1,81.9
E00165816,17.3,82.7
E00168157,13.2,86.8
E00168158,10.9,89.1
E00168160,19.6,80.4
E00168161,23.9,76.1
E00168165,10.1,89.9
E00168166,6.9,93.1
E00168167,8.3,91.7
E00168168,10.3,89.7
E00168169,8.7,91.3
E00168170,7,93
E00168172,10.1,89.9
E00168173,8.6,91.4
E00168174,10.3,89.7
E00168175,13.6,86.4
E00168176,10.5,89.5
E00168177,8.1,91.9
E00168178,11.5,88.5
E00168179,19.6,80.4
E00185039,12.6,87.4
E00185047,11.5,88.5
E00185057,21.1,78.9
E00185058,24,76
E00185063,11.8,88.2
E00185093,11.2,88.8
E00185096,16.5,83.5
E00185104,23,77
E00185128,12,88
E00185134,10.9,89.1
