geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00045825,84.9,11.5,3.6
E00045827,86.1,11,2.9
E00045829,78.2,11.7,10.1
E00045830,87.2,8.9,4
E00045831,85.6,11.4,2.9
E00045833,83.1,12.5,4.4
E00045835,82.7,13.2,4.1
E00045837,81.2,14,4.9
E00045873,77.3,16.3,6.4
E00045874,85.5,9.3,5.2
E00045875,80.2,13,6.7
E00045876,79,14.4,6.6
E00045877,85.9,11.9,2.2
E00045879,81.4,13.4,5.2
E00045880,79.6,14.8,5.7
E00045882,80.5,14.5,5
E00045883,79.8,14.4,5.9
E00045884,80.5,14.2,5.3
E00045886,83,12.5,4.4
E00045887,77,17.4,5.6
E00045888,80.7,13.6,5.6
E00045889,80.6,14.1,5.2
E00045892,81,14.3,4.7
E00045893,85.5,10.3,4.2
E00045895,83.5,13.3,3.2
E00045897,78.2,16.3,5.5
E00045898,83.2,13.6,3.3
E00045900,81.8,14.3,3.9
E00051109,80.4,13.5,6.1
E00051114,88.3,9.4,2.2
E00051334,77.1,18.6,4.3
E00051336,88.8,7.7,3.5
E00051424,83.8,13.6,2.5
E00051436,89.6,8.9,1.5
E00051437,58.6,32.7,8.6
E00051438,88.6,9.4,2
E00051439,82,10.8,7.3
E00051440,89.3,8.4,2.3
E00051441,83.5,12,4.5
E00051442,76.9,15.3,7.8
E00051443,84.9,13,2
E00051444,84.9,11.7,3.4
E00051445,89.5,8.1,2.4
E00051461,84.7,11.3,4.1
E00051463,84.5,10.4,5.1
E00051466,91.3,7.2,1.4
E00051467,81.5,12.7,5.8
E00051472,89.5,9.7,0.8
E00051473,90.9,9.1,0
E00051490,90.6,6.8,2.6
E00051492,87.3,9.2,3.5
E00051494,87,13,0
E00051495,80.7,14.7,4.7
E00051498,86.6,9.8,3.6
E00051500,86.1,9.6,4.3
E00051507,88.2,8.2,3.6
E00051508,94.7,4.3,1.1
E00051509,93.2,5.5,1.3
E00051510,90.5,8.7,0.8
E00051511,88.2,10,1.7
E00051512,87.9,9.5,2.6
E00051513,90.5,7.1,2.4
E00051514,88.5,9,2.5
E00051515,88,9.3,2.7
E00051516,90.6,7.1,2.2
E00051517,89,9,2
E00051518,87.5,10.3,2.1
E00051519,90.4,8.5,1.1
E00051520,87.3,8.6,4.1
E00051521,90.1,7.6,2.4
E00051522,87.8,10.6,1.5
E00051523,90.2,8.9,0.9
E00051524,85.4,9.6,5
E00051525,90.7,6.6,2.7
E00051526,89.9,7.7,2.5
E00051527,88.6,8.6,2.8
E00051528,91.4,7,1.6
E00051529,85,12.1,2.8
E00051530,91.8,7.2,1
E00051531,86.7,10.6,2.7
E00051532,85.7,11.5,2.9
E00051533,83.2,13.9,2.9
E00051534,88.9,9.4,1.8
E00051535,61.2,23.8,15
E00051536,87.4,10.4,2.2
E00051537,87.8,7.2,5.1
E00051538,90.5,8.1,1.4
E00051539,85.6,11.8,2.6
E00051540,89.2,10.1,0.7
E00051541,81,14.3,4.7
E00051542,82.6,9.2,8.3
E00051543,80.8,14.1,5.1
E00051544,89.3,8.5,2.1
E00051545,91.3,6.6,2.1
E00051546,90.5,8.6,0.9
E00051547,87.1,9.2,3.7
E00051548,93.6,6.4,0
E00051549,91.2,7,1.8
E00051550,87.8,11.2,1
E00051551,87.9,9,3.1
E00051552,90.2,7.3,2.5
E00051553,74.7,21.7,3.5
E00051554,88.5,9.6,1.9
E00051555,87.3,9.2,3.6
E00051556,78.5,14.3,7.2
E00051557,88.3,10.1,1.6
E00051558,88,9.3,2.7
E00051559,74.3,19,6.7
E00051560,85.2,12.6,2.3
E00051561,83.1,10.5,6.5
E00051562,75.5,18,6.4
E00051563,83.5,12.2,4.3
E00051564,90.8,7.3,1.8
E00051565,87.3,10.2,2.5
E00051566,90.5,7.1,2.4
E00051567,83.9,12.8,3.3
E00051568,67.8,23.8,8.4
E00051569,86.1,10.1,3.7
E00051570,60.3,23.3,16.4
E00051571,84.4,12.2,3.5
E00051572,85.4,10.6,4
E00051573,84.3,12.8,2.9
E00051574,83.6,11.9,4.5
E00051575,72.4,20.1,7.5
E00051576,72.9,18.3,8.8
E00051577,65.4,21.6,13.1
E00051578,86.5,10.9,2.6
E00051579,88.1,9.8,2.2
E00051580,84.3,13.2,2.5
E00051581,77.9,15.2,6.9
E00051582,84.1,12.5,3.4
E00051583,87,10,3
E00051584,84.7,10.6,4.7
E00051585,89.6,9.2,1.2
E00051586,84.2,10.5,5.4
E00051587,87.5,10.1,2.4
E00051588,89.5,7.3,3.1
E00051589,88.1,9.3,2.6
E00051590,81.8,13.7,4.5
E00051591,89.5,7,3.5
E00051592,66.4,25.4,8.2
E00051593,86.3,9.7,4
E00051594,82.4,14.8,2.7
E00051595,83.5,13.5,2.9
E00051596,86.3,11,2.7
E00051597,90,7.9,2.1
E00051598,81.7,14.4,4
