geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00045825,6.4,40.8,42.4,10.4
E00045827,12.7,45.2,33.3,8.7
E00045829,15.2,44.6,28.6,11.6
E00045830,14.3,42.1,35,8.6
E00045831,10.9,45,31,13.2
E00045833,7.8,52.7,34.1,5.4
E00045835,22.1,44.3,28.6,5
E00045837,9.7,43.5,39.5,7.3
E00045873,15.6,32.6,39.7,12.1
E00045874,10.9,36.4,39.5,13.2
E00045875,25.9,44.1,24.5,5.6
E00045876,26.9,49.2,19.2,4.6
E00045877,13.4,43.8,30.4,12.5
E00045879,31.8,46.2,18.9,3
E00045880,25.5,46,24.8,3.6
E00045882,8.1,35.5,37.1,19.4
E00045883,21.1,48.8,23.6,6.5
E00045884,23.6,46.3,26,4.1
E00045886,32.1,46.5,17,4.4
E00045887,34.4,36.7,25,3.9
E00045888,18.5,41.5,33.1,6.9
E00045889,13.3,32.8,35.9,18
E00045892,7.8,46.5,31.8,14
E00045893,14.8,28.9,41.5,14.8
E00045895,11.6,50.4,32.2,5.8
E00045897,27.3,42.2,23.6,6.8
E00045898,16.4,40.3,35.1,8.2
E00045900,13,48.9,21.4,16.8
E00051109,8.7,34.9,42.1,14.3
E00051114,3.1,38.2,35.1,23.7
E00051334,12.5,43,33.6,10.9
E00051336,7.5,29.9,47.7,15
E00051424,15.6,43.5,31.3,9.5
E00051436,5,30,40.8,24.2
E00051437,55.9,40.2,3.9,0
E00051438,6.8,27.3,41.7,24.2
E00051439,2.7,32.2,35.6,29.5
E00051440,8.1,44.5,37,10.4
E00051441,8.3,29.8,39.7,22.3
E00051442,8.9,41.1,41.1,8.9
E00051443,3.5,36.5,47,13
E00051444,9.2,28.4,50.5,11.9
E00051445,3.6,24.5,58.2,13.6
E00051461,14.7,42.6,35.7,7
E00051463,2.7,40.8,42.9,13.6
E00051466,0,32.9,53.7,13.4
E00051467,19.4,46,26.5,8.1
E00051472,7.6,52.5,30.5,9.3
E00051473,4.6,48.6,35.8,11
E00051490,2.6,28.3,46.1,23
E00051492,6.5,28.3,48.6,16.7
E00051494,3.3,27.5,56.7,12.5
E00051495,4.9,39.3,33.6,22.1
E00051498,9.6,39.7,38.2,12.5
E00051500,7.1,34.1,42.9,15.9
E00051507,6.2,43.4,32.7,17.7
E00051508,1.8,38.1,39.8,20.4
E00051509,2.5,36.4,44.6,16.5
E00051510,3.7,45.3,37.3,13.7
E00051511,4.2,35.3,46.2,14.3
E00051512,6.3,54.1,28.8,10.8
E00051513,8.4,49.6,32.1,9.9
E00051514,4.2,16.9,52.5,26.3
E00051515,3,26.7,49.6,20.7
E00051516,8.1,57.3,30.6,4
E00051517,7.6,28.8,50.8,12.7
E00051518,5.6,37.6,39.2,17.6
E00051519,6.9,43.1,33.6,16.4
E00051520,7.5,33.3,33.3,25.9
E00051521,7.4,29,47.5,16
E00051522,9.1,30.1,43.4,17.5
E00051523,0.9,31,40.5,27.6
E00051524,6.9,19,50.9,23.3
E00051525,3.3,32.5,39.8,24.4
E00051526,3.7,25.9,50.4,20
E00051527,12.2,31.8,41.9,14.2
E00051528,6,24.6,47.8,21.6
E00051529,6,30.8,48.9,14.3
E00051530,4.8,19,47.6,28.6
E00051531,8.1,21,54.8,16.1
E00051532,60.3,35.8,4,0
E00051533,7.5,40.1,42.2,10.2
E00051534,6.7,27.5,49.2,16.7
E00051535,52.6,40.9,5.2,1.3
E00051536,21.1,32.2,27,19.7
E00051537,16.1,52.2,24.2,7.5
E00051538,0.8,23.7,51.7,23.7
E00051539,4.9,23,48.4,23.8
E00051540,14,52,24,9.9
E00051541,7.9,41.3,40.5,10.3
E00051542,13.5,42.2,35.7,8.6
E00051543,18.1,43.9,21.9,16.1
E00051544,7.6,35.6,43.2,13.6
E00051545,7.1,31.2,48.2,13.5
E00051546,4.7,38,45,12.4
E00051547,7.4,41.2,39.2,12.2
E00051548,2.5,32.2,44.9,20.3
E00051549,7.1,48.8,29.9,14.2
E00051550,13.7,46.8,33.1,6.5
E00051551,9.4,45.3,39.8,5.5
E00051552,8.4,30.3,47.1,14.3
E00051553,32.8,33.3,24.5,9.4
E00051554,8.9,29,46,16.1
E00051555,7.8,28.4,44.8,19
E00051556,14.7,48.8,25.6,10.9
E00051557,4.6,35.7,42.3,17.3
E00051558,12.3,37,39,11.7
E00051559,20.3,40.6,31.2,8
E00051560,7.3,36.3,36.3,20.2
E00051561,13.6,55.2,25.3,5.8
E00051562,20.1,41,28.4,10.4
E00051563,13.4,42.9,37,6.7
E00051564,11,28.8,45.8,14.4
E00051565,7.5,39.6,37.3,15.7
E00051566,6.4,20.9,54.5,18.2
E00051567,9.6,32.6,39.3,18.5
E00051568,43.4,31.8,18.6,6.2
E00051569,11.7,43.3,31.7,13.3
E00051570,34.4,45.9,16.4,3.3
E00051571,20.8,46.2,25.4,7.7
E00051572,9.9,44.8,34.3,11
E00051573,12.2,48.8,30.1,8.9
E00051574,27.9,51.2,15.7,5.2
E00051575,36.8,47.2,13.6,2.4
E00051576,32.3,43.1,19.2,5.4
E00051577,50.5,43.3,6.2,0
E00051578,9.2,30.7,35.6,24.5
E00051579,0,21.1,51.2,27.6
E00051580,19.7,40.9,31.5,7.9
E00051581,27.2,51.6,17.9,3.3
E00051582,8.7,37,40.9,13.4
E00051583,9.2,32.8,47.3,10.7
E00051584,8.3,40.6,39.8,11.3
E00051585,7.3,35.8,44.7,12.2
E00051586,11.7,32.1,45.3,10.9
E00051587,7.1,34.6,42.5,15.7
E00051588,2.6,32.5,49.6,15.4
E00051589,6.7,37.5,37.5,18.3
E00051590,6.8,31.6,40.2,21.4
E00051591,12.8,36.8,37.6,12.8
E00051592,19.1,39.7,29.1,12.1
E00051593,5.5,25.2,51.2,18.1
E00051594,10.5,50,34.7,4.8
E00051595,11,39,39.7,10.3
E00051596,4.4,28.1,47.4,20
E00051597,7.1,30.1,47.8,15
E00051598,9.7,46,31.5,12.9
E00051599,9.1,45.5,31.4,14
E00051600,8.1,39.3,39.3,13.3
E00051601,14.7,39.5,38.8,7
E00051602,18.6,42.6,30.2,8.5
E00051603,15.7,62.8,19,2.5
E00051604,7.4,33.6,48.4,10.7
E00051605,5,33.8,40.3,20.9
E00051606,9.3,42.4,34.7,13.6
E00051607,2.5,33.9,49.2,14.4
E00051608,8.5,33.1,45.8,12.7
E00051609,16.5,38.3,31.3,13.9
E00051610,8.5,37.6,40.2,13.7
E00051611,9.4,39.1,36.7,14.8
E00051612,7.7,32.5,45.3,14.5
E00051613,9.8,34.4,42.6,13.1
E00051614,26.8,34.1,31.2,8
E00051615,3.9,34.6,40.2,21.3
E00051616,13,44.5,30.8,11.6
E00051617,11.9,45.9,34.8,7.4
E00051618,17,46.7,28.1,8.1
E00051619,7,28.9,50.9,13.2
E00051620,12,47.4,29.3,11.3
E00051621,9.2,38.2,37.4,15.3
E00051622,6.3,31.5,45.9,16.2
E00051623,36.1,50.5,12.4,1
E00051624,6,34.3,46.3,13.4
E00051625,15.4,45.6,35.3,3.7
E00051626,3.8,31.1,47.2,17.9
E00051627,33.6,46.7,15.3,4.4
E00051628,3.5,36.5,47,13
E00051629,16,40.8,27.2,16
E00051630,5.6,34.4,43.2,16.8
E00051631,7.1,24.8,50.4,17.7
E00051632,24,46.3,21.5,8.3
E00051633,6.6,32.8,46.7,13.9
E00051634,9.8,35,39.8,15.4
E00051635,37.4,36.9,19.2,6.4
E00051636,13.6,38.8,34,13.6
E00051637,23.9,39.3,29.1,7.7
E00051638,11.1,44.4,35,9.4
E00051639,0,28.4,47.7,23.9
E00051640,4.4,40.7,44.4,10.4
E00051641,8.8,38.4,40.8,12
E00051642,15.6,55.8,22.7,5.8
E00051643,10.5,23.3,47.4,18.8
E00051645,12,32.4,39.4,16.2
E00051647,24,44,21.6,10.4
E00051649,13.8,42.2,30.2,13.8
E00051654,6.7,40.7,38.5,14.1
E00051658,12.2,33,33,21.7
E00051660,10,45.8,29.2,15
E00051661,5.9,44.4,41.5,8.1
E00051662,9,42.3,31.5,17.1
E00051663,9,33.3,48.6,9
E00051664,8,32.7,40.7,18.6
E00051666,10.6,44.7,32.5,12.2
E00051667,5.7,38.5,44.3,11.5
E00051668,6.6,47.9,36.4,9.1
E00051669,10.9,31.1,47.1,10.9
