geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00076718,16.9,45,26.9,11.3
E00076720,15.5,51.5,24.3,8.7
E00076725,16.4,49.3,24.3,9.9
E00076727,23.9,47.8,22.1,6.2
E00076728,22.9,39.7,24.4,13
E00076730,14.4,49.2,28,8.5
E00076735,12,58.6,23.3,6
E00076736,31.3,45.8,17.6,5.3
E00076740,43.5,37.4,13,6.1
E00076741,28.3,44.2,20.4,7.1
E00076743,16.7,60,16.7,6.7
E00076745,23.7,43.2,20.3,12.7
E00076746,17,37,32.6,13.3
E00076748,16.4,56.4,20.9,6.4
E00076749,43.9,42.1,9.3,4.7
E00076750,16.8,38.4,32.8,12
E00076751,16.5,56,21.1,6.4
E00076753,10.9,44.5,30,14.5
E00076754,9.4,51.6,32,7
E00076755,9.2,46.8,31.2,12.8
E00076756,4.7,43.4,40.6,11.3
E00076757,21.9,35.8,32.8,9.5
E00076759,33.1,46.9,10,10
E00076760,27.5,42,24.4,6.1
E00076761,9.4,32.4,37.4,20.9
E00076762,26.7,43.8,21.2,8.2
E00076763,11.3,47.4,34,7.2
E00076764,10.2,40.2,37.8,11.8
E00076765,18,43.6,31.6,6.8
E00076766,13.2,52.1,26.4,8.3
E00076767,39.9,42,15.9,2.2
E00076768,7.3,40.8,38,14
E00076769,28.7,45.3,20.7,5.3
E00076770,20.4,44.4,29.6,5.6
E00076771,14.8,42.6,34.4,8.2
E00076772,18.8,42.7,29.1,9.4
E00076773,10.2,41.7,32.3,15.7
E00076774,28.4,42.1,23.2,6.3
E00076775,18.7,42,32.7,6.7
E00076776,17.8,44.6,23.8,13.9
E00076777,28.3,40.6,26.8,4.3
E00076778,16.5,49.5,27.5,6.4
E00076779,40,40,10,10
E00076780,12.2,49.6,31.3,6.9
E00076781,2.3,42.1,37.6,18
E00076782,13.9,49.6,26.1,10.4
E00076786,3.6,42.3,35,19
E00076787,41.2,36.8,16.7,5.3
E00076788,18.7,37.4,33.3,10.6
E00076789,8,48.2,25,18.8
E00076790,15.8,31.6,36,16.7
E00076791,19.3,40.3,32.8,7.6
E00076792,14.3,52.9,26.1,6.7
E00076793,9.4,42.4,28.8,19.4
E00076794,9.2,41.7,35,14.2
E00076795,18.3,43.5,26,12.2
E00076796,20.5,35,27.4,17.1
E00076797,20.2,40.3,29.8,9.7
E00076798,18.8,36.6,38.4,6.3
E00076799,12.5,37.5,30.8,19.2
E00076800,15,42.5,24.8,17.7
E00076801,12.4,47.3,27.9,12.4
E00076802,7.3,42.3,37.4,13
E00076803,19.2,48,24,8.8
E00076804,13.8,45.9,30.3,10.1
E00076805,6.5,39.5,43.5,10.5
E00076806,16.9,46.3,23.5,13.2
E00076807,8.3,34.8,32.6,24.2
E00076808,4.2,47.9,37,10.9
E00076809,5,42.9,38.7,13.4
E00076810,7.5,50.5,32.7,9.3
E00076811,16.2,44.4,33.3,6
E00076812,9.2,40,33.3,17.5
E00076813,9.1,43.9,38.6,8.3
E00076814,21.5,36.3,28.9,13.3
E00076815,20.8,40.8,29.2,9.2
E00076816,27.9,49.6,17.1,5.4
E00076817,18.8,47.3,24.1,9.8
E00076818,24.2,46.7,26.7,2.5
E00076819,19.6,46.4,30.4,3.6
E00076820,15.4,46.3,31.6,6.6
E00076821,12.7,45.2,27.8,14.3
E00076822,22.1,46.7,23.8,7.4
E00076823,18.5,42,26.9,12.6
E00076824,9.8,52,27.6,10.6
E00076825,24.7,48.1,20.1,7.1
E00076826,7.4,34.6,41.2,16.9
E00076827,7,35.7,45.5,11.9
E00076828,12.3,46.7,26.2,14.8
E00076829,8.5,39.5,38,14
E00076830,12.2,38.2,33.6,16
E00076831,26,45,15.3,13.7
E00076832,9.2,40.4,34.8,15.6
E00076833,28.6,45.1,18.8,7.5
E00076834,11.1,39.7,36.5,12.7
E00076835,11.7,36.2,36.2,16
E00076836,18.8,39.8,31.3,10.2
E00076837,12.4,41.3,35.5,10.7
E00076838,7.4,39,42.6,11
E00076839,15.5,46.6,29.7,8.1
E00076840,17.6,44,27.2,11.2
E00076841,14.3,37.4,34,14.3
E00076842,15,35,30,20
E00076843,22.5,46.7,18.3,12.5
E00076844,13.6,46.4,30.9,9.1
E00076845,17,48.1,25.9,8.9
E00076846,7.4,49.2,30.3,13.1
E00076847,22.4,50.4,26.4,0.8
E00076848,10,35.5,40.9,13.6
E00076849,23.1,42.7,18.2,16.1
E00076850,23.7,36,28.1,12.2
E00076851,42.3,43.1,8.1,6.5
E00076852,29.3,47.7,19,4
E00076853,13,38.3,39.1,9.6
E00076854,10.5,41.2,33.3,14.9
E00076855,3.5,36.2,41.1,19.1
E00076856,15.3,50.6,22.9,11.2
E00076857,16.1,37.3,39,7.6
E00076858,6.6,41,38.5,13.9
E00076859,5,38.3,29.2,27.5
E00076860,10.3,38.5,32.5,18.8
E00076861,3.3,39.6,42.9,14.3
E00076862,22.7,49.5,21.6,6.2
E00076863,17.2,46.9,27.3,8.6
E00076864,7.3,48.8,30.9,13
E00076865,22.4,55.2,16.8,5.6
E00076866,16.4,54.1,22.1,7.4
E00076867,28,46.6,21.2,4.2
E00076868,22.1,51.9,19.2,6.7
E00076869,30.4,47.3,19.6,2.7
E00076870,17.8,40.3,32.6,9.3
E00076871,29.2,47.8,15,8
E00076872,17.2,37.7,32,13.1
E00076873,9.6,39.1,37.4,13.9
E00076874,4.9,44.7,38.8,11.7
E00076875,9.6,43.2,36,11.2
E00076876,23.3,42.2,27.6,6.9
E00076877,31.2,44.2,15.9,8.7
E00076878,28.7,53.9,16.5,0.9
E00076879,22.2,40.3,24.3,13.2
E00076880,19.4,44.8,26.1,9.7
E00076881,29.8,38.8,19,12.4
E00076882,6.9,48.3,35.3,9.5
E00076883,26.6,42.4,25.2,5.8
E00076884,33.3,45.1,16,5.6
E00076885,14.3,42.9,29.4,13.5
E00076886,41.5,42.8,10.1,5.7
E00076887,44,41.1,12.8,2.1
E00076888,14.9,47.4,30.7,7
E00076889,34.8,41.3,21.3,2.6
E00076890,15.9,49.3,30.4,4.3
E00076891,40.5,44,14.3,1.2
E00076892,35.3,40.3,20.1,4.3
E00076893,62.9,25,9.5,2.6
E00076894,64.8,26.9,7.6,0.7
E00076895,32.4,45.6,16.9,5.1
E00076896,15.3,45.8,31.4,7.6
E00076897,31.9,39,22,7.1
E00076898,28.8,40.8,23.2,7.2
E00076899,31.2,39.2,20.8,8.8
