geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00076718,5,21.7,73.3
E00076720,7.6,36.2,56.2
E00076725,3.3,28.8,68
E00076727,8.3,38.5,53.2
E00076728,6.9,34.4,58.8
E00076730,4.3,38.5,57.3
E00076735,6.7,36.6,56.7
E00076736,0.8,47,52.3
E00076740,3.1,62.5,34.4
E00076741,3.6,42,54.5
E00076743,5.8,35.5,58.7
E00076745,7.4,40.2,52.5
E00076746,4.4,29.4,66.2
E00076748,1.8,29.1,69.1
E00076749,2.8,61.7,35.5
E00076750,3.2,28.8,68
E00076751,5.5,32.7,61.8
E00076753,1.8,25.2,73
E00076754,2.4,27.6,70.1
E00076755,4.9,33.3,61.8
E00076756,7.3,18.3,74.3
E00076757,5.3,32.3,62.4
E00076759,10,39.2,50.8
E00076760,6.8,27.3,65.9
E00076761,6.5,26.1,67.4
E00076762,10.4,14.6,75
E00076763,5,18,77
E00076764,9.6,21.6,68.8
E00076765,6,23.3,70.7
E00076766,4.9,32.8,62.3
E00076767,10.9,20.3,68.8
E00076768,4.4,21.7,73.9
E00076769,4,17.2,78.8
E00076770,1.9,32.1,66
E00076771,6.8,28,65.3
E00076772,9.3,20.3,70.3
E00076773,6.3,17.2,76.6
E00076774,2.1,38.3,59.6
E00076775,11.2,27,61.8
E00076776,4,30,66
E00076777,7.8,29.8,62.4
E00076778,0.9,32.5,66.7
E00076779,9,29.7,61.3
E00076780,0.8,31.6,67.7
E00076781,8.9,20.7,70.4
E00076782,6.1,35.7,58.3
E00076786,5.8,29.2,65
E00076787,8.8,39.8,51.3
E00076788,9,23.8,67.2
E00076789,7.4,27.8,64.8
E00076790,2.7,25.7,71.7
E00076791,7.5,27.5,65
E00076792,3.3,33.3,63.3
E00076793,6.4,23.4,70.2
E00076794,2.5,28.8,68.6
E00076795,3.8,26.2,70
E00076796,5.2,27,67.8
E00076797,7.2,33.6,59.2
E00076798,4.5,21.8,73.6
E00076799,4.1,22.3,73.6
E00076800,4.5,26.8,68.8
E00076801,4,25.8,70.2
E00076802,5.5,29.1,65.4
E00076803,1.6,37.1,61.3
E00076804,4.6,33,62.4
E00076805,4.1,20.7,75.2
E00076806,5.1,32.4,62.5
E00076807,6.8,16.7,76.5
E00076808,5.1,30.8,64.1
E00076809,4.2,20.3,75.4
E00076810,5.6,31.8,62.6
E00076811,3.4,33.3,63.2
E00076812,2.6,27.6,69.8
E00076813,0.8,27.7,71.5
E00076814,5.3,27.5,67.2
E00076815,7,27.9,65.1
E00076816,7.7,25.4,66.9
E00076817,5.3,22.8,71.9
E00076818,10,29.2,60.8
E00076819,5,31.4,63.6
E00076820,10.3,27.9,61.8
E00076821,4,24,72
E00076822,6.7,35,58.3
E00076823,9.2,36.7,54.2
E00076824,4,35.2,60.8
E00076825,7.1,30.8,62.2
E00076826,5.9,20,74.1
E00076827,4.2,21.5,74.3
E00076828,6.6,24.8,68.6
E00076829,5.2,23,71.9
E00076830,3.1,26.9,70
E00076831,3.8,39.8,56.4
E00076832,5.8,18.1,76.1
E00076833,3,33.8,63.2
E00076834,6.4,23.2,70.4
E00076835,4.1,21.6,74.2
E00076836,6.3,23.8,69.8
E00076837,9.6,19.1,71.3
E00076838,1.4,20.7,77.9
E00076839,5.5,32.4,62.1
E00076840,8.7,36.5,54.8
E00076841,7.3,35.1,57.6
E00076842,6.8,27.1,66.1
E00076843,5.9,34.7,59.3
E00076844,8.4,28,63.6
E00076845,7.2,29,63.8
E00076846,5.9,26.9,67.2
E00076847,4.8,39.5,55.6
E00076848,6.4,22.9,70.6
E00076849,12.3,40.4,47.3
E00076850,7.2,37,55.8
E00076851,6.5,54.8,38.7
E00076852,5.1,54.3,40.6
E00076853,6.9,25.9,67.2
E00076854,0.9,31.6,67.5
E00076855,9.9,22.7,67.4
E00076856,4.7,42,53.3
E00076857,4.9,27.9,67.2
E00076858,4.1,24.4,71.5
E00076859,10,26.7,63.3
E00076860,8.3,25.8,65.8
E00076861,10.1,21.3,68.5
E00076862,5.3,40,54.7
E00076863,9,23.1,67.9
E00076864,0,24.8,75.2
E00076865,7,23.4,69.5
E00076866,6.7,18.3,75
E00076867,6.8,25.4,67.8
E00076868,5.6,15,79.4
E00076869,8,25.7,66.4
E00076870,2.3,26.4,71.3
E00076871,10.8,36,53.2
E00076872,8.3,19,72.7
E00076873,8.6,14.7,76.7
E00076874,9.6,27.9,62.5
E00076875,5.6,20.6,73.8
E00076876,7.5,30,62.5
E00076877,10.9,36.2,52.9
E00076878,6.1,35.1,58.8
E00076879,9.5,32.4,58.1
E00076880,6.1,36.6,57.3
E00076881,13.2,43.8,43
E00076882,5.2,20.9,73.9
E00076883,8.8,32.8,58.4
E00076884,3.5,41,55.6
E00076885,4.8,30.2,65.1
E00076886,1.9,51.3,46.9
E00076887,7.6,43.8,48.6
E00076888,4.4,21.2,74.3
E00076889,4.5,37.7,57.8
E00076890,8.6,20.9,70.5
E00076891,4.8,39.5,55.7
E00076892,5.9,46.3,47.8
E00076893,4.2,62.5,33.3
E00076894,4.9,62.5,32.6
E00076895,9.6,38.5,51.9
E00076896,9.4,29.1,61.5
E00076897,14.6,35.4,50
E00076898,5.5,26.8,67.7
E00076899,4,51.6,44.4
E00076900,4.8,36,59.2
E00076901,10,30,60
E00076902,9,32,59
E00076903,4.5,29.1,66.4
E00076904,4.8,19,76.2
E00076905,9.9,25.5,64.5
E00076906,3.8,36.3,60
E00076907,6.7,16.3,77
E00076908,10,26.1,63.9
E00076909,2.8,31.7,65.5
E00076910,5.1,22.2,72.6
E00076911,5.2,28.7,66.1
E00076912,8.6,48.7,42.8
E00076913,3.9,59.1,36.9
E00076914,2.9,58.9,38.3
E00076915,6.6,41.8,51.6
E00076916,7.4,28.9,63.6
E00076917,3,65,32
E00076918,3.5,23.5,73
E00076919,2.4,28.6,69
E00076920,2.9,21.3,75.7
E00076921,6.1,29.5,64.4
E00076922,12.4,15.5,72.1
E00076923,7.8,20.9,71.3
E00076924,4.2,45.4,50.4
E00076925,4.7,26,69.3
E00076926,0.8,23.1,76
E00076927,5.9,20.3,73.7
E00076928,8.9,35.8,55.3
E00076929,9.4,38.9,51.7
E00076930,11.6,30.2,58.1
E00076931,4.2,48.6,47.2
E00076932,15.3,34.7,50
E00076933,4.6,64.1,31.4
E00076934,1.6,32.8,65.6
E00076935,4.6,22.9,72.5
E00076936,4.9,31.7,63.4
E00076937,3,26.5,70.5
E00076938,6.7,25.2,68.1
E00076939,10.1,15.5,74.4
E00076940,9.4,17.4,73.2
E00076941,6.7,19.2,74.2
E00076942,3.3,26.4,70.2
E00076943,4.4,18.4,77.2
E00076944,6,29.9,64.1
E00076945,7,44.2,48.8
E00076946,3.9,27.6,68.5
E00076947,6.2,36.3,57.5
E00076948,10.3,20.7,69
E00076949,4,38.3,57.7
E00076950,4.9,37.7,57.4
E00076951,6.8,29.9,63.2
E00076952,7.2,30.6,62.2
E00076953,6.3,23.1,70.6
E00076954,4.8,20.6,74.6
E00076955,7.4,25.9,66.7
E00076956,9.5,13.8,76.7
E00076957,4.9,35,60.2
E00076958,8.9,44.7,46.3
E00076959,7.6,32.8,59.5
E00076960,2.9,22.1,75
E00076961,10.7,42,47.3
E00076962,0,78.2,21.8
E00076963,2.4,56.7,40.9
E00076964,10.3,43.6,46.2
E00076965,9.5,31,59.5
E00076966,3.9,45.8,50.3
E00076967,6.2,32.6,61.2
E00076968,7.8,47.7,44.5
E00076969,7.3,46,46.8
E00076970,4.2,48.3,47.5
E00076971,10.5,48.1,41.4
E00076972,5.8,24.2,70
E00076973,4.4,41.6,54
E00076974,4.5,40.9,54.5
E00076975,5.3,61.3,33.3
E00076976,5.7,49.4,44.9
E00076977,3.4,55.3,41.3
E00076978,7.8,60.5,31.7
E00076979,6.2,54.3,39.5
E00076980,9.9,44.6,45.5
E00076981,7.2,48.6,44.2
E00076982,6.6,54.4,39
E00076983,4.9,53.4,41.7
E00076984,4.8,53,42.2
E00076985,5.7,48.3,46
E00076986,11.9,50,38.1
E00076987,8.5,46.7,44.8
E00076988,5.1,59.2,35.7
E00076989,11.9,46.5,41.5
E00076990,5.3,62.6,32
E00076991,9.4,32.8,57.8
E00076992,4.2,23.1,72.7
E00076993,2.5,65.1,32.4
E00076994,3.3,66.3,30.4
E00076995,5.5,48,46.5
E00076996,7.8,55.2,37
E00076997,5.4,24,70.5
E00076998,7,16.5,76.5
E00077002,7.6,30.4,62
E00077003,9.5,51.4,39.2
E00077004,9.6,37,53.3
E00077005,11.2,29.1,59.7
E00077006,7.3,25,67.7
E00077007,7.8,25.8,66.4
E00077009,8,34.4,57.6
E00077011,6,29.9,64.2
E00077012,3.9,56.2,39.9
E00077016,6.9,32.3,60.8
E00077017,5.6,26.8,67.6
E00077018,0.7,43.1,56.2
E00077019,2.5,44.6,52.9
E00077020,6.9,33.3,59.7
E00077021,4.1,37.2,58.7
E00077022,7.8,34.8,57.4
E00077023,5.8,46,48.2
E00077024,3.6,52.8,43.5
E00077025,5.7,31.1,63.1
E00077026,7.5,25.4,67.2
E00077027,7.5,34.6,57.9
E00077028,5.7,22,72.3
E00077029,13.7,24.8,61.5
E00077030,3.7,29.6,66.7
E00077031,3.3,38,58.7
E00077033,10.7,32.1,57.1
E00077034,4.7,41.1,54.2
E00077035,5.7,18.9,75.4
E00077036,5.8,27.3,66.9
E00077037,3.4,33.3,63.2
E00077038,3.3,29.2,67.5
E00077039,8.7,44.1,47.2
E00077040,5,27.5,67.5
E00077042,3.8,30.3,65.9
E00077044,9.2,39.5,51.3
E00077045,3.8,24.6,71.5
E00077046,3.9,34.4,61.7
E00077048,11,23.7,65.3
E00077049,3.1,43.3,53.5
E00077050,6.5,23.4,70.2
E00077051,3.4,27.7,68.9
E00077052,3.2,27.8,69
E00077053,6.8,28.8,64.4
E00077054,1.6,25.2,73.2
E00077055,4.9,23.8,71.3
E00077057,3.4,20.8,75.8
E00077058,4,29.4,66.7
E00077059,6.3,31.9,61.9
E00077062,6.5,11.8,81.7
E00077063,5.5,18.8,75.8
E00077064,7.5,17.3,75.1
E00077065,5.9,32.2,61.9
E00077066,5.3,21.8,72.9
E00077067,4.3,26.2,69.5
