geography_code,disability_3a-001,disability_3a-002
E00076718,23.9,76.1
E00076720,23.3,76.7
E00076725,21.7,78.3
E00076727,23.3,76.7
E00076728,26.5,73.5
E00076730,28.9,71.1
E00076735,23.2,76.8
E00076736,30.3,69.7
E00076740,34,66
E00076741,32.1,67.9
E00076743,32.6,67.4
E00076745,23.4,76.6
E00076746,26.3,73.7
E00076748,35,65
E00076749,30.4,69.6
E00076750,23.3,76.7
E00076751,24.6,75.4
E00076753,22,78
E00076754,20.6,79.4
E00076755,18.8,81.3
E00076756,17.3,82.7
E00076757,24.1,75.9
E00076759,34.9,65.1
E00076760,29.5,70.5
E00076761,16.1,83.9
E00076762,33.5,66.5
E00076763,20.1,79.9
E00076764,22,78
E00076765,24.4,75.6
E00076766,21.2,78.8
E00076767,34.1,65.9
E00076768,14.8,85.2
E00076769,29.7,70.3
E00076770,26.7,73.3
E00076771,18.5,81.5
E00076772,28.3,71.7
E00076773,21.8,78.2
E00076774,39.8,60.2
E00076775,20.4,79.6
E00076776,20.4,79.6
E00076777,24.1,75.9
E00076778,26.6,73.4
E00076779,34.6,65.4
E00076780,21.5,78.5
E00076781,13.7,86.3
E00076782,25.6,74.4
E00076786,16.1,83.9
E00076787,32.3,67.7
E00076788,23.9,76.1
E00076789,21.1,78.9
E00076790,24.4,75.6
E00076791,29.4,70.6
E00076792,25.9,74.1
E00076793,21,79
E00076794,21.1,78.9
E00076795,19,81
E00076796,26.7,73.3
E00076797,24.6,75.4
E00076798,27.4,72.6
E00076799,19.6,80.4
E00076800,23.2,76.8
E00076801,24.1,75.9
E00076802,16.8,83.2
E00076803,20.3,79.7
E00076804,24.7,75.3
E00076805,19.1,80.9
E00076806,25.4,74.6
E00076807,21,79
E00076808,19.5,80.5
E00076809,21.8,78.2
E00076810,17,83
E00076811,23,77
E00076812,21.9,78.1
E00076813,29.3,70.7
E00076814,21.7,78.3
E00076815,21.1,78.9
E00076816,22.7,77.3
E00076817,26.2,73.8
E00076818,20.3,79.7
E00076819,25.8,74.2
E00076820,19.9,80.1
E00076821,22.4,77.6
E00076822,23.1,76.9
E00076823,28.4,71.6
E00076824,12.7,87.3
E00076825,36.7,63.3
E00076826,21.8,78.2
E00076827,18.2,81.8
E00076828,17.3,82.7
E00076829,20.5,79.5
E00076830,17.5,82.5
E00076831,23.8,76.2
E00076832,26.1,73.9
E00076833,28.2,71.8
E00076834,18.2,81.8
E00076835,16.9,83.1
E00076836,18.4,81.6
E00076837,16.9,83.1
E00076838,14.8,85.2
E00076839,17.3,82.7
E00076840,23.3,76.7
E00076841,15.5,84.5
E00076842,20.7,79.3
E00076843,19.2,80.8
E00076844,20.5,79.5
E00076845,22.7,77.3
E00076846,15.9,84.1
E00076847,23.7,76.3
E00076848,19.4,80.6
E00076849,21.1,78.9
E00076850,24.7,75.3
E00076851,21.1,78.9
E00076852,30.7,69.3
E00076853,19.3,80.7
E00076854,19.6,80.4
E00076855,18.3,81.7
E00076856,17.7,82.3
E00076857,23.6,76.4
E00076858,18.3,81.7
E00076859,12.2,87.8
E00076860,26.2,73.8
E00076861,15.7,84.3
E00076862,23.6,76.4
E00076863,19.3,80.7
E00076864,17.6,82.4
E00076865,15.8,84.2
E00076866,21.2,78.8
E00076867,23.7,76.3
E00076868,29,71
E00076869,31.8,68.2
E00076870,11.6,88.4
E00076871,24.6,75.4
E00076872,16.9,83.1
E00076873,16.3,83.7
E00076874,15.9,84.1
E00076875,19.8,80.2
E00076876,22,78
E00076877,24.4,75.6
E00076878,25.3,74.7
E00076879,20.8,79.2
E00076880,19.4,80.6
E00076881,18.5,81.5
E00076882,16.2,83.8
E00076883,20.8,79.2
E00076884,19.4,80.6
E00076885,13.8,86.2
E00076886,29.6,70.4
E00076887,27.3,72.7
E00076888,21.5,78.5
E00076889,18.7,81.3
E00076890,19.6,80.4
E00076891,28.3,71.7
E00076892,25.6,74.4
E00076893,24.4,75.6
E00076894,40.4,59.6
E00076895,23.6,76.4
E00076896,18.4,81.6
E00076897,33.6,66.4
E00076898,23.2,76.8
E00076899,17.1,82.9
E00076900,18.3,81.7
E00076901,26.9,73.1
E00076902,24.6,75.4
E00076903,24.5,75.5
E00076904,18,82
E00076905,17.4,82.6
E00076906,22.9,77.1
E00076907,17.8,82.2
E00076908,20.7,79.3
E00076909,21.9,78.1
E00076910,18.5,81.5
E00076911,19.8,80.2
E00076912,35,65
E00076913,46.7,53.3
E00076914,19.6,80.4
E00076915,26.7,73.3
E00076916,19.1,80.9
E00076917,37.7,62.3
E00076918,20,80
E00076919,17.9,82.1
E00076920,20.6,79.4
E00076921,17.6,82.4
E00076922,19.6,80.4
E00076923,19.6,80.4
E00076924,21.7,78.3
E00076925,17.7,82.3
E00076926,18.8,81.2
E00076927,16.5,83.5
E00076928,26.2,73.8
E00076929,30.5,69.5
E00076930,23.5,76.5
E00076931,38.5,61.5
E00076932,29.5,70.5
E00076933,31,69
E00076934,26.6,73.4
E00076935,20.5,79.5
E00076936,22,78
E00076937,24.3,75.7
E00076938,23.5,76.5
E00076939,16.1,83.9
E00076940,14.6,85.4
E00076941,20.3,79.7
E00076942,19.8,80.2
E00076943,14.8,85.2
E00076944,23.2,76.8
E00076945,26.2,73.8
E00076946,19.8,80.2
E00076947,27.3,72.7
E00076948,17.8,82.2
E00076949,22.3,77.7
E00076950,33.2,66.8
E00076951,18.7,81.3
E00076952,22.9,77.1
E00076953,17.9,82.1
E00076954,17.3,82.7
E00076955,16.4,83.6
E00076956,15.7,84.3
E00076957,21.3,78.7
E00076958,28.4,71.6
E00076959,25.1,74.9
E00076960,16.4,83.6
E00076961,23,77
E00076962,53.4,46.6
E00076963,40.4,59.6
E00076964,25.4,74.6
E00076965,24.2,75.8
E00076966,26.5,73.5
E00076967,23,77
E00076968,34.9,65.1
E00076969,22.6,77.4
E00076970,25.4,74.6
E00076971,29.4,70.6
E00076972,19.4,80.6
E00076973,24.1,75.9
E00076974,29.1,70.9
E00076975,31.5,68.5
E00076976,24.7,75.3
E00076977,30.7,69.3
E00076978,43.6,56.4
E00076979,27.5,72.5
E00076980,34.8,65.2
E00076981,29.5,70.5
E00076982,29.7,70.3
E00076983,35.8,64.2
E00076984,31.6,68.4
E00076985,31.1,68.9
E00076986,27.8,72.2
E00076987,31,69
E00076988,35.2,64.8
E00076989,36.2,63.8
E00076990,29.7,70.3
E00076991,29.3,70.7
E00076992,16.7,83.3
E00076993,39.7,60.3
E00076994,33.8,66.2
E00076995,42.5,57.5
E00076996,39,61
E00076997,20.1,79.9
E00076998,19.6,80.4
E00077002,19.7,80.3
E00077003,41.6,58.4
E00077004,25.1,74.9
E00077005,24.5,75.5
