geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00076718,96,4
E00076720,96.3,3.7
E00076725,92.2,7.8
E00076727,95.6,4.4
E00076728,97.7,2.3
E00076730,95.9,4.1
E00076735,98.5,1.5
E00076736,95.4,4.6
E00076740,91.9,8.1
E00076741,96.9,3.1
E00076743,96.5,3.5
E00076745,96.2,3.8
E00076746,95.3,4.7
E00076748,97.6,2.4
E00076749,93,7
E00076750,98.1,1.9
E00076751,97.8,2.2
E00076753,97.4,2.6
E00076754,97,3
E00076755,95.5,4.5
E00076756,91,9
E00076757,95.9,4.1
E00076759,95.8,4.2
E00076760,95.4,4.6
E00076761,92.6,7.4
E00076762,96.9,3.1
E00076763,95.2,4.8
E00076764,95,5
E00076765,94.1,5.9
E00076766,94.8,5.2
E00076767,89.8,10.2
E00076768,95.4,4.6
E00076769,97.3,2.7
E00076770,94.3,5.7
E00076771,95.5,4.5
E00076772,96,4
E00076773,93.2,6.8
E00076774,92,8
E00076775,96.1,3.9
E00076776,92.7,7.3
E00076777,94.8,5.2
E00076778,97,3
E00076779,95.2,4.8
E00076780,95.3,4.7
E00076781,95,5
E00076782,96.8,3.2
E00076786,98.4,1.6
E00076787,96,4
E00076788,96.1,3.9
E00076789,97,3
E00076790,96.7,3.3
E00076791,97.4,2.6
E00076792,96.5,3.5
E00076793,98.5,1.5
E00076794,97.1,2.9
E00076795,95.7,4.3
E00076796,98.1,1.9
E00076797,95.5,4.5
E00076798,97.6,2.4
E00076799,97.2,2.8
E00076800,98.8,1.2
E00076801,96.7,3.3
E00076802,96.1,3.9
E00076803,95.4,4.6
E00076804,98,2
E00076805,96,4
E00076806,98.6,1.4
E00076807,94.9,5.1
E00076808,94.6,5.4
E00076809,95.8,4.2
E00076810,94,6
E00076811,97.5,2.5
E00076812,96.3,3.7
E00076813,93.9,6.1
E00076814,96.6,3.4
E00076815,88,12
E00076816,96.5,3.5
E00076817,95,5
E00076818,95,5
E00076819,94.8,5.2
E00076820,97,3
E00076821,96.5,3.5
E00076822,95.7,4.3
E00076823,94.8,5.2
E00076824,93.5,6.5
E00076825,94.4,5.6
E00076826,95.5,4.5
E00076827,95.1,4.9
E00076828,94.4,5.6
E00076829,97.1,2.9
E00076830,97,3
E00076831,94.3,5.7
E00076832,96.3,3.7
E00076833,96.8,3.2
E00076834,93.6,6.4
E00076835,96.8,3.2
E00076836,93.2,6.8
E00076837,93.7,6.3
E00076838,95.8,4.2
E00076839,90.3,9.7
E00076840,87.5,12.5
E00076841,89.4,10.6
E00076842,91,9
E00076843,93.7,6.3
E00076844,94.8,5.2
E00076845,89,11
E00076846,96.5,3.5
E00076847,88.5,11.5
E00076848,95.9,4.1
E00076849,87.3,12.7
E00076850,89.5,10.5
E00076851,81.3,18.7
E00076852,88,12
E00076853,90.9,9.1
E00076854,94.6,5.4
E00076855,93.5,6.5
E00076856,89.2,10.8
E00076857,91.3,8.7
E00076858,91.5,8.5
E00076859,90.5,9.5
E00076860,89.2,10.8
E00076861,93.2,6.8
E00076862,92.1,7.9
E00076863,92.6,7.4
E00076864,97.1,2.9
E00076865,90.9,9.1
E00076866,92.4,7.6
E00076867,87.2,12.8
E00076868,94.7,5.3
E00076869,93.8,6.2
E00076870,97.9,2.1
E00076871,96.2,3.8
E00076872,94.7,5.3
E00076873,95.5,4.5
E00076874,97.8,2.2
E00076875,91.4,8.6
E00076876,92.8,7.2
E00076877,94.8,5.2
E00076878,88.6,11.4
E00076879,94.6,5.4
E00076880,92.7,7.3
E00076881,93.1,6.9
