geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00116925,86.2,9.5,3,1.3
E00116926,90.7,6.2,1.2,1.9
E00117613,90.8,4.6,1.8,2.8
E00117614,92.5,6,0,1.5
E00117615,93.7,4.4,1,1
E00117616,91.3,5.9,0.9,1.9
E00117617,86.9,6.7,1.1,5.2
E00117618,90.8,4.1,1.4,3.7
E00117619,91.6,5.3,2.2,0.9
E00117620,91.1,5.4,0.4,3.2
E00117621,90.7,6.2,1.8,1.3
E00117622,92.2,4.7,0,3.1
E00117623,90.4,5.9,1.4,2.2
E00117624,92.6,1.5,3,3
E00117625,91.9,4.2,2.1,1.8
E00117626,91,4.5,1.5,3
E00117627,90.4,5.4,1.9,2.3
E00117628,91.1,4.6,1,3.3
E00117654,90.6,6.5,2.4,0.6
E00117655,89.8,6.7,2,1.5
E00117658,86,9.2,1.4,3.4
E00117659,92.8,3.5,2.6,1.2
E00117664,90.1,6.9,2.3,0.8
E00117665,90.5,6.5,1.6,1.4
E00117672,92.5,4.2,1.5,1.9
E00117673,87.7,9.7,1.1,1.4
E00117680,90.4,4.4,2.7,2.5
E00117681,90.5,7,1.1,1.4
E00117682,90.5,4.9,1.3,3.3
E00117683,88.9,7.4,1.7,2
E00117684,94.8,3.6,0.3,1.3
E00117685,94.9,3.2,0.8,1.2
E00117686,88.4,8.1,2.6,0.9
E00117687,87.2,5.9,2.7,4.2
E00117688,89,5.9,2.1,3
E00117689,91.5,5.6,0.8,2
E00117690,90.1,8.5,0.4,1.1
E00117691,94.4,4.3,0,1.3
E00117692,88.2,7.3,2.1,2.4
E00117693,92.3,4.8,1,1.9
E00117694,88.2,9.4,0.7,1.7
E00117703,90.7,4.4,0.8,4.1
E00117704,93.5,5.6,0,0.9
E00117705,90.5,6.5,1.4,1.6
E00117706,93.2,4.7,0,2.1
E00117707,91.6,6.1,1.6,0.6
E00117708,89.3,8.1,1.1,1.5
E00117709,86.3,13,0,0.7
E00117710,92.2,5.2,1.1,1.4
E00117711,91.3,5.2,1.7,1.7
E00117712,97.2,1.8,0,0.9
E00117713,93.8,4,0.7,1.5
E00117714,94,2.4,1.2,2.4
E00117715,94.1,2.7,0.9,2.3
E00117716,89.3,7,1.6,2.1
E00117717,88.8,6.3,1.5,3.3
E00117718,89.7,5.7,0.4,4.2
E00117719,89.6,7.4,1.3,1.7
E00117727,91,6.3,1.8,0.9
E00117728,91.1,7,1.1,0.7
E00117747,93.1,3.6,1.1,2.2
E00117748,92.3,4.4,1.2,2.1
E00117749,89.8,6.3,1.3,2.6
E00117750,90,7.4,1,1.6
E00117751,86.7,10.8,0.7,1.7
E00117752,84.9,7.3,2.3,5.5
E00117753,89.8,4.7,1.3,4.3
E00117754,92.1,5.3,1.1,1.6
E00117755,92.2,4.8,2.6,0.4
E00117756,93.6,4.6,0.9,0.9
E00117757,91.3,4.8,1.3,2.6
E00117758,91.9,3.9,1.2,3.1
E00117759,93.6,4.7,1.3,0.4
E00117760,92.6,5,1.8,0.7
E00117761,91.5,5.5,1.5,1.5
E00117762,91.5,3.1,0,5.4
E00117763,90.1,7.2,1.1,1.5
E00117764,87.8,9,0.5,2.6
E00117765,94.3,3.6,0,2.1
E00117766,89.8,3.8,4.1,2.2
E00117767,93.4,3.8,1,1.7
E00117768,93.4,2.7,1.9,1.9
E00117769,92.8,3.6,1.5,2.1
E00117770,90.1,6.8,1.7,1.4
E00117771,92.9,4.2,1.3,1.6
E00117779,90,5.4,1.4,3.2
E00117780,93.1,2.9,2,2
E00117803,92.5,5,1.8,0.7
E00117804,93,5.3,0.9,0.9
E00117805,88.4,4.5,0.8,6.2
E00117806,90.1,6.6,2.3,1
E00117807,91.5,5.1,0.7,2.7
E00117808,90,5.9,1.7,2.4
E00117809,90.9,4.7,1.6,2.9
E00117833,89.5,3.7,3.1,3.7
E00117834,92.2,3.5,0.4,3.9
E00117835,90.2,5.9,2,2
E00117836,91.1,4.1,2.1,2.7
E00117837,88.8,6.8,1.6,2.8
E00117838,90.6,5.6,1.4,2.4
