geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00116925,1.9,17.9,37.7,42.5
E00116926,2.6,23.5,40.9,33
E00117613,7.9,23.6,48.6,20
E00117614,30.2,37.3,24.6,7.9
E00117615,18.2,46.4,27.3,8.1
E00117616,14.8,39.6,33.7,11.8
E00117617,26.5,36.1,27.7,9.7
E00117618,25,38.6,28.8,7.6
E00117619,28.1,23.7,25.2,23
E00117620,0.8,24.2,50.8,24.2
E00117621,34.6,28.7,24.3,12.5
E00117622,14.5,19.3,53,13.3
E00117623,13.7,64.9,16.1,5.2
E00117624,18.8,36.6,42,2.7
E00117625,2.9,38.1,47.5,11.5
E00117626,25.7,43.6,26.6,4.1
E00117627,21.2,16.1,46,16.8
E00117628,20.7,28.3,37.4,13.6
E00117654,4.1,16.3,29.3,50.3
E00117655,6.6,7.3,33.6,52.6
E00117658,8.1,20,34.8,37
E00117659,5.9,11.1,39.9,43.1
E00117664,3.4,14.4,47.5,34.7
E00117665,1.5,21.6,35.1,41.8
E00117672,8.6,23.4,25.8,42.2
E00117673,0,7.1,31.5,61.4
E00117680,2.6,13.9,42.4,41.1
E00117681,3.4,6.7,19.5,70.5
E00117682,6.1,12.2,40.9,40.9
E00117683,5.3,6.1,31.8,56.8
E00117684,7.9,28.5,25.8,37.7
E00117685,0.9,12.3,34.2,52.6
E00117686,0.7,8,19.3,72
E00117687,6.6,9.9,30.3,53.3
E00117688,26,12.2,51.2,10.6
E00117689,0.7,8.3,22.9,68.1
E00117690,9.1,22,24.2,44.7
E00117691,1.5,17.3,24.8,56.4
E00117692,8.1,11.9,28.9,51.1
E00117693,2.9,6.4,40,50.7
E00117694,13.2,5.9,29.4,51.5
E00117703,2.9,7.6,32.7,56.7
E00117704,2.1,7.3,29.2,61.5
E00117705,15.6,26.6,32.1,25.7
E00117706,1.8,5.3,32.5,60.5
E00117707,9.2,25.5,30.5,34.8
E00117708,0,6.2,33.1,60.8
E00117709,4.6,24.6,30.8,40
