geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00155851,8.5,37.7,7.9,43.3,2.6
E00155852,10.9,35,5.5,48.2,0.3
E00155853,18.4,40.6,4.2,35.1,1.7
E00155854,16.1,39.9,6.3,34.1,3.6
E00155856,10.1,38.8,6,43.7,1.5
E00157365,19.6,38.8,4.8,34.2,2.6
E00157366,13.8,38.7,5.9,38.7,2.8
E00157368,23,28.7,7.9,28.7,11.7
E00157369,13.7,31.3,6.4,43.4,5.2
E00157370,13,42.4,5.2,38.1,1.3
E00157382,7.8,38.1,2.8,47.8,3.4
E00157388,13,23.8,1.2,59.1,2.9
E00157389,9.2,26.1,2.4,60.2,2.1
E00157390,4.8,34.6,1.9,57.7,1
E00157391,10.9,35,2.6,48.1,3.4
E00157392,17.9,39.5,3.7,37.2,1.7
E00157393,11.5,38.3,3.1,47.1,0
E00157394,5.9,37.4,2.1,52.6,2.1
E00157395,8.1,32.2,0.6,57.8,1.2
E00157396,9,28.9,4.3,55.1,2.7
E00157397,7,44.3,2.2,44.3,2.2
E00157398,4.9,32.8,1.2,60.7,0.4
E00157399,5.1,29.7,3.8,60.6,0.8
E00157400,18.9,41.6,4.7,30,4.7
E00157401,10.5,33.1,4.8,48.8,2.7
E00157402,14.3,44.9,4.4,33.8,2.6
E00157403,8,38.8,2.7,48.3,2.3
E00157404,14.4,33.2,6.3,42.8,3.4
E00157405,16.4,35.4,5.8,35.4,6.9
E00157406,7,37,2.3,51.8,1.9
E00157407,11,39.7,6.6,40.7,2
E00157408,10.5,38.1,4.9,44.7,1.9
E00157409,17.9,53.6,6.3,21,1.3
E00157410,18.9,47.4,3.9,27.5,2.3
E00157411,9.8,38.4,6.9,42.4,2.4
E00157412,20.9,42.3,7,25.1,4.7
E00157413,25.1,38.4,5.3,27.8,3.4
E00157414,14.7,47.4,6.5,29.7,1.7
E00157415,11,48.2,9,29.4,2.4
E00157416,8,37,7.2,46.7,1.1
E00157417,30.7,34.9,5.7,25,3.6
E00157418,2.9,32,1.8,60.7,2.5
E00157419,11.1,36.8,3.2,44.3,4.7
E00157420,16,32.4,3.7,46.1,1.8
E00157421,6.3,38.8,4.2,50.6,0
E00157422,18.8,38.4,6.1,35.5,1.2
E00157423,10.3,47.2,4.1,36.2,2.2
E00157424,9.2,32.8,4.6,51.5,1.9
E00157425,9.6,43,5.8,39.5,2
E00157426,8.8,39.9,2.9,46.5,2
E00157428,15.9,43.7,3.7,34.9,1.7
E00157429,20.7,41.3,5.2,29.6,3.3
E00157430,11,34.8,3.8,48.5,1.9
E00157431,16.3,39.4,3.4,38.5,2.4
E00157432,9.6,43.8,2.7,41.8,2.1
E00157433,14.4,35.1,5.7,37.4,7.5
E00157434,7.8,38.9,2.7,47,3.6
E00157435,14,32.9,3.4,47.8,1.9
E00157436,23.2,34,7.4,31,4.4
E00157437,8.7,33.2,4.6,51.9,1.7
E00157438,7.7,38.7,3.9,46.5,3.2
E00157449,14.9,35.7,5.2,40.5,3.7
E00157450,5.9,28.3,1.3,61.8,2.6
E00157451,8,34.3,4,52.2,1.6
E00157452,10.4,33.8,3.3,50.1,2.5
E00157453,7.7,39.3,5.3,45.3,2.4
E00157454,3.9,68.1,1.9,24.1,1.9
E00157455,7.7,33.6,4.4,53,1.3
E00157456,10.6,36.4,5.6,43.1,4.2
E00157457,22.9,39.9,5.5,30,1.6
E00157612,24.5,33.3,7.4,30.9,3.9
E00157614,14,30.7,6.5,47,1.9
E00157615,9.1,28.4,1.7,57.8,3
E00157649,5.4,37.6,3.5,51.2,2.3
E00157650,3.8,31.5,1.7,60.3,2.7
E00157651,6.1,30.7,1.3,59.5,2.3
E00157652,3.8,21.5,1.5,72.7,0.4
E00157653,5.5,26.6,1.9,64.9,1
E00157655,5.1,29.1,2.4,62.7,0.7
E00157656,6.1,30.1,3.5,58.5,1.7
E00157657,5.3,24.7,1.7,67,1.3
E00157682,4.9,32.6,1.9,58.3,2.3
E00157696,7.5,28.2,2.6,59.5,2.2
E00157697,8.6,27.4,5.9,56.5,1.6
E00157698,12.4,36.8,2.9,46.7,1.2
E00157717,4.2,38.5,0,54.2,3.1
E00157718,24.8,42.6,5.2,25.7,1.7
E00157719,17.4,38.7,6.5,35.7,1.7
E00157720,13.5,41.6,4,39.4,1.5
E00157721,7,43,5.4,43.4,1.2
E00157722,11.3,37.7,4.6,44.4,2.1
E00157723,11.5,34.4,3.6,49,1.6
E00157724,15.1,34.2,3.1,42.2,5.3
E00157725,31.2,31.9,5.7,27,4.3
E00157726,30.4,37.2,7.3,20.9,4.2
E00157727,9.3,40.7,4.5,41.9,3.7
E00157728,14.2,38.9,3.7,41.1,2.1
E00157729,9.9,35.4,5.1,47.8,1.8
E00157730,6.5,31.2,3.8,57.3,1.2
E00157731,7.7,39.9,3.4,48.9,0
E00157732,14.2,33.6,2.9,47.1,2.2
E00157736,8.3,34.5,2.6,53,1.6
E00157738,5.8,34.2,2.1,55.8,2.1
E00157739,13.6,30.3,3.8,50,2.3
E00157740,6.8,26.7,2.4,60.2,4
E00157741,19.1,40.6,4.3,34.9,1.1
E00157743,5.6,33.1,4.1,55.6,1.5
E00157744,5.2,33.8,0.9,60.1,0
E00157745,7.9,40.2,4.3,47.6,0
E00157746,16.9,38.4,5.6,36.4,2.6
E00157747,22.6,46.7,7.5,21.1,2
E00157748,11,40.2,5.7,42.4,0.8
E00157749,5.6,32.1,1.3,61,0
E00160635,8.5,38.6,5.9,46.2,0.8
E00160636,12.7,33.5,1.8,49.5,2.5
E00160723,8,45.7,6.3,37.1,2.9
E00160724,9.5,39.2,3.9,44,3.4
E00160725,20,51,4.1,18.6,6.2
E00160726,6.3,38.8,4.2,48.1,2.5
E00160727,10.1,44.7,6.1,39.1,0
E00160729,20.9,37.8,5.8,33.3,2.2
E00160730,32,42.1,8.3,15.1,2.5
E00160731,15.7,32.3,3.1,45.3,3.5
E00160732,17.4,45.7,6.4,28.6,2
E00160733,20.4,47.5,6.8,22.9,2.5
E00160734,13,42.5,3.5,39,2
E00160735,23.3,38.6,2.5,32.7,3
E00160736,22.7,45,6.6,25.3,0.4
E00160737,22.6,43.7,6.3,24.2,3.1
E00160738,10.5,40.5,2.9,42.9,3.3
E00160739,9.1,40.5,5.6,43.5,1.3
E00160740,17,39.5,5.5,36.5,1.5
E00160741,15.5,45.5,6.3,30.4,2.3
E00160743,5.5,46.6,3.4,44.5,0
E00160744,15.2,43.4,3.7,36.5,1.2
E00160745,13.5,42.6,5.2,36.1,2.6
E00160746,8.5,34.5,4.3,47.3,5.3
E00160747,8.9,46.8,2.5,41.8,0
E00160748,6.5,36.9,5.1,51.6,0
E00160749,28.8,47.5,5.4,16.9,1.4
E00160750,11.6,37.4,3.5,45.3,2.2
E00160751,8.4,36.5,3.4,50.7,1
E00160752,9.4,43.3,3.9,42.1,1.2
E00160753,17.8,41.1,6.7,34.4,0
E00160754,6.7,34,4.3,53.8,1.2
E00160755,7.5,39.8,5.6,44.4,2.6
E00160873,9.6,40,3.9,45,1.4
E00160874,17,48.9,5.2,27,1.9
E00160875,11.6,37.9,3.4,44.8,2.2
E00160876,20.5,41.4,8.6,25.9,3.6
E00160877,12.5,41.2,5.1,37.6,3.5
E00160878,8.4,36.3,4,49.5,1.8
E00160879,10.6,40.2,1.7,45.8,1.7
E00160880,10.3,47.7,5,32.1,5
E00161203,6.3,47.6,3.5,41.6,1
E00161204,15.7,43.4,5,33.1,2.8
E00161205,20.4,50.2,5,22.4,2
E00161207,5.9,43.8,4.3,44.5,1.4
E00161208,19.3,42,6.9,28.1,3.6
E00161209,10.4,43.9,6.8,35.4,3.6
E00161211,14.1,38,3.9,40.7,3.3
E00161214,10.6,44.5,8.3,34,2.6
E00161215,10.6,49.1,5.5,33.2,1.6
E00161217,9.2,44.6,5.8,39.3,1.1
E00161219,23.6,50.7,3.3,19.6,2.9
E00161220,17.9,46.4,8.7,24.3,2.7
E00161221,12.1,44.7,6.6,34.8,1.8
E00161222,9.9,37.7,4.5,44.8,3.1
E00161223,12.5,44.2,5.8,35.4,2.1
E00161224,20.5,37.6,6.5,32.9,2.5
E00161225,10,46.5,2.9,37.8,2.9
E00161226,10.2,43.7,4.8,37.9,3.4
E00161248,9.1,56.9,9.1,23.2,1.8
E00161249,12.6,48.7,3.9,32.6,2.2
E00161250,13.6,51.3,5.3,26.8,3.1
E00161251,16.7,41.1,10.7,27.8,3.7
E00161252,9.2,53.3,5,29.5,3.1
E00161253,10.3,47.5,10,29.9,2.3
E00161254,6.2,56,4.8,30.1,2.9
E00161255,9,50,5.1,34.2,1.7
E00161272,11.9,42.6,3,41.5,1.1
E00161319,13.6,37.6,5.1,42,1.7
E00161437,7.9,52.8,4.9,31.7,2.6
E00161439,12.5,43.3,6.1,36,2.1
E00161440,11.9,42.4,6.1,36.3,3.2
E00161441,8.5,44.1,2.3,42.7,2.5
E00161442,18.9,45,6.2,26.1,3.7
E00161443,13,43.2,6.2,35.1,2.6
E00161444,20.3,36.3,2.9,38.6,2
E00161445,10.5,38.3,4.2,41.8,5.2
E00161449,24.2,43.5,4.9,22.4,4.9
E00161450,14.3,36.3,3.6,43.9,1.8
E00161451,9.1,42.7,2.5,43.9,1.8
E00161466,11.5,41.3,3.8,39.1,4.3
E00161468,10.3,39.7,3.8,44.6,1.6
E00161471,11.8,43.2,3.5,37.9,3.5
