areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00134231,72.9,1.5,25.6
E00134232,86,2.3,11.7
E00136679,79.4,3.2,17.4
E00136680,71,3.7,25.3
E00136681,86.2,2.1,11.7
E00136682,83.7,3.4,12.9
E00136683,78.3,0.4,21.3
E00136684,80.8,1.3,17.9
E00136685,83.8,0.9,15.3
E00136686,67,2.4,30.6
E00136687,83.8,1.2,14.9
E00136688,80.7,1.2,18.1
E00136689,76.6,1.7,21.7
E00136691,84.7,1.2,14.1
E00136692,69.9,3,27.1
E00136693,76.3,2.8,20.9
E00136694,76.3,2.7,21
E00136695,85.2,0.3,14.6
E00136696,81.1,1,17.9
E00136706,82,0.4,17.5
E00136713,83.2,1,15.8
E00136745,80.7,3,16.3
E00136746,77.1,0,22.9
E00136747,73.7,1.5,24.8
E00136748,74.5,1.8,23.7
E00136749,67.5,1,31.5
E00136750,82,1.1,16.9
E00136751,80.5,1.6,17.9
E00136752,81.6,1.1,17.3
E00136753,77.5,3,19.5
E00136754,73.4,9.3,17.3
E00136757,71.8,3.2,25
E00136758,69.2,11.2,19.7
E00136760,75.9,2.8,21.3
E00136761,78.1,3.3,18.6
E00136762,77.2,11.4,11.4
E00136763,71.6,4.6,23.9
E00136764,79.2,2.9,17.9
E00136765,72.6,12,15.4
E00136766,65,7.6,27.4
E00136767,68.6,8.4,23
E00136768,62.7,6.8,30.5
E00136769,70.8,3.5,25.7
E00136770,68.2,10,21.7
E00136771,80.4,5.2,14.4
E00136772,68,3.3,28.7
E00136773,54,10.7,35.3
E00136774,60.9,7.6,31.6
E00136775,51.2,14.9,33.9
E00136776,79.2,4.2,16.6
E00136777,77.4,5.2,17.4
E00136778,59.3,22.5,18.2
E00136779,63.3,10.6,26.1
E00136789,85,1,14
E00136790,73.5,3.4,23.2
E00136794,78.2,0.4,21.5
E00136795,72.6,0.7,26.6
E00136796,86,0.4,13.7
E00136825,81.7,2.3,16
E00136826,83.2,0.3,16.5
E00136827,73.9,1.8,24.3
E00136829,65.4,3,31.7
E00136830,73.6,2.9,23.5
E00136831,81.6,1.1,17.3
E00136832,65.7,0.8,33.5
E00136833,73.7,4.2,22.1
E00136834,85,1.1,13.9
E00136835,71.6,8.2,20.2
E00136836,80.9,2.8,16.3
E00136837,75.9,4.6,19.5
E00136838,74,2.8,23.2
E00136839,76.6,5,18.4
E00136840,66.6,3.5,29.9
E00136847,80.9,1.6,17.5
E00136985,73.9,5.7,20.3
E00136986,83.1,0.9,16
E00136987,74.4,9.4,16.1
E00136988,79.7,7.2,13
E00136989,80.8,2.9,16.3
E00136990,76.6,2.3,21.1
E00136991,70.3,3.3,26.3
E00136992,82.1,6.7,11.3
E00137000,77.7,1.4,20.9
E00137001,83.5,1.9,14.6
E00137002,77,1.9,21.1
E00137003,80.5,2.7,16.9
E00137004,78.6,0.9,20.5
E00137005,67.7,2,30.3
E00137006,82,2.2,15.8
E00137007,76.2,4.9,18.9
E00137020,75.9,2.1,22
E00137023,68.8,1.9,29.3
E00137024,82,1.6,16.4
E00137034,84.3,0.9,14.9
E00153157,72.1,5.6,22.3
E00153158,84,5.6,10.5
E00153159,84.4,1.5,14.1
E00153160,80,1.8,18.2
E00153161,71.3,3.4,25.4
E00153162,74.7,0.8,24.4
E00153163,58.8,2.8,38.4
E00153164,79.2,1.3,19.6
E00153165,84.8,1.4,13.8
E00153166,67.9,0.4,31.7
E00153167,82.6,0.6,16.7
E00153168,80.3,1,18.7
E00153169,83.8,2.4,13.9
E00153170,79.1,2,19
E00153175,84,1.2,14.7
E00153176,88.2,2.5,9.4
E00153177,81,3.1,16
E00153178,86.9,1.8,11.4
E00153194,88.8,1.1,10.2
E00153195,80.4,0.3,19.2
E00153196,78,1.1,20.9
E00153197,80.7,2.6,16.7
E00153198,89.5,0.8,9.8
E00153199,85.2,0.6,14.2
E00153200,86.3,0.5,13.2
E00153201,73.6,2.9,23.5
E00153208,85.3,0.3,14.4
E00153232,82.1,1.8,16.2
E00153233,84.6,1.4,14
E00153234,66.6,4.9,28.5
E00153235,82.9,1.8,15.3
E00153236,89,1,10
E00153237,83.1,0,16.9
E00153238,82,0.8,17.2
E00153327,70.4,0.5,29.1
E00153328,83.3,1.6,15.1
E00153329,82,0.8,17.2
E00153330,83.5,1.6,14.9
E00153331,79.4,3.1,17.4
E00153332,67.6,4.1,28.3
E00153333,79.8,0.9,19.3
E00153334,88.4,0.4,11.3
E00153356,78.9,2.5,18.6
E00153357,77.1,0.9,22
E00153358,77.3,1.7,21
E00153359,84.6,1.1,14.2
E00153360,83.2,2.9,13.9
E00153361,91.3,0.7,8
E00153373,83.8,1.8,14.4
E00153378,78.3,3.3,18.4
E00153379,67.8,2.9,29.4
E00154005,81.5,1.6,16.9
E00154470,81.5,5.6,12.9
E00154473,77,1.1,21.9
E00154477,76.1,4.3,19.6
E00173699,80.7,2.4,16.9
E00174638,71.4,13.3,15.3
E00174644,65.8,14.1,20.1
E00187876,59.4,19.1,21.4
E00187883,82.4,2.4,15.2
E00187897,79.1,2.3,18.6
E00187926,70.1,3.9,26
E00187988,85.3,3.1,11.6
E00188002,66,12.3,21.6
E00188010,71.2,9.6,19.2
