geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00015257,4.3,5.3,3.1,83.7,3.6
E00015264,5.5,21.9,7,59.8,5.9
E00015268,8.1,1.4,5.8,82.4,2.4
E00015269,5,8.7,5.8,78.7,1.8
E00015270,6.3,11.8,5.9,75.4,0.7
E00015271,6.5,4,8.3,78.3,2.9
E00015272,5.3,5.6,7.8,79.8,1.6
E00015273,6.3,23.1,9.8,53.8,7
E00015274,8.3,2.1,4.2,83.9,1.5
E00015275,7.7,12.3,9.1,69.5,1.4
E00015276,9.6,9.6,4.5,74.8,1.6
E00015277,3.6,38.3,8.3,44.6,5.2
E00015278,7.9,29.2,11.9,44.8,6.1
E00015279,4.7,37.1,6,39.7,12.5
E00015709,16.1,23.1,6.7,42.5,11.5
E00015712,19.3,14.7,4.9,58.2,2.8
E00015717,9.2,7.5,5.6,70.8,6.9
E00015721,11.3,25.2,14.6,42.7,6.1
E00015732,9.9,19,9.2,57.8,4.1
E00015733,3.7,31,10.4,52.2,2.6
E00015734,48,2.6,3.5,41.4,4.4
E00015736,3.4,19.4,12.1,64.1,1
E00015738,13.2,12.2,6.6,60.8,7.3
E00015742,23.5,10.8,5.3,55.4,5
E00015743,18.1,10.6,10.3,56.6,4.4
E00015746,12.2,7.3,10,63.8,6.8
E00015748,8.8,6,5.2,76.7,3.2
E00015749,11,20.4,5.3,59.1,4.1
E00015751,11.6,8.7,6.5,71.5,1.7
E00015805,7.6,18.5,6,65.9,2
E00015809,4.1,6,4.1,83.1,2.6
E00015813,3.5,6.1,9.2,74.6,6.6
E00015837,6.6,5.3,7,76.6,4.5
E00015846,2.8,1.7,7.6,86.8,1
E00015937,4.2,1.5,4.5,87.2,2.6
E00015938,5.4,0.4,5.8,85.5,2.9
E00015940,5.4,28.1,7.8,55.5,3.3
E00015942,3.2,40.5,6.3,40.5,9.5
E00015944,4,4,3.6,85.5,2.8
E00015945,8.9,39.6,5.9,33,12.6
E00015946,4.3,7.4,6.1,81,1.3
E00015947,6.6,35,7,44.4,7
E00015949,7.7,51.5,8.8,29,2.9
E00015950,5.9,49.4,8.9,23.6,12.2
E00015951,4,37.7,7.6,38.1,12.6
E00015953,9.5,31.4,6.8,43.6,8.8
E00015954,8.5,6.6,6.6,75.6,2.7
E00015955,10.8,9.9,4.8,70.8,3.6
E00015958,5.6,23.4,11.4,58.5,1.2
E00015959,11.9,12.9,8,62.2,4.9
E00015960,11.7,19.4,5.9,57.9,5.1
E00015961,12.7,36.1,6.6,41.4,3.3
E00015962,9.8,5.7,6.8,69.8,7.9
E00015965,1.4,4.2,9.2,84.2,1.1
E00015966,11.6,9.6,5.8,66.7,6.4
E00015967,4.3,35.9,7.1,39.6,13.2
E00015968,5.2,26.6,13.7,52.8,1.7
E00015969,7.6,9.1,4.7,78.5,0
E00015970,7.5,9.4,6,77,0
E00015971,16.4,7.6,3.6,68.5,3.9
E00015972,9,13.8,6.5,67.7,3.1
E00015973,3.8,9.8,4.9,74.8,6.8
E00015974,3.2,5,3.2,85.6,3.2
E00015975,9.1,9.1,5.1,76.7,0
E00015976,5,1.5,5.3,87.3,0.9
E00015977,2.8,21.7,7.8,66.4,1.4
E00015978,4.9,3.5,4.6,87,0
E00015979,6.2,1.9,6.7,81.9,3.3
E00015980,0,2.9,6.1,89.8,1.2
E00022487,7.1,2,2.3,85.4,3.3
E00022488,10.9,2.9,2.4,81.3,2.4
E00022489,14.8,22.9,4.2,56.7,1.4
E00022490,13,3.1,5.3,78.6,0
E00022491,3.2,1.8,5.6,88,1.5
E00022492,15,15.8,4.6,61.7,2.9
E00022493,3.6,2.4,3.9,88.1,2.1
E00022494,10.2,7.3,6.5,75.2,0.8
E00022495,9,13.3,6.9,67.3,3.5
E00022497,9.1,5.5,4.5,75.9,5
E00022498,11.8,6.8,4.8,73.8,2.8
E00022499,15.8,4.3,7,68.9,4
E00022500,7.9,6.5,6.8,73.4,5.4
E00022501,8.8,7,6.3,77.8,0
E00022502,6.3,4,7.5,79.4,2.8
E00022503,12,6.9,10.4,67.2,3.5
E00022504,9.2,15,7.2,65.9,2.7
E00022505,7.2,5.9,7.5,75.3,4.1
E00022506,3.8,7.3,7.3,78.9,2.8
E00022509,7.1,2.1,5.6,85.3,0
E00022511,10.2,1.2,6.8,81.8,0
E00022512,15.1,2.6,3.6,76.3,2.3
E00022513,2.5,12,1.3,79.7,4.4
E00022514,3.8,2.4,8.1,84.1,1.6
E00022515,10.7,0.9,4.7,83.7,0
E00022516,6,1.9,7.2,82.1,2.8
E00022517,4.5,5.9,6.4,80.9,2.3
E00022518,4.4,1.8,3,88.6,2.2
E00022519,13.4,2.7,6.9,71.6,5.4
E00022520,21.1,3.6,8,64.5,2.8
E00022521,6.5,3.2,6.5,83.1,0.8
E00022522,8,2.9,3.2,83.1,2.9
E00022523,12,6.6,4.6,74,2.9
E00022524,7.4,3.7,2.5,84.8,1.6
E00022525,4.4,8.5,3,79.1,5
E00022526,9.9,4.3,5.8,76.6,3.4
E00022527,6.6,6.6,4.8,79.2,2.8
E00022528,7.4,1.5,2.5,88.3,0.3
E00022529,4.7,3.4,6.1,84.2,1.6
E00022530,17.4,23.7,11.8,40.8,6.3
E00022531,3.7,3.3,4,86.4,2.6
E00022532,5.9,8.2,4.5,78.2,3.2
E00022533,8.6,3.5,6.2,79,2.7
E00022534,8.6,9.4,5.6,74.2,2.1
E00022535,4.1,9.7,6.7,78.4,1.1
E00022536,20.5,7.2,6.8,62.2,3.2
E00022537,14.7,7.5,8.8,67.1,1.9
E00022538,9.3,8.9,6.4,74.3,1.1
E00022539,8.9,4.1,4.8,81.8,0.3
E00022540,9.4,10.5,7.4,68.4,4.3
E00022541,10.3,6.6,8.1,73.4,1.7
E00022542,9.9,9.3,6.6,70.1,4.2
E00022543,13.6,7.5,9.5,64.5,4.9
E00022544,5,6.8,5,80.2,3.1
E00022545,4.2,11.3,5.4,73.6,5.4
E00022546,14.7,7.2,4.9,72.3,0.9
E00022547,9.7,7.1,3,77.9,2.2
E00022548,4.2,14.3,6.3,69.6,5.5
E00022549,7.8,12.5,4.7,73,1.9
E00022550,7.9,5.3,6,80.8,0
E00022551,8.1,8.8,5.4,73.6,4.1
E00022552,13.8,9.6,3.1,71.5,2
E00022553,4.4,5.6,6.3,79.8,4
E00022554,9.3,10.6,5.1,69.4,5.6
E00022555,5.5,11,9.1,73.1,1.4
E00022556,3.6,8.6,7.5,80.4,0
E00022557,1.6,6,7.7,81.3,3.3
E00022558,13,4.8,6.3,74.8,1.1
E00022559,9.1,3,4.2,83.7,0
E00022560,8.6,7.2,7.9,73.1,3.1
E00022561,5.1,1.8,6.9,82.5,3.7
E00022562,6.7,11.6,5.6,73,3
E00022563,10.3,6,3.2,77.6,2.8
E00022564,6.4,4.5,9.1,79.2,0.8
E00022565,2.6,14.8,8.7,71.7,2.2
E00022566,9,7.9,4.5,76.7,1.9
E00022567,8.7,6.5,9,73.5,2.3
E00022568,15.7,11,5.3,63,5
E00022569,7.4,3.4,3.4,84.5,1.4
E00022570,30.2,9.2,6.5,51.9,2.3
E00022571,15.8,4.2,4.6,74.3,1.1
E00022572,8.6,3,8.6,79.3,0.4
E00022573,3.8,12.9,1.9,78.9,2.4
E00022574,14.6,2.4,5.9,71.9,5.1
E00022575,20.8,13.1,7.7,54.7,3.7
E00022576,8.7,17.2,6.3,65.4,2.4
E00022577,13.4,22.7,4.2,52.7,7
E00022579,12.4,12.4,5.3,68.3,1.6
E00022734,9.3,21.3,3.8,59,6.6
E00022735,15.1,29.2,7,39.5,9.2
E00022736,19,33.8,9.7,33.1,4.5
E00022737,10.7,17.8,12.7,54.1,4.7
E00022738,19.9,15.9,7.4,50.2,6.6
E00022739,12.2,38.6,7.1,37,5.1
E00022740,10.3,37.8,4.9,43.8,3.2
E00022741,22.7,4.9,3.9,65.8,2.6
E00022742,9.6,5.7,7.1,76.2,1.4
E00022743,23.6,26.1,5.5,35.6,9.2
E00022773,9.4,6.4,4.3,79.6,0.3
E00022774,8.8,7.3,5.9,75.5,2.6
E00022777,20.6,12.9,14.2,49,3.2
E00022783,17.9,13.8,2.3,55,11
E00022800,17.6,19.1,9.2,51.5,2.7
E00022801,26,13.8,11,42.3,6.9
E00022802,10.3,20.2,7.7,57.5,4.3
E00022803,6.8,8.4,7.1,73.1,4.5
E00022804,12,12.7,5.2,67.3,2.8
E00022805,25,12.1,6,52.5,4.4
E00022806,17.5,13.7,6.3,56.8,5.7
E00022807,22.8,9.5,7.1,58.2,2.4
E00022808,20.3,15.1,5,54.5,5.2
E00022809,8.3,17.5,4.6,66.7,2.9
E00022811,24.4,8.9,6.1,53.6,7.1
E00022862,10.4,10.1,5.2,74.4,0
E00022863,3.5,3.8,5.6,85.3,1.8
E00022864,16.3,5,4.4,73,1.3
E00022865,15.1,3.8,3.2,77.6,0.3
E00022866,27.2,6.6,6.6,52.6,7
E00022867,4.4,6.4,5.4,83.1,0.7
E00022868,5,6.2,7.1,80.6,1.2
E00022869,11.5,7.5,7.5,71.3,2.3
E00022871,2.5,2.5,5.1,88.5,1.4
E00022872,7.2,4.2,5,81.3,2.2
E00022873,3.6,1.4,4.7,89.9,0.4
E00022874,6.5,12.4,5.9,70.6,4.6
E00022875,2,2,6.3,87.4,2.3
E00022876,5.3,3.4,5.8,82,3.4
E00022877,14.8,29.8,5.4,47.7,2.3
E00022878,1.1,0.5,3.3,94.5,0.5
E00022879,6.8,7.6,6.8,77.6,1.2
E00022880,7.1,4.3,7.5,79.9,1.2
E00022881,7.8,6,3.5,81.6,1.1
E00022882,13.7,6.9,5.8,70.8,2.9
E00022884,8.1,10.3,4.9,71.3,5.4
E00022885,13,8.9,5.8,70.6,1.7
E00022886,10.1,4.7,5.4,77.6,2.2
E00022887,11.7,4.7,3.4,79.2,1
E00022888,8.1,0.9,4,85.7,1.3
E00022889,3,5.3,3,87.5,1.1
E00022890,9.6,6.5,4.7,77.2,2.1
E00022891,11.7,3.1,3.5,79.4,2.3
E00022892,12.6,6.7,9.4,69.7,1.6
