geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00015257,19.5,80.5
E00015264,19.3,80.7
E00015268,20,80
E00015269,25,75
E00015270,22.2,77.8
E00015271,17.9,82.1
E00015272,49,51
E00015273,24.6,75.4
E00015274,23,77
E00015275,17.7,82.3
E00015276,14.5,85.5
E00015277,17,83
E00015278,13.7,86.3
E00015279,23.1,76.9
E00015709,32.8,67.2
E00015712,38.5,61.5
E00015717,42.3,57.7
E00015721,32.4,67.6
E00015732,32.2,67.8
E00015733,25.1,74.9
E00015734,59.5,40.5
E00015736,26.2,73.8
E00015738,37.9,62.1
E00015742,46.5,53.5
E00015743,33.1,66.9
E00015746,28.4,71.6
E00015748,26.9,73.1
E00015749,29.5,70.5
E00015751,24.8,75.2
E00015805,21.5,78.5
E00015809,33.2,66.8
E00015813,28.3,71.7
E00015837,33.3,66.7
E00015846,31,69
E00015937,28.5,71.5
E00015938,26.7,73.3
E00015940,24.3,75.7
E00015942,18.9,81.1
E00015944,32.2,67.8
E00015945,25,75
E00015946,25.3,74.7
E00015947,20.2,79.8
E00015949,25.7,74.3
E00015950,20,80
E00015951,36,64
E00015953,26.8,73.2
E00015954,31.1,68.9
E00015955,38.2,61.8
E00015958,18.9,81.1
E00015959,22.8,77.2
E00015960,21.3,78.8
E00015961,22.5,77.5
E00015962,33,67
E00015965,37.9,62.1
E00015966,29.1,70.9
E00015967,21.6,78.4
E00015968,25.1,74.9
E00015969,28.8,71.2
E00015970,39.5,60.5
E00015971,50,50
E00015972,43.5,56.5
E00015973,27.8,72.2
E00015974,25.7,74.3
E00015975,26.3,73.8
E00015976,47.9,52.1
E00015977,34.9,65.1
E00015978,46.8,53.2
E00015979,32,68
E00015980,32.2,67.8
E00022487,43.6,56.4
E00022488,33.9,66.1
E00022489,31.2,68.8
E00022490,22.6,77.4
E00022491,42.1,57.9
E00022492,21.1,78.9
E00022493,38.8,61.2
E00022494,29.5,70.5
E00022495,21,79
E00022497,33.3,66.7
E00022498,21.7,78.3
E00022499,30.5,69.5
E00022500,28.4,71.6
E00022501,45.5,54.5
E00022502,13.9,86.1
E00022503,33.9,66.1
E00022504,30.9,69.1
E00022505,32,68
E00022506,23.6,76.4
E00022509,59.5,40.5
E00022511,61.2,38.8
E00022512,27,73
E00022513,44.4,55.6
E00022514,63.9,36.1
E00022515,20,80
E00022516,50.6,49.4
E00022517,24.4,75.6
E00022518,60.8,39.2
E00022519,17.2,82.8
E00022520,34.6,65.4
E00022521,27.7,72.3
E00022522,40,60
E00022523,27.5,72.5
E00022524,29.7,70.3
E00022525,44.9,55.1
E00022526,27.9,72.1
E00022527,47.1,52.9
E00022528,22.4,77.6
E00022529,34,66
E00022530,14.3,85.7
E00022531,13.7,86.3
E00022532,28.1,71.9
E00022533,37.6,62.4
E00022534,27.5,72.5
E00022535,31.4,68.6
E00022536,37.9,62.1
E00022537,30.2,69.8
E00022538,21.3,78.7
E00022539,41.7,58.3
E00022540,20,80
E00022541,16,84
E00022542,33.1,66.9
E00022543,28.4,71.6
E00022544,28.9,71.1
E00022545,22,78
E00022546,43.7,56.3
E00022547,42.8,57.2
E00022548,27.8,72.2
E00022549,19.7,80.3
E00022550,30.2,69.8
E00022551,8.3,91.7
E00022552,47.3,52.7
E00022553,24.9,75.1
E00022554,33.8,66.2
E00022555,25.3,74.7
E00022556,28.2,71.8
E00022557,35.4,64.6
E00022558,36,64
E00022559,37.6,62.4
E00022560,35,65
E00022561,33.1,66.9
E00022562,28.8,71.2
E00022563,21.5,78.5
E00022564,41.8,58.2
E00022565,15.7,84.3
E00022566,42.8,57.2
E00022567,38.6,61.4
E00022568,20.4,79.6
E00022569,22.1,77.9
E00022570,30.8,69.2
E00022571,19.8,80.2
E00022572,17.2,82.8
E00022573,29.8,70.2
E00022574,27.8,72.2
E00022575,31.3,68.7
E00022576,24.5,75.5
E00022577,27.5,72.5
E00022579,30.2,69.8
E00022734,20.9,79.1
E00022735,28.8,71.3
E00022736,30.4,69.6
E00022737,26.6,73.4
E00022738,39.4,60.6
E00022739,21.1,78.9
E00022740,16.6,83.4
E00022741,37.8,62.2
E00022742,45,55
