geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00015257,87.9,3.1,9
E00015264,72,4.3,23.7
E00015268,83.6,3.6,12.8
E00015269,83.4,1.8,14.8
E00015270,77.2,2.9,19.9
E00015271,83.5,2,14.5
E00015272,68.5,4.3,27.2
E00015273,72.4,5.2,22.4
E00015274,80.8,1.4,17.8
E00015275,77.8,4,18.1
E00015276,78.7,4,17.3
E00015277,49.4,9.5,41.1
E00015278,64.8,6.8,28.4
E00015279,64.7,8,27.3
E00015709,69.4,8,22.6
E00015712,73.1,0,26.9
E00015717,72.3,5,22.7
E00015721,58.9,5.7,35.4
E00015732,51.7,7.7,40.6
E00015733,64.6,6.1,29.3
E00015734,56.1,4.5,39.5
E00015736,60.2,5.1,34.7
E00015738,65.8,2.1,32.1
E00015742,60.6,2.1,37.3
E00015743,53.6,6.2,40.2
E00015746,75.8,3.1,21.1
E00015748,82.9,2.3,14.8
E00015749,68.6,5.4,26
E00015751,60.3,1.1,38.6
E00015805,82,3.3,14.7
E00015809,77.7,5.7,16.6
E00015813,80.2,5.4,14.4
E00015837,80.6,6.5,12.9
E00015846,86.8,2.5,10.7
E00015937,89.4,2.3,8.3
E00015938,87.7,3.4,8.9
E00015940,69.1,4.8,26.1
E00015942,72.8,10.1,17.1
E00015944,80.6,2.8,16.6
E00015945,55,9.5,35.5
E00015946,84.1,0.5,15.4
E00015947,71.4,7.8,20.9
E00015949,54.5,5.2,40.3
E00015950,67,5,28
E00015951,76.3,6.7,17
E00015953,60.2,5.3,34.6
E00015954,78.6,1.5,19.9
E00015955,69.1,2.9,28
E00015958,67.3,5.1,27.6
E00015959,75.7,6.5,17.8
E00015960,69.8,2.5,27.7
E00015961,68.9,7.1,24.1
E00015962,79.4,2.6,18
E00015965,80,4.1,15.9
E00015966,67.2,1.3,31.5
E00015967,56.6,7.8,35.7
E00015968,67.2,4.2,28.6
E00015969,85,1.4,13.6
E00015970,76.5,2.8,20.7
E00015971,63,5.3,31.7
E00015972,70.8,3.9,25.3
E00015973,70,2.2,27.8
E00015974,87.8,2.7,9.6
