areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
W00005625,14.3,46.4,3.6,31.7,4
W00005627,16.6,43.9,7.9,29.2,2.4
W00005628,26,35,7.2,29.1,2.7
W00005629,23,49.7,6.3,19,2
W00005630,15.1,46.4,6.7,29.7,2.1
W00005631,16,47.9,5.9,27.8,2.4
W00005632,28,42.2,8.1,18.6,3.1
W00005633,18.8,48.2,7.1,23.4,2.5
W00005634,17.8,47.3,6.5,25.1,3.3
W00005635,14.1,46.8,7.1,29.4,2.6
W00005636,33.3,33.3,7.7,14.3,11.3
W00005637,12.7,49.1,7.5,27,3.7
W00005638,29.5,44.7,7.6,16,2.1
W00005639,15.6,47.6,4.7,29.2,2.8
W00005640,24.6,44.8,2.6,24.1,3.9
W00005641,29.9,34.9,7.7,22.2,5.3
W00005642,23,41.6,7.8,24.7,2.9
W00005643,23.7,46.1,7,22.8,0.4
W00005644,13.3,52.6,2.2,31.1,0.7
W00005645,29,40.2,8.9,18.8,3.1
W00005646,18.1,43.5,9.3,28.7,0.5
W00005647,22.4,51.8,5.4,17.9,2.6
W00005648,21.8,49.5,0.5,28.2,0
W00005650,15.4,54.1,5,25.5,0
W00005651,19.6,42.9,5.6,28.9,3.1
W00005652,13.6,46.6,5.7,31.8,2.3
W00005653,14.8,41.3,8.4,31,4.5
W00005654,26.4,50.7,6.8,16.1,0
W00005655,35.3,43.1,5.5,14.2,1.8
W00005656,36.9,35.6,7.3,16.7,3.4
W00005657,33.2,42.8,4.6,17,2.5
W00005658,30.3,49.1,4.2,16.4,0
W00005659,10.7,50.4,6.1,29.6,3.2
W00005660,17.7,46.4,7.7,25,3.2
W00005661,29.9,43.8,8.2,18.1,0
W00005662,28.8,43.2,4.7,20.3,3
W00005663,30.2,43.1,3.6,20.4,2.7
W00005664,23.9,43.2,5.9,23.4,3.6
W00005665,20,47.1,3.6,25.7,3.6
W00005666,25.1,47.4,4.7,19.9,2.8
W00005667,17.7,46.9,3.3,29.5,2.6
W00005668,22,42.3,7.9,27.4,0.4
W00005669,29.8,39.4,6,20.6,4.1
W00005670,21.2,49.3,5.1,21.7,2.8
W00005671,27.2,39.4,6.6,24.4,2.3
W00005672,17.5,41.7,6.8,30.6,3.4
W00005673,19,49.5,7,21.8,2.6
W00005674,35.8,38.9,3.7,16.8,4.7
W00005675,22.5,44.4,7,22.5,3.5
W00005676,17.8,46.7,2.9,30.6,2.1
W00005677,29,46.3,8,14.8,1.9
W00005678,19.2,53.3,5.1,22.4,0
W00005679,14.4,49.2,4.6,27.7,4.1
W00005680,19.6,46.8,6.4,23.8,3.4
W00005681,20.7,52.2,5.6,19,2.6
W00005683,18.6,44.5,5.5,28,3.4
W00005684,19,46.2,4.9,29.1,0.8
W00005686,21.9,41.9,6.9,25,4.2
W00005687,14.8,34,6.6,41,3.5
W00005688,8.6,39.7,5.3,45.9,0.5
W00005689,12.8,38.4,3.9,42,2.8
W00005690,24.5,39.2,2.5,32.1,1.7
W00005691,7,35.1,2.6,53.9,1.3
W00005692,15.6,34.7,5,42.7,1.9
W00005693,11.4,43,7.5,36.4,1.8
W00005694,18.5,35.8,5.3,36.6,3.7
W00005695,10.5,35.7,6.3,43.3,4.2
W00005696,16.6,41.9,7.9,31.4,2.2
W00005697,14,44.7,4.7,34.4,2.3
W00005698,14.4,46,7.4,30.7,1.4
W00005699,17,38.6,5.8,34.1,4.5
W00005700,29.2,33.3,5.7,30.2,1.6
W00005701,19.9,44.4,5.4,29.9,0.4
W00005702,12.8,36.4,4.4,43.2,3.2
W00005703,13.8,32.6,4,47.8,1.8
W00005704,28,41.9,5.9,19.5,4.7
W00005705,20,46.7,5.9,24.7,2.7
W00005706,31.1,47.1,5.1,15.2,1.6
W00005707,28.1,39,5.6,25.1,2.2
W00005708,21.3,47.2,5.6,21,4.9
W00005709,16,51,2.5,28,2.5
W00005710,19.1,45.8,7.6,26.2,1.3
W00005711,18.6,54.4,7.6,17.3,2.1
W00005712,20,48.5,6.2,22.3,3.1
W00005713,14.5,55.9,3.6,22.7,3.2
W00005714,23.2,45.5,5.8,23.7,1.8
W00005715,22.8,49.8,2.7,22.1,2.7
W00005716,20.3,45.4,7,23.9,3.4
W00005717,19.7,45.7,5.8,24.7,4
W00005718,27.8,43.2,7.3,18.5,3.1
W00005740,13.2,46,7.7,31.1,2.1
W00005741,12.2,41.1,4.5,40.7,1.6
W00005742,14.3,32.3,7.4,44.2,1.8
W00005743,7.7,34.4,6.1,50,1.8
W00005744,15.5,38.2,9.2,34.3,2.9
W00005745,28.1,46.7,3.4,20.3,1.4
W00005746,10.6,39.2,6.5,41.5,2.3
W00005747,16.5,35.3,5.6,39,3.6
W00005748,17.4,44.9,3.4,32.2,2.1
W00005749,9.3,33.8,5.6,49.1,2.2
W00005750,15.4,43.2,7.3,29.3,4.6
W00005751,10.1,33.2,3.2,50.6,2.8
W00005752,9.7,36.3,5.5,46.4,2.1
W00005753,17.1,38.2,6.1,36,2.6
W00005754,15.9,34.1,8.9,39.8,1.2
W00005755,8.6,35.5,6.5,47.8,1.6
W00005756,9.9,29.3,3.6,55,2.3
W00005757,9.2,35.5,4.6,48.5,2.3
W00005758,36.5,31.3,10,18.5,3.8
W00005759,8.4,27.4,2.2,59.5,2.6
W00005760,10.8,26.5,5,55.2,2.5
W00005761,12.6,38.2,3.4,43.3,2.5
W00005762,13.5,32,6.2,44.9,3.4
W00005763,13,34.6,8.2,40.7,3.5
W00005764,23.7,39.2,9.1,25.4,2.6
W00005765,11.4,26.5,4.5,56.8,0.8
W00005766,18.1,40.2,10.1,29.3,2.2
W00005767,20.7,43.1,5.7,28.9,1.6
W00005768,19.7,31.2,7.3,37.2,4.7
W00005769,20.2,43.6,6,27.7,2.5
W00005770,16.2,40.6,10.7,29.9,2.5
W00005771,24,45.1,5.7,19.9,5.3
W00005773,18,51.4,5.5,21.9,3.3
W00005774,32.2,35.6,7.7,22.1,2.3
W00005775,19.9,41.2,6.6,28.8,3.5
W00005776,30.6,46.6,4.1,14.2,4.6
W00005777,24.8,38.8,6.8,25.5,4
W00005778,16.1,41.1,7.2,31.2,4.5
W00005779,17.1,39.5,5.7,34.3,3.3
W00005780,27.6,36.9,6.9,25.1,3.4
W00005781,18.8,43.8,7.1,26.3,4.2
W00005782,16.7,45.5,8.1,27.5,2.3
W00005783,17.4,44.6,6.1,29.6,2.3
W00005784,24.9,47,6.3,19.6,2.2
W00005785,27.4,45.3,6.7,18.2,2.5
W00005786,25.6,44.7,2.7,22.9,4.2
W00005787,32.7,43.9,6.1,13.1,4.2
W00005788,29.5,43.2,7.4,19.9,0
W00005789,30.2,40.5,6.8,22.4,0
W00005790,28.3,45.6,7.5,15.9,2.7
W00005791,18.6,38.3,8,31,4
W00005792,26.8,32.1,8.9,27.9,4.2
W00005793,27.5,44.4,7.7,20.3,0
W00005794,22.5,45,5,25,2.5
W00005795,25,48.5,3.4,18.6,4.4
W00005796,19.6,34.4,8.4,34,3.5
W00005797,17.2,49.3,5.9,26.2,1.4
W00005798,36.6,39.2,3.8,16.7,3.8
W00005799,31.6,42.1,3.9,20.2,2.2
W00005800,24.6,41.4,4.4,24.6,4.9
W00005801,15.1,36.2,3.3,42.8,2.6
W00005802,22,50.2,4.4,21,2.4
W00005803,26.6,45.8,7,16.8,3.7
W00005804,17.7,40.9,7.8,29.7,3.9
W00005805,21.1,36.1,11.9,26.9,4
W00005806,14.8,34.9,8.5,38.6,3.2
W00005807,27,42.9,6.1,17.2,6.7
W00005808,17.6,44.1,6.1,29.8,2.4
W00005809,18,36,8.5,34.5,3
W00005810,19.7,38.3,8,29.8,4.3
W00005811,21,42.1,4.8,27.4,4.8
W00005812,10.8,45.5,7.2,34.3,2.1
W00005813,20.2,40.5,5,34.3,0
W00005814,14.7,49,7.2,27.5,1.6
W00005815,22,39.7,5.6,29.9,2.8
W00005816,13.2,48.6,2.7,35,0.5
W00005817,10.8,39.4,2.9,45.2,1.8
W00005818,19.6,45.3,5.3,27.5,2.3
W00005819,10.2,55.4,5.4,28.3,0.6
W00005822,18.2,36.7,8.7,33.7,2.7
W00005823,11.6,38.4,5.4,43,1.7
W00005824,14.5,46,4,33.1,2.4
W00005825,18.1,42.9,7.9,27.2,3.9
W00005826,18.6,34,6.5,37.7,3.3
W00005827,23.2,37.6,6.6,30.9,1.7
W00005828,15.1,44.1,6.9,32.2,1.6
W00005829,12.3,36.4,5.4,42.1,3.8
W00005830,16.8,35.1,6.7,38.9,2.4
W00005831,17.4,31.4,4.5,42.5,4.2
W00005832,17.4,29.5,7.4,44.2,1.6
W00005833,11.7,31.4,5.8,48.5,2.6
W00005834,16.8,39.5,4.3,38.9,0.5
W00005835,19,36.1,3.4,39,2.4
W00005879,12.8,26.4,6,52.8,2
W00005880,4.2,30.5,3.2,59.5,2.6
W00005881,15.9,33.1,3.4,47.6,0
W00005882,11.3,39.1,6.6,40.9,2.1
W00005884,9.4,39.1,6.6,44.5,0.4
W00005885,4.7,24,1.6,68.2,1.6
W00005886,16,23,4.7,52.6,3.8
W00005887,12.4,26.2,3,54.3,4.1
W00005888,5.3,24.3,3.7,66.3,0.4
W00005889,8.6,24.7,2.9,61.3,2.5
W00005890,19.1,33.9,5.7,39.3,2
W00005891,12.8,19.3,2.6,43.3,21.9
W00005892,6.4,34.1,3.8,55.7,0
W00005894,6.6,28.2,2.3,62.5,0.4
W00005895,5.7,25.1,3.9,63.6,1.8
W00005896,16.7,33.9,5.2,41.2,3
W00005897,8.2,31.6,4.5,50.2,5.6
W00005898,8.1,29.3,2.2,57,3.3
W00005899,12.4,34,6.6,45.2,1.7
W00005929,7.5,28.8,5.3,57.5,0.9
W00005930,16.1,31.7,6.1,42.2,3.9
W00005931,14,25.1,10.2,46.5,4.2
W00005933,13.4,31.6,5.3,48.6,1.2
W00005934,16.4,29.5,4.3,49.3,0.5
W00005935,11.2,38.5,4.6,44.2,1.5
W00005936,15.4,32.6,1.8,47.6,2.6
W00005938,12,39,2.5,45,1.5
W00005939,7.9,32,4.1,53.9,2.1
W00005940,13.7,35.8,5.8,44.2,0.4
W00005941,14.3,31.8,3.2,48.7,1.9
W00005942,11.4,21.5,4.1,59.8,3.2
W00005943,10.4,33.5,2.3,52.5,1.4
W00005944,4.6,33.5,3.1,58.8,0
W00005945,21.9,30.2,7.4,39.5,0.9
W00005946,19.4,31.7,5.3,40.8,2.8
W00005947,6.6,23.8,5.6,63.6,0.3
W00005948,10.7,34.2,2.7,50.3,2.1
W00005949,6.5,32.7,3.7,57,0
W00005950,10.8,35.6,6.7,44.3,2.6
W00005959,5.4,23,4.6,64.4,2.5
W00005960,8.1,36.8,5.3,48.6,1.2
W00005961,14.1,40.7,4.8,38.3,2
W00005962,18.2,40.5,4.8,35.4,1
W00005963,16.8,45.3,8.2,26.7,3
W00005964,22.5,28.3,3.5,42.2,3.5
W00005965,24.5,37.8,5.6,26.6,5.6
W00005966,30.8,41.2,7.6,14.2,6.2
W00005967,14.5,47,3.9,33.2,1.4
W00005968,9.1,20.3,3,64.9,2.6
W00005969,15.3,40.4,5.5,37.7,1.1
W00005970,6,23.1,3.6,66.9,0.4
W00005971,3.9,29.5,2.8,62.6,1.2
W00005972,12.4,32.8,8.4,42.4,4
W00005973,8.9,40.1,5.2,43.8,2.1
W00005975,13.4,34.9,5.3,43.5,2.9
W00005976,12.5,35.8,6.4,42.9,2.4
W00005977,9.9,38.8,6,40.9,4.3
W00005978,19.6,38.7,8,31.6,2.2
W00005979,25.3,32.8,5.1,33.8,3
W00005980,9.7,39.2,4.8,44.1,2.2
W00005981,8.7,36.6,4.2,48.9,1.6
W00005982,8.7,37.8,6.1,45.9,1.5
W00005983,8.4,31.8,2.3,47.5,10
W00005984,16.4,30.5,9.3,42,1.8
W00005985,11.7,41.8,4.3,40.6,1.6
W00005986,11.1,36.1,4.3,46.2,2.4
W00005990,12.2,42,3.8,39.8,2.2
W00005991,15.1,35.5,5.2,43.8,0.4
W00005994,11.3,34.4,5.7,46.6,2
W00005995,19.9,31,7.9,41.2,0
W00008803,23.5,25.4,4.6,43.4,3.1
W00008804,19.1,26.7,2.8,50.4,0.9
W00008807,14.7,28.1,2.5,50.4,4.3
W00008811,4.9,22.9,2.7,69.1,0.4
W00008813,3.4,24.6,1.3,69,1.7
W00008814,36.6,30.4,6,22.6,4.5
W00008816,31.3,26.8,5.3,29.3,7.3
W00008817,33.6,34.7,7.7,20.1,3.9
W00008818,29,32.3,3.1,32.6,3.1
W00008819,41.9,37.2,3.3,14.4,3.3
W00008820,27.8,45.6,5.1,18.2,3.2
W00008821,17,44.8,7,29,2.2
W00008822,23.7,44,4.9,23.7,3.8
W00008823,33.5,41,5.6,16.7,3.2
W00008824,32.1,41.4,8.7,15.3,2.5
