areacd,sex-001,sex-002
W00005625,51.3,48.7
W00005627,54.1,45.9
W00005628,53.8,46.2
W00005629,51.7,48.3
W00005630,47.6,52.4
W00005631,52.1,47.9
W00005632,50.5,49.5
W00005633,52.8,47.2
W00005634,47.3,52.7
W00005635,55.2,44.8
W00005636,56.9,43.1
W00005637,51.4,48.6
W00005638,54.4,45.6
W00005639,51.1,48.9
W00005640,54.5,45.5
W00005641,53.5,46.5
W00005642,52.6,47.4
W00005643,51.9,48.1
W00005644,50.5,49.5
W00005645,51.7,48.3
W00005646,50.2,49.8
W00005647,48,52
W00005648,52,48
W00005650,52,48
W00005651,50.2,49.8
W00005652,52.8,47.2
W00005653,48.3,51.7
W00005654,51.2,48.8
W00005655,50.7,49.3
W00005656,56.5,43.5
W00005657,55.1,44.9
W00005658,55.6,44.4
W00005659,50.7,49.3
W00005660,54.3,45.7
W00005661,51.3,48.7
W00005662,51.2,48.8
W00005663,48.6,51.4
W00005664,51.3,48.7
W00005665,50.4,49.6
W00005666,43.8,56.2
W00005667,52.4,47.6
W00005668,53.1,46.9
W00005669,51.7,48.3
W00005670,49.1,50.9
W00005671,48.2,51.8
W00005672,48.8,51.3
W00005673,53.6,46.4
W00005674,58.3,41.7
W00005675,55.9,44.1
W00005676,51.4,48.6
W00005677,53.1,46.9
W00005678,53.7,46.3
W00005679,52.1,47.9
W00005680,50.6,49.4
W00005681,45.6,54.4
W00005683,47.3,52.7
W00005684,51.5,48.5
W00005686,47.1,52.9
W00005687,53.9,46.1
W00005688,54.8,45.2
W00005689,53.7,46.3
W00005690,55,45
W00005691,52.2,47.8
W00005692,54.1,45.9
W00005693,48.6,51.4
W00005694,53.1,46.9
W00005695,52.9,47.1
W00005696,52.9,47.1
W00005697,53.9,46.1
W00005698,50.4,49.6
W00005699,51.1,48.9
W00005700,54.4,45.6
W00005701,53.2,46.8
W00005702,55,45
W00005703,51.3,48.7
W00005704,53.2,46.8
W00005705,52.4,47.6
W00005706,55.7,44.3
W00005707,56.6,43.4
W00005708,51.9,48.1
W00005709,52.5,47.5
W00005710,51.3,48.7
W00005711,51.1,48.9
W00005712,49.4,50.6
W00005713,53.7,46.3
W00005714,55.4,44.6
W00005715,52.8,47.2
W00005716,54,46
W00005717,52.7,47.3
W00005718,53.3,46.7
W00005740,48.9,51.1
W00005741,51.8,48.2
W00005742,52.3,47.7
W00005743,52.2,47.8
W00005744,52.4,47.6
W00005745,53,47
W00005746,49.6,50.4
W00005747,53.4,46.6
W00005748,49.3,50.7
W00005749,49.8,50.2
W00005750,51.2,48.8
W00005751,51.3,48.7
W00005752,53.2,46.8
W00005753,51.7,48.3
W00005754,53.9,46.1
W00005755,50.5,49.5
W00005756,51.7,48.3
W00005757,52.5,47.5
W00005758,55.1,44.9
W00005759,49.2,50.8
W00005760,49.7,50.3
W00005761,52.1,47.9
W00005762,53.4,46.6
W00005763,53.5,46.5
W00005764,56.2,43.8
W00005765,50,50
W00005766,44.2,55.8
W00005767,49.2,50.8
W00005768,51.5,48.5
W00005769,53.2,46.8
W00005770,48.8,51.2
W00005771,50.7,49.3
W00005773,52.1,47.9
W00005774,50.7,49.3
W00005775,53.1,46.9
W00005776,52.4,47.6
W00005777,57.4,42.6
W00005778,50.6,49.4
W00005779,54.4,45.6
W00005780,48.8,51.2
W00005781,55.1,44.9
W00005782,51.4,48.6
W00005783,52.3,47.7
W00005784,53.8,46.2
W00005785,56.1,43.9
W00005786,56.1,43.9
W00005787,55.4,44.6
W00005788,54,46
W00005789,51.1,48.9
W00005790,57.3,42.7
W00005791,47.2,52.8
W00005792,46.5,53.5
W00005793,51.6,48.4
W00005794,52.7,47.3
W00005795,55.6,44.4
W00005796,52.1,47.9
W00005797,51.2,48.8
W00005798,58,42
W00005799,49.5,50.5
W00005800,57.8,42.2
W00005801,50.2,49.8
W00005802,53.8,46.2
W00005803,53.2,46.8
W00005804,50.2,49.8
W00005805,51.2,48.8
W00005806,48.8,51.2
