areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
W00005625,96.6,1.5,1.9
W00005627,98.4,0.6,0.9
W00005628,99.3,0.7,0
W00005629,96.9,1.3,1.8
W00005630,96.5,2.4,1
W00005631,98.3,0.8,0.8
W00005632,95.5,0,4.5
W00005633,98.7,0,1.3
W00005634,91.5,1.2,7.3
W00005635,97,0.6,2.4
W00005636,97.5,0.3,2.3
W00005637,95.7,0.6,3.7
W00005638,99.7,0.3,0
W00005639,97.5,1.1,1.4
W00005640,96.7,0,3.3
W00005641,97.9,0.6,1.5
W00005642,94.9,1,4.2
W00005643,96.5,1.4,2.1
W00005644,90.6,3.3,6.1
W00005645,97.8,0.7,1.5
W00005646,98.5,0.4,1.2
W00005647,96.1,1.5,2.5
W00005648,97.1,0.8,2.1
W00005650,98,1.3,0.7
W00005651,96.4,2.2,1.5
W00005652,97.7,1.3,1
W00005653,97.2,1.1,1.7
W00005654,97.6,0.6,1.8
W00005655,98.1,0.4,1.5
W00005656,95.8,0.6,3.5
W00005657,95.2,1.9,2.9
W00005658,99.5,0,0.5
W00005659,94.6,1.4,3.9
W00005660,97.3,1.5,1.2
W00005661,98.2,1.8,0
W00005662,97.5,0,2.5
W00005663,97,1,2
W00005664,97,0.4,2.6
W00005665,93.4,2.2,4.4
W00005666,96.9,0,3.1
W00005667,96.1,3,0.9
W00005668,97.2,1.7,1
W00005669,95.8,0,4.2
W00005670,95.4,1.1,3.5
W00005671,94.5,2,3.6
W00005672,94.1,2.5,3.3
W00005673,95.1,1.5,3.4
W00005674,96,2.2,1.8
W00005675,98.3,0.6,1.1
W00005676,96.6,1.5,1.8
W00005677,95.2,0,4.8
W00005678,96.5,0.8,2.7
W00005679,98.1,0.4,1.5
W00005680,96.1,0.9,3
W00005681,94.9,0.3,4.8
W00005683,90.6,1.8,7.6
W00005684,95.7,0.6,3.7
W00005686,93.9,1.2,4.9
W00005687,93.2,1.9,4.9
W00005688,92.5,3.2,4.4
W00005689,96.3,1.8,1.8
W00005690,97.9,0.4,1.8
W00005691,91.8,4.1,4.1
W00005692,96.2,2.2,1.6
W00005693,92.3,2.8,4.9
W00005694,92.2,2,5.7
W00005695,96.1,1.4,2.5
W00005696,93.4,3.1,3.5
W00005697,91.8,3.9,4.3
W00005698,95.9,1.1,3
W00005699,92.4,1.5,6.1
W00005700,97.4,0.4,2.2
W00005701,94.3,0.9,4.8
W00005702,96.6,0,3.4
W00005703,93,2,5
W00005704,97.8,0.3,1.9
W00005705,96.7,1.6,1.6
W00005706,98.5,0.9,0.6
W00005707,98.2,0,1.8
W00005708,96,1.1,2.9
W00005709,92.6,1.8,5.6
W00005710,97.8,0.4,1.8
W00005711,95.7,1.9,2.5
W00005712,90.3,2.4,7.3
W00005713,97.8,1,1.3
W00005714,96.9,1,2.1
W00005715,98.9,0.3,0.8
W00005716,98.6,0.7,0.7
W00005717,98,0.7,1.4
W00005718,98.8,0.6,0.6
W00005740,98.6,0.4,1.1
W00005741,97.4,0.7,2
W00005742,97,1.5,1.5
W00005743,96.1,1.8,2.1
W00005744,97,0.4,2.6
W00005745,98.6,0,1.4
W00005746,96.9,0.8,2.3
W00005747,96.8,1.4,1.8
W00005748,95.1,2.1,2.8
W00005749,98.1,0.6,1.3
W00005750,99.7,0,0.3
W00005751,93.6,2.9,3.5
W00005752,98.3,0,1.7
W00005753,93.7,2.1,4.2
W00005754,98.6,0.7,0.7
W00005755,95.9,0.7,3.4
W00005756,96.3,0.7,3
W00005757,92.9,1.8,5.2
W00005758,96.2,1.7,2.1
W00005759,95.8,2,2.3
W00005760,94.5,4,1.5
W00005761,97.9,0.3,1.7
W00005762,93.4,2.3,4.3
W00005763,94.9,4,1.2
W00005764,96,2.2,1.8
W00005765,91,3.7,5.2
W00005766,97.8,1,1.3
W00005767,97.5,0.9,1.5
W00005768,99.2,0,0.8
W00005769,98.8,0,1.2
W00005770,97.7,0.5,1.9
W00005771,98.3,1,0.7
W00005773,99.5,0,0.5
W00005774,97.7,0,2.3
W00005775,97.8,0.7,1.5
W00005776,98.6,0.3,1
W00005777,97.3,0.3,2.4
W00005778,97.3,1.8,0.9
W00005779,98,1.2,0.8
W00005780,95.1,2,2.9
W00005781,97.1,0,2.9
W00005782,97.3,2,0.8
W00005783,94.4,1.1,4.5
W00005784,96.9,0.5,2.6
W00005785,97,0.2,2.8
W00005786,98.1,0.6,1.4
W00005787,97.2,0.7,2.1
W00005788,98.5,1,0.5
W00005789,94.8,2.2,3
W00005790,96.5,0,3.5
W00005791,92.6,0.3,7.1
W00005792,94.5,1.8,3.7
W00005793,98,1.6,0.4
W00005794,97.3,1.9,0.8
W00005795,98.1,0,1.9
W00005796,97.6,0.9,1.5
