areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
W00005625,35.7,36.5,13.5,14.3
W00005627,20.2,37,16.8,26.1
W00005628,36,29.6,19.2,15.2
W00005629,31.7,33.5,16.8,18
W00005630,32.5,30,15.8,21.7
W00005631,26.4,35.1,18.9,19.6
W00005632,40.4,39.4,9.6,10.6
W00005633,46.1,26.1,12.2,15.7
W00005634,42.9,34.8,8.7,13.7
W00005635,19.9,38.2,21.3,20.6
W00005636,49.1,23.7,11.4,15.8
W00005637,33.1,30.3,16.6,20
W00005638,36,30.1,20.6,13.2
W00005639,33.6,35.2,18,13.3
W00005640,36.1,28.7,18.9,16.4
W00005641,64,19.7,8.4,7.9
W00005642,23.6,29.1,22.8,24.4
W00005643,31.9,31.1,14.3,22.7
W00005644,20.3,28.1,18.8,32.8
W00005645,48.2,27,8.5,16.3
W00005646,22.6,43.4,15.1,18.9
W00005647,41.8,27.5,14.8,15.9
W00005648,42.4,32,16.8,8.8
W00005650,27.1,37.2,18.6,17.1
W00005651,20.9,39.3,17.2,22.7
W00005652,20.8,37.6,24.8,16.8
W00005653,56.8,31.5,7.2,4.5
W00005654,34.4,36.9,15.9,12.7
W00005655,29.4,32.1,22,16.5
W00005656,26.8,29.5,15.2,28.6
W00005657,20.8,34.7,21.5,22.9
W00005658,52.1,32.8,6.7,8.4
W00005659,17.4,39.1,21.7,21.7
W00005660,34.1,41.5,11.4,13
W00005661,18.1,33.1,26.8,22
W00005662,38.7,38.7,12.3,10.4
W00005663,41.8,26.1,13.4,18.7
W00005664,28.8,37.3,20.3,13.6
W00005665,28.8,29.4,20.9,20.9
W00005666,55.6,20.1,16,8.3
W00005667,31,32.4,20.4,16.2
W00005668,25.6,38.8,19.8,15.7
W00005669,43.7,36.5,8.7,11.1
W00005670,39.2,29.2,17.7,13.8
W00005671,44.2,31.8,11.6,12.4
W00005672,30.7,43,17.5,8.8
W00005673,31.4,26.9,20.2,21.5
W00005674,45.4,21.5,16.2,16.9
W00005675,22.4,42.1,21.1,14.5
W00005676,25.8,32,16.4,25.8
W00005677,47.1,24,16.3,12.5
W00005678,39.5,32.3,16.1,12.1
W00005679,26.3,40.4,18.4,14.9
W00005680,37.9,26.8,17.6,17.6
W00005681,21.2,36.4,22.9,19.5
W00005683,50.7,22.9,15,11.4
W00005684,30.1,30.1,21.3,18.4
W00005686,34.3,25.5,20.4,19.7
W00005687,29.4,26.2,19.8,24.6
W00005688,35,36.8,12,16.2
W00005689,25.2,36,21.6,17.3
W00005690,38.1,32.2,13.6,16.1
W00005691,23.9,32.7,11.5,31.9
W00005692,27.2,32.8,12.8,27.2
W00005693,40.3,30.6,12.7,16.4
W00005694,23.1,37.2,20.7,19
W00005695,23.1,39.3,18.8,18.8
W00005696,32.3,35.4,13.1,19.2
W00005697,27.5,38.3,16.7,17.5
W00005698,35.8,36.6,9.8,17.9
W00005699,31.1,40.3,16,12.6
W00005700,53.6,28.8,8.8,8.8
W00005701,26.7,17.2,19.8,36.2
W00005702,25.8,34.7,24.2,15.3
W00005703,14.8,32,26.2,27
W00005704,35,32.2,14,18.9
W00005705,29.5,33.3,18.6,18.6
W00005706,37,14.8,20.4,27.8
W00005707,31.1,31.1,14.3,23.5
