areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
W00005625,7.1,21.4,60.3,11.1
W00005627,0.8,4.2,68.1,26.9
W00005628,18.4,22.4,47.2,12
W00005629,17.4,10.8,59.3,12.6
W00005630,12.4,5.8,59.5,22.3
W00005631,4.7,4.7,76.7,14
W00005632,7.8,69.9,14.6,7.8
W00005633,13.6,19.5,53.4,13.6
W00005634,19.3,29.8,33.5,17.4
W00005635,1.5,18.7,49.3,30.6
W00005636,26.5,27.4,35.9,10.3
W00005637,9.7,31,49,10.3
W00005638,4.5,24.1,66.2,5.3
W00005639,3.9,48.4,44.5,3.1
W00005640,14.5,33.1,39.5,12.9
W00005641,34.5,22.2,39.9,3.4
W00005642,1.6,12.1,74.2,12.1
W00005643,2.5,14.3,73.9,9.2
W00005644,8.1,14.5,32.3,45.2
W00005645,34.1,21.7,38.4,5.8
W00005646,0,6.6,67.9,25.5
W00005647,25.5,29.3,35.6,9.6
W00005648,12.8,43.2,36.8,7.2
W00005650,0,26.9,42.3,30.8
W00005651,1.2,18.8,53.3,26.7
W00005652,0,17.4,49.6,33.1
W00005653,32.7,57.3,7.3,2.7
W00005654,15.8,32.9,43.7,7.6
W00005655,1.8,27,68.5,2.7
W00005656,17,9.8,68.8,4.5
W00005657,7.1,10.6,77.3,5
W00005658,22.7,62.2,11.8,3.4
W00005659,0.7,28.3,45.7,25.4
W00005660,1.6,38.2,52.8,7.3
W00005661,0.8,1.6,80.5,17.2
W00005662,6.2,69.1,19.1,5.6
W00005663,19.4,33.6,42.5,4.5
W00005664,1.7,33.1,61.9,3.4
W00005665,2,21.6,66.7,9.8
W00005666,31.3,29.2,35.4,4.2
W00005667,6.3,30.6,52.1,11.1
W00005668,1.6,18.7,65,14.6
W00005669,30.5,18,40.6,10.9
W00005670,7.8,40.3,45,7
W00005671,18.6,20.9,51.2,9.3
W00005672,0,41.7,33,25.2
W00005673,6.3,10.4,66.7,16.7
W00005674,29.2,35.4,34.6,0.8
W00005675,0,44.7,48.7,6.6
W00005676,6.9,27.7,42.3,23.1
W00005677,26.9,27.9,42.3,2.9
W00005678,17.7,23.4,45.2,13.7
W00005679,4.4,27.4,55.8,12.4
W00005680,14.5,17.8,61.8,5.9
W00005681,1.7,21.4,73.5,3.4
W00005683,34.3,25.7,25,15
W00005684,10.3,25,48.5,16.2
W00005686,16.7,10.1,56.5,16.7
W00005687,3.2,3.2,73,20.6
W00005688,3.4,34.2,41.9,20.5
W00005689,0,3.6,65.5,30.9
W00005690,31.4,8.5,25.4,34.7
W00005691,0,10.6,57.5,31.9
W00005692,1.6,11,63,24.4
W00005693,12.7,20.9,52.2,14.2
W00005694,0.8,9.2,75.8,14.2
W00005695,1.7,2.5,63.6,32.2
W00005696,6,30.8,52.6,10.5
W00005697,3.3,38.5,52.5,5.7
W00005698,14.6,13,61,11.4
W00005699,9.2,30,55,5.8
W00005700,34.1,19,34.9,11.9
W00005701,6,3.4,62.4,28.2
W00005702,1.6,9.4,64.8,24.2
W00005703,0,4.9,69.1,26
W00005704,7.1,25.5,61,6.4
W00005705,1.6,8.6,77.3,12.5
W00005706,14.5,5.5,72.7,7.3
W00005707,0.8,25,62.5,11.7
W00005708,9.6,24.8,52.2,13.4
W00005709,3.9,45.7,44.1,6.3
W00005710,5.3,24.4,67.2,3.1
W00005711,6.1,30.3,55.3,8.3
W00005712,4.8,17.5,68.3,9.5
W00005713,3.4,9.5,80.2,6.9
W00005714,8.7,29,59.4,2.9
W00005715,4.1,39.9,50,6.1
W00005716,2.3,23.8,61.6,12.2
W00005717,2.9,40,51.4,5.7
W00005718,5.3,3.8,74.2,16.7
W00005740,0.9,13.2,57.9,28.1
W00005741,0,19.7,49.2,31.1
W00005742,0,18.3,62.5,19.2
W00005743,5,9.9,50,35.1
W00005744,5.2,28.7,46.1,20
W00005745,12.6,27.2,43.7,16.5
W00005746,0,6,79.3,14.7
W00005747,1.6,26.4,52.7,19.4
W00005748,0,14,71.9,14
W00005749,2.1,9.3,42.1,46.4
W00005750,0.8,4,81,14.3
W00005751,0,8.3,41.3,50.4
W00005752,0,5.8,39.7,54.5
W00005753,0.8,22.9,61.1,15.3
W00005754,0.8,18.9,53.8,26.5
W00005755,6.6,22.1,29.4,41.9
W00005756,1.6,17.2,46.7,34.4
W00005757,1.5,11.5,51.9,35.1
W00005758,19.4,50,23.1,7.5
W00005759,2.8,13.3,18.9,65
W00005760,1.4,25,18.9,54.7
W00005761,0.8,12.4,44.6,42.1
W00005762,4.6,23.5,34.1,37.8
W00005763,0.8,8.9,61.3,29
W00005764,19.9,41.8,28.4,9.9
W00005765,2.4,10.2,33.1,54.3
W00005766,3.1,23.1,37.5,36.3
W00005767,1.7,8.5,61,28.8
W00005768,1.7,26.1,49.6,22.7
W00005769,1.6,3.9,58.9,35.7
W00005770,0,28,41,31
W00005771,0.8,22.2,61.1,15.9
W00005773,18.8,29.1,47.9,4.3
W00005774,8.5,8.5,62.8,20.2
W00005775,13.2,31.4,43.8,11.6
W00005776,30.9,23.5,40.4,5.1
W00005777,16.1,23.4,38,22.6
