areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
W00005625,40.5,39.7,17.5,2.4,0
W00005627,54.2,26.3,18.6,0.8,0
W00005628,31.2,32,34.4,1.6,0.8
W00005629,35.1,31.5,32.1,1.2,0
W00005630,45.5,25.6,26.4,2.5,0
W00005631,51,32.2,16.1,0.7,0
W00005632,11.5,47.1,41.3,0,0
W00005633,39.5,34.2,23.7,2.6,0
W00005634,32.3,29.8,36,1.9,0
W00005635,49.6,31.3,16.8,2.3,0
W00005636,17.1,37.6,44.4,0.9,0
W00005637,27.6,42.8,25.5,4.1,0
W00005638,30.7,43.6,19.3,4.3,2.1
W00005639,19.7,48.8,29.1,2.4,0
W00005640,28.1,37.2,31.4,3.3,0
W00005641,28.6,25.1,44.3,2,0
W00005642,37.4,38.2,22,2.4,0
W00005643,42.9,37,16,3.4,0.8
W00005644,40.6,31.3,25,1.6,1.6
W00005645,19.3,32.9,47.1,0.7,0
W00005646,64.4,23.1,10.6,1,1
W00005647,18.2,32.1,48.1,1.6,0
W00005648,20,43.2,36,0.8,0
W00005650,50.8,35.4,12.3,1.5,0
W00005651,47.6,36.6,14,1.8,0
W00005652,52,29.6,16.8,1.6,0
W00005653,6.4,43.6,47.3,2.7,0
W00005654,28,36.9,34.4,0.6,0
W00005655,27.3,49.1,20.9,2.7,0
W00005656,25.2,30.6,37.8,6.3,0
W00005657,30.8,33.6,32.2,2.1,1.4
W00005658,4.2,44.5,47.1,4.2,0
W00005659,38,40.9,21.2,0,0
W00005660,35.5,38.7,23.4,2.4,0
W00005661,42.5,42.5,11.8,3.1,0
W00005662,10.4,49.1,38.7,1.8,0
W00005663,17.2,38.8,36.6,6,1.5
W00005664,32.5,40.2,24.8,2.6,0
W00005665,30.9,50.7,15.8,2.6,0
W00005666,20.7,30.3,46.2,2.8,0
W00005667,30.1,40.4,26,3.4,0
W00005668,47.2,30.1,20.3,1.6,0.8
W00005669,30.5,24.2,42.2,3.1,0
W00005670,21.2,49.2,22.7,6.8,0
W00005671,33.9,35.4,29.9,0.8,0
W00005672,41.5,47.5,9.3,1.7,0
W00005673,41.7,33.2,21.1,3.6,0.4
W00005674,9.2,26,54.2,8.4,2.3
W00005675,26.3,52.6,17.1,3.9,0
W00005676,33.6,33.6,29.7,3.1,0
W00005677,16.3,29.8,51,2.9,0
W00005678,30.6,33.9,35.5,0,0
W00005679,33.6,38.1,25.7,1.8,0.9
W00005680,30.3,37.5,30.9,0.7,0.7
W00005681,28.2,40.2,28.2,3.4,0
W00005683,23.9,23.2,49.3,3.6,0
W00005684,33.8,30.9,33.8,1.5,0
W00005686,39.6,26.6,28.8,5,0
W00005687,52.4,32.5,14.3,0.8,0
W00005688,43.6,35,21.4,0,0
W00005689,66.9,24.5,8.6,0,0
W00005690,44.1,18.6,35.6,1.7,0
W00005691,54,31,13.3,1.8,0
W00005692,50.8,39.5,8.9,0.8,0
W00005693,38.1,36.6,23.9,1.5,0
W00005694,47.1,35.5,16.5,0,0.8
W00005695,64.1,25.6,10.3,0,0
W00005696,33.6,35.2,28.9,2.3,0
W00005697,25.8,43.3,26.7,3.3,0.8
W00005698,48.4,23,27.9,0.8,0
W00005699,25.8,48.3,24.2,1.7,0
W00005700,30.2,26.2,42.9,0.8,0
W00005701,42.4,29.7,24.6,3.4,0
W00005702,57.9,30.2,11.1,0,0.8
W00005703,49.2,35,12.5,3.3,0
W00005704,32.4,32.4,33.1,2.1,0
W00005705,52.3,28.9,16.4,2.3,0
W00005706,31.8,20.9,42.7,2.7,1.8
W00005707,37,40.3,21.8,0.8,0
W00005708,32.5,37.7,27.3,2.6,0
W00005709,21.3,46.5,27.6,3.9,0.8
W00005710,38.2,36.6,24.4,0.8,0
W00005711,22.6,43.6,32.3,1.5,0
W00005712,34.4,36,25.6,3.2,0.8
W00005713,27.4,46,24.8,1.8,0
W00005714,28.1,47.5,21.6,2.9,0
W00005715,22.5,33.1,41.7,2.6,0
W00005716,37.1,46.9,13.1,2.9,0
W00005717,30,39.3,29.3,1.4,0
W00005718,42,32.1,23.7,2.3,0
W00005740,56.5,33,9.6,0.9,0
W00005741,54.5,38.8,6.6,0,0
W00005742,57.5,35,6.7,0.8,0
W00005743,60.7,22.3,16.9,0,0
W00005744,50,34.2,10.8,3.3,1.7
W00005745,27.5,32.4,35.7,2.9,1.4
W00005746,70.7,21.6,6.9,0.9,0
W00005747,51.2,33.3,13.2,1.6,0.8
W00005748,47.9,34.7,16.5,0.8,0
W00005749,69.3,20.7,10,0,0
W00005750,54,28.6,15.1,2.4,0
W00005751,67.2,23.8,8.2,0.8,0
W00005752,71.9,21.5,6.6,0,0
W00005753,46.6,38.2,15.3,0,0
W00005754,52.3,39.2,8.5,0,0
W00005755,57.4,30.1,11.8,0.7,0
W00005756,60.2,34.1,4.9,0,0.8
W00005757,59.5,32.1,8.4,0,0
W00005758,19.8,50.4,29,0.8,0
W00005759,75.5,17.5,6.3,0.7,0
W00005760,63.1,26.8,10.1,0,0
W00005761,58.3,27.5,13.3,0,0.8
W00005762,54.4,29,15.7,0.9,0
W00005763,69.6,23.2,4.8,2.4,0
W00005764,23.2,38.7,35.2,1.4,1.4
W00005765,69.3,22.8,6.3,1.6,0
W00005766,62.4,26.8,10.8,0,0
W00005767,43.6,36.8,17.1,2.6,0
W00005768,51.3,36.8,10.3,1.7,0
W00005769,64.1,26.6,9.4,0,0
W00005770,51.5,42.3,6.2,0,0
W00005771,38.9,43.7,14.3,3.2,0
W00005773,29.3,36.2,33.6,0.9,0
W00005774,53.5,31.8,14.7,0,0
W00005775,30.3,33.6,33.6,1.6,0.8
W00005776,13.1,27.7,54.7,3.6,0.7
W00005777,38.2,36,23.5,2.2,0
W00005778,59.4,31.2,9.4,0,0
W00005779,49.2,40.8,8.3,1.7,0
W00005780,21.3,21.3,55.1,2.4,0
W00005781,48.8,31.4,15.7,1.7,2.5
W00005782,45.1,43.4,11.5,0,0
W00005783,28,49.2,21.2,1.5,0
W00005784,34.2,38.3,22.8,4,0.7
W00005785,19.9,35.1,39.1,6,0
W00005786,23.6,34.7,34.7,6.3,0.7
W00005787,26.3,28.8,39.8,5.1,0
W00005788,30.6,16.5,50.4,2.5,0
W00005789,9.6,33.1,55.1,1.5,0.7
W00005790,23.1,29.9,41,6,0
W00005791,54.8,33.1,10.8,1.3,0
W00005792,32.5,25.4,41.2,0.9,0
W00005793,27.6,39.8,30.9,1.6,0
W00005794,44.2,32.7,22.1,0.9,0
W00005795,23.5,23.5,48.7,4.3,0
W00005796,43.8,45.1,10.4,0.7,0
W00005797,46.3,31.4,20,2.3,0
W00005798,31.2,33.9,32.1,1.8,0.9
W00005799,28.1,27.3,37.5,7,0
W00005800,12.6,45,36,5.4,0.9
W00005801,80,16.8,2.4,0.8,0
W00005802,34.5,46.4,18.2,0,0.9
W00005803,33.6,31.1,31.9,3.4,0
W00005804,55.5,35.3,9.2,0,0
W00005805,48.4,35.2,16.4,0,0
W00005806,68,24.7,7.2,0,0
