geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00096526,13.3,28.9,54.4,3.3
E00096527,4.9,22.5,65.5,7
E00096528,3.9,31.1,59.2,5.8
E00096529,5.4,26.8,52.3,15.4
E00096530,10.5,21.1,61.4,7
E00096531,15.3,16.3,56.1,12.2
E00096532,4.9,20.3,62.9,11.9
E00096533,9.2,20.6,64.9,5.3
E00096534,6.3,11.5,70.8,11.5
E00096536,1.4,24,69.9,4.8
E00096537,8,19.8,64.8,7.4
E00096538,9,21.8,66.2,3
E00096539,10.1,14.6,64.8,10.5
E00096540,10.3,16.8,66.5,6.5
E00096570,10.2,27.8,60.2,1.9
E00096571,12,14.3,64.7,9
E00096572,9.1,24,60.3,6.6
E00096573,9.6,27.7,59,3.6
E00096574,9.3,24.2,60.9,5.6
E00096575,8.1,31.5,53.2,7.2
E00096576,10.6,26.9,55.8,6.7
E00096577,15.7,20.9,60,3.5
E00096578,13.5,23.1,57.7,5.8
E00096579,7.9,22.9,65.7,3.6
E00096580,7.4,28.7,59,4.9
E00096581,5.6,27,57.3,10.1
E00096582,8.4,29,55,7.6
E00096583,9.3,27.1,57,6.5
E00096584,8.5,29.1,54.7,7.7
E00096585,9.1,19.7,62.1,9.1
E00096586,18.2,28.2,47.3,6.4
E00096587,12.6,34,53.4,0
E00096588,18.2,31.2,41.6,9.1
E00096590,8.3,20.3,66.9,4.5
E00096591,10.2,22.7,56.8,10.2
E00096592,11.6,14,67.4,7
E00096593,12.6,26,55.9,5.5
E00096594,8.2,23.1,61.9,6.7
E00096595,9.6,28.8,52,9.6
E00096596,12.9,33.1,44.4,9.7
E00096597,12.6,33.1,47.2,7.1
E00096598,14.4,28.8,54.4,2.4
E00096599,8.5,27.4,57.3,6.8
E00096600,11.2,18.4,59.2,11.2
E00096601,6,25.3,60,8.7
E00096602,11.8,39.2,42.2,6.9
E00096614,10.5,19.6,62.1,7.8
E00096615,10,16,63,11
E00096616,8,21.2,62.8,8
E00096617,5.9,24.8,54.5,14.9
E00096618,10.4,22.4,61.6,5.6
E00096619,8,16,68,8
E00096620,4.3,27.4,64.1,4.3
E00096621,4.8,19.3,72.3,3.6
E00096622,12.6,25.8,54.7,6.9
E00096623,7.1,18.6,67.3,7.1
E00096624,5.9,27.2,58,8.9
E00096625,10.4,18.7,61.9,9
E00096626,11.3,16,60.4,12.3
E00096627,5.8,17,69.6,7.6
E00096628,5.9,29.4,58,6.7
E00096629,4.1,24.6,68,3.3
E00096630,13.1,19,62.8,5.1
E00096631,7.9,18.3,65.9,7.9
E00096632,6.7,24.2,65.8,3.4
E00096633,5.2,19.8,64.6,10.4
E00096634,19.6,15.2,62.3,2.9
E00096635,11.8,21.3,62.2,4.7
E00096636,11.9,23.9,58.7,5.5
E00096637,8.8,23.3,61.6,6.3
E00096638,8.2,28.2,53.6,10
E00096639,9.2,27.6,55.2,8
E00096640,11.8,17.6,61.8,8.8
E00096641,13.8,20.7,65.5,0
E00096642,9.7,22.1,61.9,6.2
E00096643,14,21.1,64.9,0
E00096644,2.3,29.7,64.1,3.9
E00096645,6.2,24.8,65.1,3.9
E00096646,10,25.4,56.2,8.5
E00096647,5.6,22.2,63.9,8.3
E00096648,16.3,20.4,57.8,5.4
E00096649,13.6,25.4,55.1,5.9
E00096650,15.4,30.8,42.3,11.5
E00096651,10.6,29.4,58.8,1.2
E00096653,4,22.3,64,9.7
E00096654,5.8,19.9,65.4,8.9
E00096655,7.8,17.2,68,7
E00096656,7.7,12.5,72.1,7.7
E00096657,9.4,18.1,65.2,7.2
E00096658,5.3,16.6,65.6,12.6
E00096659,6.6,16.9,71.3,5.1
E00096660,5.5,28.2,60,6.4
E00096661,6.4,18.4,70.2,5
E00096662,9,16.2,70.4,4.3
E00096663,10.1,24.8,60.6,4.6
E00096664,6.8,22.9,62.7,7.6
E00096665,5.1,20.5,71.8,2.6
E00096666,6.4,19.1,64.9,9.6
E00096667,7.7,18.5,69.2,4.6
E00096668,2.7,21.6,65.8,9.9
E00096686,9.3,21.2,61,8.5
E00096687,5.4,17.7,66.9,10
E00096688,7.8,18.8,64.1,9.4
E00096690,6.4,22.7,63.1,7.9
E00097387,10.2,26.1,56.8,6.8
E00097388,15.5,17.5,61.9,5.2
E00097389,10.1,23.2,56.6,10.1
E00097390,14.7,25.9,56,3.4
E00097392,3.7,23.9,70.6,1.8
E00097393,9.3,18.6,65.9,6.2
E00097394,6.7,19.4,58.2,15.7
E00097395,8,19.9,60.7,11.4
E00097396,6.1,24,59.2,10.7
E00097530,8.1,17.3,67,7.6
E00179312,5.5,20.3,65.8,8.4
E00179313,3.5,18.8,67.8,9.9
E00179315,9.4,6.3,78.1,6.3
E00179317,16,25.3,52,6.7
E00179326,8,19.9,65.9,6.2
E00179328,0,19.7,72.3,8
E00179332,9.2,18.4,69,3.4
