geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00096526,21.1,12.8,59.6,6.4
E00096527,32.6,25,28.5,13.9
E00096528,31.6,14,49.1,5.3
E00096529,28.4,29.7,31,11
E00096530,54,30.6,0.8,14.5
E00096531,59.7,29.2,1.4,9.7
E00096532,65.6,30.6,0,3.8
E00096533,68.3,29,1.4,1.4
E00096534,47.5,29.2,2.5,20.8
E00096536,56.3,41.4,0,2.3
E00096537,32.9,34.8,9,23.2
E00096538,58.7,35.5,1.7,4.1
E00096539,37.7,44.6,1.5,16.2
E00096540,52.8,40.1,0.7,6.3
E00096570,16.7,14,63.3,6
E00096571,43.7,33.3,17.5,5.6
E00096572,46,28.8,20.9,4.3
E00096573,38.3,17.4,35.7,8.7
E00096574,28,26.5,40.9,4.5
E00096575,16.3,12.4,58.9,12.4
E00096576,34.5,20,34.5,10.9
E00096577,22.3,23.1,48.8,5.8
E00096578,18.6,19.4,55,7
E00096579,15,32,49.7,3.3
E00096580,24.6,17.2,54.9,3.3
E00096581,29.4,23.9,42.2,4.6
E00096582,27.6,21.3,44.1,7.1
E00096583,16.9,13.7,69.4,0
E00096584,25.2,7.9,65.4,1.6
E00096585,63.6,31.1,0.8,4.5
E00096586,10.1,9.5,78,2.4
E00096587,9.9,8.5,74.5,7.1
E00096588,3.3,6.6,85.1,5
E00096590,27.4,24.2,42.7,5.6
E00096591,26,23.6,31.5,18.9
E00096592,4.6,2.6,90.1,2.6
E00096593,13,16.2,66.9,3.9
E00096594,51.6,24.2,4.7,19.5
E00096595,27,17,47.5,8.5
E00096596,21.1,15.6,58.6,4.7
E00096597,16.4,15,64.3,4.3
E00096598,29.2,14.6,48.6,7.6
E00096599,17.8,13.5,63.2,5.4
E00096600,30.9,22.8,34.1,12.2
E00096601,43.7,34.1,19.8,2.4
E00096602,9.7,9.7,76,4.5
E00096614,23.1,28.7,18.9,29.4
E00096615,45.9,27,3.3,23.8
E00096616,39.4,33.9,1.6,25.2
E00096617,36.1,21.3,18.5,24.1
E00096618,32.6,24.2,0.8,42.4
E00096619,30.3,21.2,8.3,40.2
E00096620,36.4,26.4,2.3,34.9
E00096621,21.8,20.8,28.7,28.7
E00096622,29.8,34.7,4.8,30.6
E00096623,48.1,32.3,0.8,18.8
E00096624,43.7,33.1,4,19.2
E00096625,57.3,34.4,0.8,7.6
E00096626,67.8,19.8,0.8,11.6
E00096627,41.4,48.4,2.5,7.8
E00096628,54.3,43.4,0.8,1.6
E00096629,65.9,23.8,5.6,4.8
E00096630,59.5,32.2,0.8,7.4
E00096631,66.9,28.8,0,4.3
E00096632,56.2,35.4,3.8,4.6
E00096633,33.9,24.6,5.1,36.4
E00096634,48.4,26.6,0,25
E00096635,28.3,22.4,28.3,21.1
E00096636,17.5,14.1,31.6,36.7
E00096637,33.6,25,13.2,28.3
E00096638,37.3,12.7,17.8,32.2
E00096639,31.7,21.1,13,34.1
E00096640,34.1,31.2,19.6,15.2
E00096641,18.9,14.2,60.4,6.6
E00096642,28.1,22.7,35.2,14.1
E00096643,25.2,12.6,52.3,9.9
E00096644,37.5,26.6,7,28.9
E00096645,46.5,40.9,0,12.6
E00096646,36.1,33.1,0.8,30.1
E00096647,41.7,37.8,1.6,18.9
E00096648,36.3,26.7,20.5,16.4
E00096649,33.1,20.5,41.7,4.7
E00096650,11,9.3,72,7.6
E00096651,11.7,8.6,69.5,10.2
E00096653,56.2,33.6,4.8,5.5
E00096654,51.1,41.5,3,4.4
E00096655,49.6,38.3,3,9
E00096656,63.8,27.6,0,8.6
E00096657,53.5,30.2,7,9.3
E00096658,56.3,37.5,2.8,3.5
E00096659,25.2,46.3,25.7,2.8
E00096660,16.7,18.8,57.2,7.2
E00096661,30,28.6,38.6,2.9
E00096662,44.2,51.1,0,4.7
E00096663,25,22.6,47.6,4.8
E00096664,49.2,38.5,0.8,11.5
E00096665,69.5,27.3,2.3,0.8
E00096666,36.6,24.1,24.1,15.2
E00096667,53.3,41,0.8,4.9
E00096668,61.2,33.9,0.8,4.1
E00096686,64.7,18.8,1.5,15
E00096687,60.4,28.4,3,8.2
E00096688,53.9,38.3,1.4,6.4
E00096690,44.4,44.9,4.5,6.2
E00097387,33.9,14.2,41.7,10.2
E00097388,28.3,12.5,52.5,6.7
E00097389,43.7,34,13.6,8.7
E00097390,27.3,19.5,46.9,6.3
E00097392,22.5,9.3,63.6,4.7
E00097393,55.2,25.2,4.9,14.7
E00097394,58.1,36.4,0,5.4
E00097395,32.2,32.8,23.6,11.5
E00097396,46.8,32.7,4.7,15.8
E00097530,57,35.1,2,6
E00179312,36.8,52.6,5.8,4.7
E00179313,13.9,69.9,11.1,5.1
E00179315,22.9,17.1,50,10
E00179317,10.6,51.1,29.8,8.5
E00179326,43.1,42.1,7.1,7.6
E00179328,16.9,64,14.6,4.5
E00179332,67.7,28.3,3,1
