areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00094642,47.4,27.1,0.8,24.8
E00094643,42.7,22.6,1.6,33.1
E00094644,18,13.5,55.9,12.6
E00094645,23.2,17,46.4,13.4
E00094646,42.6,25.5,0,31.9
E00094647,27.7,10.2,2.4,59.6
E00094648,47,36.8,1.7,14.5
E00094650,52.9,18.3,5.2,23.5
E00094651,62.4,24.8,0.7,12.1
E00094652,55.1,29.5,1.3,14.1
E00094653,48.3,31,1.7,19
E00094655,43.2,39.8,4.4,12.6
E00094656,50.7,24.6,12.1,12.6
E00094657,12.7,27.8,20.6,38.9
E00094658,57.4,26.2,1.4,14.9
E00094660,58,33.3,0,8.7
E00094661,51,32.7,0.7,15.7
E00094663,54.6,32.6,3.5,9.2
E00094665,79.5,10.8,1.2,8.4
E00094666,76,12,2.4,9.6
E00094667,58.9,28.5,3.8,8.9
E00094670,58.6,32.3,0,9
E00094674,71.9,18,0.8,9.4
E00094676,44.7,38.1,4.7,12.6
E00094677,51.5,27.3,10.8,10.3
E00094679,61,27.7,0,11.3
E00094680,61.8,25.7,2,10.5
E00094681,45.7,29.1,6,19.2
E00094682,47.3,23,6.6,23
E00094683,59.1,28.7,1.2,11.1
E00094684,45.6,26.6,0.6,27.2
E00094685,52.9,34.8,5.1,7.2
E00094686,55.9,23.2,10.7,10.2
E00094687,18.1,20.7,54,7.2
E00094688,48.6,32.9,2.7,15.8
E00094689,56.1,24.5,9.4,10.1
E00094690,52.8,28.5,5.7,13
E00094691,42.2,44.1,3.4,10.3
E00094692,50,17.2,3,29.9
E00094693,53.7,21.7,14.8,9.9
E00094694,33.3,32.3,18.2,16.2
E00094695,57.3,25.5,0,17.3
E00094696,43.2,27.3,14.8,14.8
E00094697,39.5,22.4,19.7,18.4
E00094698,41.3,22.2,16.8,19.8
E00094699,51.3,29.1,1.3,18.4
E00094700,56.8,24.5,0.7,18
E00094701,45.1,23.9,18.6,12.4
E00094702,54.2,22.9,1.2,21.7
E00094703,26.5,11.8,44.1,17.6
E00094704,48.7,15.8,2.6,32.9
E00094705,55.4,23,2.7,18.9
E00094706,54.3,31.4,0,14.3
E00094707,50,24.7,17.5,7.8
E00094708,52.6,15.8,2.1,29.5
E00094709,40.3,19.3,35.9,4.4
E00094711,60.9,22.5,8,8.7
E00094712,60.5,21.9,5.3,12.3
E00094713,46.8,32.1,11,10.1
E00094714,57.9,33.9,0,8.1
