areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00094642,49.4,50.6
E00094643,50.5,49.5
E00094644,28.6,71.4
E00094645,45.5,54.5
E00094646,55.1,44.9
E00094647,27.5,72.5
E00094648,51.8,48.2
E00094650,35,65
E00094651,64.7,35.3
E00094652,65.2,34.8
E00094653,50,50
E00094655,56.2,43.8
E00094656,48,52
E00094657,33.5,66.5
E00094658,53.8,46.2
E00094660,48.6,51.4
E00094661,57.2,42.8
E00094663,55.9,44.1
E00094665,64,36
E00094666,59.7,40.3
E00094667,55.6,44.4
E00094670,62.2,37.8
E00094674,57,43
E00094676,58.1,41.9
E00094677,53,47
E00094679,63.7,36.3
E00094680,60.6,39.4
E00094681,54.1,45.9
E00094682,53.4,46.6
E00094683,55.2,44.8
E00094684,60.9,39.1
E00094685,59.9,40.1
E00094686,55.8,44.2
E00094687,41.1,58.9
E00094688,45.7,54.3
E00094689,53.7,46.3
E00094690,59.6,40.4
E00094691,53.3,46.7
E00094692,56.5,43.5
E00094693,54.2,45.8
E00094694,46.8,53.2
E00094695,61.3,38.7
E00094696,50.3,49.7
E00094697,44.4,55.6
E00094698,54.7,45.3
E00094699,60.8,39.2
E00094700,59.7,40.3
E00094701,58.1,41.9
E00094702,60.5,39.5
E00094703,36.4,63.6
E00094704,52.6,47.4
E00094705,57.4,42.6
E00094706,49.3,50.7
E00094707,60.7,39.3
E00094708,41.9,58.1
E00094709,51.9,48.1
E00094711,57.3,42.7
E00094712,51.3,48.7
E00094713,61.7,38.3
E00094714,69.2,30.8
E00094715,58.2,41.8
E00094716,42.2,57.8
E00094717,53.8,46.2
E00094719,57.8,42.2
E00094720,64,36
E00094721,52.6,47.4
E00094722,71.7,28.3
E00094723,62.4,37.6
E00094724,68.8,31.2
E00094725,54.6,45.4
E00094726,62.7,37.3
E00094727,56.4,43.6
E00094728,62.8,37.2
E00094729,64.4,35.6
E00094730,49.6,50.4
E00094731,38.8,61.2
E00094732,55.5,44.5
E00094733,58.9,41.1
E00094734,50.8,49.2
E00094735,36.3,63.7
E00094736,45.9,54.1
E00094737,46.5,53.5
E00094738,46.3,53.7
E00094739,32.8,67.2
E00094740,35.9,64.1
E00094741,44.4,55.6
E00094742,42,58
E00094743,50.5,49.5
E00094744,35.6,64.4
E00094745,20.7,79.3
E00094746,43.9,56.1
E00094748,46.3,53.7
E00094749,42.9,57.1
E00094750,48.9,51.1
E00094751,47.9,52.1
E00094752,43.6,56.4
E00094753,27.7,72.3
E00094754,55.4,44.6
E00094755,41.8,58.2
E00094756,33.9,66.1
E00094757,29.6,70.4
E00094758,25.4,74.6
E00094759,51.7,48.3
E00094760,46,54
E00094761,53.6,46.4
E00094762,20,80
E00094763,46.7,53.3
E00094764,55.6,44.4
E00094765,40.9,59.1
E00094766,56.8,43.2
E00094767,46.6,53.4
E00094768,50.2,49.8
E00094769,48.8,51.2
E00094770,50.3,49.7
E00094771,63.3,36.7
E00094772,36,64
E00094773,52,48
E00094774,67.6,32.4
E00094775,43.7,56.3
E00094777,33.2,66.8
E00094778,57,43
E00094779,32.3,67.7
E00094780,55,45
E00094781,48.7,51.3
E00094782,45.5,54.5
E00094783,40.9,59.1
E00094784,40.6,59.4
E00094785,48.5,51.5
E00094786,44.2,55.8
E00094787,54.9,45.1
E00094788,57.2,42.8
E00094789,60.4,39.6
E00094790,44.4,55.6
E00094791,63.4,36.6
E00094792,55.2,44.8
E00094793,59.5,40.5
E00094794,52.5,47.5
E00094795,44.2,55.8
E00094796,57,43
E00094797,46,54
E00094798,48,52
E00094799,57.1,42.9
E00094800,43,57
E00094801,53,47
E00094802,59,41
E00094803,55.4,44.6
E00094806,59.1,40.9
E00094810,21.6,78.4
E00094811,58.1,41.9
E00094817,55.1,44.9
E00094818,54.3,45.7
E00094819,46.9,53.1
E00094820,54.1,45.9
E00094821,60.8,39.2
E00094822,62.2,37.8
E00094823,49.6,50.4
E00094824,53.3,46.7
E00094825,54.1,45.9
E00094826,47.7,52.3
E00094827,51.8,48.2
E00094828,46.8,53.2
E00094829,49.3,50.7
E00094830,58.4,41.6
E00094831,63.3,36.7
E00094832,63.3,36.7
E00094833,65.4,34.6
E00094834,67,33
E00094835,55.6,44.4
E00094836,58.4,41.6
E00094837,48.5,51.5
E00094838,43.3,56.7
E00094839,48.8,51.2
E00094840,57.1,42.9
E00094841,56,44
E00094843,64.7,35.3
E00094844,43.3,56.7
E00094845,62,38
E00094846,42.6,57.4
E00094847,41.6,58.4
E00094848,47.5,52.5
E00094849,33.5,66.5
E00094850,51.7,48.3
E00094851,58.2,41.8
E00094852,48,52
E00094854,57,43
E00094856,57.8,42.2
E00094857,26.2,73.8
E00094858,54.5,45.5
E00094859,46.1,53.9
E00094861,56.9,43.1
E00094863,50.4,49.6
E00094865,50.4,49.6
E00094867,57.8,42.2
E00094877,60.9,39.1
E00094878,56.5,43.5
E00094879,48.6,51.4
E00094880,64.8,35.2
E00094881,61.3,38.7
E00094882,53,47
E00094883,42.4,57.6
E00094884,50.9,49.1
E00094885,46.8,53.2
E00094886,71,29
E00094887,68.3,31.7
E00094888,55.4,44.6
E00094889,50.9,49.1
E00094905,49.4,50.6
E00094910,61.8,38.2
E00095555,54.2,45.8
E00095556,56.7,43.3
E00095557,52.5,47.5
E00095558,62.6,37.4
E00095559,46,54
E00095560,58.6,41.4
E00095561,51,49
E00095562,50.2,49.8
E00095563,52.3,47.7
E00095564,49,51
E00095565,59.9,40.1
E00095566,63.2,36.8
E00095567,52.3,47.7
E00095568,60.1,39.9
E00095569,62.3,37.7
E00095570,54.2,45.8
E00095571,63.5,36.5
E00095572,64.4,35.6
E00095573,57.5,42.5
E00095574,54.5,45.5
E00095575,50.8,49.2
E00095576,59.4,40.6
E00095577,51.2,48.8
E00095578,44.9,55.1
E00095579,37,63
E00095580,39.3,60.7
E00095581,51.8,48.2
E00095582,32.8,67.2
E00095583,20.7,79.3
E00095584,49.6,50.4
E00095585,52.7,47.3
E00095586,55.6,44.4
E00095588,39.7,60.3
E00095589,29.3,70.7
E00095590,39.2,60.8
E00095591,28.1,71.9
E00095592,28.7,71.3
E00095593,42.1,57.9
E00095594,18.6,81.4
E00095595,31.1,68.9
E00095596,47.7,52.3
E00095597,32.6,67.4
E00095598,27.7,72.3
E00095599,32.8,67.2
E00095600,47.5,52.5
E00095601,32.4,67.6
E00095602,35.5,64.5
E00095604,26.6,73.4
E00095605,30.5,69.5
E00095606,51.8,48.2
E00095607,60.1,39.9
E00095608,64.1,35.9
E00095609,21.3,78.7
E00095611,54.5,45.5
E00095612,29.1,70.9
E00095613,40.1,59.9
E00095614,58.6,41.4
E00095615,51.5,48.5
E00095616,44.3,55.7
E00095617,53.2,46.8
E00095618,40.7,59.3
E00095619,45.3,54.7
E00095620,36.4,63.6
E00095638,52.4,47.6
E00095640,56.5,43.5
E00095641,35.2,64.8
E00095643,24.2,75.8
E00095644,61,39
E00095645,55.7,44.3
E00095646,49.2,50.8
E00095647,47.3,52.7
E00095648,53,47
E00095649,42.9,57.1
E00095650,44.3,55.7
E00095651,51.3,48.7
E00095652,52.1,47.9
E00095653,53.7,46.3
E00095654,47.2,52.8
E00095655,57,43
E00095656,35.2,64.8
E00095657,54.2,45.8
E00095658,53.2,46.8
E00095659,60.5,39.5
E00095660,46.5,53.5
E00095668,59.8,40.2
E00095669,51.5,48.5
E00095670,65.9,34.1
E00095671,56.1,43.9
E00095672,53.3,46.7
E00095673,55.1,44.9
E00095674,42.8,57.2
E00095675,51.2,48.8
E00095676,47,53
E00095678,55.6,44.4
E00095679,35.9,64.1
E00095680,37.9,62.1
E00095681,37.7,62.3
E00095682,38.6,61.4
E00095683,48.4,51.6
E00095684,37.4,62.6
E00095685,19.3,80.7
E00095686,10.4,89.6
E00095687,32.1,67.9
E00095688,35.8,64.2
E00095689,46.5,53.5
E00095690,47.9,52.1
E00095692,55.6,44.4
E00095693,47.1,52.9
E00095694,37.8,62.2
E00095695,59,41
E00095696,50.2,49.8
E00095697,38,62
E00095698,36.9,63.1
E00095699,52.4,47.6
E00095708,59.9,40.1
E00095709,58.7,41.3
E00095710,64.5,35.5
E00095711,49.8,50.2
E00095712,55.3,44.7
E00095713,55.1,44.9
E00095714,58.6,41.4
E00095715,47.1,52.9
E00095732,55.1,44.9
E00095760,39.1,60.9
E00095761,50.3,49.7
E00095762,57.6,42.4
E00095763,56.2,43.8
E00095764,58.6,41.4
E00095767,51.2,48.8
E00095768,45.6,54.4
E00095769,52,48
E00095770,59.5,40.5
E00095773,49.2,50.8
E00095774,61.6,38.4
E00095775,41,59
E00095776,57.6,42.4
E00095777,47.4,52.6
E00095778,65.5,34.5
E00095779,48.9,51.1
E00095780,53.7,46.3
E00095781,58.8,41.3
E00095782,56.9,43.1
E00095783,58.8,41.2
E00095784,61.8,38.2
E00095785,63.2,36.8
E00095786,63.3,36.7
E00095787,63,37
E00095788,62.6,37.4
E00095789,43.9,56.1
E00095790,65.1,34.9
E00095791,62.8,37.2
E00095792,56.2,43.8
E00095793,53.5,46.5
E00095794,51,49
E00095795,57.6,42.4
E00095796,63.3,36.7
E00095797,55.7,44.3
E00095798,62.9,37.1
E00095799,61,39
E00095800,61.8,38.2
E00095801,42.8,57.2
E00095802,52.7,47.3
E00095803,54.3,45.7
E00095804,54.3,45.7
E00095805,55.3,44.7
E00095806,58.3,41.7
E00095807,58.8,41.2
