areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00094642,0.3,0,1,97,1.7
E00094643,0.4,0,2.7,95.8,1.1
E00094644,0,0,0.9,97.9,1.3
E00094645,0.4,0,1.1,97.1,1.4
E00094646,0,0,1.9,98.1,0
E00094647,1.4,0,1.1,96.1,1.4
E00094648,0.4,0.4,0,98.8,0.4
E00094650,0,0.3,0.3,99.3,0
E00094651,0,0,0.6,99.1,0.3
E00094652,0,0,0.6,98.9,0.6
E00094653,0,0,1,99,0
E00094655,0,0,1.2,98.8,0
E00094656,0.9,0,1.1,97.4,0.7
E00094657,0,0.3,2,96.4,1.3
E00094658,0.7,0,1,97.6,0.7
E00094660,0,0,0.3,99.7,0
E00094661,0,0,1.4,98.6,0
E00094663,0.3,0,0,98.8,0.9
E00094665,0,0,0,99.4,0.6
E00094666,1.2,0.3,0,97.8,0.6
E00094667,0.3,0,0.3,99.4,0
E00094670,0,0.3,0,99.3,0.3
E00094674,0,0.4,0.7,98.9,0
E00094676,1,0,0.6,98.5,0
E00094677,0.2,0.2,1,98.1,0.5
E00094679,0.6,0,0.6,98.2,0.6
E00094680,0.6,0,0.3,98.8,0.3
E00094681,0.3,0,0.6,99.1,0
E00094682,0.9,2.6,1.9,93.6,1.1
E00094683,0.8,0,1.1,95.3,2.8
E00094684,2,0,0.3,97.5,0.3
E00094685,0.3,0.7,1,97.4,0.7
E00094686,0,0,0,100,0
E00094687,0.6,0,0.7,97.4,1.3
E00094688,0.9,0.3,0,98.4,0.3
E00094689,0.3,0.3,1.9,96.2,1.3
E00094690,0,0,0.6,99,0.3
E00094691,0.2,0.2,0.2,99.4,0
E00094692,0,0,1.7,98.3,0
E00094693,0.2,0,0.6,97.9,1.3
E00094694,0.4,0.4,0.9,97.8,0.4
E00094695,0.4,0.4,0.4,98.3,0.4
E00094696,0,0,0,97.5,2.5
E00094697,0.3,0,0.6,97,2.1
E00094698,0,0,0,98.4,1.6
E00094699,0.3,0.3,0.8,96.6,2
E00094700,0.6,0,0.3,98.5,0.6
E00094701,0.4,0,0,99.6,0
E00094702,4.1,0,0,94.8,1.2
E00094703,0.8,0,0.8,96.6,1.7
E00094704,0.6,0.6,0,98.8,0
E00094705,0.6,0,0,97.7,1.7
