areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00094642,97.7,2.3,0
E00094643,95.1,3.3,1.6
E00094644,78.6,21.4,0
E00094645,99.1,0.9,0
E00094646,99.3,0.7,0
E00094647,46.4,53.6,0
E00094648,97.5,2.5,0
E00094650,85.6,14.4,0
E00094651,97.2,2.8,0
E00094652,91.1,0,8.9
E00094653,98.3,1.7,0
E00094655,93.7,6.3,0
E00094656,98.1,1.4,0.5
E00094657,52,48,0
E00094658,96.4,3.6,0
E00094660,98.7,1.3,0
E00094661,100,0,0
E00094663,99.3,0.7,0
E00094665,51.8,0,48.2
E00094666,70.2,1.2,28.6
E00094667,87.3,0.6,12.1
E00094670,97.7,1.5,0.8
E00094674,79.8,0,20.2
E00094676,96.2,3.3,0.5
E00094677,97.4,2.6,0
E00094679,95.8,3.5,0.7
E00094680,100,0,0
E00094681,99.3,0.7,0
E00094682,80.3,19.7,0
E00094683,91.1,8.9,0
E00094684,94.3,3.8,1.9
E00094685,95.6,4.4,0
E00094686,97.7,2.3,0
E00094687,97,3,0
E00094688,98,2,0
E00094689,93,4.9,2.1
E00094690,98.4,0.8,0.8
E00094691,86.3,13.7,0
E00094692,82.7,15.8,1.5
E00094693,93.6,4.4,2
E00094694,94.2,5.8,0
E00094695,98.2,1.8,0
E00094696,96,4,0
E00094697,94.9,1.3,3.8
E00094698,94.5,5.5,0
E00094699,98.1,0.6,1.3
E00094700,96.4,2.1,1.4
E00094701,95.5,3.6,0.9
E00094702,77.1,21.7,1.2
E00094703,79.4,20.6,0
E00094704,85.7,10.4,3.9
E00094705,97.4,2.6,0
E00094706,90,5,5
E00094707,94.2,4.5,1.3
E00094708,77.3,22.7,0
E00094709,92.8,7.2,0
E00094711,97.1,2.9,0
E00094712,89.8,6.8,3.4
E00094713,91.7,8.3,0
E00094714,99.5,0.5,0
E00094715,88.4,4.7,7
E00094716,92.4,7.6,0
E00094717,98.7,1.3,0
E00094719,99.2,0,0.8
E00094720,97.6,0,2.4
E00094721,87.7,9.6,2.7
E00094722,100,0,0
E00094723,94.2,5.8,0
E00094724,98.4,1.6,0
E00094725,100,0,0
E00094726,97.8,1.1,1.1
E00094727,98,2,0
E00094728,96.8,0,3.2
E00094729,97.9,1,1
E00094730,93.1,6.9,0
E00094731,94.9,5.1,0
E00094732,97,2.2,0.7
E00094733,92.6,6.7,0.7
E00094734,98.4,0.8,0.8
E00094735,88,12,0
E00094736,100,0,0
E00094737,96.7,3.3,0
E00094738,96.7,3.3,0
E00094739,70.1,29.9,0
E00094740,91.8,8.2,0
E00094741,99.2,0.8,0
E00094742,100,0,0
E00094743,68.9,31.1,0
E00094744,97.7,2.3,0
E00094745,73.7,26.3,0
E00094746,92.5,7.5,0
E00094748,100,0,0
E00094749,97,3,0
E00094750,99.2,0.8,0
E00094751,97.4,2.6,0
E00094752,81.7,18.3,0
E00094753,49.7,50.3,0
E00094754,100,0,0
E00094755,91.2,8.8,0
E00094756,84.3,15.7,0
E00094757,81.4,18.6,0
E00094758,26.7,73.3,0
E00094759,97.3,2.7,0
E00094760,100,0,0
E00094761,95.7,4.3,0
E00094762,33.3,66.7,0
E00094763,72.7,27.3,0
E00094764,97.9,1.4,0.7
E00094765,19.2,80.8,0
E00094766,53.2,46.8,0
E00094767,89.3,9.3,1.4
E00094768,87.4,12.6,0
E00094769,92.6,7.4,0
E00094770,75.5,24.5,0
E00094771,96.7,2.5,0.8
E00094772,52.9,47.1,0
E00094773,89.1,10.9,0
E00094774,94.1,5.9,0
E00094775,97.5,2.5,0
E00094777,41.7,58.3,0
E00094778,95.9,4.1,0
E00094779,82.5,17.5,0
E00094780,87.5,12.5,0
E00094781,69.7,30.3,0
E00094782,66.4,33.6,0
E00094783,32.4,66.7,1
E00094784,76.2,23.1,0.8
E00094785,85.1,11.5,3.4
E00094786,95.2,4.1,0.7
E00094787,97.7,0.8,1.5
E00094788,97,2.2,0.7
E00094789,96.1,3.1,0.8
E00094790,98.6,1.4,0
E00094791,97.6,0.9,1.4
E00094792,90.5,8.6,0.9
E00094793,96.3,3.1,0.5
E00094794,99.2,0.8,0
E00094795,90,10,0
