areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00094642,12,46.6,31.6,9.8
E00094643,12.1,44.4,32.3,11.3
E00094644,34.5,42.7,17.3,5.5
E00094645,20.4,49.6,22.1,8
E00094646,14.7,37.5,40.4,7.4
E00094647,34.1,47.9,14.4,3.6
E00094648,15.3,38.1,33.9,12.7
E00094650,31.6,42.1,23,3.3
E00094651,8.3,46.9,31.7,13.1
E00094652,7.7,23.1,42.3,26.9
E00094653,15.1,32.8,35.3,16.8
E00094655,6.3,32.4,43,18.4
E00094656,10,44.8,29,16.2
E00094657,25.6,48,17.6,8.8
E00094658,14.2,48.9,26.2,10.6
E00094660,3.4,37.6,37.6,21.5
E00094661,5.2,37.4,33.5,23.9
E00094663,2.2,36.7,40.3,20.9
E00094665,9.6,57.8,21.7,10.8
E00094666,8.4,56.3,24,11.4
E00094667,8.3,39.5,31.8,20.4
E00094670,4.5,28.6,50.4,16.5
E00094674,8.5,34.1,34.9,22.5
E00094676,2.8,43,39.7,14.5
E00094677,13.3,42.6,34.9,9.2
E00094679,5.6,28,44.8,21.7
E00094680,3.9,40.1,44.7,11.2
E00094681,10.3,39,36.3,14.4
E00094682,16.5,42.4,26,15.2
E00094683,6.5,44.1,37.1,12.4
E00094684,3.8,29.7,38,28.5
E00094685,9.4,37.7,35.5,17.4
E00094686,14.7,44.6,30.5,10.2
E00094687,20.3,46.8,27,5.9
E00094688,8.2,43.2,34.2,14.4
E00094689,5,35.5,30.5,29.1
E00094690,5.6,23.4,52.4,18.5
E00094691,8.4,43.3,37.9,10.3
E00094692,5.2,43.3,28.4,23.1
E00094693,7.4,40.4,37.4,14.8
E00094694,8.8,46.1,36.3,8.8
E00094695,4.5,40.9,39.1,15.5
E00094696,6.3,38.6,31.8,23.3
E00094697,6.4,42.9,32.1,18.6
E00094698,11.2,41.4,33.1,14.2
E00094699,3.2,35.4,38.6,22.8
E00094700,5,33.1,42.4,19.4
E00094701,5.3,38.9,41.6,14.2
E00094702,12.5,60,17.5,10
E00094703,24.7,45.4,24.7,5.2
E00094704,6.6,34.2,35.5,23.7
E00094705,11.7,26,50.6,11.7
E00094706,10.7,45,32.9,11.4
E00094707,9,41.3,36.8,12.9
E00094708,20.8,52.1,16.7,10.4
E00094709,12.7,53,26.5,7.7
E00094711,10.9,50,29.7,9.4
E00094712,10.5,48.2,28.9,12.3
E00094713,10.1,34.9,38.5,16.5
E00094714,4.5,28.5,41.2,25.8
E00094715,6.9,32.9,35.8,24.3
E00094716,10.8,38.9,35,15.3
E00094717,4,34.9,46.3,14.8
E00094719,4.9,27,43.4,24.6
E00094720,1.2,31.8,47.1,20
E00094721,2.7,26,42.5,28.8
E00094722,2.1,34,46.8,17
E00094723,7.3,43.5,37.9,11.3
E00094724,8.2,33.6,39.3,18.9
E00094725,6,45.7,26.7,21.6
E00094726,6.1,32.8,38.9,22.2
E00094727,8.3,37.5,45.8,8.3
E00094728,1.6,38.7,46.8,12.9
E00094729,17,52.1,23.4,7.4
E00094730,27.4,41.1,17.8,13.7
E00094731,29.6,43.9,21.4,5.1
E00094732,7.4,38.5,29.6,24.4
E00094733,6.7,38.3,31.5,23.5
E00094734,11.9,32.5,31,24.6
E00094735,25,46.3,21.3,7.4
E00094736,10.6,43,30.3,16.2
E00094737,16.1,42.7,32.2,9
E00094738,18.3,39.2,31.4,11.1
E00094739,34.9,37.7,21.9,5.5
E00094740,15.2,54.7,22.6,7.4
E00094741,16.9,45.2,30.6,7.3
E00094742,9,45.5,33.6,11.9
E00094743,33.1,34.8,24.2,7.9
E00094744,35.9,51.9,6.9,5.3
E00094745,48.5,39.2,11.5,0.8
E00094746,8.8,46.3,35.4,9.6
E00094748,17.4,35.7,34.8,12.2
E00094749,25.6,46.6,16.5,11.3
E00094750,9.2,50.8,24.2,15.8
E00094751,16.6,42.2,31.6,9.6
E00094752,17.4,42.6,31.3,8.7
E00094753,42.2,42.9,12.3,2.6
E00094754,6.9,40.3,41,11.8
E00094755,26.7,41,21.7,10.6
E00094756,23.6,49.3,19.3,7.9
E00094757,38.3,40.6,17.2,3.9
E00094758,49.7,34.9,11.8,3.6
E00094759,13.3,39.4,31.7,15.6
E00094760,21.5,42.3,27.6,8.6
E00094761,13,42.8,29,15.2
E00094762,52.4,38.1,6.1,3.4
E00094763,34,49.7,10.5,5.9
E00094764,8.3,46.5,34.7,10.4
E00094765,38.1,50.5,8.6,2.9
E00094766,9.4,50.7,29,10.9
E00094767,18.6,43.6,27.1,10.7
E00094768,17.9,42,26.8,13.4
E00094769,13.8,50.5,23.9,11.9
E00094770,22.7,47.3,23.6,6.4
E00094771,10.1,47.9,31.1,10.9
E00094772,34.9,43.4,18.9,2.8
E00094773,22,50.5,20.2,7.3
E00094774,6,42.7,42.7,8.5
E00094775,21.8,40.3,28.2,9.7
E00094777,38.3,44.2,11.7,5.8
E00094778,11.2,34.4,35.2,19.2
E00094779,25,40.3,23.4,11.3
E00094780,12.5,53.1,26.6,7.8
E00094781,20.9,40.9,30,8.2
E00094782,21.1,57.8,14.3,6.8
E00094783,28.4,52.9,12.7,5.9
E00094784,12.4,39.5,27.1,20.9
E00094785,12.8,37.6,31.5,18.1
E00094786,8.9,43.2,30.8,17.1
E00094787,6.1,35.6,41.7,16.7
E00094788,3,26.1,50.7,20.1
E00094789,1.6,32,37.5,28.9
E00094790,10.1,45.7,31.2,13
E00094791,4.2,25.4,45.1,25.4
E00094792,6.1,47.8,33,13
E00094793,5.3,33.5,37.8,23.4
E00094794,15.7,45.7,27.6,11
E00094795,12,49.6,28.2,10.3
E00094796,4.1,26.4,45.5,24.1
E00094797,9.6,43.7,33.5,13.2
E00094798,13.3,36.4,31.5,18.9
E00094799,9.8,41.1,33.1,16
E00094800,14.6,43.1,29.9,12.4
E00094801,8.4,25.3,44,22.3
E00094802,0.8,40.5,36.5,22.2
E00094803,6,32.8,41.8,19.4
E00094806,14.3,45.4,31.9,8.4
E00094810,26.7,58,9.2,6.1
E00094811,8.9,35.7,36.6,18.8
E00094817,8.1,42.5,39.2,10.2
E00094818,11.1,35.9,36.6,16.3
E00094819,7.5,45.8,37.5,9.2
E00094820,7.4,40,38.5,14.1
E00094821,5.3,46.5,30.7,17.5
E00094822,7,37.1,37.1,18.9
E00094823,11.5,32.4,38.8,17.3
E00094824,14.2,39.6,27.6,18.7
E00094825,6.2,34.1,40.3,19.4
E00094826,12.7,29.6,37.3,20.4
E00094827,16,48.8,21.6,13.6
E00094828,13.3,43,25,18.8
E00094829,9,43.4,31.7,15.9
E00094830,7,30.3,36.6,26.1
E00094831,4.3,31.4,38.6,25.7
E00094832,10.3,27.1,37.4,25.2
E00094833,3,32.3,39.3,25.4
E00094834,10.6,41.7,33.1,14.6
E00094835,10.9,34.5,43.6,10.9
E00094836,7.5,30,32.5,30
E00094837,10.5,42.7,31.5,15.3
E00094838,10.5,48.6,23.8,17.1
E00094839,12.5,36.3,36.3,15
E00094840,9.7,45.2,34.7,10.5
E00094841,17.6,36.5,35.1,10.8
E00094843,6.3,31.7,42.9,19
E00094844,12,44.3,35,8.7
E00094845,17.1,48,23.6,11.4
E00094846,28.7,50.8,13.9,6.6
E00094847,22.8,44.9,26,6.3
E00094848,21.9,43.8,25,9.4
E00094849,46.5,42.4,7.6,3.5
E00094850,16,40.8,28.8,14.4
E00094851,8.7,34,35.9,21.4
E00094852,21.8,49.2,20.7,8.4
E00094854,13.7,57.3,23.9,5.1
E00094856,23.3,41.1,28.7,7
E00094857,36.3,44.2,14.2,5.3
E00094858,27.8,41.3,20.6,10.3
E00094859,15,48,27.6,9.4
E00094861,13.4,32.8,40.3,13.4
E00094863,12.7,51.6,27,8.7
E00094865,14.6,46.9,27.7,10.8
E00094867,16.3,53.1,25.2,5.4
E00094877,16.3,45.4,28.4,9.9
E00094878,10.5,48.1,33.8,7.5
E00094879,9.5,51.1,32.8,6.6
E00094880,2.8,32.4,38.7,26.1
E00094881,8.2,52.5,32,7.4
E00094882,6.8,42.1,44.4,6.8
E00094883,14.4,50.4,28,7.2
E00094884,4.3,45.3,35.9,14.5
E00094885,15.7,47.8,25.2,11.3
E00094886,0,47.1,40.5,12.4
E00094887,3.3,27.6,44.7,24.4
E00094888,9.9,50.4,26.4,13.2
E00094889,23.6,45.7,25.2,5.5
E00094905,10.2,53.9,28.1,7.8
E00094910,5,53.3,30.8,10.8
E00095555,8.4,30.7,39.2,21.7
E00095556,7.7,31.3,41,20
E00095557,5.4,35.9,35.9,22.8
E00095558,6.3,27.8,44.4,21.4
E00095559,3.9,36.3,39.1,20.7
E00095560,5.8,48.9,30.9,14.4
E00095561,9.2,36.2,33.7,20.9
E00095562,16.4,42.2,26.6,14.8
E00095563,9.2,31.4,41.8,17.6
E00095564,6.1,35.2,39.8,18.9
E00095565,5.8,36,34.5,23.7
E00095566,4.6,30.3,44.7,20.4
E00095567,6.8,34.1,37.9,21.2
E00095568,4.3,35.7,32.9,27.1
E00095569,6.3,28.9,38,26.8
E00095570,8,38.3,39.5,14.2
E00095571,0.7,28.1,39.3,31.9
E00095572,4.3,38.6,41.4,15.7
E00095573,5.5,33,35.2,26.4
E00095574,8.2,32.2,37.7,21.9
E00095575,5.5,38,46,10.4
E00095576,6.7,28.9,37,27.4
E00095577,12.6,42,32.8,12.6
E00095578,16,37.4,34.4,12.2
E00095579,14.9,50,27.7,7.4
E00095580,30.9,42.4,20.1,6.5
E00095581,6.2,49.2,32.3,12.3
E00095582,20.5,49.7,22.5,7.3
E00095583,41.7,46.3,11.1,0.9
E00095584,8.7,43.5,33,14.8
E00095585,10.9,49.6,26.9,12.6
E00095586,5.3,45,31.3,18.3
E00095588,14.8,43,27.4,14.8
E00095589,36.8,39.2,18.4,5.6
E00095590,17.1,39.6,27,16.2
E00095591,30.7,46,17.5,5.8
E00095592,34.6,41.5,19.2,4.6
E00095593,15.3,41,30.6,13.2
E00095594,33.3,47.5,14.9,4.3
E00095595,32.5,44.2,12.5,10.8
E00095596,19.7,41.4,24.2,14.6
E00095597,22.7,51.3,23.3,2.7
E00095598,31.1,40.9,23.2,4.9
E00095599,34.1,38.2,22,5.7
E00095600,22.8,41.2,25.4,10.5
E00095601,33,40.5,19.1,7.4
E00095602,40.1,45.7,9.1,5.1
E00095604,15,52.3,25.7,7
E00095605,25.9,47.6,20.4,6.1
E00095606,13.3,48.1,25.2,13.3
E00095607,10.9,32.7,34.7,21.8
E00095608,12.4,35.8,38.7,13.1
E00095609,44.7,44.7,9.3,1.3
E00095611,8.7,48.4,28.6,14.3
E00095612,33.3,40.8,15.8,10
E00095613,26.3,49.1,21,3.6
E00095614,8,47.2,28.8,16
E00095615,12.2,47.4,28.2,12.2
E00095616,17.6,45.5,26.2,10.7
E00095617,7.2,32.3,38.7,21.7
E00095618,9.8,36.8,42.5,10.9
E00095619,20.2,50.5,25.3,4
E00095620,25.1,42.1,23.4,9.4
E00095638,8,45.1,33.3,13.6
E00095640,10.3,41,31.4,17.3
E00095641,24.3,47.9,20.1,7.6
E00095643,34.9,42.1,17.1,5.9
E00095644,4.3,34.1,36,25.6
E00095645,5.1,29.6,38.8,26.5
E00095646,19,52.9,17.4,10.7
E00095647,4.1,38.8,43.5,13.5
E00095648,5.8,29.2,45.6,19.3
E00095649,12.9,45.7,28.5,12.9
E00095650,10.4,52.8,21.5,15.3
E00095651,11.8,43.8,32,12.4
E00095652,8.7,43,38.3,10.1
E00095653,5.4,51.9,29.5,13.2
E00095654,10.9,40,30,19.1
E00095655,14.8,41.4,32,11.7
E00095656,19.3,52.6,21.5,6.7
E00095657,6.4,39.4,37.6,16.5
E00095658,8,38.9,40.7,12.4
E00095659,6.3,54.8,27.8,11.1
E00095660,10.3,52.6,26.8,10.3
E00095668,0,35.6,42.5,21.9
E00095669,6.7,37.8,37.8,17.8
E00095670,2.1,37,37,24
E00095671,9.1,50,24.2,16.7
E00095672,9.3,31.4,32.1,27.1
E00095673,5.5,37,40.2,17.3
E00095674,13.7,40.3,30.6,15.3
E00095675,5.4,26.5,44.2,23.8
E00095676,18.1,44.9,28.3,8.7
E00095678,7.5,43.8,32.2,16.4
E00095679,19.7,43.9,26.5,9.8
E00095680,29.9,38.7,21.9,9.5
E00095681,21.5,42.9,26.4,9.2
E00095682,22.7,42,27.3,8
E00095683,12,45.7,26.9,15.4
E00095684,20,50.3,23.6,6.1
E00095685,35.7,50.8,9.5,4
E00095686,53,41.9,1.7,3.4
E00095687,35.8,51.9,11.3,0.9
E00095688,23.3,47.9,21.9,6.8
E00095689,17.8,48.1,25.2,8.9
E00095690,19.9,39.8,31.9,8.4
E00095692,10.6,47.7,27.2,14.6
E00095693,22.6,41.7,27.8,7.8
E00095694,28.1,34.4,28.8,8.8
E00095695,9.2,48.7,31.1,10.9
E00095696,8.1,36,43.4,12.5
