areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00094642,0.8,25.2,74
E00094643,3.2,34.9,61.9
E00094644,0.9,43.8,55.4
E00094645,6.8,26.3,66.9
E00094646,5.9,19.9,74.3
E00094647,7.1,51.2,41.7
E00094648,2.6,34.5,62.9
E00094650,5.9,54.9,39.2
E00094651,3.4,22.6,74
E00094652,14.1,21.8,64.1
E00094653,5.8,31.7,62.5
E00094655,5.8,21.7,72.5
E00094656,5.3,32,62.6
E00094657,8.5,34.9,56.6
E00094658,5,31.4,63.6
E00094660,7.5,27.2,65.3
E00094661,8.5,23.5,68
E00094663,7.2,24.6,68.1
E00094665,4.9,34.1,61
E00094666,4.2,32.7,63.1
E00094667,3.8,29.1,67.1
E00094670,6,23.1,70.9
E00094674,3.8,28.8,67.4
E00094676,5.6,20.7,73.7
E00094677,4.6,33.8,61.5
E00094679,5.1,21,73.9
E00094680,2.7,28.9,68.5
E00094681,5.3,27.2,67.5
E00094682,4.4,41.4,54.2
E00094683,7.6,29.2,63.2
E00094684,5.1,17.7,77.2
E00094685,3.6,23.9,72.5
E00094686,1.7,35.8,62.5
E00094687,4.6,31.2,64.1
E00094688,4.8,28.8,66.4
E00094689,9.9,17,73
E00094690,13,17.9,69.1
E00094691,4.4,27.1,68.5
E00094692,5.9,25.9,68.1
E00094693,7.9,27.1,65
E00094694,1,31.1,68
E00094695,8.3,24.8,67
E00094696,5.7,25,69.3
E00094697,6.5,32.9,60.6
E00094698,2.4,28.3,69.3
E00094699,6.3,21.4,72.3
E00094700,10,21.4,68.6
E00094701,4.5,20.7,74.8
E00094702,6,27.7,66.3
E00094703,12,35,53
E00094704,7.9,30.3,61.8
E00094705,0,21.8,78.2
E00094706,4.3,26.2,69.5
E00094707,3.2,17.4,79.4
E00094708,6.1,42.9,51
E00094709,3.3,33.1,63.5
E00094711,7.9,28.1,64
E00094712,3.5,36.3,60.2
E00094713,5.4,19.8,74.8
E00094714,2.3,19.5,78.3
E00094715,5.2,26.2,68.6
E00094716,7.7,31.4,60.9
E00094717,2,25,73
E00094719,6.5,21.1,72.4
E00094720,8.1,20.9,70.9
E00094721,4.1,23.3,72.6
E00094722,6.3,18.8,75
E00094723,3.3,23.1,73.6
E00094724,5.8,26.4,67.8
E00094725,7.1,33.6,59.3
E00094726,5,22.9,72.1
E00094727,10.4,29.2,60.4
E00094728,6.7,21.7,71.7
E00094729,1.1,27.4,71.6
E00094730,4.2,39.4,56.3
E00094731,8.8,46.1,45.1
E00094732,5.9,32.6,61.5
E00094733,6,28.5,65.6
E00094734,8.6,24.2,67.2
E00094735,5.9,24.3,69.9
E00094736,2.8,22,75.2
E00094737,3.8,20.4,75.8
E00094738,7.4,29.1,63.5
E00094739,3.4,40.4,56.2
E00094740,2.9,35.7,61.5
E00094741,3.2,25.6,71.2
E00094742,6.9,24.6,68.5
E00094743,4.5,44.1,51.4
E00094744,6.2,42.3,51.5
E00094745,3,58.2,38.8
E00094746,2.5,23.8,73.8
E00094748,6.1,23.7,70.2
E00094749,6.8,42.9,50.4
E00094750,3.3,28.9,67.8
E00094751,3.7,36.4,59.9
E00094752,4.3,36.2,59.5
E00094753,6.4,53.8,39.7
E00094754,3.4,27,69.6
E00094755,4.4,33.5,62
E00094756,6.4,46.8,46.8
E00094757,6,38.3,55.6
E00094758,4.5,57.1,38.4
E00094759,4.4,25.4,70.2
E00094760,5.6,26.7,67.7
