areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00094642,93.2,6.8
E00094643,90.1,9.9
E00094644,96.2,3.8
E00094645,95.4,4.6
E00094646,93.2,6.8
E00094647,84.7,15.3
E00094648,94.3,5.7
E00094650,93.3,6.7
E00094651,95.4,4.6
E00094652,92.7,7.3
E00094653,96.7,3.3
E00094655,97.2,2.8
E00094656,94.3,5.7
E00094657,82.3,17.7
E00094658,94.5,5.5
E00094660,97.5,2.5
E00094661,94,6
E00094663,96.1,3.9
E00094665,95.6,4.4
E00094666,96.3,3.7
E00094667,95.3,4.7
E00094670,94.8,5.2
E00094674,97.8,2.2
E00094676,94.8,5.2
E00094677,94.2,5.8
E00094679,95.4,4.6
E00094680,95.1,4.9
E00094681,92.9,7.1
E00094682,92.9,7.1
E00094683,90.9,9.1
E00094684,93.3,6.7
E00094685,93.4,6.6
E00094686,98.6,1.4
E00094687,98.3,1.7
E00094688,95.7,4.3
E00094689,98.4,1.6
E00094690,94.6,5.4
E00094691,97.7,2.3
E00094692,97.3,2.7
E00094693,96.2,3.8
E00094694,95.6,4.4
E00094695,96.6,3.4
E00094696,96.6,3.4
E00094697,98.2,1.8
E00094698,97.1,2.9
E00094699,96,4
E00094700,96.9,3.1
E00094701,98.2,1.8
E00094702,91.3,8.7
E00094703,95.4,4.6
E00094704,96.4,3.6
E00094705,92.6,7.4
E00094706,95.2,4.8
E00094707,94.8,5.2
E00094708,95.7,4.3
E00094709,96.9,3.1
E00094711,98,2
E00094712,97.7,2.3
E00094713,96.4,3.6
E00094714,96.9,3.1
E00094715,97.2,2.8
E00094716,95.8,4.2
E00094717,97.4,2.6
E00094719,94.1,5.9
E00094720,92.4,7.6
E00094721,89.1,10.9
E00094722,90.4,9.6
E00094723,98.2,1.8
E00094724,98.9,1.1
E00094725,94.8,5.2
E00094726,93.1,6.9
E00094727,90.2,9.8
E00094728,94.8,5.2
E00094729,94.1,5.9
E00094730,94.7,5.3
E00094731,94.4,5.6
E00094732,92.1,7.9
E00094733,93.7,6.3
E00094734,96,4
E00094735,94.6,5.4
E00094736,91.6,8.4
E00094737,97.2,2.8
E00094738,95.6,4.4
E00094739,92.9,7.1
E00094740,94.1,5.9
E00094741,94.2,5.8
E00094742,93.1,6.9
E00094743,95.5,4.5
E00094744,96.3,3.7
E00094745,97.8,2.2
E00094746,92.4,7.6
E00094748,98.9,1.1
E00094749,94.1,5.9
E00094750,93.6,6.4
E00094751,95.5,4.5
E00094752,94.2,5.8
E00094753,92.2,7.8
E00094754,98.5,1.5
E00094755,96.8,3.2
E00094756,96.9,3.1
E00094757,94.1,5.9
E00094758,92.9,7.1
E00094759,98.3,1.7
E00094760,97.1,2.9
E00094761,95.2,4.8
E00094762,93.8,6.2
E00094763,98.2,1.8
E00094764,96,4
E00094765,89.7,10.3
E00094766,95.9,4.1
E00094767,93,7
E00094768,95.5,4.5
E00094769,95.5,4.5
E00094770,93.2,6.8
E00094771,97.9,2.1
E00094772,94.4,5.6
E00094773,93.8,6.3
E00094774,93.2,6.8
E00094775,96.8,3.2
E00094777,97.3,2.7
E00094778,94.9,5.1
E00094779,97.3,2.7
E00094780,97.5,2.5
E00094781,90.8,9.2
E00094782,95.2,4.8
E00094783,95.1,4.9
E00094784,95.6,4.4
E00094785,96,4
E00094786,97.1,2.9
E00094787,96.1,3.9
E00094788,94.8,5.2
E00094789,96.5,3.5
E00094790,97.4,2.6
E00094791,97.4,2.6
E00094792,95.1,4.9
E00094793,97.4,2.6
E00094794,95.6,4.4
E00094795,95,5
E00094796,97.5,2.5
E00094797,95.8,4.2
E00094798,99.4,0.6
E00094799,96.1,3.9
E00094800,100,0
E00094801,98.7,1.3
E00094802,96,4
E00094803,97,3
E00094806,96.9,3.1
E00094810,91.9,8.1
E00094811,98.2,1.8
E00094817,94.7,5.3
E00094818,98.2,1.8
E00094819,96.1,3.9
E00094820,95.5,4.5
E00094821,95.7,4.3
E00094822,97,3
E00094823,96.6,3.4
E00094824,96.5,3.5
E00094825,98,2
E00094826,97.9,2.1
E00094827,97.6,2.4
E00094828,95.4,4.6
E00094829,95.1,4.9
E00094830,96.3,3.7
E00094831,96.3,3.7
E00094832,92.3,7.7
E00094833,96.7,3.3
E00094834,97.9,2.1
E00094835,95.3,4.7
E00094836,97.3,2.7
E00094837,94.4,5.6
E00094838,97.9,2.1
E00094839,95.9,4.1
E00094840,97.7,2.3
E00094841,97.8,2.2
E00094843,95.9,4.1
E00094844,95.6,4.4
E00094845,95.5,4.5
E00094846,96.3,3.7
E00094847,97,3
E00094848,99.3,0.7
E00094849,97.9,2.1
E00094850,96.5,3.5
E00094851,95.9,4.1
E00094852,99.2,0.8
E00094854,97,3
E00094856,92.7,7.3
E00094857,96.9,3.1
E00094858,95.4,4.6
E00094859,96.4,3.6
E00094861,93.9,6.1
E00094863,96.7,3.3
E00094865,96.8,3.2
E00094867,96.1,3.9
E00094877,97.8,2.2
E00094878,97.2,2.8
E00094879,95.1,4.9
E00094880,95.4,4.6
E00094881,96.6,3.4
E00094882,95.7,4.3
E00094883,96.1,3.9
E00094884,97.1,2.9
E00094885,98.3,1.7
E00094886,97.6,2.4
E00094887,96.1,3.9
E00094888,98.7,1.3
E00094889,97.6,2.4
E00094905,97.1,2.9
E00094910,97.3,2.7
E00095555,96.4,3.6
E00095556,97.3,2.7
E00095557,96.2,3.8
E00095558,95.1,4.9
E00095559,96.1,3.9
E00095560,91.6,8.4
E00095561,97,3
E00095562,94.7,5.3
E00095563,95.9,4.1
E00095564,95.2,4.8
E00095565,98.5,1.5
E00095566,94.8,5.2
E00095567,90.8,9.2
E00095568,90.7,9.3
E00095569,94.7,5.3
E00095570,98.5,1.5
E00095571,90.4,9.6
E00095572,94.8,5.2
E00095573,95.7,4.3
E00095574,93.3,6.7
E00095575,97.8,2.2
E00095576,94.9,5.1
E00095577,93.6,6.4
E00095578,97.2,2.8
E00095579,92.6,7.4
E00095580,96.6,3.4
E00095581,96.3,3.7
E00095582,90.8,9.2
E00095583,86.3,13.7
E00095584,98.2,1.8
E00095585,95.1,4.9
E00095586,96.7,3.3
E00095588,90.9,9.1
E00095589,90.5,9.5
E00095590,94.7,5.3
E00095591,83.7,16.3
E00095592,88.4,11.6
E00095593,95.7,4.3
E00095594,87.9,12.1
E00095595,94.4,5.6
E00095596,93.9,6.1
E00095597,95.2,4.8
E00095598,91,9
E00095599,94.8,5.2
E00095600,97,3
E00095601,83.8,16.2
E00095602,91.6,8.4
E00095604,91.7,8.3
E00095605,91.4,8.6
E00095606,94.1,5.9
E00095607,95.6,4.4
E00095608,96.5,3.5
E00095609,65.4,34.6
E00095611,97.1,2.9
E00095612,90,10
E00095613,91.1,8.9
E00095614,92.3,7.7
E00095615,94.2,5.8
E00095616,95.2,4.8
E00095617,93.4,6.6
E00095618,95.9,4.1
E00095619,91.6,8.4
E00095620,91.4,8.6
E00095638,98.5,1.5
E00095640,95.9,4.1
E00095641,93.1,6.9
E00095643,97.5,2.5
E00095644,96.5,3.5
E00095645,92.7,7.3
E00095646,95.7,4.3
E00095647,97.1,2.9
E00095648,97.4,2.6
E00095649,98.7,1.3
E00095650,95.3,4.7
E00095651,96.5,3.5
E00095652,96.6,3.4
E00095653,97,3
E00095654,95.4,4.6
E00095655,93.3,6.7
E00095656,92,8
E00095657,95,5
E00095658,94.3,5.7
E00095659,93.5,6.5
E00095660,96.5,3.5
E00095668,95.6,4.4
E00095669,98.6,1.4
E00095670,97.5,2.5
E00095671,98.9,1.1
E00095672,95.8,4.2
E00095673,97.2,2.8
E00095674,97.2,2.8
E00095675,95.4,4.6
E00095676,98.7,1.3
E00095678,96.9,3.1
E00095679,93.9,6.1
E00095680,94.1,5.9
E00095681,94,6
E00095682,85.4,14.6
E00095683,90.9,9.1
E00095684,80.8,19.2
E00095685,88.3,11.7
E00095686,76.5,23.5
E00095687,79.2,20.8
E00095688,86.8,13.2
E00095689,95.4,4.6
E00095690,92.5,7.5
