geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00037141,12.1,68.2,19.6
E00037142,16.7,64.5,18.8
E00037143,10.4,58.5,31.1
E00037145,12.4,61.2,26.4
E00037146,7.8,55.6,36.6
E00037147,6.7,63.9,29.4
E00037149,8.8,62.7,28.4
E00037150,8.4,61.7,29.9
E00037151,11.9,57.9,30.2
E00037152,18.9,53.5,27.6
E00037153,4.4,64.8,30.8
E00037154,9.8,70.7,19.5
E00037155,4.8,68.5,26.6
E00037156,9.5,55.4,35.1
E00037157,12.3,58.8,28.9
E00037158,8.5,53.8,37.7
E00037159,12.7,55.1,32.2
E00037163,14.5,72.5,13
E00037164,8.6,66.4,25
E00037166,13.6,51.5,34.8
E00037227,10.5,77.2,12.3
E00037228,5.6,59.2,35.2
E00037230,6.3,53.5,40.3
E00037240,6.9,78.5,14.6
E00037258,7.7,45.1,47.2
E00037259,6.3,78.4,15.3
E00037265,4.3,78.3,17.4
E00037266,6.1,65.9,28
E00037267,4.6,64.8,30.6
E00037268,7.9,63.2,28.9
E00037269,8.6,54.7,36.7
E00037270,13,56,31
E00037271,8.2,72.1,19.7
E00037272,9.3,61.9,28.9
E00037273,3.9,55.9,40.2
E00037274,13.5,59.6,27
E00037275,12.9,72.6,14.5
E00037360,10.1,53.8,36.1
E00037362,8.2,58.8,33
E00037364,9.8,53.8,36.4
E00037365,13.6,52.4,34
E00037366,3.3,56.5,40.2
E00037367,7.2,73,19.8
E00037368,9.9,61.8,28.2
E00037369,11.8,71.5,16.7
E00037370,5.6,69.4,25
E00037371,10.3,62.1,27.6
E00037372,13.2,54.7,32.1
E00037373,4.2,63.9,31.9
E00037377,19,49.5,31.4
E00037378,12.1,50,37.9
E00037379,13.4,43.7,42.9
E00037380,10.8,53.2,36
E00037381,18.3,50.5,31.2
E00037383,7.3,66.1,26.6
E00037385,15.3,54.2,30.6
E00037386,12.4,57.1,30.5
E00037387,7.5,60,32.5
E00037388,6.3,75.8,17.9
E00037389,10.6,67.5,22
E00037390,13.2,50.3,36.5
E00037391,5.2,48.9,45.9
E00037392,6,59,35.1
E00037393,11,57.5,31.5
E00037394,9.9,53.4,36.6
E00037829,11.8,51.3,36.8
E00037830,9.6,59.6,30.8
E00037831,14.5,60.9,24.5
E00037832,12.6,61.1,26.3
E00037833,12.9,47,40.2
E00037834,14,60.5,25.6
E00037835,4.7,62,33.3
E00037836,9.7,73.1,17.2
E00037837,9.4,79.9,10.8
E00037838,11.9,63.1,25
E00037839,17.2,71.3,11.5
E00037840,12,60,28
E00037841,11.6,63.4,25
E00037843,20.4,46.6,33
E00037844,9.4,54.7,35.8
E00037845,18.9,36,45
E00037846,19,45.2,35.7
E00037847,13.3,49.2,37.5
E00037848,15.4,52.3,32.3
E00037849,6.4,62.4,31.2
E00037850,11.3,55.7,33
E00037851,5.2,87.1,7.7
E00037852,9.5,67.4,23.2
E00037853,10.8,36.1,53
E00037854,7.9,75.4,16.7
E00037855,3.5,78.5,18.1
E00037856,14.3,56,29.8
E00037857,6.9,75.5,17.6
E00037858,8.3,55.2,36.5
E00037859,10.3,62.7,27
E00037860,5.1,62.6,32.3
E00037861,7.4,55.3,37.2
E00037862,12.5,51.1,36.4
E00037863,4.2,68.1,27.8
E00037864,18.6,52.3,29.1
E00037865,9.3,73.3,17.4
E00037866,17.4,56.2,26.4
E00037867,8.9,65.3,25.8
E00037868,7.9,58.9,33.1
E00037869,17.5,46.6,35.9
E00037870,15.2,56.6,28.3
E00037871,18.6,45.8,35.6
E00037872,15.7,41.6,42.7
E00037873,12,60,28
E00037874,7.9,70.3,21.8
E00037875,9,61.4,29.5
E00037876,6.4,66.4,27.3
E00037877,8.8,59.8,31.4
E00037878,14.1,63.6,22.2
E00037879,8.7,73,18.3
E00037880,15,61.7,23.4
E00037881,15,50,35
E00037882,10.9,52.5,36.6
E00037883,11.8,60.5,27.7
E00037884,13.2,57.4,29.4
E00037893,15.8,56.4,27.7
E00037899,6.5,60.2,33.3
E00037923,14.7,64.2,21.1
E00037925,10,58.8,31.3
