geography_code,in_full_time_education-001,in_full_time_education-002
E00037141,18.9,81.1
E00037142,20.4,79.6
E00037143,17.9,82.1
E00037145,13.3,86.7
E00037146,7.8,92.2
E00037147,17.4,82.6
E00037149,21.6,78.4
E00037150,23.6,76.4
E00037151,16.2,83.8
E00037152,25.9,74.1
E00037153,16.8,83.2
E00037154,13.7,86.3
E00037155,9.4,90.6
E00037156,22.4,77.6
E00037157,18.7,81.3
E00037158,12.1,87.9
E00037159,19,81
E00037163,15.7,84.3
E00037164,14.3,85.7
E00037166,15.4,84.6
E00037227,18,82
E00037228,20.7,79.3
E00037230,29.3,70.7
E00037240,7,93
E00037258,29.1,70.9
E00037259,8.3,91.7
E00037265,9.6,90.4
E00037266,24,76
E00037267,10.8,89.2
E00037268,17.8,82.2
E00037269,21.2,78.8
E00037270,17.5,82.5
E00037271,15.7,84.3
E00037272,13.1,86.9
E00037273,17.2,82.8
E00037274,16.7,83.3
E00037275,16.8,83.2
E00037360,16.1,83.9
E00037362,13.4,86.6
E00037364,17.2,82.8
E00037365,19.9,80.1
E00037366,15.7,84.3
E00037367,7.3,92.7
E00037368,13,87
E00037369,15.7,84.3
E00037370,13,87
E00037371,10.9,89.1
E00037372,17.8,82.2
E00037373,15.5,84.5
E00037377,19.4,80.6
E00037378,22.1,77.9
E00037379,26.5,73.5
E00037380,25.7,74.3
E00037381,26.9,73.1
E00037383,18.7,81.3
E00037385,19.5,80.5
E00037386,17.8,82.2
E00037387,16.4,83.6
E00037388,12,88
E00037389,13.7,86.3
E00037390,21.2,78.8
E00037391,21.2,78.8
E00037392,21.5,78.5
E00037393,27.4,72.6
E00037394,21.1,78.9
E00037829,21.2,78.8
E00037830,14.5,85.5
E00037831,20.8,79.2
E00037832,19.9,80.1
E00037833,32.4,67.6
E00037834,14.2,85.8
E00037835,13.3,86.7
E00037836,21.3,78.7
E00037837,4.4,95.6
E00037838,22.4,77.6
E00037839,16,84
E00037840,13.2,86.8
E00037841,21.1,78.9
E00037843,25.7,74.3
E00037844,27.5,72.5
E00037845,12.6,87.4
E00037846,22.6,77.4
E00037847,19.9,80.1
E00037848,29.1,70.9
E00037849,11.3,88.7
E00037850,24.6,75.4
E00037851,6.9,93.1
E00037852,23.8,76.2
E00037853,21.1,78.9
E00037854,12.6,87.4
E00037855,4.7,95.3
E00037856,14.9,85.1
E00037857,18.5,81.5
E00037858,21,79
E00037859,17.8,82.2
E00037860,12.8,87.2
E00037861,17.6,82.4
E00037862,23.8,76.2
E00037863,13.9,86.1
E00037864,22.1,77.9
E00037865,14,86
E00037866,24.9,75.1
E00037867,11.1,88.9
E00037868,9,91
E00037869,17.9,82.1
E00037870,21.2,78.8
E00037871,21.5,78.5
E00037872,18.5,81.5
E00037873,21.7,78.3
E00037874,10.6,89.4
E00037875,18.3,81.7
E00037876,19.6,80.4
E00037877,15.8,84.2
E00037878,16.1,83.9
E00037879,13.3,86.7
E00037880,21,79
E00037881,23.7,76.3
E00037882,29.6,70.4
E00037883,24.6,75.4
E00037884,17.6,82.4
E00037893,23.7,76.3
E00037899,22.1,77.9
E00037923,9,91
E00037925,23.6,76.4
E00037926,13.1,86.9
E00037927,13.9,86.1
E00037928,12.5,87.5
E00037929,21,79
E00037930,25.1,74.9
E00037931,14.1,85.9
E00037932,13.2,86.8
E00037933,19.5,80.5
E00037934,17.9,82.1
E00037935,13.9,86.1
E00037936,24.7,75.3
E00037937,20.9,79.1
E00037938,18.9,81.1
E00037939,14.2,85.8
E00037940,10.8,89.2
E00037941,15.9,84.1
E00037942,24.5,75.5
E00037943,13.5,86.5
E00037944,24.7,75.3
E00037945,21.3,78.7
E00037946,23.6,76.4
E00037947,25.5,74.5
E00037948,25.2,74.8
E00037949,32.3,67.7
E00037950,13.5,86.5
E00037951,23.7,76.3
E00037952,18.3,81.7
E00037954,9.3,90.7
E00037955,21.5,78.5
E00037956,16.1,83.9
E00037957,15.9,84.1
E00037958,12.7,87.3
E00037959,19.7,80.3
E00037960,10.4,89.6
E00037961,18.5,81.5
E00037962,14.8,85.2
E00037963,20.6,79.4
E00037964,23.1,76.9
E00037965,16.4,83.6
E00037966,22.4,77.6
E00037967,16.7,83.3
E00037968,10.7,89.3
E00037969,13.3,86.7
E00037970,17.4,82.6
E00037971,7.9,92.1
E00037972,14.5,85.5
E00037973,12.6,87.4
E00037974,14.8,85.2
E00037975,20.3,79.7
E00037976,30.1,69.9
E00037977,15.6,84.4
E00037978,20.3,79.7
E00038025,17.2,82.8
E00038026,25.8,74.2
E00038028,6,94
E00038029,18.8,81.2
E00038030,28.5,71.5
E00038031,17.2,82.8
E00038032,18.8,81.2
E00038033,20.5,79.5
E00038034,31.3,68.7
E00038035,3.3,96.7
E00038036,15.6,84.4
E00038037,18,82
E00038038,22.5,77.5
E00038039,35.4,64.6
E00038040,28,72
E00038041,11.4,88.6
E00038042,16.9,83.1
E00038043,22.2,77.8
E00038044,13.9,86.1
E00038045,23.7,76.3
E00038046,17.1,82.9
E00038047,19.3,80.7
E00038048,4.7,95.3
E00038049,23.5,76.5
E00038050,15.2,84.8
E00038051,11.6,88.4
E00038052,18.3,81.7
E00038053,21.3,78.7
E00038054,12.6,87.4
E00038055,22.5,77.5
E00038056,19.9,80.1
E00038057,26,74
E00038058,22,78
E00038059,25.1,74.9
E00038060,15.5,84.5
E00038061,28,72
E00038062,9.8,90.2
E00038065,12.8,87.2
E00038066,19,81
E00038067,15.7,84.3
E00038068,14.1,85.9
E00038069,22.4,77.6
E00038070,15.4,84.6
E00038071,23.9,76.1
E00038072,19.3,80.7
E00038073,20.2,79.8
E00038074,18.9,81.1
E00038075,20.6,79.4
E00038076,16.5,83.5
E00038077,23.3,76.7
E00038078,8.2,91.8
E00038080,20.1,79.9
E00038081,23.4,76.6
E00038083,24,76
E00038085,12.3,87.7
E00038097,15.5,84.5
E00038098,19.5,80.5
E00038099,25.1,74.9
E00038100,17.7,82.3
E00038101,11.5,88.5
E00038416,13.1,86.9
E00038417,15.6,84.4
E00038418,19.5,80.5
E00038425,15.3,84.7
E00038426,9.3,90.7
E00038427,10.6,89.4
E00038428,12,88
E00038430,13,87
