geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00037141,64.4,1,34.6
E00037142,67.7,2.8,29.5
E00037143,56.3,2.4,41.3
E00037145,51.8,2,46.2
E00037146,25,2,73
E00037147,59.2,2.3,38.5
E00037149,56.2,2.1,41.7
E00037150,62.7,2.9,34.5
E00037151,45.4,5.3,49.3
E00037152,48.6,4,47.4
E00037153,60.4,0.4,39.2
E00037154,52.2,3.6,44.2
E00037155,39.3,2.9,57.8
E00037156,58.3,2.8,38.9
E00037157,50.9,3.6,45.5
E00037158,37.7,3.4,58.9
E00037159,65.2,2.9,31.9
E00037163,52.6,2.1,45.4
E00037164,49.8,0,50.2
E00037166,57.9,3.9,38.3
E00037227,76.3,0,23.8
E00037228,47,6,47
E00037230,49.1,5.3,45.6
E00037240,40.7,3.2,56
E00037258,47.2,4.8,48
E00037259,50.5,0.9,48.6
E00037265,47.3,0.4,52.2
E00037266,59.8,3.3,36.9
E00037267,50.2,2.4,47.4
E00037268,48.2,3.7,48.2
E00037269,40.6,1.4,58
E00037270,57.9,7,35.1
E00037271,52,3,44.9
E00037272,55.1,4.2,40.7
E00037273,57.5,0.4,42.1
E00037274,55.2,5.5,39.3
E00037275,55.9,3.5,40.6
E00037360,35.4,8.5,56.1
E00037362,33.2,4.8,62
E00037364,43.5,4.7,51.8
E00037365,51.3,5.7,43
E00037366,44.6,3,52.4
E00037367,47.1,1.9,51
E00037368,44.7,1.3,54
E00037369,64.5,3,32.5
E00037370,51.2,0,48.8
E00037371,56,0.8,43.2
E00037372,60.5,3.4,36.1
E00037373,52.8,0.4,46.8
E00037377,54.2,4.9,40.9
E00037378,50.4,5.2,44.4
E00037379,49.4,5.1,45.6
E00037380,41,4.3,54.7
E00037381,47.1,4.4,48.5
E00037383,51.4,3.9,44.7
E00037385,44.8,6.5,48.7
E00037386,58.1,2,39.9
E00037387,46.7,3.1,50.2
E00037388,51.3,1.5,47.2
E00037389,48.1,2.9,49
E00037390,55,4.3,40.7
E00037391,29.3,2.1,68.6
E00037392,42.1,5.6,52.4
E00037393,48,2,50
E00037394,49.8,4.6,45.6
E00037829,68.1,2.6,29.4
E00037830,58.5,1.9,39.5
E00037831,54.5,3.8,41.7
E00037832,60.5,5.8,33.7
E00037833,42.9,7.3,49.8
E00037834,74,3.2,22.8
E00037835,44.4,2.2,53.4
E00037836,61.1,2.7,36.3
E00037837,35.2,2.8,62
E00037838,60.9,1.9,37.2
E00037839,54.1,1.1,44.7
E00037840,66.4,3.6,30
E00037841,57.9,2.6,39.5
E00037843,58.4,4.8,36.8
E00037844,56.5,5.9,37.6
E00037845,57.8,3.8,38.4
E00037846,65.9,2.4,31.7
E00037847,54.2,2.3,43.6
E00037848,48,7.1,44.9
E00037849,42.1,5.3,52.6
E00037850,55.9,4.5,39.5
E00037851,31.1,0.9,68
E00037852,52.7,2.9,44.4
E00037853,57.8,3,39.2
E00037854,49.3,0.5,50.2
E00037855,30.8,0.5,68.8
E00037856,59,3.4,37.6
E00037857,62.6,1.1,36.3
E00037858,48.9,7.1,44
E00037859,49.8,6.4,43.8
E00037860,52.2,3.9,44
E00037861,52.8,2.5,44.7
E00037862,60.6,4.1,35.3
E00037863,22.2,3.8,74.1
E00037864,57.9,5,37.1
E00037865,60.9,3.7,35.3
E00037866,43.9,5.6,50.5
E00037867,37.2,4,58.8
E00037868,19,3.3,77.7
E00037869,46.7,5.6,47.7
E00037870,49,3.5,47.5
E00037871,73.3,1.8,24.9
E00037872,52.1,4.7,43.2
E00037873,80.3,0.8,18.9
E00037874,63.7,2.2,34.1
E00037875,44.9,3,52.1
E00037876,46.6,2.4,51
E00037877,63,2.6,34.4
E00037878,56.3,3,40.7
E00037879,53.4,1.6,44.9
E00037880,57.6,6.3,36.1
E00037881,56.3,5.1,38.6
E00037882,53.3,6.1,40.7
E00037883,62.1,2.5,35.4
E00037884,57.7,1.8,40.5
E00037893,68.1,1.6,30.4
E00037899,52,2.2,45.8
E00037923,51,3.1,45.9
E00037925,60.1,1,38.9
E00037926,51.2,1.2,47.5
E00037927,53.4,0.9,45.7
E00037928,44.7,0.4,54.9
E00037929,71.4,2.1,26.4
E00037930,52.9,1.7,45.4
E00037931,52.5,0.6,46.9
E00037932,73.4,1.9,24.6
E00037933,60.5,3.6,36
E00037934,59.7,3.2,37.2
E00037935,50.8,4.1,45.1
E00037936,65.4,3.4,31.2
E00037937,56.8,2,41.2
E00037938,59.7,0,40.3
E00037939,45.5,2,52.5
E00037940,50.7,1,48.3
E00037941,38.6,2.5,58.9
E00037942,58.6,3.5,37.9
E00037943,60.3,7.1,32.5
E00037944,62.8,5.4,31.8
E00037945,40.8,4.6,54.6
E00037946,57.9,3.2,38.9
E00037947,45.8,3.3,50.8
E00037948,55.2,4.1,40.7
E00037949,56.8,3.5,39.7
E00037950,37.4,2,60.6
E00037951,56.3,4,39.7
E00037952,57.7,6.5,35.8
E00037954,44,5.8,50.2
E00037955,49.5,5.3,45.1
E00037956,63.6,2.7,33.7
E00037957,44.7,0,55.3
E00037958,54.2,1.9,43.9
E00037959,70.7,2.4,26.8
E00037960,59.2,1.5,39.3
E00037961,61.4,2.6,36
E00037962,51.2,2.9,45.9
E00037963,64.4,2.2,33.3
E00037964,64,1,35.1
E00037965,44.8,3.6,51.5
E00037966,54.7,3.3,42.1
E00037967,46.1,2.3,51.6
E00037968,55.4,1.1,43.5
E00037969,61.9,1.6,36.6
E00037970,47.7,0.3,52
E00037971,43.4,2.2,54.4
E00037972,67.5,2.1,30.5
E00037973,57.1,1.6,41.2
E00037974,61.8,1.8,36.4
E00037975,55.6,0,44.4
E00037976,63.7,6,30.2
E00037977,51.2,1.6,47.2
E00037978,64.1,0,35.9
E00038025,59.1,3,37.9
E00038026,48,4.7,47.3
E00038028,37.6,2.9,59.5
E00038029,60.9,3.7,35.5
E00038030,47.4,12,40.6
E00038031,70.6,1.7,27.6
E00038032,48.8,9.5,41.7
E00038033,45.8,8.8,45.4
E00038034,50,2.9,47.1
E00038035,26.8,6,67.1
E00038036,45,7.9,47.1
E00038037,45.8,4.5,49.7
E00038038,56.8,4.1,39.1
E00038039,44.9,9.1,46
E00038040,49.8,9.9,40.3
E00038041,48.6,1.8,49.6
E00038042,60.1,4.5,35.4
E00038043,47.7,9,43.2
E00038044,51.5,1.5,47.1
E00038045,58.6,7.5,33.9
E00038046,44.6,3.6,51.8
E00038047,54.2,7.6,38.1
E00038048,30.8,4.8,64.4
E00038049,50.5,7.8,41.7
E00038050,42.6,2.7,54.6
E00038051,49.8,3,47.2
E00038052,65.8,0.3,33.9
E00038053,54.8,6,39.1
E00038054,59,0,41
E00038055,59.9,5.6,34.6
E00038056,33.2,6.7,60.1
E00038057,61.3,5.7,33
E00038058,66,4.3,29.8
E00038059,53.8,6.5,39.7
E00038060,56.5,3.9,39.7
E00038061,54.8,7.9,37.3
E00038062,40,4.6,55.4
E00038065,58.6,2.1,39.3
E00038066,55.2,5.4,39.4
E00038067,42.7,3.8,53.6
E00038068,55.2,3.7,41.1
E00038069,55.9,3.9,40.2
E00038070,61.4,3.1,35.4
E00038071,60.4,2.6,37
E00038072,53.9,3.1,43
E00038073,59.1,0,40.9
E00038074,53,6,41
E00038075,61.5,3.6,34.8
E00038076,51.6,2,46.4
E00038077,56.1,4.8,39
E00038078,33.5,0.5,66
E00038080,60.3,4.3,35.5
