geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00038827,98.2,1.8
E00038828,98.6,1.4
E00038829,96.6,3.4
E00038830,97.5,2.5
E00038831,93.8,6.2
E00038832,96.8,3.2
E00038834,97.7,2.3
E00038835,98.7,1.3
E00038836,93.1,6.9
E00038837,98.3,1.7
E00038838,99.1,0.9
E00038839,98.6,1.4
E00038840,95.4,4.6
E00038841,93.4,6.6
E00038842,96.2,3.8
E00038843,97.9,2.1
E00038844,94.6,5.4
E00038845,97.2,2.8
E00038846,97.2,2.8
E00038847,94.1,5.9
E00038848,97.8,2.2
E00038849,99.2,0.8
E00038850,97,3
E00038851,95.7,4.3
E00038852,97.6,2.4
E00038853,95.9,4.1
E00038855,96.2,3.8
E00038856,96.1,3.9
E00038858,97.5,2.5
E00038859,95.9,4.1
E00038860,96.4,3.6
E00038861,97.3,2.7
E00038862,99.5,0.5
E00038863,96,4
E00038864,98.2,1.8
E00038865,97.1,2.9
E00038866,96.7,3.3
E00038867,97.5,2.5
E00038868,98.6,1.4
E00038869,97.4,2.6
E00038870,98.9,1.1
E00038871,94.6,5.4
E00038872,98.3,1.7
E00038873,97.1,2.9
E00038876,96.6,3.4
E00038877,95.8,4.2
E00038878,82.4,17.6
E00038879,74.3,25.7
E00038880,69.8,30.2
E00038881,78.9,21.1
E00038882,82.2,17.8
E00038883,81.2,18.8
E00038884,82.3,17.7
E00038885,85,15
E00038886,89.9,10.1
E00038887,79.2,20.8
E00038888,68.1,31.9
E00038889,72.7,27.3
E00038890,78.6,21.4
E00038891,73.8,26.2
E00038892,47.6,52.4
E00038893,85.8,14.2
E00038894,78.7,21.3
E00038895,97,3
E00038896,96.1,3.9
E00038897,96.8,3.2
E00038898,82,18
E00038899,80.5,19.5
E00038900,61.9,38.1
E00038901,67.7,32.3
E00038902,90.5,9.5
E00038903,62.2,37.8
E00038904,67.9,32.1
E00038905,75,25
E00038906,80.1,19.9
E00038907,89.2,10.8
E00038908,82.6,17.4
E00038909,97.7,2.3
E00038910,96.4,3.6
E00038911,99,1
E00038912,97.9,2.1
E00038913,98.4,1.6
E00038915,94,6
E00038916,98,2
E00038917,100,0
E00038918,94.6,5.4
E00038919,97.4,2.6
E00038920,96.3,3.7
E00038921,95,5
E00038922,99.3,0.7
E00038923,95.8,4.2
E00038924,95.9,4.1
E00038925,98,2
E00038926,95.2,4.8
E00038927,96.7,3.3
E00038928,95.3,4.7
E00038929,98.2,1.8
E00038930,98.1,1.9
E00038931,98.3,1.7
E00038932,95.7,4.3
E00038933,97.7,2.3
E00038934,94.2,5.8
E00038935,96.7,3.3
E00038943,98.9,1.1
E00038944,97.6,2.4
E00038945,93.8,6.2
E00038946,94.3,5.7
E00038947,98.7,1.3
E00038948,95.4,4.6
E00038949,96.5,3.5
E00038950,96.7,3.3
E00038951,97.2,2.8
E00038952,99.4,0.6
E00038953,100,0
E00038954,95.1,4.9
E00038955,95.8,4.2
E00038956,97.4,2.6
E00038957,96.7,3.3
E00038958,95.9,4.1
E00038959,97.5,2.5
E00038960,99.6,0.4
E00038961,99,1
E00038962,96.9,3.1
E00038963,98.7,1.3
E00038964,98.2,1.8
E00038965,98.8,1.2
E00038966,100,0
E00038998,98.3,1.7
E00038999,94.5,5.5
E00039000,93.7,6.3
E00039001,97.6,2.4
E00039002,97.9,2.1
E00039003,95.7,4.3
E00039004,93.2,6.8
E00039005,88.8,11.2
E00039006,95.5,4.5
E00039007,95.2,4.8
E00039008,94.1,5.9
E00039009,97.1,2.9
E00039010,95.4,4.6
E00039011,85.2,14.8
E00039012,96.4,3.6
E00039013,96.6,3.4
E00039014,96,4
E00039015,91.3,8.7
E00039016,96,4
E00039017,92.9,7.1
E00039018,97.5,2.5
E00039019,97.5,2.5
E00039020,93.9,6.1
E00039021,97.8,2.2
E00039022,92,8
E00039023,98.8,1.2
E00039024,96.4,3.6
E00039025,97.4,2.6
E00039026,95.4,4.6
E00039027,95,5
E00039028,89.7,10.3
E00039030,96.6,3.4
E00039031,94,6
E00039032,95.5,4.5
E00039034,95.1,4.9
E00039035,96.7,3.3
E00039036,95.1,4.9
E00039037,96.2,3.8
E00039038,97.4,2.6
E00039039,97.7,2.3
E00039040,87.8,12.2
E00039041,89.3,10.7
E00039042,93.1,6.9
E00039043,89.2,10.8
E00039044,90.5,9.5
E00039045,93.6,6.4
E00039046,93.8,6.2
E00039047,98.7,1.3
E00039048,94.5,5.5
E00039049,96.2,3.8
E00039050,95.6,4.4
E00039051,98.9,1.1
E00039052,95.8,4.2
E00039053,95.6,4.4
E00039054,94.5,5.5
E00039055,77.8,22.2
E00039056,97,3
E00039057,92.4,7.6
E00039058,94.6,5.4
E00039059,91,9
E00039060,95.3,4.7
E00039061,84.2,15.8
E00039062,88.7,11.3
E00039063,94.4,5.6
E00039064,82.5,17.5
E00039065,85,15
E00039066,83.5,16.5
E00039067,90.9,9.1
E00039068,92.3,7.7
E00039069,85,15
E00039070,96.5,3.5
E00039071,80.4,19.6
E00039072,68.7,31.3
E00039073,78.8,21.2
E00039074,53,47
E00039075,81.9,18.1
E00039076,65,35
E00039077,86.4,13.6
E00039078,85.6,14.4
E00039079,56.4,43.6
E00039080,60.5,39.5
E00039085,78.7,21.3
E00039086,69,31
E00039087,66.8,33.2
E00039088,96.5,3.5
E00039089,71,29
E00039090,71.6,28.4
E00039091,66.7,33.3
E00039092,59.6,40.4
E00039094,88.3,11.7
E00039095,76.9,23.1
E00039096,74.4,25.6
E00039097,53.4,46.6
E00039098,79.6,20.4
E00039099,95,5
E00039100,92.1,7.9
E00039102,97.6,2.4
E00039112,92.3,7.7
E00039114,97,3
E00039115,99,1
E00039116,96.4,3.6
E00039117,94.9,5.1
E00039118,94.6,5.4
E00039119,100,0
E00039120,96.3,3.8
E00039121,93.5,6.5
E00039122,97.4,2.6
E00039123,96.9,3.1
E00039124,97.7,2.3
E00039125,94.2,5.8
E00039126,96.9,3.1
E00039127,95.3,4.7
E00039128,97.6,2.4
E00039177,96.8,3.2
E00039178,91.9,8.1
E00039179,89.7,10.3
E00039180,94.6,5.4
E00039181,89.4,10.6
E00039182,91.7,8.3
E00039192,90.2,9.8
E00039196,85.5,14.5
E00039197,93.6,6.4
E00039198,94.7,5.3
E00039199,94.5,5.5
E00039200,86.7,13.3
E00039201,90,10
E00039202,85.9,14.1
E00039203,92.8,7.2
E00039204,93.1,6.9
E00039209,95.5,4.5
E00039210,92.3,7.7
E00039211,95.5,4.5
E00039220,96.3,3.7
E00039221,95.1,4.9
E00039222,92.5,7.5
E00039225,95.7,4.3
E00039226,93.2,6.8
E00039227,97.5,2.5
E00039228,91.1,8.9
E00039230,92.4,7.6
E00039232,86.7,13.3
E00039248,95.9,4.1
E00039249,96.2,3.8
E00039250,97.1,2.9
E00039251,97.1,2.9
E00039252,97.4,2.6
E00039253,97.4,2.6
E00039254,95.8,4.2
E00039255,95.8,4.2
E00039256,96.5,3.5
E00039257,97.4,2.6
E00039258,98.7,1.3
E00039259,99.3,0.7
E00039260,98.7,1.3
E00039261,98.3,1.7
E00039262,95.6,4.4
E00039263,92.1,7.9
E00039264,95.2,4.8
E00039265,96,4
E00039266,97.7,2.3
E00039267,96.8,3.2
E00039269,92.7,7.3
E00039270,97.4,2.6
E00039271,98.4,1.6
E00039272,97.2,2.8
E00039273,95.3,4.7
E00039274,97.8,2.2
E00039334,87.6,12.4
E00039335,76,24
E00039336,71.5,28.5
E00039338,70.2,29.8
E00039339,84.5,15.5
E00039340,86.1,13.9
E00039341,83.5,16.5
E00039342,90.6,9.4
E00039343,87.8,12.2
E00039344,68.3,31.7
E00039345,85.2,14.8
E00039346,75.3,24.7
E00039347,84.5,15.5
E00039348,93.3,6.7
E00039349,91.1,8.9
E00039350,84.8,15.2
E00039356,75.3,24.7
E00039357,89.3,10.7
E00039359,77.5,22.5
E00039361,76.1,23.9
E00039362,77.6,22.4
E00039363,48.5,51.5
E00039444,94.9,5.1
E00039466,97,3
E00039546,98.1,1.9
E00039547,93.8,6.3
E00039548,96.7,3.3
E00039549,95.9,4.1
E00039550,94,6
E00039552,99.2,0.8
E00039553,94.9,5.1
E00039554,96.8,3.2
E00039555,97.4,2.6
E00039556,92.8,7.2
E00039557,94.4,5.6
E00039558,94.1,5.9
E00039559,96.3,3.7
E00039560,92.5,7.5
E00039561,97.3,2.7
E00039562,98.4,1.6
E00039563,95.9,4.1
E00039564,93.6,6.4
E00039565,98.2,1.8
E00039566,95.2,4.8
E00039567,88.8,11.2
E00039568,96.2,3.8
E00039569,92,8
E00039570,95.9,4.1
E00039571,92.9,7.1
E00039572,91.8,8.2
E00039573,96.7,3.3
E00039574,90.2,9.8
E00039575,92.8,7.2
E00039576,92.5,7.5
E00039577,97.2,2.8
E00039578,97.8,2.2
E00039579,87.8,12.2
E00039580,95.8,4.2
E00039581,97.1,2.9
E00039582,97.9,2.1
E00039683,96,4
E00039684,100,0
E00039685,95.4,4.6
E00039686,94.8,5.2
E00039687,94.1,5.9
E00039688,96.2,3.8
E00039690,92,8
E00039692,98.5,1.5
E00039696,98.7,1.3
E00039699,94.7,5.3
E00039701,96.6,3.4
E00039702,92.7,7.3
E00039704,94.9,5.1
E00039706,94,6
E00039709,96.7,3.3
E00039712,98.1,1.9
E00039715,96.9,3.1
E00039724,97.5,2.5
E00039726,98.5,1.5
E00039727,99.3,0.7
E00039728,95.3,4.7
E00039729,97.7,2.3
E00039731,94.7,5.3
E00039732,98.7,1.3
E00039733,96.7,3.3
E00039735,95.9,4.1
E00039737,97,3
E00039738,95.9,4.1
E00039739,97.8,2.2
E00039740,98,2
E00039742,96.3,3.8
E00039743,98.4,1.6
E00039745,99.1,0.9
E00040022,97,3
E00040023,92.2,7.8
E00040024,87.2,12.8
E00040025,94.1,5.9
E00040026,89.4,10.6
E00040027,49.5,50.5
E00040028,45.6,54.4
E00040029,60.3,39.7
E00040030,70.1,29.9
E00040034,92.9,7.1
E00040037,55.2,44.8
E00040038,55.6,44.4
E00040039,45.6,54.4
E00040040,67.7,32.3
E00040041,70.7,29.3
E00040042,66.4,33.6
E00040043,75.8,24.2
E00040060,75.8,24.2
E00040061,59.5,40.5
E00040062,89.7,10.3
E00040063,86.8,13.2
E00040064,94.6,5.4
E00040065,92.6,7.4
E00040066,93.2,6.8
E00040067,97.3,2.7
E00040068,90.5,9.5
E00040069,96.1,3.9
E00040070,88.9,11.1
E00040071,89.9,10.1
E00040072,93.8,6.3
E00040073,91.6,8.4
E00040074,93.3,6.7
E00040075,90.7,9.3
E00040076,95.5,4.5
E00040077,97.4,2.6
E00040078,95.1,4.9
E00040079,89.6,10.4
E00040080,94.7,5.3
E00040081,95.5,4.5
E00040082,84.2,15.8
E00040083,55.5,44.5
E00040084,47.2,52.8
E00040085,53,47
E00040334,93.9,6.1
E00040335,94.7,5.3
E00040336,93,7
E00040337,95.9,4.1
E00040338,96.1,3.9
E00040339,98.2,1.8
E00040340,91.6,8.4
E00040341,94.7,5.3
E00040342,96.6,3.4
E00040343,96.1,3.9
E00040344,96.4,3.6
E00040345,97.7,2.3
E00040346,90.4,9.6
E00040347,88,12
E00040348,95.5,4.5
E00040349,94.8,5.2
E00040350,95.2,4.8
E00040351,97.5,2.5
E00040352,86.4,13.6
E00040353,90.8,9.2
E00040354,93.7,6.3
E00040355,90.4,9.6
E00040356,88.6,11.4
E00040357,98.6,1.4
E00040358,83.3,16.7
E00040359,96,4
E00040360,92.1,7.9
E00040361,97.9,2.1
E00040362,94.9,5.1
E00040363,96.8,3.2
E00040364,90.3,9.7
E00040365,91.7,8.3
E00040366,91.3,8.7
E00040368,95.4,4.6
E00040369,89.4,10.6
E00040370,94.1,5.9
E00040371,92.5,7.5
E00040373,96.7,3.3
E00040374,97.4,2.6
E00040375,91.5,8.5
E00040376,94.7,5.3
E00040377,94.7,5.3
E00040378,90.6,9.4
E00040379,94.3,5.7
E00040380,92.5,7.5
E00040381,95.6,4.4
E00040382,91.4,8.6
E00040384,94.4,5.6
E00040385,96.5,3.5
E00040386,94,6
E00040387,95.3,4.7
E00040388,94.1,5.9
E00040389,93.2,6.8
E00040390,95.5,4.5
E00040391,89.2,10.8
E00040392,94.7,5.3
E00040393,95.1,4.9
E00040394,97.3,2.7
E00040395,98,2
E00040396,93.7,6.3
E00040397,99.6,0.4
E00040398,96.5,3.5
E00040531,94.4,5.6
E00040567,88,12
E00040570,83.7,16.3
E00040586,97.1,2.9
E00040631,81.5,18.5
E00040642,99.1,0.9
E00040643,98,2
E00040644,98.8,1.2
E00040645,95.7,4.3
E00040646,94.2,5.8
E00040647,97.3,2.7
E00040648,97.1,2.9
E00040649,97.6,2.4
E00040650,97,3
E00040651,92.1,7.9
E00040652,98.1,1.9
E00040653,96.9,3.1
E00040654,95.7,4.3
E00040655,95.9,4.1
E00040656,93.9,6.1
E00040657,96.6,3.4
E00040658,97,3
E00040659,96.6,3.4
E00040660,94.6,5.4
E00040661,93.5,6.5
E00040663,97.2,2.8
E00040664,89,11
E00040665,94.3,5.7
E00040666,93.5,6.5
E00040667,95,5
E00040668,93.4,6.6
E00040670,96.7,3.3
E00040671,98.8,1.3
E00040672,88.3,11.7
E00040674,89.5,10.5
E00040675,90,10
E00040696,93.5,6.5
E00040697,97.3,2.7
E00040698,96.3,3.7
E00040699,96.7,3.3
E00040700,99.2,0.8
E00040701,93.6,6.4
E00040702,97,3
E00040703,94.4,5.6
E00040704,94.6,5.4
E00040705,93.5,6.5
E00040706,96.5,3.5
E00040707,95.4,4.6
E00040708,98.6,1.4
E00040709,97,3
E00040710,94,6
E00040711,94.2,5.8
E00040712,91.9,8.1
E00040713,94.5,5.5
E00040714,96.6,3.4
E00040715,96.4,3.6
E00040716,95.7,4.3
