geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00038827,33.8,19.9,29.1,17.2
E00038828,34.6,22.4,30.2,12.7
E00038829,41.3,20.1,14.1,24.5
E00038830,41.3,28.9,19.4,10.4
E00038831,37.1,25.9,25.9,11.2
E00038832,42.5,14.9,23.9,18.7
E00038834,39.6,16.9,24.3,19.2
E00038835,33.7,28.1,25.6,12.6
E00038836,51.1,23.7,9.9,15.3
E00038837,40.4,15.7,21.3,22.5
E00038838,33.8,22.5,26.3,17.5
E00038839,32.5,18.2,32.1,17.2
E00038840,58.3,18.8,6.3,16.7
E00038841,37.1,20.2,20.2,22.5
E00038842,42.2,25.2,21.5,11.1
E00038843,42.4,28,7.6,22
E00038844,45,28.8,7.2,18.9
E00038845,41.4,19.2,19.2,20.2
E00038846,38.4,20.1,29.3,12.2
E00038847,33.2,22.8,28.3,15.8
E00038848,36.4,24.2,28.3,11.1
E00038849,44,14.4,20.8,20.8
E00038850,27,32.8,23.4,16.8
E00038851,41.2,17.1,28.8,12.9
E00038852,45.9,16.6,21,16.6
E00038853,30.3,19.7,37.9,12.1
E00038855,35.2,23.2,27,14.6
E00038856,40.2,32.9,14.6,12.2
E00038858,41.5,21.1,14.6,22.8
E00038859,33,33,23.1,11
E00038860,44.2,22.1,15,18.6
E00038861,38.2,25.8,21.3,14.6
E00038862,40.4,30.8,13.5,15.4
E00038863,29.5,29.5,27.3,13.6
E00038864,40.5,21.6,18.1,19.8
E00038865,33.9,23.6,29.1,13.3
E00038866,32.1,29.4,26.3,12.2
E00038867,33.3,11.8,31.4,23.5
E00038868,36.9,21,24.2,17.8
E00038869,30.4,21.7,26.1,21.7
E00038870,54.5,10.6,19.7,15.2
E00038871,61.5,10.8,10.8,16.9
E00038872,36.3,24.7,21.2,17.8
E00038873,55.8,20.8,5.2,18.2
E00038876,47.7,15.9,26.1,10.2
E00038877,39.5,12.4,32.6,15.5
E00038878,32.8,20,31.2,16
E00038879,42,8.4,21.7,28
E00038880,44.6,14.1,16.4,24.9
E00038881,45.2,14.1,24.4,16.3
E00038882,59.5,13.1,8.5,19
E00038883,37.8,14.2,25.7,22.3
E00038884,33.8,19.9,33.1,13.2
E00038885,41.7,15.4,25.6,17.3
E00038886,38.2,16.2,31.6,14
E00038887,51.1,10.9,15.2,22.8
E00038888,46.4,21.8,13.6,18.2
E00038889,45.4,21.6,16.5,16.5
E00038890,42.3,14.8,23.5,19.5
E00038891,42.9,15.2,21,21
E00038892,61.2,15.8,15.8,7.3
E00038893,62.9,13.4,6.2,17.5
E00038894,35.4,18.4,33.3,12.9
E00038895,59.2,5.6,15.5,19.7
E00038896,51.5,14.7,19.1,14.7
E00038897,51.6,11.8,22.2,14.4
E00038898,45.7,15.5,21.7,17.1
E00038899,37.7,17.9,25.5,18.9
E00038900,47.2,14.8,21.3,16.7
E00038901,35.4,19.9,19.9,24.8
E00038902,40.5,29.7,13.5,16.2
E00038903,47.8,11.4,20.1,20.7
E00038904,42.5,10.3,24.7,22.6
E00038905,42,13.6,17.8,26.6
E00038906,43.4,16.8,28.3,11.6
E00038907,62.3,9.2,5.4,23.1
E00038908,48,15.7,16.7,19.6
E00038909,47,19.7,16.7,16.7
E00038910,36.3,27.4,22.6,13.7
E00038911,42.3,19.7,24,13.9
E00038912,38.8,23.3,25.9,12.1
E00038913,38.6,22.1,26.2,13.1
E00038915,31.6,30.5,24.9,13
E00038916,29.6,30.4,17.6,22.4
E00038917,43.2,20.3,23.7,12.7
E00038918,28.8,23,37.7,10.5
E00038919,37.1,26.4,21.4,15
E00038920,34.1,30.2,17.8,17.8
E00038921,35.3,29.5,24.3,11
E00038922,38.5,16.8,22.4,22.4
E00038923,46.5,22,20.5,11
E00038924,42.9,24.5,16.3,16.3
E00038925,35.6,25.1,23,16.2
E00038926,46.4,27.4,3.6,22.6
E00038927,34.8,21.3,31,12.9
E00038928,35.6,20.3,27.1,16.9
E00038929,41.4,22.2,12.1,24.2
E00038930,39.2,25.7,21.6,13.5
E00038931,36.4,31.2,18.2,14.3
E00038932,46.8,16.1,20.2,16.9
E00038933,39.3,27.6,14.7,18.4
E00038934,42.3,19.8,16.2,21.6
E00038935,32,20,26.8,21.2
E00038943,28.3,27.5,30,14.2
E00038944,51,21.2,12.5,15.4
E00038945,40.9,22.1,24.7,12.3
E00038946,28.9,24.8,33.6,12.8
E00038947,35,19,30,16
E00038948,37.6,18.1,31,13.3
E00038949,31.6,25,28.7,14.8
E00038950,45.3,14.7,16.8,23.2
E00038951,27,24.3,27,21.6
E00038952,36.7,21.3,31.3,10.7
E00038953,35.4,20.4,31.9,12.4
E00038954,36.4,20.5,32.6,10.6
E00038955,36.5,20.1,35.8,7.5
E00038956,30.3,25.3,29.2,15.2
E00038957,37.7,26.2,18.5,17.7
E00038958,40.2,25,18.2,16.7
E00038959,37.2,21.7,20.9,20.2
E00038960,36,18,30.3,15.7
E00038961,44.3,17.1,21.4,17.1
E00038962,42.3,25.6,21.2,10.9
E00038963,43.5,15.3,25.8,15.3
E00038964,46.2,15.4,26.9,11.5
E00038965,45.3,18.2,21.8,14.7
E00038966,58.7,14.9,12.4,14
E00038998,55,14.2,15.8,15
E00038999,56.4,13.3,16,14.4
E00039000,56,15.5,15.5,13.1
E00039001,55.7,11.4,20.4,12.6
E00039002,45.8,22.1,13,19.1
E00039003,47.5,18.5,24.7,9.3
E00039004,46.7,14.5,23,15.8
E00039005,61.7,12.5,10,15.8
E00039006,50.9,14.9,12.4,21.7
E00039007,46.4,10,24.3,19.3
E00039008,42.8,11.4,30.1,15.7
E00039009,45.2,12.7,29.4,12.7
E00039010,48.8,12.5,12.5,26.3
E00039011,59.1,10.5,18.8,11.6
E00039012,48.8,18.2,14.9,18.2
E00039013,50.7,13.5,16.2,19.6
E00039014,49,15.6,21.8,13.6
E00039015,44.3,15.2,25.7,14.8
E00039016,49.6,18.8,20.3,11.3
E00039017,47.1,11.5,24,17.3
E00039018,42.7,16.5,20.1,20.7
E00039019,53.8,15.4,15.4,15.4
E00039020,54.8,13.3,16.9,15.1
E00039021,47.6,10.8,21.7,19.9
E00039022,56.9,18.3,10.5,14.4
E00039023,44,11,21,24
E00039024,53.8,15.4,15.4,15.4
E00039025,48.8,13,19.5,18.7
E00039026,51,10.7,23.9,14.4
E00039027,48.7,22.1,15.9,13.3
E00039028,44.9,15.5,25.7,13.9
E00039030,47.6,16.1,12.9,23.4
E00039031,55.3,17.5,11.7,15.5
E00039032,51.9,12.3,19.5,16.2
E00039034,48.9,17.3,21.1,12.8
E00039035,51.2,18.9,15.9,14
E00039036,48,20.1,15.1,16.8
E00039037,52.8,15.5,18.6,13
E00039038,56.6,11.5,11.5,20.4
E00039039,46.1,15.5,24.3,14.1
E00039040,43,14,26.6,16.4
E00039041,52.9,14.4,18.3,14.4
E00039042,47.4,19.3,12.3,21.1
E00039043,49.4,13,19.1,18.5
E00039044,44.9,16,12.8,26.3
E00039045,52.2,12.7,26.9,8.2
E00039046,35.4,19.4,25,20.1
E00039047,49.7,17,21.1,12.3
E00039048,44.6,14.4,28.1,12.9
E00039049,50.8,13.8,22.7,12.7
E00039050,37.2,18.2,25.5,19
E00039051,41.1,16.6,29.4,12.9
E00039052,44.2,20.1,20.8,14.9
E00039053,41.3,14,35.2,9.5
E00039054,40.2,18.7,31.8,9.3
E00039055,45.6,15.6,21.1,17.8
E00039056,47.2,20.4,19.7,12.7
E00039057,46,14.5,21.8,17.7
E00039058,42,14.7,31.3,12
E00039059,43.3,13.3,26.7,16.7
E00039060,34.9,14.2,26,24.9
E00039061,40.5,15.5,27.5,16.5
E00039062,42.9,21.1,20,16
E00039063,26.5,22.1,36.3,15
E00039064,37.5,15,25.8,21.7
E00039065,39.8,14.4,24.9,20.9
E00039066,44.5,13.6,31.4,10.5
E00039067,38.9,17.1,27.4,16.6
E00039068,35,12.6,34,18.4
E00039069,40.8,22.4,27.6,9.2
E00039070,39.8,14.3,34.7,11.2
E00039071,57.9,10.7,15,16.4
E00039072,54.4,8.8,20.6,16.2
E00039073,54.8,16.1,11.3,17.7
E00039074,47.3,8.5,17.1,27.1
E00039075,55.9,11.9,15.3,16.9
E00039076,49.1,13.9,14.8,22.2
E00039077,52.1,7.7,16.2,23.9
E00039078,55.8,13.2,13.2,17.8
E00039079,50.7,12.5,20.4,16.4
E00039080,51.6,8.7,11.9,27.8
E00039085,46,11.5,19.5,23
E00039086,53.5,12.7,13.4,20.4
E00039087,44.6,19.2,12.3,23.8
E00039088,50,17.2,17.2,15.6
E00039089,49.1,12.7,10,28.2
E00039090,57.3,7.7,12.8,22.2
E00039091,62.8,11.6,9.3,16.3
E00039092,31.6,17.9,24.8,25.6
E00039094,43,10.3,26.1,20.6
E00039095,47.2,22.2,8.3,22.2
E00039096,56.6,8.8,19.5,15
E00039097,52.3,14,12.1,21.5
E00039098,53,11.6,18.2,17.1
E00039099,40.3,25,15.3,19.4
E00039100,53.1,20,13.1,13.8
E00039102,34.8,24.6,26.2,14.4
E00039112,46.5,16.2,16.9,20.4
E00039114,34.3,21.2,27.7,16.8
E00039115,39.9,23.8,13.7,22.6
E00039116,39.9,15.7,23.6,20.8
E00039117,52.8,13.2,13.2,20.8
E00039118,43.1,19.2,13.8,23.8
E00039119,35.1,19.8,29,16
E00039120,60.6,13.8,6.4,19.1
E00039121,50,27.5,5.9,16.7
E00039122,35.2,30.6,20.4,13.9
E00039123,48.3,15.9,21.2,14.6
E00039124,55.6,12.3,12.3,19.8
E00039125,38,24.8,26.4,10.7
E00039126,41.9,16.2,26.4,15.5
E00039127,46.5,16.2,22.5,14.8
E00039128,43.4,12.3,30.2,14.2
E00039177,34.4,37.5,15.6,12.5
E00039178,50.9,14.9,13.2,21.1
E00039179,50,13.4,11.6,25
E00039180,46.5,19.7,14.2,19.7
E00039181,55.4,10.8,13.5,20.3
E00039182,50.3,17.2,15.2,17.2
E00039192,53.9,11.3,13.5,21.3
E00039196,43.3,13.5,10.6,32.7
E00039197,59,22.4,5.2,13.4
E00039198,60.8,10.1,8.9,20.3
E00039199,46.9,15.6,14.1,23.4
E00039200,59,16,6.9,18.1
E00039201,57.7,13.5,9,19.8
E00039202,50.7,14.9,12.8,21.6
E00039203,51.5,22.1,13.2,13.2
E00039204,44.8,18.2,18.2,18.9
E00039209,54.1,18.5,17.8,9.6
E00039210,53.6,13.6,17.1,15.7
E00039211,46.6,9.8,22.6,21.1
E00039220,42,22,19,17
E00039221,50,16.7,16.7,16.7
E00039222,48.7,11.3,18.3,21.7
E00039225,55.8,13.5,19.2,11.5
E00039226,47.3,12.7,24,16
E00039227,54.9,7.4,18,19.7
E00039228,55,12.5,11.9,20.6
E00039230,55.4,13.9,16.8,13.9
E00039232,57.3,11.5,14.5,16.8
E00039248,16.7,40.9,25.8,16.7
E00039249,23.5,29.9,34.2,12.3
E00039250,19.2,34.7,34.7,11.4
E00039251,30.8,23.1,34.2,12
E00039252,21.2,38.5,25,15.4
E00039253,28.6,29.9,17.5,24
E00039254,37.4,35.1,18.3,9.2
E00039255,18.4,26.4,40.3,14.9
E00039256,27,32.4,20.5,20
E00039257,28.5,29.1,18.6,23.8
E00039258,21.3,27.3,26,25.3
E00039259,26,34.4,23.4,16.2
E00039260,34,34,23,9
E00039261,20.3,24.2,25.5,30.1
E00039262,30.3,31,25.4,13.4
E00039263,30.3,34.8,20.5,14.4
E00039264,29.3,30.5,23.2,17.1
E00039265,18,33.6,32.8,15.6
E00039266,28.9,42.3,16.5,12.4
E00039267,24.7,29.6,31.7,14
E00039269,34.5,25.4,22.6,17.5
E00039270,30.7,32,23.3,14
E00039271,25.2,31.1,26.3,17.4
E00039272,41.5,31.4,6.8,20.3
E00039273,26.5,35.3,21.3,16.9
E00039274,22.2,25.9,27.2,24.7
E00039334,43.2,15.1,20.9,20.9
E00039335,40,21.4,21.4,17.1
E00039336,51.5,9.1,22,17.4
E00039338,44.8,18.7,12.7,23.9
E00039339,47,19.7,8.3,25
E00039340,54,16.7,6.3,23
E00039341,51.7,10.6,23.8,13.9
E00039342,48.5,16.4,14.2,20.9
E00039343,58.5,13.1,10.8,17.7
E00039344,59.4,8.3,17.3,15
E00039345,53.4,15.3,9.2,22.1
E00039346,48.6,11.4,20.7,19.3
E00039347,50,12.2,22.4,15.3
E00039348,51.1,18.2,18.2,12.4
E00039349,47.7,11.4,15.9,25
E00039350,51.8,15.1,18.7,14.4
E00039356,52,18.4,11.2,18.4
E00039357,53.1,13.8,11,22.1
E00039359,51.5,16.2,21.2,11.1
E00039361,48.8,25,10,16.3
E00039362,44.7,13.3,18,24
E00039363,45.7,13.8,7.4,33
E00039444,40.8,24.5,16.3,18.4
E00039466,36.9,34.2,16.2,12.6
E00039546,42.3,17.3,21.2,19.2
E00039547,42.7,20.7,14.7,22
E00039548,39.3,24.1,18.8,17.9
E00039549,32.5,28.6,20.5,18.4
E00039550,32.6,26.7,22.1,18.6
E00039552,44.3,18.2,11.4,26.1
E00039553,36.6,22.1,19.8,21.4
E00039554,27.9,19.1,35.3,17.6
E00039555,42.6,16,13.8,27.7
E00039556,40.9,30.4,13,15.7
E00039557,35.2,20,20,24.8
E00039558,33.8,25.6,21.4,19.2
E00039559,39.5,21,11.3,28.2
E00039560,45.7,22.9,12.1,19.3
E00039561,40.2,26.4,9.2,24.1
E00039562,35,22.3,17.8,24.8
E00039563,43,23,15,19
E00039564,37.2,19,24.8,19
E00039565,45.5,17.6,19.4,17.6
E00039566,45.4,16.5,16.5,21.6
E00039567,38.1,18.6,23.7,19.5
E00039568,24.7,23.7,38.1,13.4
E00039569,39.7,16.8,23.7,19.8
E00039570,46.1,14.1,24.2,15.6
E00039571,49.5,16.2,18.9,15.3
E00039572,44.8,20.3,21,14
E00039573,50.5,18.9,15.8,14.7
E00039574,54.7,18.8,6.3,20.3
E00039575,32.1,15.1,32.1,20.8
E00039576,45.8,17.7,14.6,21.9
E00039577,50.4,18.5,16,15.1
E00039578,45.4,21.3,21.3,12
E00039579,47.5,11.5,24.6,16.4
E00039580,39.3,17.8,33.6,9.3
E00039581,44,20.2,19.3,16.5
E00039582,49.2,15.3,21.8,13.7
E00039683,54.7,12.6,15.3,17.4
E00039684,59.8,6.6,11.5,22.1
E00039685,52.8,10.6,21.1,15.5
E00039686,61.3,8.1,12.6,18
E00039687,61.6,4,20.2,14.1
E00039688,55.3,8.1,17.1,19.5
E00039690,63.8,5.3,13.8,17
E00039692,48.9,14.2,21,15.9
E00039696,50.7,9.3,18.6,21.4
E00039699,64.7,4.3,14.7,16.4
E00039701,45.9,9,24.3,20.7
E00039702,46,14,22,18
E00039704,53.2,9.5,21.4,15.9
E00039706,50.9,16.4,14.5,18.2
E00039709,44.8,15.6,15.6,24
E00039712,42.2,11,28.4,18.3
E00039715,55.2,5.7,19,20
E00039724,48.9,11.3,22.7,17
E00039726,54.7,5.8,24.5,15.1
E00039727,54.7,9.3,22.1,14
E00039728,49.1,9.9,21.1,19.9
E00039729,54.6,11.8,17.1,16.4
E00039731,56.4,11.7,16,16
