geography_code,sex-001,sex-002
E00068702,45.3,54.7
E00068707,50.1,49.9
E00068708,49.6,50.4
E00068709,50.1,49.9
E00068715,54.2,45.8
E00068716,53.9,46.1
E00068735,55,45
E00068737,47.4,52.6
E00068866,41.3,58.7
E00068867,54.5,45.5
E00068869,45.2,54.8
E00068870,52.2,47.8
E00068873,48.1,51.9
E00068874,52,48
E00068875,49,51
E00068876,49,51
E00068877,53,47
E00068878,49,51
E00068879,51.6,48.4
E00068880,48.6,51.4
E00068881,51.5,48.5
E00068882,52.6,47.4
E00068883,52.7,47.3
E00068884,45.6,54.4
E00068885,49.6,50.4
E00068886,52.4,47.6
E00068888,63.8,36.2
E00068889,51.5,48.5
E00068890,52.5,47.5
E00068891,59.1,40.9
E00068892,50.5,49.5
E00068893,46.3,53.7
E00068894,49.2,50.8
E00068895,52.6,47.4
E00068896,54.9,45.1
E00068897,55.1,44.9
E00068898,50.7,49.3
E00068899,51.1,48.9
E00068903,44.5,55.5
E00068904,52.6,47.4
E00068909,43.3,56.7
E00068910,32.3,67.7
E00068911,27.8,72.2
E00068917,51.9,48.1
E00068918,48.3,51.7
E00068919,48.4,51.6
E00068920,48.6,51.4
E00068923,51.6,48.4
E00068924,49.7,50.3
E00068925,46.9,53.1
E00068926,49.7,50.3
E00068927,47.8,52.2
E00068928,49.7,50.3
E00068936,53.1,46.9
E00068943,45.7,54.3
E00068945,50.2,49.8
E00068946,47.7,52.3
E00068947,53.1,46.9
E00068948,50.7,49.3
E00068952,50.5,49.5
E00068953,52.1,47.9
E00068954,50.1,49.9
E00068956,51.3,48.7
E00068957,53.1,46.9
E00068958,52.9,47.1
E00068959,50.3,49.7
E00068960,50,50
E00068962,56.8,43.2
E00068964,50.4,49.6
E00068965,53.3,46.7
E00068966,47.2,52.8
E00068967,51.7,48.3
E00068968,50,50
E00068969,52.2,47.8
E00068970,59.3,40.7
E00068971,50.5,49.5
E00068972,54.5,45.5
E00068973,48.7,51.3
E00068974,50,50
E00068975,51.4,48.6
E00068976,50.5,49.5
E00068977,52.4,47.6
E00068978,53.1,46.9
E00068979,52,48
E00068980,50,50
E00068981,52.1,47.9
E00068982,54.5,45.5
E00068983,51.1,48.9
E00068984,53.1,46.9
E00068985,51.6,48.4
E00068986,52.8,47.2
E00068987,49.6,50.4
E00068988,48.4,51.6
E00068989,51.6,48.4
E00068990,51.6,48.4
E00068991,50.7,49.3
E00068993,52.5,47.5
E00068994,51.1,48.9
E00068995,53.5,46.5
E00068996,50.8,49.2
E00068997,52.4,47.6
E00068998,48.1,51.9
E00068999,51.8,48.2
E00069001,52,48
E00069002,53.8,46.2
E00069003,50.1,49.9
E00069004,52.5,47.5
E00069005,50.4,49.6
E00069006,55.4,44.6
E00069007,46.5,53.5
E00069008,50.1,49.9
E00069009,48.4,51.6
E00069010,50.8,49.2
E00069011,51.3,48.7
E00069012,51.8,48.2
E00069013,50.5,49.5
E00069014,50.4,49.6
E00069015,54.5,45.5
E00069018,52.5,47.5
E00069021,51.1,48.9
E00069022,48.7,51.3
E00069030,51.6,48.4
E00069031,51.6,48.4
E00069040,49.7,50.3
E00069041,50.7,49.3
E00069042,50,50
E00069092,50.8,49.2
E00069093,55.6,44.4
E00069095,54.2,45.8
E00069096,52.3,47.7
E00069097,47.9,52.1
E00069098,52.4,47.6
E00069099,52.6,47.4
E00069100,52,48
E00069102,62.8,37.2
E00069103,50.4,49.6
E00069104,49.8,50.2
E00069105,51.6,48.4
E00069106,53.3,46.7
E00069107,52.2,47.8
E00069108,54.1,45.9
E00069109,51.9,48.1
E00069110,54,46
E00069111,55.8,44.2
E00069115,44.8,55.2
E00069116,46.6,53.4
E00069117,46.9,53.1
E00069118,46.4,53.6
E00069119,53.1,46.9
E00069120,45,55
E00069121,48.1,51.9
E00069122,48.3,51.7
E00069123,50.8,49.2
E00069157,54,46
E00069162,46.7,53.3
E00069163,47.8,52.2
E00069164,49.8,50.2
E00069165,53.3,46.7
E00069166,52.5,47.5
E00069167,54.3,45.7
E00069168,50.1,49.9
E00069169,52.1,47.9
E00069170,52.1,47.9
E00069171,49.9,50.1
E00069172,53.7,46.3
E00069173,51.6,48.4
E00069174,49.2,50.8
E00069175,48.1,51.9
E00069177,49.6,50.4
E00069178,44.8,55.2
E00069179,45.7,54.3
E00069180,48.1,51.9
E00069181,52,48
E00069182,48.4,51.6
E00069183,47.7,52.3
E00069184,60.9,39.1
E00069185,48.9,51.1
E00069186,48.8,51.2
E00069187,47.6,52.4
E00069188,48.1,51.9
E00069189,51.2,48.8
E00069190,51.1,48.9
E00069191,53.9,46.1
E00069192,52.8,47.2
E00069193,54.8,45.2
E00069194,52.4,47.6
E00069195,56.2,43.8
E00069196,50,50
E00069197,49.9,50.1
E00069198,50.7,49.3
E00069199,50.9,49.1
E00069200,50.1,49.9
E00069201,51,49
E00069202,51.8,48.2
E00069204,48,52
E00069205,50.3,49.7
E00069206,49.3,50.7
E00069207,54,46
E00069208,51.9,48.1
E00069209,49.2,50.8
E00069210,50.9,49.1
E00069211,52.4,47.6
E00069212,55.8,44.2
E00069213,49.7,50.3
E00069344,46.7,53.3
E00069345,49.6,50.4
E00069346,47.1,52.9
E00069347,52.4,47.6
E00069348,49.1,50.9
E00069349,49.3,50.7
E00069350,50.9,49.1
E00069351,50,50
E00069352,48,52
E00069353,49.6,50.4
E00069355,51.1,48.9
E00069356,52,48
E00069357,50.7,49.3
E00069358,50.2,49.8
E00069359,49.3,50.7
E00069361,48.6,51.4
E00069362,53.4,46.6
E00069363,46.8,53.2
E00069365,52.6,47.4
E00069367,50.5,49.5
E00069368,51.7,48.3
E00069369,42,58
E00069370,51.1,48.9
E00069371,54.8,45.2
E00069372,51.6,48.4
E00069373,50.5,49.5
E00069374,53.1,46.9
E00069375,48.6,51.4
E00069376,50.5,49.5
E00069377,50.1,49.9
E00069378,50.3,49.7
E00069379,51.3,48.7
E00069380,49.8,50.2
E00069381,51.2,48.8
E00069383,47.4,52.6
E00069384,43.9,56.1
E00069385,50.2,49.8
E00069386,50.2,49.8
E00069387,48,52
E00069388,48.6,51.4
E00069389,50.7,49.3
E00069390,53.5,46.5
E00069391,50.1,49.9
E00069394,48.4,51.6
E00069395,54.5,45.5
E00069397,50.3,49.7
E00069398,51.8,48.2
E00069399,52.2,47.8
E00069401,47.3,52.7
E00069402,47.8,52.2
E00069403,48,52
E00069404,49.3,50.7
E00069405,46.7,53.3
E00069407,43.5,56.5
E00069408,50.3,49.7
E00069409,43,57
E00069410,47,53
E00069411,45.9,54.1
E00069412,46.4,53.6
E00069413,52.3,47.7
E00069414,49,51
E00069415,51.4,48.6
E00069416,47.7,52.3
E00069417,52,48
E00069418,49.1,50.9
E00069419,49,51
E00069420,47.7,52.3
E00069421,46.3,53.7
E00069422,49,51
E00069423,54,46
E00069424,52.6,47.4
E00069425,47.8,52.2
E00069426,46.7,53.3
E00069427,50.6,49.4
E00069428,50.7,49.3
E00069429,50.7,49.3
E00069430,50.4,49.6
E00069431,43,57
E00069432,51,49
E00069433,48,52
E00069434,49.6,50.4
E00069435,47.1,52.9
E00069436,50.5,49.5
E00069437,50.5,49.5
E00069438,46.4,53.6
E00069439,51,49
E00069440,49.9,50.1
E00069441,48.9,51.1
E00069442,43.2,56.8
E00069443,50.7,49.3
E00069444,49.2,50.8
E00069445,50.5,49.5
E00069446,51.2,48.8
E00069447,49.8,50.2
E00069448,54.1,45.9
E00069449,55.6,44.4
E00069450,48.2,51.8
E00069451,51.2,48.8
E00069452,48.9,51.1
E00069456,52.5,47.5
E00069460,51.4,48.6
E00069462,49.2,50.8
E00069463,56.1,43.9
E00069465,48,52
E00069467,47,53
E00069468,50.7,49.3
E00069469,47.9,52.1
E00069470,49.8,50.2
E00069471,54,46
E00069472,47.5,52.5
E00069473,48.1,51.9
E00069474,47.9,52.1
E00069475,49.7,50.3
E00069476,50.7,49.3
E00069477,54.6,45.4
E00131788,52.6,47.4
E00131789,52,48
E00131792,50,50
E00131793,54.6,45.4
E00131794,54.6,45.4
E00131795,53.9,46.1
E00131796,52.2,47.8
E00131797,49.2,50.8
E00131799,48.1,51.9
E00131801,49.9,50.1
E00131802,51.7,48.3
E00131803,48.4,51.6
E00131804,49.8,50.2
E00131805,52.5,47.5
E00131806,52.4,47.6
E00131807,51.2,48.8
E00131808,49.2,50.8
E00131809,47,53
E00131810,54.2,45.8
