geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00068702,9.2,18.3,63.3,9.2
E00068707,13.3,17.7,61.9,7.2
E00068708,6.5,22.2,64.9,6.5
E00068709,10.3,19,66.7,4
E00068715,10.3,18.6,64.8,6.2
E00068716,6.7,23,65.2,5.1
E00068735,9.5,16.8,70.1,3.6
E00068737,11.3,23.4,57.3,8.1
E00068866,20.6,22.9,51.9,4.6
E00068867,46.8,25.8,27.4,0
E00068869,12.8,18.9,61.6,6.7
E00068870,22.2,36.7,35.6,5.6
E00068873,7.4,10.1,69.8,12.8
E00068874,14.8,12.1,64.4,8.7
E00068875,31.2,12.8,51.2,4.8
E00068876,18.7,17.9,56.9,6.5
E00068877,12.7,15.3,64,8
E00068878,19.6,19.6,52.7,8
E00068879,15,20.3,54.9,9.8
E00068880,13.2,16.7,61.8,8.3
E00068881,16.9,17.6,58.1,7.4
E00068882,11.2,17.8,63.8,7.2
E00068883,11.1,19,62.7,7.1
E00068884,14,20.3,59.4,6.3
E00068885,34.3,21,39.9,4.9
E00068886,17.7,27.4,46.8,8.1
E00068888,3,4.1,88.8,4.1
E00068889,13,18.3,61.7,7
E00068890,25.5,11.8,50,12.7
E00068891,12.4,20.2,53.9,13.5
E00068892,19.4,17.2,50,13.4
E00068893,10.6,16.6,62.9,9.9
E00068894,9.2,19.3,62.2,9.2
E00068895,9.9,18.4,60.3,11.3
E00068896,23,19,50,7.9
E00068897,18.9,18.9,59.8,2.5
E00068898,20.3,16.4,52.5,10.7
E00068899,11.4,30.3,51.5,6.8
E00068903,19.5,22.8,49.7,8.1
E00068904,15.9,27.6,50.6,5.9
E00068909,15.2,17.4,57.6,9.8
E00068910,10.6,18.1,67,4.3
E00068911,12.8,26.6,54.3,6.4
E00068917,7.5,26.6,63.1,2.8
E00068918,6,31.3,61.4,1.3
E00068919,7.7,31.5,58.1,2.7
E00068920,9,31.4,59.6,0
E00068923,10.6,29,57,3.4
E00068924,9.5,29.2,56.2,5.1
E00068925,11.1,39.7,46,3.2
E00068926,3.4,33.8,59.8,3
E00068927,16.3,25.3,54.2,4.2
E00068928,11.4,28.6,56.2,3.8
E00068936,11.7,27.5,56.3,4.5
E00068943,7.2,29.7,59.5,3.6
E00068945,6,32.1,57.9,4
E00068946,10,26,63,1
E00068947,5.7,25,67.1,2.2
E00068948,8.2,32.3,55.3,4.3
E00068952,10.5,35.2,50.6,3.7
E00068953,7.4,36.9,50.3,5.4
E00068954,11.3,25.3,55.7,7.7
E00068956,8.3,26.9,58.3,6.4
E00068957,5.9,23,63,8.1
E00068958,10.5,31.9,55.6,1.9
E00068959,10,33.8,53.1,3.1
E00068960,13.9,24.8,57.4,4
E00068962,6.9,31.9,55.6,5.6
E00068964,13.8,27.5,51.3,7.5
E00068965,9.4,26,59.1,5.5
E00068966,6.6,33.6,53.9,5.9
E00068967,6.2,29.2,59.2,5.4
E00068968,9.8,28.8,58.2,3.3
E00068969,17.8,22.4,54.2,5.6
E00068970,7,34.5,53.8,4.7
E00068971,14.9,30.7,48.2,6.1
E00068972,10.5,35.3,52.9,1.3
E00068973,9.4,28.8,52.5,9.4
E00068974,8.4,33.5,54.8,3.2
E00068975,10.1,26.4,56.6,7
E00068976,19.6,23.2,55.4,1.8
E00068977,10.6,30.6,57.5,1.3
E00068978,17.5,22.4,55.2,4.9
E00068979,10.5,23,62.5,3.9
E00068980,11.3,28.6,54.1,6
E00068981,8.5,27,64.5,0
E00068982,10.4,28.1,56.3,5.2
E00068983,11.3,26.8,59.8,2.1
E00068984,16.3,25.5,53.9,4.3
E00068985,14.6,21.6,61.4,2.3
E00068986,10.4,20.2,63.2,6.2
E00068987,8.8,18.4,68.4,4.4
E00068988,8.8,32.5,58.8,0
E00068989,19.2,21.2,50.3,9.3
E00068990,12.2,28.7,54.3,4.9
E00068991,8.1,23.1,61.3,7.5
E00068993,9.2,24.8,61.4,4.6
E00068994,13,22.5,58.6,5.9
E00068995,10,29.2,53.3,7.5
E00068996,9.5,25.7,61.5,3.4
E00068997,12.1,21.3,60.3,6.3
E00068998,15.7,23.6,55,5.7
E00068999,8.7,21.7,60.9,8.7
E00069001,8.9,38.4,48.6,4.1
E00069002,10.4,26.4,55.8,7.4
E00069003,8.9,26.1,61.1,3.9
E00069004,13.4,23.9,56.5,6.2
E00069005,10.7,20.5,62.9,5.9
E00069006,14.5,29,50.7,5.8
E00069007,7.2,29.6,62.5,0.7
E00069008,7.6,22.8,63.9,5.7
E00069009,13.4,21.5,55.7,9.4
E00069010,16.7,16.7,60.9,5.7
E00069011,12.6,28.5,51.3,7.6
E00069012,12.9,25.2,58.3,3.6
E00069013,10.3,32.4,51.6,5.6
E00069014,8.7,27.3,60.7,3.3
E00069015,7.6,29.2,57.9,5.3
E00069018,8.4,21,59.9,10.8
E00069021,5.8,23.2,61.6,9.4
E00069022,14.5,18.6,58.1,8.7
E00069030,8.9,22.5,63.9,4.7
E00069031,7.4,24.8,56.4,11.4
E00069040,11,29.7,52.5,6.8
E00069041,10.4,19.3,65.2,5.2
E00069042,8.8,30.1,52.9,8.1
E00069092,10.1,19.3,65.1,5.5
E00069093,9.4,31.1,52.8,6.6
E00069095,16.2,19.1,56.6,8.1
E00069096,7.1,20.8,63.7,8.3
E00069097,12.1,19,63.8,5.2
E00069098,15,22.2,58.1,4.8
E00069099,14.3,20.3,58.6,6.8
E00069100,10.6,25.9,55.9,7.6
E00069102,12.5,29.7,50.8,7
E00069103,13.3,23.4,56.3,7
E00069104,11.3,25.6,56.3,6.9
E00069105,7.8,20.3,65.6,6.3
E00069106,14.1,27.2,50,8.7
E00069107,12.8,25.6,57.1,4.5
E00069108,9.6,31.3,45.8,13.3
E00069109,11.1,23.5,61.4,3.9
E00069110,8.5,26.9,56.2,8.5
E00069111,13,18.5,59.3,9.3
E00069115,6,19.2,68.9,6
E00069116,12.1,15.6,63.6,8.7
E00069117,11.1,18.1,65.8,5
E00069118,12.9,16,61.4,9.7
E00069119,9.4,13.8,63,13.8
E00069120,5.5,22.1,65.6,6.7
E00069121,11.8,27.7,54.6,5.9
E00069122,9.8,23.8,60.1,6.3
E00069123,15.9,17.2,58.9,7.9
E00069157,11.9,31.1,51.9,5.2
E00069162,11,17,57.7,14.3
E00069163,15.5,20.9,45.7,17.8
E00069164,11.7,11.7,62.3,14.3
E00069165,13.7,16.5,56.5,13.3
E00069166,6.4,19.9,55.8,17.9
E00069167,9.7,22.5,58.1,9.7
E00069168,8,21.5,54.6,16
E00069169,15.7,17.8,53.9,12.6
E00069170,9.6,20.2,59.6,10.6
E00069171,8,21.6,63,7.4
E00069172,9.7,25.7,54.2,10.4
E00069173,11.6,19.6,61.8,7
E00069174,6.4,18.1,66.7,8.8
E00069175,7.6,21.4,62.9,8
E00069177,7.6,18.5,64.1,9.8
E00069178,8.9,13.9,70.3,6.9
E00069179,6.3,12.5,73.3,8
E00069180,11.2,21.1,60.2,7.5
E00069181,9,20.6,59.4,11
E00069182,12.9,19.4,66.9,0.8
E00069183,15.4,18.2,53.8,12.6
E00069184,17.9,14.3,57.1,10.7
E00069185,13.4,22.3,53.5,10.8
E00069186,11.9,20.6,56.3,11.3
E00069187,14.7,18.6,48.1,18.6
E00069188,11.7,19.5,54.7,14.1
E00069189,14.6,10.6,66.2,8.6
E00069190,14.6,26.5,51.7,7.3
E00069191,8.6,17.1,62.1,12.1
E00069192,10.9,16.3,55.4,17.4
E00069193,8.1,21.5,57,13.4
E00069194,15,26,54,5
E00069195,13.3,25.9,56.3,4.4
E00069196,10.9,16.4,53.9,18.8
E00069197,11.6,25,53,10.4
E00069198,8.4,20.2,65.2,6.2
E00069199,4.3,17.1,70.1,8.5
E00069200,10.2,24.1,59.4,6.4
E00069201,18,19.3,54.7,8.1
E00069202,7.4,23.5,59.3,9.9
E00069204,8.8,16,66.4,8.8
E00069205,13.5,24,52.1,10.4
E00069206,9.7,16.7,55.6,18.1
E00069207,7,20,64,9
E00069208,17.1,20.3,54.4,8.2
E00069209,8.7,16.8,63.6,10.9
E00069210,11.4,18.9,57.6,12.1
E00069211,9.2,28.6,59.7,2.5
E00069212,13.3,20.4,55.1,11.2
E00069213,18.9,14.4,54.1,12.6
E00069344,8.9,28.1,57,5.9
E00069345,9.5,36.5,52,2
E00069346,7.9,33.5,56.2,2.5
E00069347,10.3,36.8,49,3.9
E00069348,16.5,33.5,47.8,2.2
E00069349,15.3,34.1,48.3,2.3
E00069350,18.7,38.2,40.7,2.4
E00069351,12.6,32.1,55.3,0
E00069352,16.9,24.3,55.9,2.8
E00069353,16.2,36.1,45,2.6
E00069355,14.5,28.5,56.5,0.5
E00069356,16.1,32.8,48.9,2.2
E00069357,11,39,48.2,1.8
E00069358,16.1,34.7,45.7,3.5
E00069359,13.5,34.5,51.4,0.7
E00069361,12.2,36.1,48.3,3.4
E00069362,9.3,40.7,45.9,4.1
E00069363,9.4,41.7,48.9,0
E00069365,10.8,34.7,52.1,2.4
E00069367,14.8,31.7,52.1,1.4
E00069368,13.5,26.3,54.5,5.8
E00069369,17.8,28.8,52.5,0.8
E00069370,8.8,30.8,58.6,1.8
E00069371,12.5,29.8,51.9,5.8
E00069372,15.2,31.3,50.5,3
E00069373,11.4,35.4,49.4,3.8
E00069374,16.2,21.9,60,1.9
E00069375,14.1,32.9,49.4,3.5
E00069376,18.2,23.2,55.2,3.3
E00069377,8.6,30.3,58.3,2.9
E00069378,16.8,30.4,49.2,3.7
E00069379,7.3,39.1,51,2.6
E00069380,10.3,30.2,59.5,0
E00069381,16.8,24.6,57,1.7
E00069383,11.9,35.7,48.1,4.3
E00069384,14.3,33.7,49,3.1
E00069385,12.4,26.8,57.7,3.1
E00069386,8.6,29,55.9,6.5
E00069387,5.5,26.9,62.1,5.5
E00069388,7,33.1,57,2.9
E00069389,11.7,28.7,57.3,2.3
E00069390,16.3,35.6,45,3.1
E00069391,9.7,36.3,53.2,0.8
E00069394,10.2,38.3,50,1.6
E00069395,16.7,36.2,44.8,2.3
E00069397,10.5,32.1,51.7,5.7
E00069398,15.8,31.6,52.6,0
E00069399,12.8,31.4,52.1,3.7
E00069401,18,39.8,39.1,3
E00069402,10.1,28.9,58.4,2.7
E00069403,15.2,26.5,53.8,4.5
E00069404,17,35.2,44.2,3.6
E00069405,12.5,44.2,41.3,1.9
E00069407,22.6,27.7,42.9,6.8
E00069408,13.4,29.4,52.2,5
E00069409,14.1,18.6,62.7,4.5
E00069410,16.8,21.6,56,5.6
E00069411,17.6,30.9,51.5,0
E00069412,16,45.7,34.9,3.4
E00069413,9.8,35.9,51,3.3
E00069414,11,38.7,47.1,3.2
E00069415,11.5,33.1,52.3,3.1
E00069416,10.8,31,53.1,5.2
E00069417,14.1,26.1,52.3,7.5
E00069418,17.1,25.1,51.7,6.2
E00069419,9.6,37.2,50.6,2.6
E00069420,11.8,37.5,45.6,5.1
E00069421,16.4,28.5,52.3,2.8
E00069422,8.3,36.3,52.4,3
E00069423,12.7,24.7,56,6.7
E00069424,13.3,31.5,49.7,5.5
E00069425,12.8,27.8,55.6,3.7
E00069426,14.9,33.1,49.2,2.8
E00069427,13.9,31.1,55,0
E00069428,13.9,29.8,53,3.3
E00069429,14.2,30.3,51.8,3.7
E00069430,8.7,40,45.2,6.1
E00069431,14.3,36.6,46.6,2.5
E00069432,13.2,19.7,61.2,5.9
E00069433,14.4,23.9,54.5,7.2
E00069434,14,29.5,54.3,2.3
E00069435,17.6,25.8,52.2,4.4
E00069436,15.5,23.6,49.3,11.5
E00069437,18.5,26.6,46.8,8.1
E00069438,8.6,14.7,68.1,8.6
E00069439,10.8,33.9,47.8,7.6
E00069440,14.5,24.3,53.8,7.5
E00069441,11.4,26.6,58.2,3.8
