geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00068702,21,46.7,26.7,5.7
E00068707,30.9,49.2,15.5,4.4
E00068708,35.3,48.6,15,1.2
E00068709,39.1,46.2,13.5,1.3
E00068715,41.6,44.5,12.4,1.5
E00068716,34.9,38.9,18.9,7.4
E00068735,40.4,44.9,14,0.7
E00068737,28.8,55.1,14.4,1.7
E00068866,58.6,29.3,8.3,3.8
E00068867,81.8,15.9,2.3,0
E00068869,54.5,33.1,7.6,4.8
E00068870,63.9,34,1,1
E00068873,29.5,50.7,17.1,2.7
E00068874,28.1,49.6,17,5.2
E00068875,37.1,38.8,18.1,6
E00068876,28.4,52.3,15.6,3.7
E00068877,41.9,47.3,10.9,0
E00068878,39.1,36.5,20,4.3
E00068879,27.1,42.4,21.5,9
E00068880,33.3,48.7,14.5,3.4
E00068881,36.4,41.5,15.3,6.8
E00068882,40.8,44.4,12.7,2.1
E00068883,21.4,52.7,17.9,8
E00068884,72.2,20.3,5.9,1.6
E00068885,57.7,25.2,12.2,4.9
E00068886,48,43.3,7.1,1.6
E00068888,75.7,22.2,1.4,0.7
E00068889,63.6,31.4,4.2,0.8
E00068890,38.7,39.6,17.1,4.5
E00068891,32,50.5,12.6,4.9
E00068892,34.8,50.8,13.6,0.8
E00068893,42.5,45.1,9.8,2.6
E00068894,45.5,37.2,10.7,6.6
E00068895,42,43.9,11.5,2.5
E00068896,29.2,51.7,15,4.2
E00068897,29.8,45.5,19.8,5
E00068898,31.1,47.3,17.6,4.1
E00068899,18.8,54.2,21.9,5.2
E00068903,83.3,15.9,0.8,0
E00068904,76.2,19.7,2.1,2.1
E00068909,51.6,37.1,8.1,3.2
E00068910,79.5,18.2,1.7,0.6
E00068911,59.2,34.7,6.1,0
E00068917,48.4,40,8.4,3.2
E00068918,43.2,39.4,14.4,3
E00068919,40.9,32.6,18.9,7.6
E00068920,32.5,48.8,16.3,2.4
E00068923,40.7,35.6,18.5,5.2
E00068924,62.1,29.8,5.6,2.4
E00068925,71.9,23.4,3.9,0.8
E00068926,46.4,37,12.3,4.3
E00068927,40,45.7,12.1,2.1
E00068928,40.5,36.5,20.6,2.4
E00068936,52.1,37,9.1,1.8
E00068943,44.5,33.5,15.2,6.7
E00068945,50.4,34.5,10.1,5
E00068946,61.2,27.6,9.5,1.7
E00068947,50.7,35.5,13,0.7
E00068948,35.4,45.1,15.9,3.6
E00068952,24.3,43.6,22.9,9.3
E00068953,40.4,48.2,10.6,0.7
E00068954,17.9,45.5,29.9,6.7
E00068956,19.1,42.6,31.3,7
E00068957,21,60,14.3,4.8
E00068958,45.6,30.8,18.9,4.7
E00068959,33.6,45.6,16.8,4
E00068960,28.4,42,22.2,7.4
E00068962,47.8,37.8,12.2,2.2
E00068964,45.7,37,17.4,0
E00068965,42.4,31.3,15.2,11.1
E00068966,46.2,39.2,10.8,3.8
E00068967,27.1,51.4,16.8,4.7
E00068968,17.3,40.8,27.6,14.3
E00068969,27.8,44.4,17.8,10
E00068970,61.1,25.4,12.7,0.8
E00068971,20.3,40.5,25.3,13.9
E00068972,44,38.5,11.9,5.5
E00068973,32.8,44.3,16,6.9
E00068974,22.9,31.3,22.9,22.9
E00068975,37.2,46.7,14.6,1.5
E00068976,60.4,35.8,3.7,0
E00068977,12.8,27.9,48.8,10.5
E00068978,15.2,37,37,10.9
E00068979,19.6,34.8,33.7,12
E00068980,22.5,43.8,20,13.8
E00068981,23.4,48.4,24.2,3.9
E00068982,38,44,17,1
E00068983,55.2,32.1,10.4,2.2
E00068984,16.4,37.3,30.9,15.5
E00068985,8.4,34.4,38.9,18.3
E00068986,15.9,33.1,37.9,13.1
E00068987,37.4,37.4,16.5,8.6
E00068988,38.9,39.7,19,2.4
E00068989,15.4,26.2,36.2,22.3
E00068990,20,51.4,20.7,7.9
E00068991,11.4,37.4,38.2,13
E00068993,17.4,40,28.7,13.9
E00068994,11.6,30.6,33.1,24.8
E00068995,16.5,43.8,28.1,11.6
E00068996,28.5,38.5,27.7,5.4
E00068997,16.9,40.4,29.4,13.2
E00068998,20.2,39.5,26.6,13.7
E00068999,48,37.8,12.6,1.6
E00069001,22.3,47.7,23.1,6.9
E00069002,18,45.3,28.8,7.9
E00069003,10.2,35.9,41.4,12.5
E00069004,11.4,39.3,30,19.3
E00069005,6,29.3,40.5,24.1
E00069006,31.4,42.1,20,6.4
E00069007,4.6,43.1,33,19.3
E00069008,10.5,40.4,28.1,21.1
E00069009,6.8,39.3,36.8,17.1
E00069010,34,38.3,19.7,8
E00069011,13.3,34.7,28.3,23.7
E00069012,22.6,47,26.1,4.3
E00069013,13.1,40,35.6,11.3
E00069014,8.8,37.2,29.2,24.8
E00069015,11.9,33,36.7,18.3
E00069018,25.7,46.7,23,4.6
E00069021,33.8,43.1,19.2,3.8
E00069022,10,45.7,32.1,12.1
E00069030,25.3,46.1,23.4,5.2
E00069031,28.8,43.2,24.3,3.6
E00069040,42.5,37.3,16.4,3.7
E00069041,33.6,36.2,25,5.2
E00069042,30.3,38.5,23,8.2
E00069092,42.1,40.5,12.7,4.8
E00069093,44.5,29.4,23.5,2.5
E00069095,36.3,46,16.9,0.8
E00069096,32.1,47,17.2,3.7
E00069097,38.4,47.3,14.4,0
E00069098,22.7,47,23.5,6.8
E00069099,43.9,39.8,12.2,4.1
E00069100,34.9,44.3,15.4,5.4
E00069102,46.3,35.8,14.6,3.3
E00069103,37.6,35,23.9,3.4
E00069104,41.2,38.8,13.9,6.1
E00069105,38.7,37.1,20.2,4
E00069106,29.4,47.1,18.6,4.9
E00069107,29.5,40.9,23.5,6.1
E00069108,37.5,40.6,21.9,0
E00069109,26.7,44.2,24.2,5
E00069110,26.4,41.1,24,8.5
E00069111,44,31.9,17.2,6.9
E00069115,52.4,37.1,8.2,2.4
E00069116,33.3,45.5,18.6,2.6
E00069117,22.6,51.4,21.2,4.8
E00069118,24.2,62.1,10.5,3.2
E00069119,49.4,37,11.7,1.9
E00069120,31.1,51.1,12.6,5.2
E00069121,38.5,40,14.6,6.9
E00069122,29.3,46.6,21.6,2.6
E00069123,26.5,41.7,25.8,6.1
E00069157,31.5,48.6,17.1,2.7
E00069162,29.2,39.9,23.2,7.7
E00069163,9.8,36.3,37.3,16.7
E00069164,27.1,51.4,13.6,7.9
E00069165,8.5,46.8,34.3,10.4
E00069166,9.3,47.9,35,7.9
E00069167,14.4,52.1,24,9.6
E00069168,7.4,37.8,39.3,15.6
E00069169,1.7,25.2,37.8,35.3
