areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00127023,16.2,35.2,10,35.7,2.9
E00127411,15.4,44.5,4.8,32.7,2.6
E00129625,15.8,35.6,6.7,38.2,3.8
E00129626,21.1,38.7,9.3,26.5,4.4
E00129709,22.5,39.9,3.5,28.3,5.8
E00129712,16.2,37.9,5.9,37.5,2.4
E00129713,10.4,43,8.3,38.3,0
E00129717,22.9,41.1,5.6,29.9,0.4
E00129718,12.7,39.2,8.3,36.9,2.9
E00129719,14.9,38.9,7.4,37.8,1
E00129720,16.3,44.4,4.7,30.5,4.1
E00129721,28.7,35.1,8.7,27.5,0
E00129723,21.1,41,6,28.6,3.4
E00129724,17.7,42.4,7.1,30.7,2.1
E00129725,16.1,43.5,11.7,27.8,0.9
E00129726,14.9,39,8.2,35.1,2.8
E00129727,29.4,32.8,8.5,29.4,0
E00129728,23.6,38.6,9,24.5,4.3
E00129729,33.2,27.8,15.6,19.7,3.7
E00129730,13.4,41.7,9.6,33.8,1.6
E00129731,35.3,24.3,16.2,16.9,7.4
E00129732,10,45.2,11.3,32.1,1.4
E00129733,13.8,45,8,31.2,2.1
E00129734,20.7,38.6,8.2,29.3,3.2
E00129840,13.6,44.5,10.2,30.3,1.3
E00129841,18.6,38.7,8.2,31.4,3.1
E00129842,15.9,42.2,7.1,32.6,2.3
E00129843,26.2,39,7.8,21.3,5.7
E00129844,20.9,40.3,8.6,27.3,2.9
E00129845,16.2,42.9,9,29.7,2.3
E00129848,33.4,41.1,4.9,18.8,1.7
E00129849,31.2,37.6,13.3,16.1,1.8
E00129852,31.4,32,12.7,20.9,3
E00129853,14,41.9,6,34.7,3.4
E00129854,26.9,31.7,13.3,26,2.1
E00129855,23.5,40.3,12.7,19.8,3.7
E00129856,20.6,40.4,9.1,27.2,2.7
E00129857,20.7,41.5,6.4,28.1,3.3
E00129859,21.6,42.2,7.5,27.1,1.5
E00129860,29.8,38,8.2,18.4,5.5
E00129863,22.2,50.7,4.5,21.3,1.4
E00129864,18,46.4,8.3,25.5,1.8
E00129865,25.3,32.8,11.5,27,3.4
E00170174,15.6,45.5,7,29.5,2.5
E00170180,14.7,40.5,9.9,32.8,2.2
E00185571,15.5,35.1,11.1,35.6,2.8
E00185579,13.2,42.6,4.4,37.9,1.9
E00185588,19.5,32.5,6.5,41.6,0
E00185601,8.7,50.8,0.8,39.7,0
E00185616,10.5,45,6.3,35.9,2.3
