areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00127023,49.3,0.5,50.2
E00127411,66.3,1.8,31.9
E00129625,45.1,0.5,54.4
E00129626,38.4,2,59.6
E00129709,47.7,3.9,48.4
E00129712,54.2,0,45.8
E00129713,53.1,3.1,43.9
E00129717,61.8,2.6,35.6
E00129718,69.6,2.6,27.9
E00129719,57.3,2,40.7
E00129720,50.2,1.4,48.5
E00129721,42,1.9,56.1
E00129723,52.2,2.4,45.5
E00129724,48.2,1.8,50
E00129725,55.8,2.2,42
E00129726,41.5,0.4,58.1
E00129727,50.3,1.1,48.6
E00129728,35.5,3.4,61.1
E00129729,38.3,1.7,60.1
E00129730,59,1,40
E00129731,23.2,0,76.8
E00129732,61.9,0.5,37.6
E00129733,55.2,1.2,43.5
E00129734,52.6,1.1,46.3
E00129840,59.6,1.6,38.8
E00129841,47.8,2.5,49.7
E00129842,52.3,3.4,44.4
E00129843,43.3,2.1,54.6
E00129844,56.5,1.2,42.2
E00129845,55.8,3,41.2
E00129848,38.8,2.8,58.4
E00129849,27.4,1.4,71.2
E00129852,31,1.6,67.4
E00129853,52.8,2.6,44.6
E00129854,39.1,3,57.9
E00129855,40.2,0.8,59
E00129856,45.6,1.4,53
E00129857,46.2,0.7,53.2
E00129859,49.3,2,48.8
E00129860,37.3,3.1,59.6
E00129863,62.4,2.7,34.8
E00129864,55.8,2.9,41.3
E00129865,51.4,0.6,48
E00170174,59.8,2.5,37.7
E00170180,59.7,0.4,39.8
E00185571,47.1,1.5,51.4
E00185579,54.8,2.8,42.4
E00185588,61.8,6.6,31.6
E00185601,71.4,2.4,26.2
E00185616,58.3,1.9,39.9
