areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00127023,1.1,12.8,42.6,43.6
E00127411,2.2,25.9,41,30.9
E00129625,0.5,36.1,26.8,36.6
E00129626,2.4,59.3,21.1,17.1
E00129709,14.8,17.2,47.7,20.3
E00129712,0,16.9,66.9,16.2
E00129713,2.5,20.2,45.4,31.9
E00129717,2.5,34.2,33.3,30
E00129718,1.4,17.5,38.5,42.7
E00129719,0.7,16.3,36.9,46.1
E00129720,4.8,36.5,37.7,21
E00129721,17.3,27.6,29.9,25.2
E00129723,7.3,24.1,46.7,21.9
E00129724,2.6,41.6,41.6,14.3
E00129725,11.1,40.7,42.2,5.9
E00129726,0,23.2,52.3,24.5
E00129727,1.6,13.1,32.8,52.5
E00129728,3.8,62.3,26.9,6.9
E00129729,12.1,56.6,17.3,13.9
E00129730,3.6,15.7,31.9,48.8
E00129731,15.1,68.6,10.5,5.8
E00129732,3.3,35.5,42.1,19
E00129733,2.9,29.2,38.6,29.2
E00129734,5.3,42.7,27.1,24.9
E00129840,1.8,20.4,39.4,38.5
E00129841,2,21.6,44.6,31.8
E00129842,7,32.3,44.6,16.1
E00129843,3.9,39.5,27.6,28.9
E00129844,2.1,42.4,23.6,31.9
E00129845,0,22.7,49.2,28.1
E00129848,20.4,41.4,30.2,8
E00129849,6.2,65.1,25.6,3.1
E00129852,2.6,75.5,14.6,7.3
E00129853,4,23.8,36.5,35.7
E00129854,7.5,48.7,27.8,16
E00129855,4.8,52.4,36.1,6.8
E00129856,3.5,44.4,33.8,18.2
E00129857,2,36.7,40,21.3
E00129859,8.9,25.9,38.4,26.8
E00129860,12.8,58.4,22.1,6.7
E00129863,9.2,29.4,55.5,5.9
E00129864,6,24.5,51.7,17.9
E00129865,6.3,52.3,38.7,2.7
E00170174,1.7,31.3,31.3,35.7
E00170180,0.9,24.3,39.1,35.7
E00185571,10.6,33.7,25.1,30.7
E00185579,2.5,30.2,30.2,37.1
E00185588,13,39.1,21.7,26.1
E00185601,4.6,15.4,32.3,47.7
E00185616,0.5,23.4,41.7,34.4
