areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00127023,55.3,34,0,10.6
E00127411,36.7,27.3,4.3,31.7
E00129625,49.3,36.6,1.5,12.7
E00129626,70.2,19,1.7,9.1
E00129709,32,25,25.8,17.2
E00129712,60.9,30.4,0,8.7
E00129713,59,27.9,0,13.1
E00129717,54.9,24.6,0.8,19.7
E00129718,52.4,37.8,0,9.8
E00129719,49.3,34.3,0,16.4
E00129720,47.9,27.9,9.1,15.2
E00129721,49.6,20.5,0,29.9
E00129723,41.9,33.8,9.6,14.7
E00129724,54.5,27.9,8.4,9.1
E00129725,46.7,31.9,2.2,19.3
E00129726,64.9,25.8,0,9.3
E00129727,50,38.7,1.6,9.7
E00129728,61.2,20.2,1.6,17.1
E00129729,79.8,17.3,0,2.9
E00129730,43.4,44,4.2,8.4
E00129731,82.6,5.8,0,11.6
E00129732,47.5,37.5,0.8,14.2
E00129733,39.4,36.5,11.2,12.9
E00129734,65.2,26.3,0,8.5
E00129840,47.5,30.1,7.8,14.6
E00129841,58.4,28.2,0.7,12.8
E00129842,35.8,25.1,31.6,7.5
E00129843,75.7,14.9,2.7,6.8
E00129844,64.7,26.3,0,8.9
E00129845,58.9,30.2,0.8,10.1
E00129848,36.4,21,6.8,35.8
E00129849,60.2,20.3,3.9,15.6
E00129852,76.8,14.9,0.5,7.7
E00129853,45.7,41.7,0.8,11.8
E00129854,65.2,24.1,0,10.7
E00129855,57.2,29,0,13.8
E00129856,54.3,26.6,8.5,10.6
E00129857,58.7,32,2,7.3
E00129859,49.6,29.2,1.8,19.5
E00129860,45.3,18.9,21.6,14.2
E00129863,24.4,26.9,28.6,20.2
E00129864,37.1,32.5,0,30.5
E00129865,45.9,23.4,1.8,28.8
E00170174,44.3,40.9,4.3,10.4
E00170180,47.4,37.7,2.6,12.3
E00185571,67.8,20.3,3,8.9
E00185579,44.5,26,14,15.5
E00185588,13,39.1,37,10.9
E00185601,32.3,47.7,4.6,15.4
E00185616,40.6,48.4,3.2,7.8
