areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00127023,23.1,18.5,47.2,11.1
E00127411,9.5,21.8,42.5,26.3
E00129625,6.8,25.3,54.7,13.2
E00129626,19.5,18.2,55.8,6.5
E00129709,4.9,31.7,54.5,8.9
E00129712,10.1,22.5,58.7,8.7
E00129713,8.9,17.1,61.8,12.2
E00129717,13.9,24.3,44.4,17.4
E00129718,15.8,10.2,52.6,21.4
E00129719,11.3,20.2,45.2,23.2
E00129720,14.3,17,46.3,22.4
E00129721,12.6,18,58.6,10.8
E00129723,15.4,16.9,56.6,11
E00129724,14,18.4,52.2,15.4
E00129725,8.9,19.4,54.8,16.9
E00129726,11,22.9,55.1,11
E00129727,9,19.1,49.4,22.5
E00129728,10.8,14.5,63.9,10.8
E00129729,13.2,28.9,39.5,18.4
E00129730,15,15,57.8,12.3
E00129731,15.6,25,50,9.4
E00129732,7.3,21.9,53.3,17.5
E00129733,12.2,23.8,48.6,15.5
E00129734,11.6,21.1,50.9,16.4
E00129840,9.7,20.6,52.4,17.2
E00129841,8.6,19.1,46.7,25.7
E00129842,9.6,25.7,48.1,16.6
E00129843,8.3,21.7,41.7,28.3
E00129844,8.2,20.3,51.7,19.8
E00129845,10.1,20.8,55,14.1
E00129848,17.9,20.5,49.1,12.5
E00129849,11.9,27.1,49.2,11.9
E00129852,12.5,31.3,51.8,4.5
E00129853,15,22.9,45,17.1
E00129854,10,16.9,61.5,11.5
E00129855,7.6,32.4,54.3,5.7
E00129856,10.2,24.1,50.6,15.1
E00129857,7.9,26.6,55.4,10.1
E00129859,13.7,27.4,48.4,10.5
E00129860,4.4,18.9,57.8,18.9
E00129863,10.1,31.7,52.5,5.8
E00129864,10.5,19,54.2,16.3
E00129865,8.7,31.5,50,9.8
E00170174,13.2,19.4,46.5,20.8
E00170180,7.3,21.2,55.5,16.1
E00185571,14,22.6,51.1,12.4
E00185579,14.6,15.1,57.8,12.6
E00185588,13.3,33.3,40,13.3
E00185601,5.6,14.6,61.8,18
E00185616,8.1,23,57.7,11.3
