areacd,in_full_time_education-001,in_full_time_education-002
E00101076,16.5,83.5
E00101077,12.5,87.5
E00101078,14,86
E00101079,18,82
E00101080,14.2,85.8
E00101081,12.9,87.1
E00101082,19.9,80.1
E00101083,14.9,85.1
E00101084,17.4,82.6
E00101085,14,86
E00101086,17.7,82.3
E00101087,12.8,87.2
E00101088,14.1,85.9
E00101089,14.8,85.2
E00101090,13.3,86.7
E00101091,14,86
E00101092,17,83
E00101093,13.9,86.1
E00101094,8.8,91.2
E00101095,8.4,91.6
E00101096,10,90
E00101097,9.1,90.9
E00101098,13.1,86.9
E00101099,18.1,81.9
E00101100,15.5,84.5
E00101101,17.9,82.1
E00101102,16,84
E00101103,20.3,79.7
E00101104,12.1,87.9
E00101105,10.6,89.4
E00101106,19.4,80.6
E00101107,16,84
E00101108,27,73
E00101109,13.9,86.1
E00101110,18.8,81.2
E00101111,12.1,87.9
E00101112,12,88
E00101113,27.1,72.9
E00101114,17.1,82.9
E00101115,16,84
E00101116,22.3,77.7
E00101117,9.8,90.2
E00101118,19.4,80.6
E00101119,13.5,86.5
E00101120,18.4,81.6
E00101121,17.3,82.7
E00101122,19.9,80.1
E00101123,6.8,93.2
E00101132,53.7,46.3
E00101133,21,79
E00101134,13.1,86.9
E00101135,19.2,80.8
E00101136,11.4,88.6
E00101137,16.1,83.9
E00101138,21,79
E00101139,27.3,72.7
E00101140,29.5,70.5
E00101141,23,77
E00101142,11.5,88.5
E00101143,18.6,81.4
E00101144,27,73
E00101145,17.1,82.9
E00101146,17.4,82.6
E00101147,14.2,85.8
E00101148,25.5,74.5
E00101149,12.5,87.5
E00101150,20.4,79.6
E00101151,18.8,81.2
E00101152,7.1,92.9
E00101153,16.1,83.9
E00101154,20.4,79.6
E00101155,14.7,85.3
E00101156,20,80
E00101157,17.2,82.8
E00101158,22.5,77.5
E00101159,26.5,73.5
E00101160,17.1,82.9
E00101161,23.8,76.3
E00101162,25.3,74.7
E00101200,43.8,56.2
E00101202,54.6,45.4
E00101203,43.5,56.5
E00101204,23.9,76.1
E00101206,60.4,39.6
E00101207,57.9,42.1
E00101208,24.3,75.7
E00101209,22.2,77.8
E00101210,20.2,79.8
E00101212,32.7,67.3
E00101213,37.7,62.3
E00101214,16.4,83.6
E00101216,15.7,84.3
E00101218,55.5,44.5
E00101219,56.3,43.7
E00101224,46.6,53.4
E00101227,48.6,51.4
E00101229,23.6,76.4
E00101271,58,42
E00101307,1.9,98.1
E00101308,29.3,70.7
E00101309,56.5,43.5
E00101310,36.3,63.7
E00101313,28.8,71.2
E00101314,4.4,95.6
E00101315,16.2,83.8
E00101316,49,51
E00101317,11.3,88.7
E00101318,9.9,90.1
E00101319,18.8,81.2
E00101320,11.4,88.6
E00101321,11.2,88.8
E00101322,30.7,69.3
E00101323,52.2,47.8
E00101325,40.7,59.3
E00101326,33.9,66.1
E00101327,71.6,28.4
E00101328,60.9,39.1
E00101329,71.9,28.1
E00101330,82,18
E00101331,44.6,55.4
E00101332,53.9,46.1
E00101333,40.9,59.1
E00101334,63.2,36.8
E00101336,56.1,43.9
E00101337,55.8,44.2
E00101338,87.3,12.7
E00101339,84.4,15.6
E00101340,68.6,31.4
E00101341,56.5,43.5
E00101342,57.6,42.4
E00101343,39.4,60.6
E00101344,65.6,34.4
E00101345,72.5,27.5
E00101346,22.1,77.9
E00101347,14.7,85.3
E00101349,18.5,81.5
E00101350,13.3,86.7
E00101351,15.6,84.4
E00101352,23.3,76.7
E00101353,11.1,88.9
E00101355,8.2,91.8
E00101356,15.7,84.3
E00101357,18.3,81.7
E00101358,24.5,75.5
E00101360,14.7,85.3
E00101361,12.3,87.7
E00101362,18.9,81.1
E00101379,16.7,83.3
E00101380,18.8,81.2
E00101381,14.5,85.5
E00101382,10.7,89.3
E00101383,12.3,87.7
E00101384,17.6,82.4
E00101385,11.9,88.1
E00101386,21.5,78.5
E00101387,19.3,80.7
E00101388,18.6,81.4
E00101389,17.2,82.8
E00101390,14.3,85.7
E00101391,14.4,85.6
E00101392,16.5,83.5
E00101393,9.7,90.3
E00101394,20.7,79.3
E00101395,11.5,88.5
E00101396,22.9,77.1
E00101397,20.1,79.9
E00101398,18.4,81.6
E00101399,16.8,83.2
E00101684,15.9,84.1
E00101685,11.5,88.5
E00102285,20.5,79.5
E00102286,13.2,86.8
E00102289,12.4,87.6
E00102290,16.8,83.2
E00102291,14.6,85.4
E00102296,18.6,81.4
E00102297,15.4,84.6
E00102298,14.7,85.3
E00102299,15.1,84.9
E00102300,23.7,76.3
E00102301,17.2,82.8
E00102302,21.1,78.9
E00102303,14.2,85.8
E00102304,22,78
E00102305,14.1,85.9
E00102306,21.4,78.6
E00102307,14.9,85.1
E00102321,11.3,88.8
E00102322,10,90
E00102323,12.3,87.7
E00102324,11.7,88.3
E00102325,6.1,93.9
E00102326,10.3,89.7
E00102327,10.8,89.2
E00102328,12.6,87.4
E00102329,10.7,89.3
E00102330,0.3,99.7
E00102331,17.5,82.5
E00102332,9.7,90.3
E00102333,16,84
E00102334,13.3,86.7
E00102335,21.6,78.4
E00102336,14.7,85.3
E00102337,7.5,92.5
E00102338,10.9,89.1
E00102339,11.8,88.2
E00102340,15.3,84.7
E00102341,25.7,74.3
E00102342,9.9,90.1
E00102343,15.1,84.9
E00102344,11.5,88.5
E00102345,12.6,87.4
E00102346,11,89
E00102347,21,79
E00102348,18.4,81.6
E00102349,18.5,81.5
E00102350,15.7,84.3
E00102351,13.3,86.7
E00102352,14.5,85.5
E00102354,9.1,90.9
E00102355,9.4,90.6
E00102356,18.2,81.8
E00102357,10.3,89.7
E00102358,9.7,90.3
E00102359,16.2,83.8
E00102360,21.3,78.7
E00102361,18.4,81.6
E00102362,21.4,78.6
E00102364,14.6,85.4
E00102365,17.1,82.9
E00102366,14.2,85.8
E00102367,22.1,77.9
E00102368,20,80
E00102369,13.7,86.3
E00102371,16.2,83.8
E00102372,21.8,78.2
E00102373,16.9,83.1
E00102374,22.6,77.4
E00102375,8.9,91.1
E00102376,10.7,89.3
E00102377,12.8,87.2
E00102378,14.6,85.4
E00102379,23.2,76.8
E00102380,18.5,81.5
E00102381,21.9,78.1
E00102382,16.2,83.8
E00102383,18.1,81.9
E00102384,9,91
E00102385,19.6,80.4
E00102386,13.9,86.1
E00102387,20.1,79.9
E00102388,24.4,75.6
E00102389,12.7,87.3
E00102390,19.8,80.2
E00102391,6.9,93.1
E00102392,11.6,88.4
E00102393,17.3,82.7
E00102394,17,83
E00102395,11.1,88.9
E00102396,9.9,90.1
E00102397,18.8,81.2
E00102398,10.7,89.3
E00102399,17.5,82.5
E00102400,14.1,85.9
E00102401,11.7,88.3
E00102402,7.7,92.3
E00102403,13,87
E00102404,21.9,78.1
E00102405,14.9,85.1
E00102406,18.5,81.5
E00102407,21.5,78.5
E00102408,11.8,88.2
E00102409,13.5,86.5
E00102410,27,73
E00102411,11.7,88.3
E00102412,11.4,88.6
E00102413,17.5,82.5
E00102414,12,88
E00102415,12,88
E00102417,19.4,80.6
E00102418,21.5,78.5
E00102419,16.6,83.4
E00102420,16.8,83.2
E00102421,13.4,86.6
E00102422,11.9,88.1
E00102423,19.7,80.3
E00102425,16.3,83.7
E00102426,15.5,84.5
E00102428,8.5,91.5
E00102429,17.5,82.5
E00102430,17.2,82.8
E00102431,19.7,80.3
E00102432,8.3,91.7
E00102433,15.7,84.3
E00102434,10.8,89.2
E00102435,13.1,86.9
E00102436,9.1,90.9
E00102437,16.8,83.2
E00102438,10.7,89.3
E00102439,18.4,81.6
E00102440,17.2,82.8
E00102441,12.8,87.2
E00102442,15,85
E00102443,17.3,82.7
E00102444,14.4,85.6
E00102445,17,83
E00102446,14.5,85.5
E00102447,27,73
E00102448,11.2,88.8
E00102449,16,84
E00102450,15.8,84.2
E00102498,14,86
E00102499,12.9,87.1
E00102500,14.6,85.4
E00102501,13.4,86.6
E00102502,17.8,82.2
E00102503,14.3,85.7
E00102504,16.4,83.6
E00102505,17.5,82.5
E00102506,12.4,87.6
E00102515,14,86
E00102522,14,86
E00102527,17.4,82.6
E00102528,18.5,81.5
E00102529,13.1,86.9
E00102530,13.8,86.2
E00102531,17.1,82.9
E00102533,14.6,85.4
E00102535,9.3,90.7
E00102547,17.3,82.7
E00102548,17.7,82.3
E00102566,16.9,83.1
E00102567,10.9,89.1
E00102568,12.8,87.2
E00102569,12.8,87.2
E00102570,21.3,78.7
E00102571,14.3,85.7
E00102573,19.6,80.4
E00102574,17.9,82.1
E00102575,18.1,81.9
E00102576,19.7,80.3
E00102577,15.6,84.4
E00102578,18,82
E00102579,17.6,82.4
E00102580,13.1,86.9
E00102581,11.2,88.8
E00102582,15.9,84.1
E00102583,16.8,83.2
E00102584,12.2,87.8
E00102585,17.6,82.4
E00102586,13.1,86.9
E00102587,16.2,83.8
E00102589,18.6,81.4
E00102590,13.2,86.8
E00102591,17.6,82.4
E00102592,7.1,92.9
E00102593,10,90
E00102594,17.4,82.6
E00102595,20,80
E00102596,21,79
E00102598,18.9,81.1
E00102599,12.5,87.5
E00102600,8.9,91.1
E00102601,23.9,76.1
E00102602,11.1,88.9
E00102603,21.8,78.2
E00102605,6.9,93.1
E00102606,17.2,82.8
E00102607,16.2,83.8
E00102608,17.1,82.9
E00102609,12.9,87.1
E00102610,16.1,83.9
E00102611,14,86
E00102612,11.2,88.8
E00102613,12.5,87.5
E00102617,14.1,85.9
E00102620,17.2,82.8
E00102621,18.4,81.6
E00102622,14.1,85.9
E00102623,8.8,91.2
E00102624,12.8,87.2
E00102625,16.3,83.7
E00102626,15.5,84.5
E00102627,2.7,97.3
E00102628,18.6,81.4
E00102629,0.6,99.4
E00102630,14.7,85.3
E00102631,15.9,84.1
E00102632,15.2,84.8
E00102684,10.5,89.5
E00102685,15.2,84.8
E00102686,11.7,88.3
E00102687,16.4,83.6
E00102688,10,90
E00102689,19.8,80.2
E00102690,18.3,81.7
E00102691,16,84
E00102692,18.5,81.5
E00102693,17.7,82.3
E00102933,14.8,85.2
E00102934,15.7,84.3
E00102935,13.4,86.6
E00102936,17.1,82.9
E00102937,14.3,85.7
E00102938,11.1,88.9
E00102939,15.1,84.9
E00102940,16.1,83.9
E00165895,21.6,78.4
E00165896,18.4,81.6
E00165897,20.9,79.1
E00165898,21.4,78.6
E00165899,20.8,79.2
E00165901,12.6,87.4
E00165902,24,76
E00171921,27.8,72.2
E00171922,33.2,66.8
E00171924,47.7,52.3
E00171929,67.9,32.1
E00171930,92.4,7.6
E00171932,32.9,67.1
E00180143,92.4,7.6
E00180147,49,51
E00180152,72.7,27.3
E00180166,14.1,85.9
E00180241,78.8,21.2
E00180263,85.9,14.1
E00180288,18.7,81.3
E00181107,21.5,78.5
E00181108,24.5,75.5
E00181109,18.5,81.5
E00181111,15,85
E00181116,19,81
E00181121,17.8,82.2
E00181126,23.2,76.8
E00181131,20.1,79.9
E00181132,24.4,75.6
E00181134,25.4,74.6
E00181146,11.7,88.3
E00181148,24.4,75.6
E00181153,24.9,75.1
E00181155,8.3,91.7
