areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00101076,29.7,70.3
E00101077,40,60
E00101078,31.3,68.7
E00101079,35.2,64.8
E00101080,35.1,64.9
E00101081,35.9,64.1
E00101082,28.8,71.2
E00101083,29.7,70.3
E00101084,26.8,73.2
E00101085,32.5,67.5
E00101086,26.3,73.7
E00101087,39.7,60.3
E00101088,31.8,68.2
E00101089,34.4,65.6
E00101090,29.5,70.5
E00101091,37.5,62.5
E00101092,31.9,68.1
E00101093,33.6,66.4
E00101094,23.7,76.3
E00101095,24.5,75.5
E00101096,26.2,73.8
E00101097,17,83
E00101098,24.1,75.9
E00101099,29.9,70.1
E00101100,36.2,63.8
E00101101,29.4,70.6
E00101102,31.5,68.5
E00101103,24.6,75.4
E00101104,23.9,76.1
E00101105,24.4,75.6
E00101106,36.1,63.9
E00101107,28.7,71.3
E00101108,35.7,64.3
E00101109,39,61
E00101110,38.4,61.6
E00101111,37.3,62.7
E00101112,40.4,59.6
E00101113,38.6,61.4
E00101114,32.6,67.4
E00101115,40.9,59.1
E00101116,29.8,70.2
E00101117,43,57
E00101118,36.2,63.8
E00101119,32.3,67.7
E00101120,31.9,68.1
E00101121,29.6,70.4
E00101122,35.9,64.1
E00101123,30.4,69.6
E00101132,45.7,54.3
E00101133,40.7,59.3
E00101134,23.4,76.6
E00101135,42.9,57.1
E00101136,32.2,67.8
E00101137,36.3,63.7
E00101138,36.2,63.8
E00101139,33.9,66.1
E00101140,32.6,67.4
E00101141,25.2,74.8
E00101142,21.1,78.9
E00101143,49.3,50.7
E00101144,36.2,63.8
E00101145,32.2,67.8
E00101146,34.2,65.8
E00101147,34.6,65.4
E00101148,33.7,66.3
E00101149,31.5,68.5
E00101150,30.9,69.1
E00101151,36.6,63.4
E00101152,35.6,64.4
E00101153,38.8,61.2
E00101154,32.7,67.3
E00101155,31.8,68.2
E00101156,20,80
E00101157,31.4,68.6
E00101158,36.7,63.3
E00101159,34.7,65.3
E00101160,37,63
E00101161,35.7,64.3
E00101162,39.3,60.7
E00101200,31.9,68.1
E00101202,34.6,65.4
E00101203,35.2,64.8
E00101204,38,62
E00101206,37.9,62.1
E00101207,38.3,61.7
E00101208,40,60
E00101209,26.6,73.4
E00101210,30.4,69.6
E00101212,28.4,71.6
E00101213,64.4,35.6
E00101214,20.5,79.5
E00101216,34.4,65.6
E00101218,38.9,61.1
E00101219,40.8,59.2
E00101224,42.7,57.3
E00101227,50,50
E00101229,37.8,62.2
E00101271,35.1,64.9
E00101307,37.8,62.2
E00101308,39.8,60.2
E00101309,32.7,67.3
E00101310,33.1,66.9
E00101313,28.1,71.9
E00101314,35.6,64.4
E00101315,27.6,72.4
E00101316,30.5,69.5
E00101317,40,60
E00101318,24.2,75.8
E00101319,37.9,62.1
E00101320,26.6,73.4
E00101321,30.1,69.9
E00101322,43.4,56.6
E00101323,37.2,62.8
E00101325,41.6,58.4
E00101326,30.5,69.5
E00101327,48.9,51.1
E00101328,46.3,53.7
E00101329,53.5,46.5
E00101330,55.9,44.1
E00101331,34.4,65.6
E00101332,36,64
E00101333,40.5,59.5
E00101334,47.4,52.6
E00101336,49.1,50.9
E00101337,47,53
E00101338,67,33
E00101339,61.7,38.3
E00101340,44.7,55.3
E00101341,53.6,46.4
E00101342,36.6,63.4
E00101343,30.2,69.8
E00101344,33.6,66.4
E00101345,54.4,45.6
E00101346,36.8,63.2
E00101347,32.3,67.7
E00101349,28.2,71.8
E00101350,22.8,77.2
E00101351,23.6,76.4
E00101352,32.5,67.5
E00101353,20.7,79.3
E00101355,23.8,76.2
E00101356,28.7,71.3
E00101357,29.1,70.9
E00101358,45.1,54.9
E00101360,25,75
E00101361,26.3,73.7
E00101362,31.1,68.9
E00101379,32.6,67.4
E00101380,36.9,63.1
E00101381,29.8,70.2
E00101382,22.5,77.5
E00101383,23.8,76.2
E00101384,26.4,73.6
E00101385,35.9,64.1
E00101386,27.4,72.6
E00101387,25.5,74.5
E00101388,39,61
E00101389,24,76
E00101390,32.8,67.2
E00101391,32.1,67.9
E00101392,32.9,67.1
E00101393,23.9,76.1
E00101394,35.2,64.8
E00101395,21.9,78.1
E00101396,30.5,69.5
E00101397,28.1,71.9
E00101398,27.8,72.2
E00101399,24.2,75.8
E00101684,41.7,58.3
E00101685,33.1,66.9
E00102285,34.1,65.9
E00102286,30.2,69.8
E00102289,32.8,67.2
E00102290,35.7,64.3
E00102291,29.9,70.1
E00102296,41.5,58.5
E00102297,38.5,61.5
E00102298,43,57
E00102299,41.7,58.3
E00102300,43.7,56.3
E00102301,41.5,58.5
E00102302,46,54
E00102303,40.7,59.3
E00102304,31.8,68.2
E00102305,35,65
E00102306,35.4,64.6
E00102307,45.2,54.8
E00102321,44,56
E00102322,38.5,61.5
E00102323,36.4,63.6
E00102324,36,64
E00102325,29.8,70.2
E00102326,33.3,66.7
E00102327,41.5,58.5
E00102328,32.6,67.4
E00102329,34.9,65.1
E00102330,60,40
E00102331,34.2,65.8
E00102332,43.8,56.2
E00102333,24.9,75.1
E00102334,28.6,71.4
E00102335,34.2,65.8
E00102336,26.2,73.8
E00102337,35.3,64.7
E00102338,35.3,64.7
E00102339,36.1,63.9
E00102340,39.5,60.5
E00102341,36.5,63.5
E00102342,32.5,67.5
E00102343,35.2,64.8
E00102344,36.8,63.2
E00102345,35.4,64.6
E00102346,40.3,59.7
E00102347,33.2,66.8
E00102348,29,71
E00102349,28,72
E00102350,36.4,63.6
E00102351,29.6,70.4
E00102352,40.7,59.3
E00102354,40.5,59.5
E00102355,46.6,53.4
E00102356,32.5,67.5
E00102357,40.2,59.8
E00102358,33.3,66.7
E00102359,27.2,72.8
E00102360,36.8,63.2
E00102361,25.7,74.3
E00102362,41.8,58.2
E00102364,37.2,62.8
E00102365,32.1,67.9
E00102366,30.8,69.2
E00102367,39.1,60.9
E00102368,31,69
E00102369,31.7,68.3
E00102371,30.7,69.3
E00102372,29.7,70.3
E00102373,38.6,61.4
E00102374,34.2,65.8
E00102375,30.2,69.8
E00102376,38,62
E00102377,32.6,67.4
E00102378,38,62
E00102379,29.5,70.5
E00102380,22.8,77.2
E00102381,34.4,65.6
E00102382,36,64
E00102383,30.7,69.3
E00102384,36.7,63.3
E00102385,30.3,69.7
E00102386,33,67
E00102387,27.5,72.5
E00102388,32.9,67.1
E00102389,28.7,71.3
E00102390,27,73
E00102391,38.8,61.2
E00102392,31.6,68.4
E00102393,30.2,69.8
E00102394,34,66
E00102395,41.5,58.5
E00102396,35.6,64.4
E00102397,31.8,68.2
E00102398,31.4,68.6
E00102399,23.5,76.5
E00102400,30.8,69.2
E00102401,31.8,68.2
E00102402,33.9,66.1
E00102403,26.8,73.2
E00102404,32.8,67.2
E00102405,31.3,68.8
E00102406,37.2,62.8
E00102407,37.6,62.4
E00102408,22.9,77.1
E00102409,28.9,71.1
E00102410,35.9,64.1
E00102411,28.7,71.3
E00102412,31.7,68.3
E00102413,41.5,58.5
E00102414,37.5,62.5
E00102415,37.3,62.7
E00102417,31.3,68.7
E00102418,28.4,71.6
E00102419,35.2,64.8
E00102420,33.8,66.2
E00102421,29,71
E00102422,37.1,62.9
E00102423,38,62
E00102425,40.8,59.2
E00102426,40.7,59.3
E00102428,30.8,69.2
E00102429,35.9,64.1
E00102430,34.1,65.9
E00102431,39,61
E00102432,39.6,60.4
E00102433,29.2,70.8
E00102434,35.4,64.6
E00102435,36.2,63.8
E00102436,38,62
E00102437,28.1,71.9
E00102438,22.6,77.4
E00102439,29.6,70.4
E00102440,27.3,72.7
E00102441,37.7,62.3
E00102442,39.4,60.6
E00102443,30.7,69.3
E00102444,29.4,70.6
E00102445,27.6,72.4
E00102446,24.3,75.7
E00102447,36.7,63.3
E00102448,29,71
E00102449,28.7,71.3
E00102450,29.8,70.2
E00102498,33.9,66.1
E00102499,35.2,64.8
E00102500,38.8,61.2
E00102501,44.1,55.9
E00102502,39.6,60.4
E00102503,36.1,63.9
E00102504,40.4,59.6
E00102505,37.6,62.4
E00102506,31.7,68.3
E00102515,35.6,64.4
E00102522,30.7,69.3
E00102527,31.7,68.3
E00102528,37.4,62.6
E00102529,33.3,66.7
E00102530,40.6,59.4
E00102531,33.7,66.3
E00102533,35.1,64.9
E00102535,39.7,60.3
E00102547,50,50
E00102548,32.4,67.6
E00102566,35,65
E00102567,34.1,65.9
E00102568,33.9,66.1
E00102569,36.7,63.3
E00102570,32.5,67.5
E00102571,32,68
E00102573,34.7,65.3
E00102574,35.3,64.7
E00102575,36.1,63.9
E00102576,35.4,64.6
E00102577,31.3,68.8
E00102578,33.5,66.5
E00102579,32.1,67.9
E00102580,23.4,76.6
E00102581,34,66
E00102582,29.3,70.7
E00102583,34.5,65.5
E00102584,30.9,69.1
E00102585,33.1,66.9
E00102586,26.7,73.3
