areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00101076,46.4,53.6
E00101077,44.1,55.9
E00101078,30.4,69.6
E00101079,37.3,62.7
E00101080,60.9,39.1
E00101081,43.2,56.8
E00101082,43.6,56.4
E00101083,39.3,60.7
E00101084,44.2,55.8
E00101085,54.2,45.8
E00101086,41.7,58.3
E00101087,53.6,46.4
E00101088,37.6,62.4
E00101089,45.9,54.1
E00101090,45.8,54.2
E00101091,44.4,55.6
E00101092,70,30
E00101093,38.8,61.2
E00101094,21.5,78.5
E00101095,27.8,72.2
E00101096,27,73
E00101097,19.5,80.5
E00101098,22.7,77.3
E00101099,50.9,49.1
E00101100,27.7,72.3
E00101101,50.5,49.5
E00101102,57.7,42.3
E00101103,39.1,60.9
E00101104,32.2,67.8
E00101105,30.1,69.9
E00101106,42.3,57.7
E00101107,54.9,45.1
E00101108,39.1,60.9
E00101109,52.8,47.2
E00101110,46.2,53.8
E00101111,61.8,38.2
E00101112,55.4,44.6
E00101113,41.5,58.5
E00101114,46.9,53.1
E00101115,72.5,27.5
E00101116,49.3,50.7
E00101117,31.6,68.4
E00101118,41.2,58.8
E00101119,57.7,42.3
E00101120,57.6,42.4
E00101121,55.8,44.2
E00101122,46.7,53.3
E00101123,32.1,67.9
E00101132,27.3,72.7
E00101133,32.2,67.8
E00101134,36.6,63.4
E00101135,22.7,77.3
E00101136,35,65
E00101137,61.7,38.3
E00101138,40.1,59.9
E00101139,41.3,58.7
E00101140,31.5,68.5
E00101141,32.3,67.7
E00101142,38.8,61.2
E00101143,21,79
E00101144,27.7,72.3
E00101145,43.5,56.5
E00101146,40.4,59.6
E00101147,63.8,36.2
E00101148,31.5,68.5
E00101149,49.4,50.6
E00101150,38.6,61.4
E00101151,53.3,46.7
E00101152,57.6,42.4
E00101153,58.3,41.7
E00101154,54.7,45.3
E00101155,43.9,56.1
E00101156,42.6,57.4
E00101157,49.4,50.6
E00101158,34.5,65.5
E00101159,29.3,70.7
E00101160,47.9,52.1
E00101161,36.6,63.4
E00101162,34.4,65.6
E00101200,17.9,82.1
E00101202,19.5,80.5
E00101203,11.5,88.5
E00101204,17.4,82.6
E00101206,11.7,88.3
E00101207,11.8,88.2
E00101208,18.2,81.8
E00101209,32.5,67.5
E00101210,18.9,81.1
E00101212,34.9,65.1
E00101213,15,85
E00101214,20.8,79.2
E00101216,28.1,71.9
E00101218,17.4,82.6
E00101219,18.3,81.7
E00101224,29.5,70.5
E00101227,30.2,69.8
E00101229,61,39
E00101271,15.7,84.3
E00101307,16.1,83.9
E00101308,15.8,84.2
E00101309,5.8,94.2
E00101310,20.2,79.8
E00101313,14.7,85.3
E00101314,25.3,74.7
E00101315,17.8,82.2
E00101316,10.5,89.5
E00101317,22.3,77.7
E00101318,19.6,80.4
E00101319,13.9,86.1
E00101320,25.9,74.1
E00101321,23.5,76.5
E00101322,24.3,75.7
E00101323,13.9,86.1
E00101325,17.1,82.9
E00101326,13.4,86.6
E00101327,8.6,91.4
E00101328,8.6,91.4
E00101329,19.2,80.8
E00101330,4.5,95.5
E00101331,12,88
E00101332,14.1,85.9
E00101333,28.5,71.5
E00101334,5.9,94.1
E00101336,12.1,87.9
E00101337,24.3,75.7
E00101338,2.3,97.7
E00101339,3.4,96.6
E00101340,9,91
E00101341,18.1,81.9
E00101342,11.2,88.8
E00101343,36.2,63.8
E00101344,9.8,90.2
E00101345,9.6,90.4
E00101346,60.6,39.4
E00101347,39.7,60.3
E00101349,32.6,67.4
E00101350,22.5,77.5
E00101351,42.3,57.7
E00101352,54.8,45.2
E00101353,22.1,77.9
E00101355,36.5,63.5
E00101356,38,62
E00101357,48.6,51.4
E00101358,62,38
E00101360,40.7,59.3
E00101361,29.4,70.6
E00101362,29.5,70.5
E00101379,43.2,56.8
E00101380,39.8,60.2
E00101381,37.3,62.7
E00101382,34,66
E00101383,30.3,69.7
E00101384,43.6,56.4
E00101385,29.7,70.3
E00101386,33.4,66.6
E00101387,32.6,67.4
E00101388,42.5,57.5
E00101389,48,52
E00101390,26.8,73.2
E00101391,32.4,67.6
E00101392,25.5,74.5
E00101393,35.4,64.6
E00101394,40.1,59.9
E00101395,30.3,69.7
E00101396,36.9,63.1
E00101397,40,60
E00101398,43.4,56.6
E00101399,33.2,66.8
E00101684,63.6,36.4
E00101685,48.8,51.2
