areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00045717,23.9,76.1
E00047678,28,72
E00047683,25,75
E00047706,31.6,68.4
E00047712,34.3,65.7
E00047714,26.6,73.4
E00047715,25.5,74.5
E00047716,22.5,77.5
E00047718,21.2,78.8
E00047719,35,65
E00047720,31.5,68.5
E00047721,32.1,67.9
E00047722,24.7,75.3
E00047723,23,77
E00047724,28.2,71.8
E00047725,34.8,65.2
E00047726,28.6,71.4
E00047727,31,69
E00047728,27.2,72.8
E00047729,35.1,64.9
E00047730,32.5,67.5
E00047731,24.1,75.9
E00047732,25.7,74.3
E00047733,22.4,77.6
E00047734,33.9,66.1
E00047735,27.8,72.2
E00047736,29.1,70.9
E00047737,34.3,65.7
E00047738,20.7,79.3
E00047739,34.7,65.3
E00047740,35.4,64.6
E00047741,20.2,79.8
E00047742,31.3,68.8
E00047743,33.7,66.3
E00047744,33.3,66.7
E00047745,32.8,67.2
E00047746,36.4,63.6
E00047747,28.1,71.9
E00047748,31.1,68.9
E00047749,27.7,72.3
E00047750,24.8,75.2
E00047751,29.7,70.3
E00047752,31.8,68.2
E00047753,23,77
E00047754,28.2,71.8
E00047755,27.7,72.3
E00047756,33.3,66.7
E00047757,27,73
E00047758,20.2,79.8
E00047759,25.7,74.3
E00047760,25.7,74.3
E00047761,39.7,60.3
E00047762,22.8,77.2
E00047777,25.6,74.4
E00047778,23.5,76.5
E00047779,24.8,75.2
E00047780,28.7,71.3
E00047782,24.6,75.4
E00047783,25.9,74.1
E00047784,23.2,76.8
E00047785,22.5,77.5
E00047786,38.8,61.2
E00047787,18,82
E00047788,19.9,80.1
E00047789,25.9,74.1
E00047790,28.5,71.5
E00047791,31.1,68.9
E00047792,28.6,71.4
E00047793,16.5,83.5
E00047794,25.7,74.3
E00047795,32.4,67.6
E00047796,29.9,70.1
E00047797,26.4,73.6
E00047798,23.4,76.6
E00047799,23.8,76.2
E00047800,40.7,59.3
E00047801,33.6,66.4
E00047802,20,80
E00047803,25.7,74.3
E00047804,21.4,78.6
E00047805,31.6,68.4
E00047806,27.6,72.4
E00047807,21.4,78.6
E00047808,27.1,72.9
E00047809,23.6,76.4
E00047810,26.5,73.5
E00047811,25.7,74.3
E00047812,26.5,73.5
E00047813,25.5,74.5
E00047814,36.8,63.2
E00047815,22.4,77.6
E00047816,28,72
E00047817,26.6,73.4
E00047818,26.4,73.6
E00047819,21.8,78.2
E00047820,22.2,77.8
E00047821,23.8,76.2
E00047823,26.7,73.3
E00047824,29.4,70.6
E00047825,32.9,67.1
E00047826,30.2,69.8
E00047827,28.8,71.2
E00047828,28.4,71.6
E00047829,29.8,70.2
E00047830,32.5,67.5
E00047831,30.4,69.6
E00047832,32.5,67.5
E00047833,34.2,65.8
E00047834,32.3,67.7
E00047835,27.4,72.6
E00047836,26.2,73.8
E00047837,35.1,64.9
E00047838,31,69
E00047840,30,70
E00047858,29.2,70.8
E00047859,37.1,62.9
E00047860,23.8,76.3
E00047861,40,60
E00047863,36.4,63.6
E00047864,29.8,70.2
E00047865,29.9,70.1
E00047866,25.4,74.6
E00047867,24.4,75.6
E00047868,25.5,74.5
E00047869,39.3,60.7
E00047870,26.2,73.8
E00047871,31.5,68.5
E00047872,34.6,65.4
E00047873,24.6,75.4
E00047874,32.2,67.8
E00047875,33.5,66.5
E00047876,27.8,72.2
E00047877,31.7,68.3
E00047878,34,66
E00047880,20.3,79.7
E00047881,26,74
E00047882,23.6,76.4
E00047883,25.2,74.8
E00047884,31.6,68.4
E00047885,27.4,72.6
E00047886,29.2,70.8
E00047890,33.8,66.2
E00047894,29.6,70.4
E00047897,30.5,69.5
E00047898,26.9,73.1
E00047900,32.5,67.5
E00047901,30.5,69.5
E00047902,36.3,63.7
E00047908,25.4,74.6
E00047913,24.5,75.5
E00047914,30.7,69.3
E00047915,17.2,82.8
E00047916,25,75
E00047917,19.9,80.1
E00047918,35.6,64.4
E00047921,26.2,73.8
E00047923,32.6,67.4
E00047924,24.4,75.6
E00047925,25.2,74.8
E00047927,29.1,70.9
E00047928,32.8,67.2
E00047929,28.3,71.7
E00047930,27.1,72.9
E00047933,25.1,74.9
E00047934,31.1,68.9
E00047935,31.1,68.9
E00047936,29,71
E00047939,31.9,68.1
E00047940,23.9,76.1
E00047941,24.2,75.8
E00047942,29.5,70.5
E00047943,23.1,76.9
E00047944,26.9,73.1
E00047945,26.7,73.3
E00047946,18.7,81.3
E00047947,31.3,68.7
E00047948,24.1,75.9
E00047949,28.8,71.2
E00047951,27.6,72.4
E00047952,33.8,66.2
E00047953,21.9,78.1
E00047954,27.2,72.8
E00047955,25.5,74.5
E00047956,25,75
E00047957,24.8,75.2
E00047958,21.8,78.2
E00047959,27.9,72.1
E00047960,22.1,77.9
E00047961,31.5,68.5
E00047962,25.7,74.3
E00047963,24.7,75.3
E00047964,32.1,67.9
E00047965,48.3,51.7
E00158152,29.4,70.6
E00175697,19,81
E00175698,20.8,79.2
E00175737,25.4,74.6
E00175741,25.2,74.8
E00175742,22.1,77.9
E00175743,26.2,73.8
E00186209,16.4,83.6
E00186265,24.4,75.6
