areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00045717,92,3.6,4.4
E00047678,95.3,0.9,3.7
E00047683,91.2,1.7,7.1
E00047706,95,0.3,4.7
E00047712,97.3,0.4,2.3
E00047714,92.9,1.8,5.3
E00047715,97.5,1.1,1.4
E00047716,95.7,1.2,3.1
E00047718,92.1,2.8,5.1
E00047719,97.1,1.3,1.7
E00047720,96.4,0.7,3
E00047721,91.8,1.8,6.4
E00047722,94.9,1.9,3.3
E00047723,96.1,1.6,2.3
E00047724,90,4.8,5.2
E00047725,94.1,2.3,3.6
E00047726,95.8,0.3,3.8
E00047727,96.7,1.3,2
E00047728,96.7,1,2.3
E00047729,96.7,1.7,1.7
E00047730,97,0.4,2.6
E00047731,91.8,4.5,3.8
E00047732,95,0.7,4.3
E00047733,95.3,0.7,4.1
E00047734,97.3,0,2.7
E00047735,92.5,1.7,5.8
E00047736,95.7,1.3,3
E00047737,94.8,0.9,4.3
E00047738,92.2,1,6.8
E00047739,96,1.1,2.8
E00047740,95.9,1.7,2.4
E00047741,87.1,2.2,10.8
E00047742,94.2,1.6,4.2
E00047743,93.3,0.7,6
E00047744,94.1,0.3,5.6
E00047745,94.2,1.2,4.6
E00047746,95.6,1.1,3.3
E00047747,91.4,1.4,7.2
E00047748,97.1,1.1,1.7
E00047749,84.5,4.9,10.6
E00047750,92.1,2.9,5
E00047751,95,0,5
E00047752,93.8,1.2,4.9
E00047753,93.3,2.9,3.8
E00047754,91.6,2.5,5.9
E00047755,86.7,3.3,10
E00047756,94.3,3.6,2.1
E00047757,94.4,1.4,4.2
E00047758,88.8,1.5,9.8
E00047759,93.9,1.8,4.3
E00047760,90.1,2.6,7.3
E00047761,92.2,2,5.9
E00047762,92.5,0.8,6.7
E00047777,94.6,3.2,2.2
E00047778,96.9,1.6,1.6
E00047779,94.3,0.9,4.9
E00047780,95.8,0.8,3.5
E00047782,98,0,2
E00047783,90.9,1.6,7.5
E00047784,97.8,0.6,1.6
E00047785,88.6,3.6,7.8
E00047786,94.7,0.3,5
E00047787,91.4,2.3,6.3
E00047788,95.2,0.7,4.1
E00047789,89.3,2.7,8
E00047790,92.3,0.8,6.9
E00047791,91.6,2,6.4
E00047792,96,0.7,3.4
E00047793,86.2,0.8,13
E00047794,95.4,0.9,3.7
E00047795,96.1,1.8,2.1
E00047796,93.9,2.1,3.9
E00047797,91.6,1.9,6.5
E00047798,90.2,1.3,8.5
E00047799,87.5,4.5,8
E00047800,95.9,0.4,3.7
E00047801,94.8,0,5.2
E00047802,94.3,0,5.7
E00047803,95,1.3,3.7
E00047804,94.7,1.8,3.6
E00047805,93.2,0.4,6.4
E00047806,93.5,1.6,4.9
E00047807,96.8,0,3.2
E00047808,94.7,0.9,4.4
E00047809,95.7,0.6,3.7
E00047810,91.1,2.3,6.6
E00047811,91.6,1.5,6.8
E00047812,94.3,2.1,3.6
E00047813,93.5,0,6.5
E00047814,96.4,0.7,2.9
E00047815,93.2,3.7,3.1
E00047816,95.8,1.5,2.7
E00047817,92.8,1.4,5.7
E00047818,96.1,2.5,1.4
E00047819,93.8,2,4.3
E00047820,92.9,3.2,3.8
E00047821,94.2,1.2,4.5
E00047823,92.1,1.6,6.3
E00047824,94.8,1.2,4
E00047825,97.9,0.5,1.6
E00047826,94.5,1.4,4
E00047827,95,1.1,4
E00047828,92.2,1.1,6.7
E00047829,94.9,0,5.1
E00047830,96.3,0.4,3.3
E00047831,95.6,0.8,3.6
E00047832,96.4,0.4,3.2
E00047833,95.5,2,2.5
E00047834,95.1,0,4.9
E00047835,92.8,1.7,5.5
E00047836,94.2,0.7,5.1
E00047837,95,0.4,4.6
E00047838,92.5,0.8,6.7
E00047840,91.3,3,5.7
E00047858,95.3,3.3,1.5
E00047859,97.9,0.4,1.7
E00047860,94.6,2.7,2.7
E00047861,96.1,0,3.9
E00047863,96.6,0.6,2.8
E00047864,95.2,0.9,3.9
E00047865,90.5,5.1,4.4
E00047866,96,0.6,3.4
E00047867,91.8,2.1,6.2
E00047868,94.8,1,4.2
E00047869,88.4,4.4,7.3
E00047870,90.4,0,9.6
E00047871,97.1,0,2.9
E00047872,88,1,11
E00047873,94.7,0.8,4.5
E00047874,95.3,0.6,4.1
E00047875,92.4,1.1,6.5
E00047876,89,2.6,8.4
E00047877,93.7,0.3,5.9
E00047878,98,0.4,1.6
E00047880,86.8,1.5,11.7
E00047881,95.3,2.1,2.6
E00047882,93,0.4,6.6
E00047883,87.6,3.2,9.2
E00047884,95.1,1.1,3.8
E00047885,91.6,1.1,7.2
E00047886,93.9,0.6,5.5
E00047890,97.1,2,0.9
E00047894,96.5,0.5,3.1
E00047897,92.5,3.4,4.2
E00047898,92.9,0,7.1
E00047900,93.6,3.1,3.4
E00047901,95.2,0.9,3.9
E00047902,94.7,2.2,3.1
E00047908,94.3,0.6,5.1
E00047913,87.9,1.1,11
E00047914,94.6,0.4,5
E00047915,91,1.4,7.7
E00047916,95.6,0,4.4
E00047917,95.8,1.3,2.9
E00047918,93.4,4.8,1.7
E00047921,91.6,3.9,4.5
E00047923,90.3,0.5,9.2
E00047924,94.8,0.6,4.5
E00047925,91.4,2.4,6.2
E00047927,94.6,1.9,3.5
E00047928,95.2,1.7,3.1
E00047929,95.2,0.6,4.2
E00047930,95.3,0.3,4.4
E00047933,93.3,3.8,2.9
E00047934,95.6,0,4.4
E00047935,94.5,3.5,2
E00047936,93.8,2.3,4
E00047939,91.5,1.7,6.8
E00047940,95.7,1.3,3
E00047941,91.3,2.8,5.9
E00047942,90.9,3.5,5.6
E00047943,93.5,2.8,3.7
E00047944,94,1.6,4.4
E00047945,97.2,0.6,2.2
E00047946,94.9,0.9,4.2
E00047947,93.8,1.4,4.7
E00047948,91.9,2.5,5.6
E00047949,89.8,2.1,8.1
E00047951,92.5,3.2,4.3
E00047952,98.3,0,1.7
E00047953,90.9,2.8,6.3
E00047954,92.9,1.8,5.4
E00047955,94.5,1.3,4.2
E00047956,86.1,0.7,13.2
E00047957,87.4,1.7,10.9
E00047958,94.5,2.7,2.7
E00047959,92.3,0.4,7.3
E00047960,86.3,1.6,12.2
E00047961,93.7,1.4,4.9
E00047962,96.1,1.5,2.3
E00047963,91.9,1.5,6.6
E00047964,90.3,2.7,7
E00047965,95.2,1,3.8
E00158152,96.2,0.3,3.5
E00175697,93.9,0,6.1
E00175698,97.4,0,2.6
E00175737,95.1,1.8,3.1
E00175741,93.6,1,5.4
E00175742,92.1,2.3,5.6
E00175743,92.8,2.2,5
E00186209,79.1,1.5,19.5
E00186265,94.1,1.2,4.7
